# power spectrum of hij
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.132902e-01   7.909278e-23   0.000000e+00   6.208844e-24   72
  2.150901e-01   8.383751e-23   0.000000e+00   8.252543e-24   48
  2.159845e-01   7.110749e-23   4.235416e-09   4.064259e-24   78
  2.171286e-01   7.092498e-23   4.007142e-04   3.691739e-24   168
  2.195255e-01   7.037396e-23   3.746387e-09   4.424260e-24   144
  2.204018e-01   6.292434e-23   3.746387e-09   3.628006e-24   144
  2.229436e-01   4.726963e-23   2.307791e-04   2.848102e-24   156
  2.238729e-01   6.162247e-23   4.866699e-09   5.269247e-24   48
  2.247323e-01   5.707008e-23   3.178914e-09   3.266711e-24   120
  2.255884e-01   6.807040e-23   0.000000e+00   5.941730e-24   48
  2.271022e-01   5.430329e-23   3.532495e-04   2.397709e-24   216
  2.289809e-01   4.906901e-23   0.000000e+00   4.433809e-24   48
  2.298212e-01   4.799903e-23   2.809790e-09   3.159017e-24   96
  2.310160e-01   5.295060e-23   4.128272e-04   2.729082e-24   168
  2.323239e-01   4.322108e-23   2.809790e-09   5.660552e-24   48
  2.331522e-01   5.920620e-23   0.000000e+00   4.110359e-24   96
  2.339775e-01   4.783615e-23   0.000000e+00   4.396248e-24   48
  2.356194e-01   4.045739e-23   3.178914e-09   3.903362e-24   30
  2.364362e-01   4.571279e-23   2.809790e-09   3.364200e-24   96
  2.374123e-01   3.983530e-23   3.244455e-04   1.797260e-24   240
  2.386674e-01   4.156703e-23   3.500299e-04   5.584645e-24   32
  2.396752e-01   3.988275e-23   0.000000e+00   2.454047e-24   168
  2.404781e-01   3.754502e-23   0.000000e+00   2.761780e-24   120
  2.420760e-01   4.063734e-23   5.923557e-09   3.875793e-24   72
  2.428710e-01   3.746145e-23   3.746387e-09   2.193754e-24   144
  2.436634e-01   3.657474e-23   0.000000e+00   2.430090e-24   96
  2.444532e-01   3.317526e-23   0.000000e+00   2.027889e-24   96
  2.460253e-01   5.065777e-23   4.588368e-09   3.463226e-24   72
  2.468075e-01   4.051177e-23   3.973643e-09   3.028015e-24   96
  2.483647e-01   3.966105e-23   0.000000e+00   5.426839e-24   24
  2.491396e-01   3.678239e-23   0.000000e+00   1.760553e-24   192
  2.500522e-01   4.044726e-23   2.970416e-04   2.695485e-24   132
  2.514501e-01   3.060980e-23   0.000000e+00   2.355925e-24   96
  2.522156e-01   3.129490e-23   0.000000e+00   2.288109e-24   96
  2.529787e-01   3.277732e-23   3.178914e-09   2.185347e-24   120
  2.544981e-01   2.965395e-23   0.000000e+00   2.539031e-24   48
  2.557435e-01   3.280023e-23   3.599905e-04   1.658846e-24   222
  2.567603e-01   3.521774e-23   0.000000e+00   2.526546e-24   120
  2.575100e-01   3.119730e-23   4.866699e-09   5.481961e-24   24
  2.586015e-01   3.224285e-23   3.715625e-04   1.376102e-24   312
  2.609797e-01   2.987895e-23   3.483547e-04   2.367092e-24   72
  2.619630e-01   2.977333e-23   2.809790e-09   1.597701e-24   96
  2.629726e-01   2.556559e-23   3.547511e-04   1.161724e-24   192
  2.641613e-01   3.132543e-23   4.495664e-09   2.038504e-24   120
  2.648900e-01   2.747787e-23   0.000000e+00   1.649181e-24   144
  2.663415e-01   2.379526e-23   0.000000e+00   2.098981e-24   48
  2.673732e-01   2.708636e-23   3.567146e-04   1.023193e-24   336
  2.685040e-01   2.843713e-23   0.000000e+00   2.889050e-24   48
  2.699360e-01   2.337713e-23   0.000000e+00   1.133739e-24   192
  2.706492e-01   2.442066e-23   0.000000e+00   2.587645e-24   48
  2.726764e-01   1.869542e-23   2.476067e-04   1.755857e-24   56
  2.736844e-01   2.344893e-23   3.180112e-04   9.338925e-25   336
  2.748894e-01   1.954838e-23   3.532127e-09   1.291895e-24   54
  2.759390e-01   2.156347e-23   3.492904e-04   8.787420e-25   240
  2.781181e-01   2.496776e-23   3.344484e-04   1.125999e-24   228
  2.790651e-01   1.894337e-23   3.746387e-09   1.652927e-24   72
  2.799844e-01   2.248322e-23   3.244231e-04   1.321436e-24   144
  2.811298e-01   2.799355e-23   0.000000e+00   2.610039e-24   96
  2.818146e-01   1.805729e-23   4.495664e-09   8.275703e-25   240
  2.831793e-01   2.318405e-23   3.973643e-09   2.625344e-24   24
  2.840530e-01   1.989536e-23   3.064151e-04   8.172306e-25   336
  2.852142e-01   1.760725e-23   0.000000e+00   1.299972e-24   72
  2.862741e-01   2.019104e-23   3.332831e-04   1.072985e-24   168
  2.872346e-01   2.250332e-23   0.000000e+00   1.849495e-24   72
  2.885737e-01   1.763720e-23   0.000000e+00   1.597158e-24   96
  2.896108e-01   1.859661e-23   3.307829e-04   1.009110e-24   216
  2.905708e-01   1.701668e-23   3.973643e-09   1.215044e-24   96
  2.918946e-01   1.579208e-23   0.000000e+00   8.398543e-25   192
  2.925542e-01   2.165802e-23   3.746387e-09   1.248234e-24   144
  2.938691e-01   1.558509e-23   0.000000e+00   1.553070e-24   48
  2.947794e-01   1.840929e-23   3.189136e-04   9.850455e-25   246
  2.960164e-01   1.535285e-23   2.940434e-04   8.307607e-25   168
  2.971308e-01   1.873837e-23   5.506041e-09   1.435819e-24   120
  2.977788e-01   1.610773e-23   0.000000e+00   7.362763e-25   240
  2.990707e-01   2.066493e-23   3.973643e-09   5.006635e-24   24
  3.001001e-01   1.686975e-23   3.147475e-04   7.186950e-25   360
  3.013820e-01   1.910500e-23   3.134082e-04   1.303576e-24   120
  3.022763e-01   1.534794e-23   0.000000e+00   8.280200e-25   144
  3.029133e-01   1.634989e-23   0.000000e+00   1.686341e-24   96
  3.048165e-01   1.254170e-23   0.000000e+00   7.109376e-25   144
  3.054482e-01   1.339776e-23   0.000000e+00   9.900312e-25   132
  3.063360e-01   1.361658e-23   3.093292e-04   7.176877e-25   176
  3.076248e-01   1.328643e-23   3.123602e-04   4.738243e-25   312
  3.092116e-01   1.304832e-23   0.000000e+00   1.233869e-24   96
  3.098343e-01   1.139494e-23   0.000000e+00   6.350975e-25   144
  3.107899e-01   1.376127e-23   3.092271e-04   5.772960e-25   312
  3.123131e-01   1.303995e-23   0.000000e+00   1.298664e-24   48
  3.129297e-01   1.319917e-23   3.973643e-09   6.927075e-25   192
  3.141593e-01   1.365332e-23   0.000000e+00   3.584155e-24   6
  3.149762e-01   1.200405e-23   2.884066e-04   5.386527e-25   288
  3.162994e-01   1.331172e-23   3.047203e-04   7.175043e-25   192
  3.172124e-01   1.379657e-23   9.345130e-09   6.173875e-25   216
  3.178195e-01   1.241749e-23   0.000000e+00   8.762511e-25   72
  3.193321e-01   1.332928e-23   3.018264e-04   6.408763e-25   192
  3.203366e-01   1.146949e-23   2.241224e-04   5.796188e-25   288
  3.214381e-01   1.168704e-23   0.000000e+00   1.725499e-24   24
  3.222890e-01   1.088220e-23   2.952626e-04   3.525702e-25   456
  3.238280e-01   1.000738e-23   5.619580e-09   1.175263e-24   48
  3.247789e-01   1.266937e-23   2.908218e-04   5.052255e-25   240
  3.258718e-01   1.222194e-23   2.939082e-04   5.662992e-25   216
  3.267908e-01   1.085226e-23   0.000000e+00   9.861599e-25   72
  3.273801e-01   1.038502e-23   1.015467e-08   5.239364e-25   168
  3.290441e-01   1.059803e-23   2.184577e-04   4.428467e-25   288
  3.299773e-01   9.842743e-24   2.890570e-04   5.333379e-25   168
  3.314762e-01   1.043002e-23   0.000000e+00   5.542676e-25   192
  3.320572e-01   9.017046e-24   3.746387e-09   5.625848e-25   144
  3.332162e-01   1.399268e-23   0.000000e+00   1.898335e-24   36
  3.341991e-01   9.713374e-24   2.639705e-04   3.816207e-25   342
  3.351389e-01   9.498472e-24   2.710657e-04   7.067454e-25   144
  3.363470e-01   9.914768e-24   2.842800e-04   4.086704e-25   384
  3.378125e-01   1.070324e-23   7.786718e-09   8.246670e-25   120
  3.385379e-01   1.117682e-23   2.534951e-04   5.280570e-25   264
  3.395201e-01   9.513191e-24   1.256576e-08   4.991937e-25   192
  3.404451e-01   9.053570e-24   2.731894e-04   5.324805e-25   152
  3.412191e-01   9.279750e-24   7.492773e-09   5.881149e-25   144
  3.428472e-01   8.479076e-24   1.768108e-04   4.470220e-25   216
  3.436008e-01   8.811491e-24   2.362665e-04   3.703098e-25   312
  3.449274e-01   8.713994e-24   2.738281e-04   3.857178e-25   240
  3.457090e-01   7.541573e-24   3.973643e-09   5.985559e-25   96
  3.471927e-01   7.986266e-24   2.617995e-04   5.383780e-25   144
  3.481071e-01   7.868450e-24   2.573258e-04   2.797750e-25   456
  3.495904e-01   8.167015e-24   0.000000e+00   6.052721e-25   120
  3.501414e-01   8.469348e-24   0.000000e+00   5.191295e-25   144
  3.512407e-01   1.276872e-23   0.000000e+00   1.766312e-24   24
  3.519456e-01   6.618361e-24   2.473498e-04   2.882327e-25   336
  3.531645e-01   8.282548e-24   2.727931e-04   3.958659e-25   198
  3.543067e-01   8.022053e-24   2.652756e-04   2.883015e-25   432
  3.556041e-01   1.035565e-23   0.000000e+00   9.453226e-25   48
  3.562810e-01   8.138493e-24   2.341925e-04   2.988029e-25   384
  3.574963e-01   7.774528e-24   2.696052e-04   4.725138e-25   144
  3.585975e-01   8.075308e-24   2.676825e-04   3.749670e-25   264
  3.599147e-01   6.963598e-24   0.000000e+00   7.358748e-25   48
  3.607984e-01   7.546221e-24   2.545223e-04   3.700443e-25   276
  3.616510e-01   7.254022e-24   2.307176e-04   3.972063e-25   192
  3.627906e-01   7.148534e-24   2.592759e-04   2.060095e-25   552
  3.641741e-01   8.311235e-24   8.991328e-09   6.986916e-25   120
  3.649965e-01   5.795881e-24   2.624511e-04   2.896140e-25   216
  3.657587e-01   7.019729e-24   4.495664e-09   4.710315e-25   120
  3.671201e-01   6.935430e-24   2.584500e-04   2.602449e-25   408
  3.683844e-01   4.967343e-24   5.619580e-09   5.770572e-25   24
  3.691684e-01   6.837624e-24   2.610810e-04   2.611194e-25   384
  3.702633e-01   6.369305e-24   2.550855e-04   3.408587e-25   240
  3.712141e-01   6.472015e-24   2.569535e-04   3.731343e-25   168
  3.725471e-01   6.550515e-24   6.357829e-09   4.567829e-25   120
  3.734064e-01   6.237948e-24   2.678605e-04   2.931911e-25   350
  3.748037e-01   7.097146e-24   4.409502e-04   3.102556e-25   384
  3.756388e-01   6.614958e-24   0.000000e+00   5.252359e-25   144
  3.771752e-01   6.104229e-24   1.059638e-08   2.796787e-25   288
  3.779773e-01   5.971535e-24   2.524053e-04   2.327822e-25   336
  3.790686e-01   5.321897e-24   2.297941e-04   3.240371e-25   168
  3.797219e-01   6.176904e-24   4.541306e-09   2.433189e-25   336
  3.810732e-01   5.386264e-24   2.385126e-04   2.804971e-25   288
  3.818848e-01   6.569957e-24   2.247398e-04   2.991152e-25   264
  3.832590e-01   5.612092e-24   0.000000e+00   2.681714e-25   240
  3.837616e-01   5.350280e-24   7.947286e-09   4.467653e-25   96
  3.855656e-01   5.256203e-24   3.056310e-04   2.063640e-25   360
  3.864075e-01   5.634869e-24   2.253025e-04   2.973746e-25   168
  3.874713e-01   5.146778e-24   2.456032e-04   1.797559e-25   456
  3.887523e-01   5.541837e-24   7.064254e-09   4.167468e-25   108
  3.894728e-01   4.733207e-24   2.464311e-04   2.157392e-25   264
  3.903716e-01   4.850260e-24   2.198567e-04   2.826289e-25   264
  3.916025e-01   5.311840e-24   2.074668e-04   2.214537e-25   312
  3.931351e-01   4.769798e-24   1.541705e-04   1.976070e-25   270
  3.937775e-01   4.738377e-24   1.957388e-04   1.827647e-25   240
  3.949323e-01   5.355971e-24   2.421536e-04   2.033598e-25   384
  3.956334e-01   6.136788e-24   0.000000e+00   3.092188e-25   192
  3.969952e-01   5.583562e-24   1.942960e-04   2.811886e-25   240
  3.977852e-01   5.674171e-24   2.397927e-04   2.714194e-25   336
  3.992708e-01   4.816595e-24   2.413972e-04   1.663790e-25   480
  4.004761e-01   4.437226e-24   0.000000e+00   4.372055e-25   72
  4.011493e-01   4.727784e-24   2.353842e-04   2.407345e-25   240
  4.020650e-01   4.616518e-24   2.212289e-04   1.950118e-25   312
  4.031147e-01   4.427721e-24   2.390954e-04   1.860965e-25   240
  4.047009e-01   4.843079e-24   1.816506e-04   1.915719e-25   408
  4.053288e-01   4.976554e-24   1.663482e-04   2.054957e-25   336
  4.065560e-01   5.213758e-24   2.112212e-04   2.451468e-25   264
  4.071591e-01   3.947509e-24   0.000000e+00   2.594561e-25   144
  4.088370e-01   4.557572e-24   2.927651e-04   1.517314e-25   464
  4.097211e-01   4.437183e-24   2.328083e-04   2.832520e-25   168
  4.105939e-01   3.840258e-24   2.120376e-04   1.448793e-25   336
  4.121713e-01   4.481360e-24   2.227870e-04   1.929692e-25   414
  4.130606e-01   4.982507e-24   2.319080e-04   2.434977e-25   216
  4.141998e-01   4.941246e-24   5.619580e-09   4.719320e-25   96
  4.146649e-01   4.408229e-24   1.685874e-08   1.766503e-25   384
  4.162944e-01   4.318256e-24   2.314600e-04   1.567618e-25   492
  4.171676e-01   4.774283e-24   2.263480e-04   2.786065e-25   240
  4.181546e-01   5.072043e-24   2.298225e-04   2.310755e-25   312
  4.195176e-01   3.674850e-24   2.297469e-04   1.810697e-25   192
  4.203810e-01   3.918457e-24   2.226525e-04   1.469258e-25   504
  4.215265e-01   4.103278e-24   1.473998e-04   1.634279e-25   408
  4.224284e-01   3.299948e-24   4.515774e-04   1.892752e-25   168
  4.235571e-01   4.407222e-24   2.145032e-04   1.939169e-25   288
  4.245041e-01   3.907623e-24   2.238525e-04   1.888858e-25   288
  4.254743e-01   3.684324e-24   2.251410e-04   1.273004e-25   432
  4.268815e-01   3.458912e-24   2.129084e-04   1.800632e-25   216
  4.276334e-01   3.801424e-24   2.124592e-04   1.555301e-25   360
  4.289721e-01   3.682196e-24   2.073582e-04   1.569763e-25   312
  4.301803e-01   3.962465e-24   0.000000e+00   3.735850e-25   48
  4.308767e-01   3.404828e-24   2.223178e-04   1.225046e-25   432
  4.321240e-01   3.731893e-24   3.708284e-04   1.594904e-25   414
  4.328606e-01   3.352579e-24   1.956255e-08   1.381345e-25   312
  4.342347e-01   3.644304e-24   3.253813e-04   1.376420e-25   528
  4.351620e-01   4.414208e-24   1.707976e-04   1.902249e-25   264
  4.362761e-01   3.896865e-24   2.025191e-04   1.439414e-25   480
  4.377318e-01   3.757141e-24   0.000000e+00   1.891248e-25   288
  4.383604e-01   3.436015e-24   2.176005e-04   2.074518e-25   168
  4.395105e-01   3.646400e-24   3.444610e-04   1.390779e-25   504
  4.408036e-01   3.981302e-24   7.492773e-09   2.686186e-25   144
  4.416171e-01   3.672657e-24   2.212265e-04   1.346878e-25   464
  4.428396e-01   3.211734e-24   3.246624e-04   1.305163e-25   432
  4.434197e-01   3.525695e-24   5.619580e-09   1.858864e-25   192
  4.449189e-01   3.332635e-24   2.406833e-04   1.385536e-25   396
  4.458042e-01   3.040371e-24   2.162000e-04   1.439256e-25   288
  4.466990e-01   3.104548e-24   2.135686e-04   1.287751e-25   336
  4.481283e-01   3.131561e-24   1.352359e-04   1.288886e-25   432
  4.490354e-01   3.096743e-24   3.505126e-04   1.387174e-25   360
  4.500539e-01   2.990953e-24   2.073334e-04   1.092383e-25   384
  4.515004e-01   3.134784e-24   1.830116e-04   1.751522e-25   198
  4.521974e-01   3.367844e-24   2.080246e-04   1.239461e-25   552
  4.534970e-01   3.259589e-24   2.912202e-04   1.421446e-25   432
  4.545821e-01   3.216606e-24   0.000000e+00   1.802340e-25   168
  4.554927e-01   3.684450e-24   3.610065e-04   1.303056e-25   480
  4.566974e-01   3.315275e-24   0.000000e+00   2.516538e-25   120
  4.572396e-01   3.067062e-24   2.948545e-04   1.523853e-25   336
  4.585628e-01   2.852541e-24   2.080152e-04   8.192439e-26   672
  4.598711e-01   3.593970e-24   3.025866e-04   1.184177e-25   528
  4.604805e-01   2.396853e-24   9.082613e-09   1.374534e-25   168
  4.618883e-01   3.051666e-24   3.375333e-04   1.249399e-25   456
  4.627474e-01   3.130707e-24   2.061344e-04   2.130583e-25   168
  4.636392e-01   3.208299e-24   2.057643e-04   1.139613e-25   504
  4.651216e-01   2.779688e-24   2.647872e-04   1.153409e-25   336
  4.660180e-01   3.103227e-24   1.908802e-04   1.534488e-25   312
  4.670124e-01   2.983908e-24   1.865029e-04   9.495122e-26   504
  4.683210e-01   2.795866e-24   1.294009e-04   1.195718e-25   432
  4.689362e-01   2.811173e-24   1.999672e-04   1.310598e-25   312
  4.702151e-01   2.525121e-24   2.049761e-04   1.078027e-25   384
  4.715504e-01   3.616068e-24   1.741510e-04   3.644761e-25   126
  4.723748e-01   2.897366e-24   3.057676e-04   1.158547e-25   492
  4.734278e-01   2.972880e-24   1.958445e-04   1.006904e-25   528
  4.747438e-01   2.691307e-24   1.989360e-04   1.044750e-25   480
  4.755596e-01   3.021741e-24   2.748289e-04   1.536077e-25   432
  4.767402e-01   2.603284e-24   2.161166e-04   1.082529e-25   440
  4.781114e-01   2.980097e-24   1.074739e-04   1.493948e-25   312
  4.786259e-01   2.497833e-24   1.610586e-04   1.008707e-25   480
  4.796813e-01   2.787097e-24   3.153497e-04   1.226079e-25   408
  4.812233e-01   3.048525e-24   1.888588e-04   1.414020e-25   360
  4.818747e-01   2.756309e-24   1.822418e-04   1.156862e-25   408
  4.830820e-01   2.451001e-24   1.854542e-04   9.423480e-26   456
  4.844414e-01   2.671939e-24   1.772485e-04   1.596298e-25   264
  4.851959e-01   2.805589e-24   1.923591e-04   1.292113e-25   384
  4.862943e-01   2.543361e-24   3.238501e-04   8.223326e-26   672
  4.875640e-01   2.883162e-24   1.937042e-04   1.452733e-25   240
  4.882967e-01   2.514381e-24   1.965613e-04   1.248566e-25   264
  4.893308e-01   2.252317e-24   2.424259e-04   7.174055e-26   624
  4.908739e-01   2.161956e-24   0.000000e+00   1.332744e-25   150
  4.914232e-01   2.738424e-24   2.716574e-04   1.112655e-25   600
  4.925819e-01   2.785960e-24   1.874909e-04   1.037734e-25   672
  4.938939e-01   2.245447e-24   1.763484e-04   1.184653e-25   336
  4.946248e-01   2.831844e-24   1.918157e-04   1.157450e-25   408
  4.957926e-01   2.719723e-24   1.913639e-04   1.428206e-25   408
  4.970915e-01   2.646305e-24   9.676385e-05   1.110839e-25   360
  4.978921e-01   2.468536e-24   3.552857e-04   9.421797e-26   456
  4.988592e-01   2.630641e-24   1.932065e-04   1.301769e-25   384
  5.000902e-01   2.300789e-24   1.783541e-04   9.539024e-26   348
  5.007554e-01   2.619081e-24   2.198754e-04   1.018694e-25   576
  5.020050e-01   2.456191e-24   1.810385e-04   9.475992e-26   504
  5.032833e-01   2.422817e-24   2.553443e-04   8.965718e-26   432
  5.043991e-01   2.506661e-24   3.473946e-04   7.993989e-26   576
  5.051948e-01   2.292488e-24   0.000000e+00   9.970532e-26   264
  5.064571e-01   2.337438e-24   2.764393e-04   7.213367e-26   768
  5.075549e-01   1.695199e-24   3.721752e-04   7.622244e-26   240
  5.084277e-01   2.150460e-24   3.282233e-04   1.357542e-25   192
  5.096990e-01   2.136841e-24   2.416124e-04   7.653892e-26   504
  5.106418e-01   2.344043e-24   3.255818e-04   8.868127e-26   590
  5.115460e-01   2.797562e-24   3.647966e-04   1.343409e-25   384
  5.126798e-01   2.369218e-24   3.048625e-04   9.376788e-26   504
  5.140486e-01   2.555886e-24   2.933830e-04   8.907959e-26   648
  5.153764e-01   2.197254e-24   7.967896e-05   9.050476e-26   504
  5.159117e-01   2.166871e-24   1.817627e-04   1.005001e-25   312
  5.168569e-01   2.275465e-24   2.618753e-04   8.034912e-26   576
  5.181545e-01   2.633818e-24   1.822405e-04   1.583535e-25   240
  5.189109e-01   2.204250e-24   1.841453e-04   6.714123e-26   552
  5.199816e-01   2.380164e-24   1.729082e-04   9.023911e-26   600
  5.215067e-01   2.214071e-24   2.111937e-04   8.311573e-26   600
  5.224237e-01   2.149114e-24   3.382099e-04   9.779188e-26   312
  5.233368e-01   2.282578e-24   2.945474e-04   9.016921e-26   480
  5.244775e-01   1.871893e-24   1.837693e-04   6.964052e-26   576
  5.254818e-01   2.102461e-24   2.959085e-04   9.273100e-26   408
  5.263729e-01   1.647296e-24   3.451909e-04   1.011706e-25   216
  5.275243e-01   2.268612e-24   2.643774e-04   7.527671e-26   516
  5.287578e-01   1.995003e-24   2.522429e-04   5.466726e-26   744
  5.300304e-01   2.247511e-24   1.684760e-04   8.632504e-26   462
  5.307494e-01   1.944462e-24   1.712315e-04   8.428228e-26   432
  5.318647e-01   2.180139e-24   1.588547e-04   7.298654e-26   648
  5.331761e-01   2.110200e-24   2.324340e-04   8.715766e-26   528
  5.342295e-01   2.192901e-24   2.799086e-04   7.034712e-26   600
  5.352820e-01   2.413411e-24   3.528915e-04   1.442050e-25   240
  5.363014e-01   2.001943e-24   2.703115e-04   7.213707e-26   720
  5.374863e-01   2.212428e-24   2.138653e-04   7.318073e-26   720
  5.387997e-01   1.488852e-24   0.000000e+00   8.796214e-26   144
  5.394909e-01   2.594674e-24   2.757364e-04   9.715762e-26   720
