# power spectrum of B
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.257251e-01   4.026904e-17   0.000000e+00   2.546530e-18   96
  1.272490e-01   3.575657e-17   0.000000e+00   3.275384e-18   48
  1.287550e-01   3.873391e-17   2.433349e-09   2.632576e-18   24
  1.302436e-01   3.765072e-17   2.433349e-09   5.722744e-18   24
  1.317153e-01   3.928152e-17   0.000000e+00   3.825715e-18   72
  1.331707e-01   3.418920e-17   0.000000e+00   3.159828e-18   48
  1.360350e-01   3.130973e-17   1.490116e-09   2.176470e-18   8
  1.374447e-01   2.627967e-17   1.766064e-09   3.267319e-18   54
  1.388401e-01   2.722220e-17   0.000000e+00   2.136240e-18   84
  1.402216e-01   2.683599e-17   0.000000e+00   1.677203e-18   48
  1.415897e-01   4.450930e-17   1.986821e-09   4.842065e-18   24
  1.429446e-01   3.305989e-17   1.873193e-09   2.399766e-18   72
  1.442869e-01   2.627332e-17   0.000000e+00   1.863612e-18   96
  1.469345e-01   1.672614e-17   0.000000e+00   1.617365e-18   48
  1.482407e-01   2.521593e-17   0.000000e+00   2.293720e-18   48
  1.495354e-01   2.279614e-17   1.986821e-09   2.679918e-18   24
  1.508189e-01   2.479083e-17   0.000000e+00   1.804571e-18   72
  1.533539e-01   2.228300e-17   1.873193e-09   2.037716e-18   72
  1.546058e-01   2.170359e-17   0.000000e+00   1.504846e-18   96
  1.570796e-01   1.952916e-17   0.000000e+00   2.420436e-18   6
  1.583021e-01   2.295902e-17   0.000000e+00   1.818438e-18   96
  1.595151e-01   1.773250e-17   1.986821e-09   1.179384e-18   96
  1.607190e-01   1.965935e-17   0.000000e+00   3.105623e-18   24
  1.619140e-01   1.924198e-17   2.809790e-09   2.100345e-18   48
  1.631002e-01   1.620991e-17   0.000000e+00   1.093348e-18   96
  1.642778e-01   1.800774e-17   0.000000e+00   1.401275e-18   48
  1.666081e-01   1.668606e-17   0.000000e+00   2.149625e-18   36
  1.677611e-01   1.961298e-17   3.441276e-09   2.042109e-18   48
  1.689063e-01   2.022198e-17   3.893359e-09   1.412615e-18   120
  1.700437e-01   1.356337e-17   0.000000e+00   1.273908e-18   56
  1.711736e-01   1.759153e-17   1.986821e-09   1.529428e-18   24
  1.722960e-01   1.730017e-17   0.000000e+00   1.560388e-18   96
  1.734112e-01   1.672204e-17   0.000000e+00   2.040058e-18   48
  1.756204e-01   2.477954e-17   0.000000e+00   3.938787e-18   24
  1.767146e-01   1.618408e-17   0.000000e+00   1.176101e-18   102
  1.778021e-01   1.194365e-17   0.000000e+00   1.093015e-18   48
  1.788829e-01   1.417907e-17   0.000000e+00   1.474522e-18   72
  1.799573e-01   1.524001e-17   0.000000e+00   2.320471e-18   48
  1.810253e-01   1.515570e-17   0.000000e+00   1.313403e-18   48
  1.820871e-01   1.508764e-17   4.495664e-09   1.030269e-18   120
  1.841922e-01   8.874748e-18   2.809790e-09   1.106167e-18   24
  1.852358e-01   1.343090e-17   2.649095e-09   8.394985e-19   144
  1.862735e-01   1.201349e-17   3.178914e-09   8.229577e-19   120
  1.873055e-01   1.115690e-17   2.809790e-09   1.110629e-18   48
  1.893526e-01   1.379921e-17   2.809790e-09   1.275715e-18   48
  1.903679e-01   1.308082e-17   2.809790e-09   1.053988e-18   96
  1.930487e-01   1.040441e-17   4.711199e-04   9.978997e-19   72
  1.943761e-01   1.271394e-17   3.532127e-09   8.818141e-19   108
  1.953653e-01   1.140568e-17   0.000000e+00   1.056427e-18   72
  1.963495e-01   1.190201e-17   0.000000e+00   1.581582e-18   30
  1.973288e-01   1.085082e-17   0.000000e+00   5.444067e-19   168
  1.983033e-01   1.318123e-17   0.000000e+00   1.474215e-18   48
  2.002380e-01   1.327564e-17   0.000000e+00   1.108108e-18   72
  2.011984e-01   1.088776e-17   0.000000e+00   8.064024e-19   96
  2.021542e-01   1.072390e-17   5.298191e-09   9.144100e-19   72
  2.031055e-01   1.064264e-17   0.000000e+00   8.817271e-19   72
  2.047049e-01   1.223996e-17   4.350048e-04   9.154953e-19   104
  2.059331e-01   1.079121e-17   3.746387e-09   7.504862e-19   144
  2.087224e-01   1.074844e-17   6.282881e-09   7.293602e-19   96
  2.096439e-01   9.281334e-18   0.000000e+00   8.005973e-19   96
  2.111095e-01   9.118256e-18   4.475232e-04   5.818443e-19   120
  2.123845e-01   9.770710e-18   0.000000e+00   6.595190e-19   120
  2.132902e-01   8.276928e-18   0.000000e+00   7.368846e-19   72
  2.150901e-01   1.076706e-17   0.000000e+00   1.034165e-18   48
  2.159845e-01   9.443186e-18   4.235416e-09   7.039873e-19   78
  2.171286e-01   9.228266e-18   4.007142e-04   5.965379e-19   168
  2.195255e-01   8.225010e-18   3.746387e-09   5.101334e-19   144
  2.204018e-01   1.154102e-17   3.746387e-09   8.036536e-19   144
  2.229436e-01   7.473721e-18   2.307791e-04   4.654589e-19   156
  2.238729e-01   9.489854e-18   4.866699e-09   7.493936e-19   48
  2.247323e-01   8.755371e-18   3.178914e-09   6.260145e-19   120
  2.255884e-01   7.178443e-18   0.000000e+00   7.153054e-19   48
  2.271022e-01   7.451756e-18   3.532495e-04   3.480755e-19   216
  2.289809e-01   6.923672e-18   0.000000e+00   6.001971e-19   48
  2.298212e-01   7.836770e-18   2.809790e-09   5.506991e-19   96
  2.310160e-01   6.368673e-18   4.128272e-04   3.533006e-19   168
  2.323239e-01   6.870342e-18   2.809790e-09   9.693890e-19   48
  2.331522e-01   8.011444e-18   0.000000e+00   6.324011e-19   96
  2.339775e-01   5.125250e-18   0.000000e+00   3.913823e-19   48
  2.356194e-01   5.259145e-18   3.178914e-09   7.081899e-19   30
  2.364362e-01   7.986252e-18   2.809790e-09   6.189620e-19   96
  2.374123e-01   6.055006e-18   3.244455e-04   2.994910e-19   240
  2.386674e-01   7.836773e-18   3.500299e-04   1.511998e-18   32
  2.396752e-01   5.981662e-18   0.000000e+00   3.563139e-19   168
  2.404781e-01   6.471184e-18   0.000000e+00   3.130770e-19   120
  2.420760e-01   7.327342e-18   5.923557e-09   6.253155e-19   72
  2.428710e-01   6.243638e-18   3.746387e-09   4.072572e-19   144
  2.436634e-01   6.687876e-18   0.000000e+00   5.665743e-19   96
  2.444532e-01   4.684124e-18   0.000000e+00   3.529195e-19   96
  2.460253e-01   7.675688e-18   4.588368e-09   7.120314e-19   72
  2.468075e-01   5.320794e-18   3.973643e-09   4.043756e-19   96
  2.483647e-01   5.148756e-18   0.000000e+00   5.028730e-19   24
  2.491396e-01   5.370857e-18   0.000000e+00   2.639753e-19   192
  2.500522e-01   4.190286e-18   2.970416e-04   2.817985e-19   132
  2.514501e-01   5.286354e-18   0.000000e+00   4.583472e-19   96
  2.522156e-01   5.063286e-18   0.000000e+00   4.062873e-19   96
  2.529787e-01   4.124847e-18   3.178914e-09   3.198147e-19   120
  2.544981e-01   3.113736e-18   0.000000e+00   2.257788e-19   48
  2.557435e-01   5.770863e-18   3.599905e-04   2.913054e-19   222
  2.567603e-01   5.240292e-18   0.000000e+00   2.916675e-19   120
  2.575100e-01   4.661348e-18   4.866699e-09   7.069192e-19   24
  2.586015e-01   5.315648e-18   3.715625e-04   2.890947e-19   312
  2.609797e-01   4.068210e-18   3.483547e-04   2.834580e-19   72
  2.619630e-01   5.745586e-18   2.809790e-09   4.313089e-19   96
  2.629726e-01   4.618306e-18   3.547511e-04   2.672289e-19   192
  2.641613e-01   3.953138e-18   4.495664e-09   2.769610e-19   120
  2.648900e-01   4.694803e-18   0.000000e+00   2.495275e-19   144
  2.663415e-01   4.170841e-18   0.000000e+00   6.741771e-19   48
  2.673732e-01   4.266809e-18   3.567146e-04   2.091739e-19   336
  2.685040e-01   4.815733e-18   0.000000e+00   6.279422e-19   48
  2.699360e-01   4.083941e-18   0.000000e+00   2.675525e-19   192
  2.706492e-01   3.820856e-18   0.000000e+00   3.951766e-19   48
  2.726764e-01   3.964845e-18   2.476067e-04   3.231275e-19   56
  2.736844e-01   4.175174e-18   3.180112e-04   1.668810e-19   336
  2.748894e-01   3.522948e-18   3.532127e-09   3.379053e-19   54
  2.759390e-01   4.501479e-18   3.492904e-04   2.268792e-19   240
  2.781181e-01   4.212238e-18   3.344484e-04   2.424137e-19   228
  2.790651e-01   3.167994e-18   3.746387e-09   2.892214e-19   72
  2.799844e-01   4.560677e-18   3.244231e-04   3.092571e-19   144
  2.811298e-01   4.248149e-18   0.000000e+00   4.860234e-19   96
  2.818146e-01   3.956933e-18   4.495664e-09   1.899171e-19   240
  2.831793e-01   4.761190e-18   3.973643e-09   4.693488e-19   24
  2.840530e-01   3.714632e-18   3.064151e-04   1.703522e-19   336
  2.852142e-01   2.017689e-18   0.000000e+00   1.710453e-19   72
  2.862741e-01   4.303983e-18   3.332831e-04   3.129839e-19   168
  2.872346e-01   4.085106e-18   0.000000e+00   3.263630e-19   72
  2.885737e-01   4.115747e-18   0.000000e+00   3.334786e-19   96
  2.896108e-01   2.697761e-18   3.307829e-04   1.176408e-19   216
  2.905708e-01   2.919360e-18   3.973643e-09   1.853647e-19   96
  2.918946e-01   3.601425e-18   0.000000e+00   1.723450e-19   192
  2.925542e-01   3.510901e-18   3.746387e-09   1.692707e-19   144
  2.938691e-01   3.133395e-18   0.000000e+00   2.823874e-19   48
  2.947794e-01   3.165579e-18   3.189136e-04   1.527482e-19   246
  2.960164e-01   3.453639e-18   2.940434e-04   2.209257e-19   168
  2.971308e-01   3.362318e-18   5.506041e-09   2.737313e-19   120
  2.977788e-01   3.469146e-18   0.000000e+00   2.498579e-19   240
  2.990707e-01   4.461370e-18   3.973643e-09   9.822219e-19   24
  3.001001e-01   3.045186e-18   3.147475e-04   1.505637e-19   360
  3.013820e-01   3.716010e-18   3.134082e-04   3.079287e-19   120
  3.022763e-01   3.187971e-18   0.000000e+00   1.895578e-19   144
  3.029133e-01   3.592820e-18   0.000000e+00   3.651122e-19   96
  3.048165e-01   3.080366e-18   0.000000e+00   2.188315e-19   144
  3.054482e-01   3.527184e-18   0.000000e+00   2.578804e-19   132
  3.063360e-01   2.213404e-18   3.093292e-04   1.208900e-19   176
  3.076248e-01   2.620008e-18   3.123602e-04   1.301731e-19   312
  3.092116e-01   2.591580e-18   0.000000e+00   1.731949e-19   96
  3.098343e-01   2.194740e-18   0.000000e+00   1.354691e-19   144
  3.107899e-01   2.781595e-18   3.092271e-04   1.299879e-19   312
  3.123131e-01   2.479956e-18   0.000000e+00   2.322172e-19   48
  3.129297e-01   2.874684e-18   3.973643e-09   1.845639e-19   192
  3.141593e-01   4.439761e-18   0.000000e+00   4.697246e-19   6
  3.149762e-01   2.350628e-18   2.884066e-04   1.494359e-19   288
  3.162994e-01   3.102596e-18   3.047203e-04   2.017086e-19   192
  3.172124e-01   3.454415e-18   9.345130e-09   2.506776e-19   216
  3.178195e-01   2.812169e-18   0.000000e+00   2.583961e-19   72
  3.193321e-01   2.850300e-18   3.018264e-04   2.087292e-19   192
  3.203366e-01   2.570707e-18   2.241224e-04   1.557041e-19   288
  3.214381e-01   2.080869e-18   0.000000e+00   2.852207e-19   24
  3.222890e-01   2.173596e-18   2.952626e-04   9.446146e-20   456
  3.238280e-01   3.562647e-18   5.619580e-09   4.696810e-19   48
  3.247789e-01   2.222680e-18   2.908218e-04   1.226546e-19   240
  3.258718e-01   2.195166e-18   2.939082e-04   1.251305e-19   216
  3.267908e-01   2.666386e-18   0.000000e+00   2.287114e-19   72
  3.273801e-01   1.662849e-18   1.015467e-08   9.079902e-20   168
  3.290441e-01   1.973402e-18   2.184577e-04   1.004287e-19   288
  3.299773e-01   2.535623e-18   2.890570e-04   1.579507e-19   168
  3.314762e-01   1.833772e-18   0.000000e+00   1.181469e-19   192
  3.320572e-01   1.905491e-18   3.746387e-09   1.117450e-19   144
  3.332162e-01   2.994744e-18   0.000000e+00   3.702914e-19   36
  3.341991e-01   2.071900e-18   2.639705e-04   1.296730e-19   342
  3.351389e-01   2.139559e-18   2.710657e-04   1.924443e-19   144
  3.363470e-01   2.147251e-18   2.842800e-04   1.114857e-19   384
  3.378125e-01   1.574523e-18   7.786718e-09   1.074965e-19   120
  3.385379e-01   2.197527e-18   2.534951e-04   1.410218e-19   264
  3.395201e-01   1.932143e-18   1.256576e-08   1.477076e-19   192
  3.404451e-01   1.608480e-18   2.731894e-04   1.024335e-19   152
  3.412191e-01   2.079901e-18   7.492773e-09   1.698302e-19   144
  3.428472e-01   1.812349e-18   1.768108e-04   1.014933e-19   216
  3.436008e-01   2.072678e-18   2.362665e-04   1.016972e-19   312
  3.449274e-01   1.980015e-18   2.738281e-04   1.201821e-19   240
  3.457090e-01   1.671480e-18   3.973643e-09   1.063316e-19   96
  3.471927e-01   1.081550e-18   2.617995e-04   5.914075e-20   144
  3.481071e-01   1.837597e-18   2.573258e-04   8.419033e-20   456
  3.495904e-01   1.226447e-18   0.000000e+00   1.012071e-19   120
  3.501414e-01   1.590154e-18   0.000000e+00   1.272039e-19   144
  3.512407e-01   1.884684e-18   0.000000e+00   1.761597e-19   24
  3.519456e-01   1.324853e-18   2.473498e-04   6.176666e-20   336
  3.531645e-01   1.676121e-18   2.727931e-04   9.941885e-20   198
  3.543067e-01   1.779769e-18   2.652756e-04   8.844543e-20   432
  3.556041e-01   2.141966e-18   0.000000e+00   2.430452e-19   48
  3.562810e-01   1.745466e-18   2.341925e-04   8.535609e-20   384
  3.574963e-01   1.240673e-18   2.696052e-04   1.119289e-19   144
  3.585975e-01   1.987819e-18   2.676825e-04   1.201089e-19   264
  3.599147e-01   1.443562e-18   0.000000e+00   1.583438e-19   48
  3.607984e-01   1.634971e-18   2.545223e-04   1.012608e-19   276
  3.616510e-01   1.742542e-18   2.307176e-04   1.173727e-19   192
  3.627906e-01   1.557896e-18   2.592759e-04   6.904788e-20   552
  3.641741e-01   1.626664e-18   8.991328e-09   1.457971e-19   120
  3.649965e-01   1.010070e-18   2.624511e-04   5.439339e-20   216
  3.657587e-01   1.076122e-18   4.495664e-09   8.431011e-20   120
  3.671201e-01   1.536105e-18   2.584500e-04   9.233052e-20   408
  3.683844e-01   4.906848e-19   5.619580e-09   6.906438e-20   24
  3.691684e-01   1.289755e-18   2.610810e-04   6.218565e-20   384
  3.702633e-01   1.126400e-18   2.550855e-04   8.271661e-20   240
  3.712141e-01   1.306281e-18   2.569535e-04   8.872275e-20   168
  3.725471e-01   1.104837e-18   6.357829e-09   1.131975e-19   120
  3.734064e-01   1.596424e-18   2.678605e-04   9.538698e-20   350
  3.748037e-01   1.513497e-18   4.409502e-04   9.243607e-20   384
  3.756388e-01   1.685863e-18   0.000000e+00   1.603944e-19   144
  3.771752e-01   1.228511e-18   1.059638e-08   7.515840e-20   288
  3.779773e-01   1.474916e-18   2.524053e-04   9.254562e-20   336
  3.790686e-01   1.020124e-18   2.297941e-04   7.142424e-20   168
  3.797219e-01   1.349371e-18   4.541306e-09   7.470145e-20   336
  3.810732e-01   1.282902e-18   2.385126e-04   7.748265e-20   288
  3.818848e-01   1.509108e-18   2.247398e-04   8.346237e-20   264
  3.832590e-01   1.142357e-18   0.000000e+00   8.182562e-20   240
  3.837616e-01   1.014650e-18   7.947286e-09   9.142223e-20   96
  3.855656e-01   1.098731e-18   3.056310e-04   5.425238e-20   360
  3.864075e-01   1.485364e-18   2.253025e-04   1.220347e-19   168
  3.874713e-01   1.017739e-18   2.456032e-04   4.702016e-20   456
  3.887523e-01   9.650040e-19   7.064254e-09   7.852294e-20   108
  3.894728e-01   8.078408e-19   2.464311e-04   5.202283e-20   264
  3.903716e-01   1.103575e-18   2.198567e-04   7.424117e-20   264
  3.916025e-01   1.300488e-18   2.074668e-04   7.836356e-20   312
  3.931351e-01   1.168526e-18   1.541705e-04   8.460197e-20   270
  3.937775e-01   1.309307e-18   1.957388e-04   1.009455e-19   240
  3.949323e-01   1.178511e-18   2.421536e-04   7.084059e-20   384
  3.956334e-01   9.689322e-19   0.000000e+00   5.708896e-20   192
  3.969952e-01   1.274821e-18   1.942960e-04   8.821960e-20   240
  3.977852e-01   1.253506e-18   2.397927e-04   8.409530e-20   336
  3.992708e-01   1.136153e-18   2.413972e-04   6.444753e-20   480
  4.004761e-01   1.235038e-18   0.000000e+00   1.582163e-19   72
  4.011493e-01   1.306484e-18   2.353842e-04   1.170747e-19   240
  4.020650e-01   1.032444e-18   2.212289e-04   7.021593e-20   312
  4.031147e-01   7.633754e-19   2.390954e-04   3.991067e-20   240
  4.047009e-01   1.024481e-18   1.816506e-04   5.195649e-20   408
  4.053288e-01   1.050175e-18   1.663482e-04   5.405537e-20   336
  4.065560e-01   9.691800e-19   2.112212e-04   5.868410e-20   264
  4.071591e-01   5.706178e-19   0.000000e+00   3.611823e-20   144
  4.088370e-01   8.708535e-19   2.927651e-04   3.889057e-20   464
  4.097211e-01   1.012961e-18   2.328083e-04   7.273466e-20   168
  4.105939e-01   7.154101e-19   2.120376e-04   5.470597e-20   336
  4.121713e-01   8.350475e-19   2.227870e-04   4.461895e-20   414
  4.130606e-01   1.216067e-18   2.319080e-04   1.032515e-19   216
  4.141998e-01   1.752978e-18   5.619580e-09   1.344984e-19   96
  4.146649e-01   9.193716e-19   1.685874e-08   6.477221e-20   384
  4.162944e-01   8.688057e-19   2.314600e-04   3.937246e-20   492
  4.171676e-01   1.205123e-18   2.263480e-04   8.447787e-20   240
  4.181546e-01   9.841748e-19   2.298225e-04   5.904748e-20   312
  4.195176e-01   6.937402e-19   2.297469e-04   7.943972e-20   192
  4.203810e-01   9.015705e-19   2.226525e-04   5.631349e-20   504
  4.215265e-01   8.161279e-19   1.473998e-04   4.832836e-20   408
  4.224284e-01   6.457036e-19   4.515774e-04   4.268369e-20   168
  4.235571e-01   1.241756e-18   2.145032e-04   7.275149e-20   288
  4.245041e-01   9.021986e-19   2.238525e-04   5.706030e-20   288
  4.254743e-01   6.186011e-19   2.251410e-04   3.146112e-20   432
  4.268815e-01   7.547458e-19   2.129084e-04   5.530982e-20   216
  4.276334e-01   6.648912e-19   2.124592e-04   3.925179e-20   360
  4.289721e-01   6.859564e-19   2.073582e-04   3.992207e-20   312
  4.301803e-01   7.396311e-19   0.000000e+00   7.182182e-20   48
  4.308767e-01   7.827052e-19   2.223178e-04   4.251384e-20   432
  4.321240e-01   7.466948e-19   3.708284e-04   5.995047e-20   414
  4.328606e-01   7.556829e-19   1.956255e-08   4.981001e-20   312
  4.342347e-01   8.693287e-19   3.253813e-04   5.445260e-20   528
  4.351620e-01   9.021205e-19   1.707976e-04   6.241464e-20   264
  4.362761e-01   9.094750e-19   2.025191e-04   5.316741e-20   480
  4.377318e-01   7.224844e-19   0.000000e+00   5.522381e-20   288
  4.383604e-01   6.173958e-19   2.176005e-04   4.217145e-20   168
  4.395105e-01   9.220193e-19   3.444610e-04   4.832817e-20   504
  4.408036e-01   1.055235e-18   7.492773e-09   1.066572e-19   144
  4.416171e-01   5.384187e-19   2.212265e-04   2.068869e-20   464
  4.428396e-01   7.301921e-19   3.246624e-04   5.214824e-20   432
  4.434197e-01   6.202796e-19   5.619580e-09   5.557428e-20   192
  4.449189e-01   6.852389e-19   2.406833e-04   4.432161e-20   396
  4.458042e-01   4.998830e-19   2.162000e-04   3.150829e-20   288
  4.466990e-01   5.777394e-19   2.135686e-04   4.539038e-20   336
  4.481283e-01   6.815698e-19   1.352359e-04   4.384184e-20   432
  4.490354e-01   5.767446e-19   3.505126e-04   3.784114e-20   360
  4.500539e-01   6.720435e-19   2.073334e-04   3.166285e-20   384
  4.515004e-01   5.798775e-19   1.830116e-04   5.646191e-20   198
  4.521974e-01   5.990166e-19   2.080246e-04   3.738253e-20   552
  4.534970e-01   8.999108e-19   2.912202e-04   5.876938e-20   432
  4.545821e-01   6.628344e-19   0.000000e+00   6.574227e-20   168
  4.554927e-01   8.710521e-19   3.610065e-04   5.230695e-20   480
  4.566974e-01   5.131709e-19   0.000000e+00   3.695179e-20   120
  4.572396e-01   6.659025e-19   2.948545e-04   4.742292e-20   336
  4.585628e-01   5.628360e-19   2.080152e-04   3.057015e-20   672
  4.598711e-01   7.768493e-19   3.025866e-04   4.903251e-20   528
  4.604805e-01   3.751718e-19   9.082613e-09   2.553025e-20   168
  4.618883e-01   6.373872e-19   3.375333e-04   3.877475e-20   456
  4.627474e-01   7.841711e-19   2.061344e-04   7.922202e-20   168
  4.636392e-01   5.498144e-19   2.057643e-04   2.646456e-20   504
  4.651216e-01   3.649226e-19   2.647872e-04   2.648710e-20   336
  4.660180e-01   6.579512e-19   1.908802e-04   4.971062e-20   312
  4.670124e-01   5.148435e-19   1.865029e-04   2.701514e-20   504
  4.683210e-01   4.357066e-19   1.294009e-04   2.468778e-20   432
  4.689362e-01   4.717602e-19   1.999672e-04   2.604064e-20   312
  4.702151e-01   4.163374e-19   2.049761e-04   2.550400e-20   384
  4.715504e-01   8.573057e-19   1.741510e-04   1.116065e-19   126
  4.723748e-01   7.170444e-19   3.057676e-04   5.642381e-20   492
  4.734278e-01   6.185749e-19   1.958445e-04   4.339682e-20   528
  4.747438e-01   5.165057e-19   1.989360e-04   3.836265e-20   480
  4.755596e-01   7.022624e-19   2.748289e-04   5.082435e-20   432
  4.767402e-01   5.712017e-19   2.161166e-04   3.653021e-20   440
  4.781114e-01   7.009974e-19   1.074739e-04   5.852684e-20   312
  4.786259e-01   4.639362e-19   1.610586e-04   3.586119e-20   480
  4.796813e-01   5.464428e-19   3.153497e-04   4.173218e-20   408
  4.812233e-01   7.199375e-19   1.888588e-04   5.622258e-20   360
  4.818747e-01   5.208544e-19   1.822418e-04   3.718708e-20   408
  4.830820e-01   3.808355e-19   1.854542e-04   2.565884e-20   456
  4.844414e-01   4.771130e-19   1.772485e-04   3.093837e-20   264
  4.851959e-01   4.790155e-19   1.923591e-04   2.917929e-20   384
  4.862943e-01   4.255326e-19   3.238501e-04   2.211545e-20   672
  4.875640e-01   5.511873e-19   1.937042e-04   4.320376e-20   240
  4.882967e-01   3.687944e-19   1.965613e-04   2.074209e-20   264
  4.893308e-01   3.021763e-19   2.424259e-04   1.669512e-20   624
  4.908739e-01   3.882378e-19   0.000000e+00   5.262271e-20   150
  4.914232e-01   6.229905e-19   2.716574e-04   3.788063e-20   600
  4.925819e-01   5.583917e-19   1.874909e-04   3.205518e-20   672
  4.938939e-01   4.173636e-19   1.763484e-04   3.300847e-20   336
  4.946248e-01   6.932441e-19   1.918157e-04   5.102439e-20   408
  4.957926e-01   5.518146e-19   1.913639e-04   4.613670e-20   408
  4.970915e-01   4.954538e-19   9.676385e-05   3.165262e-20   360
  4.978921e-01   5.455610e-19   3.552857e-04   4.021058e-20   456
  4.988592e-01   4.316145e-19   1.932065e-04   3.446172e-20   384
  5.000902e-01   2.895727e-19   1.783541e-04   2.054744e-20   348
  5.007554e-01   5.783743e-19   2.198754e-04   4.239755e-20   576
  5.020050e-01   3.471224e-19   1.810385e-04   2.321001e-20   504
  5.032833e-01   3.945584e-19   2.553443e-04   2.375806e-20   432
  5.043991e-01   4.302891e-19   3.473946e-04   2.391541e-20   576
  5.051948e-01   3.081224e-19   0.000000e+00   2.637468e-20   264
  5.064571e-01   3.425198e-19   2.764393e-04   1.642656e-20   768
  5.075549e-01   1.873352e-19   3.721752e-04   1.022335e-20   240
  5.084277e-01   4.222241e-19   3.282233e-04   5.472308e-20   192
  5.096990e-01   2.995656e-19   2.416124e-04   1.934293e-20   504
  5.106418e-01   5.606919e-19   3.255818e-04   4.112714e-20   590
  5.115460e-01   5.823380e-19   3.647966e-04   4.567995e-20   384
  5.126798e-01   4.790740e-19   3.048625e-04   4.327632e-20   504
  5.140486e-01   5.203364e-19   2.933830e-04   3.514264e-20   648
  5.153764e-01   3.749948e-19   7.967896e-05   3.401468e-20   504
  5.159117e-01   4.392724e-19   1.817627e-04   3.549656e-20   312
  5.168569e-01   4.487275e-19   2.618753e-04   2.582377e-20   576
  5.181545e-01   5.725304e-19   1.822405e-04   5.762087e-20   240
  5.189109e-01   2.883387e-19   1.841453e-04   1.438836e-20   552
  5.199816e-01   3.918421e-19   1.729082e-04   2.397381e-20   600
  5.215067e-01   3.534847e-19   2.111937e-04   2.299598e-20   600
  5.224237e-01   3.551643e-19   3.382099e-04   3.024998e-20   312
  5.233368e-01   4.122059e-19   2.945474e-04   2.671192e-20   480
  5.244775e-01   2.681647e-19   1.837693e-04   1.794266e-20   576
  5.254818e-01   4.341766e-19   2.959085e-04   3.708967e-20   408
  5.263729e-01   1.254986e-19   3.451909e-04   9.182770e-21   216
  5.275243e-01   3.368958e-19   2.643774e-04   1.780879e-20   516
  5.287578e-01   3.146364e-19   2.522429e-04   1.573867e-20   744
  5.300304e-01   3.855942e-19   1.684760e-04   2.838721e-20   462
  5.307494e-01   3.493161e-19   1.712315e-04   3.470096e-20   432
  5.318647e-01   4.652310e-19   1.588547e-04   3.552153e-20   648
  5.331761e-01   3.824970e-19   2.324340e-04   3.291394e-20   528
  5.342295e-01   4.289576e-19   2.799086e-04   2.907048e-20   600
  5.352820e-01   6.366643e-19   3.528915e-04   5.453219e-20   240
  5.363014e-01   3.382134e-19   2.703115e-04   2.420452e-20   720
  5.374863e-01   3.245959e-19   2.138653e-04   2.305276e-20   720
  5.387997e-01   1.289765e-19   0.000000e+00   9.704079e-21   144
  5.394909e-01   3.934089e-19   2.757364e-04   2.487488e-20   720
