# power spectrum of phi
# redshift z=10.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.607190e-01   2.634229e-12   0.000000e+00   2.230950e-13   24
  1.619140e-01   3.308360e-12   2.809790e-09   5.005245e-13   48
  1.631002e-01   2.543922e-12   0.000000e+00   2.426696e-13   96
  1.642778e-01   2.737615e-12   0.000000e+00   3.098251e-13   48
  1.666081e-01   2.612155e-12   0.000000e+00   5.022311e-13   36
  1.677611e-01   2.180990e-12   3.441276e-09   3.688956e-13   48
  1.689063e-01   2.732095e-12   3.893359e-09   2.099079e-13   120
  1.700437e-01   2.664478e-12   0.000000e+00   3.326969e-13   56
  1.711736e-01   1.879656e-12   1.986821e-09   4.142621e-13   24
  1.722960e-01   2.473072e-12   0.000000e+00   2.508375e-13   96
  1.734112e-01   2.813361e-12   0.000000e+00   3.910938e-13   48
  1.756204e-01   2.262774e-12   0.000000e+00   4.549637e-13   24
  1.767146e-01   3.016317e-12   0.000000e+00   2.387121e-13   102
  1.778021e-01   3.605475e-12   0.000000e+00   6.445113e-13   48
  1.788829e-01   3.940643e-12   0.000000e+00   3.676745e-13   72
  1.799573e-01   2.480022e-12   0.000000e+00   3.883981e-13   48
  1.810253e-01   2.969868e-12   0.000000e+00   4.526743e-13   48
  1.820871e-01   2.552811e-12   4.495664e-09   2.418010e-13   120
  1.841922e-01   1.623889e-12   2.809790e-09   3.171423e-13   24
  1.852358e-01   2.488342e-12   2.649095e-09   1.870119e-13   144
  1.862735e-01   2.715538e-12   3.178914e-09   2.588797e-13   120
  1.873055e-01   2.419518e-12   2.809790e-09   2.907544e-13   48
  1.893526e-01   2.330434e-12   2.809790e-09   3.516087e-13   48
  1.903679e-01   2.266801e-12   2.809790e-09   2.168082e-13   96
  1.930487e-01   1.928797e-12   4.711199e-04   2.266970e-13   72
  1.943761e-01   2.213971e-12   3.532127e-09   2.318513e-13   108
  1.953653e-01   1.763725e-12   0.000000e+00   1.636000e-13   72
  1.963495e-01   2.228858e-12   0.000000e+00   3.129471e-13   30
  1.973288e-01   1.931888e-12   0.000000e+00   1.567241e-13   168
  1.983033e-01   2.018633e-12   0.000000e+00   2.839706e-13   48
  2.002380e-01   1.868747e-12   0.000000e+00   1.978135e-13   72
  2.011984e-01   2.141640e-12   0.000000e+00   2.361148e-13   96
  2.021542e-01   1.882959e-12   5.298191e-09   2.217830e-13   72
  2.031055e-01   1.541418e-12   0.000000e+00   1.384678e-13   72
  2.047049e-01   1.499494e-12   4.350048e-04   1.498508e-13   104
  2.059331e-01   1.972807e-12   3.746387e-09   1.596249e-13   144
  2.087224e-01   2.049716e-12   6.282881e-09   2.180651e-13   96
  2.096439e-01   1.370631e-12   0.000000e+00   1.314504e-13   96
  2.111095e-01   1.408262e-12   4.475232e-04   1.305518e-13   120
  2.123845e-01   1.260573e-12   0.000000e+00   1.311213e-13   120
  2.132902e-01   1.766799e-12   0.000000e+00   2.083222e-13   72
  2.150901e-01   2.005699e-12   0.000000e+00   2.475054e-13   48
  2.159845e-01   1.303269e-12   4.235416e-09   1.499863e-13   78
  2.171286e-01   1.201770e-12   4.007142e-04   1.033035e-13   168
  2.195255e-01   1.342627e-12   3.746387e-09   1.195084e-13   144
  2.204018e-01   1.372630e-12   3.746387e-09   9.973469e-14   144
  2.229436e-01   1.534783e-12   2.307791e-04   1.164785e-13   156
  2.238729e-01   1.306355e-12   4.866699e-09   2.196495e-13   48
  2.247323e-01   1.251356e-12   3.178914e-09   1.454204e-13   120
  2.255884e-01   1.341396e-12   0.000000e+00   1.683768e-13   48
  2.271022e-01   1.000921e-12   3.532495e-04   6.212369e-14   216
  2.289809e-01   8.671914e-13   0.000000e+00   1.294161e-13   48
  2.298212e-01   9.777523e-13   2.809790e-09   1.351276e-13   96
  2.310160e-01   9.649014e-13   4.128272e-04   1.060551e-13   168
  2.323239e-01   9.858152e-13   2.809790e-09   1.318615e-13   48
  2.331522e-01   9.425862e-13   0.000000e+00   1.035509e-13   96
  2.339775e-01   7.604408e-13   0.000000e+00   1.357176e-13   48
  2.356194e-01   8.657007e-13   3.178914e-09   9.380190e-14   30
  2.364362e-01   1.332111e-12   2.809790e-09   1.888697e-13   96
  2.374123e-01   8.918243e-13   3.244455e-04   5.566540e-14   240
  2.386674e-01   1.609968e-12   3.500299e-04   3.348369e-13   32
  2.396752e-01   7.992604e-13   0.000000e+00   5.219721e-14   168
  2.404781e-01   1.105603e-12   0.000000e+00   8.828370e-14   120
  2.420760e-01   1.179143e-12   5.923557e-09   1.417336e-13   72
  2.428710e-01   1.121402e-12   3.746387e-09   1.073080e-13   144
  2.436634e-01   9.214640e-13   0.000000e+00   1.156600e-13   96
  2.444532e-01   6.827985e-13   0.000000e+00   5.941538e-14   96
  2.460253e-01   1.181142e-12   4.588368e-09   1.197445e-13   72
  2.468075e-01   9.574500e-13   3.973643e-09   1.080466e-13   96
  2.483647e-01   9.384319e-13   0.000000e+00   1.802366e-13   24
  2.491396e-01   8.442061e-13   0.000000e+00   6.025090e-14   192
  2.500522e-01   6.879305e-13   2.970416e-04   5.262180e-14   132
  2.514501e-01   8.720704e-13   0.000000e+00   1.137579e-13   96
  2.522156e-01   5.844586e-13   0.000000e+00   5.693575e-14   96
  2.529787e-01   6.943336e-13   3.178914e-09   6.261350e-14   120
  2.544981e-01   6.332214e-13   0.000000e+00   7.341297e-14   48
  2.557435e-01   8.338295e-13   3.599905e-04   6.103264e-14   222
  2.567603e-01   6.351703e-13   0.000000e+00   6.901625e-14   120
  2.575100e-01   7.468004e-13   4.866699e-09   1.167110e-13   24
  2.586015e-01   8.450795e-13   3.715625e-04   6.116634e-14   312
  2.609797e-01   7.726465e-13   3.483547e-04   8.713765e-14   72
  2.619630e-01   8.366926e-13   2.809790e-09   8.350360e-14   96
  2.629726e-01   8.532657e-13   3.547511e-04   6.054598e-14   192
  2.641613e-01   5.569810e-13   4.495664e-09   3.767850e-14   120
  2.648900e-01   6.696667e-13   0.000000e+00   5.927173e-14   144
  2.663415e-01   5.758222e-13   0.000000e+00   1.053659e-13   48
  2.673732e-01   6.344304e-13   3.567146e-04   3.343834e-14   336
  2.685040e-01   7.293991e-13   0.000000e+00   1.023197e-13   48
  2.699360e-01   6.781840e-13   0.000000e+00   3.948369e-14   192
  2.706492e-01   5.534871e-13   0.000000e+00   7.014330e-14   48
  2.726764e-01   4.581926e-13   2.476067e-04   5.657656e-14   56
  2.736844e-01   6.116536e-13   3.180112e-04   3.227256e-14   336
  2.748894e-01   7.191362e-13   3.532127e-09   9.607387e-14   54
  2.759390e-01   6.241605e-13   3.492904e-04   3.664289e-14   240
  2.781181e-01   5.527696e-13   3.344484e-04   3.826476e-14   228
  2.790651e-01   5.510881e-13   3.746387e-09   6.264911e-14   72
  2.799844e-01   6.764065e-13   3.244231e-04   6.951997e-14   144
  2.811298e-01   6.334016e-13   0.000000e+00   7.600732e-14   96
  2.818146e-01   5.629237e-13   4.495664e-09   4.559346e-14   240
  2.831793e-01   3.185258e-13   3.973643e-09   7.372135e-14   24
  2.840530e-01   5.542783e-13   3.064151e-04   3.058482e-14   336
  2.852142e-01   4.579627e-13   0.000000e+00   6.255875e-14   72
  2.862741e-01   5.276053e-13   3.332831e-04   4.637605e-14   168
  2.872346e-01   6.662619e-13   0.000000e+00   7.722399e-14   72
  2.885737e-01   5.261235e-13   0.000000e+00   5.011837e-14   96
  2.896108e-01   3.602557e-13   3.307829e-04   2.679503e-14   216
  2.905708e-01   5.541420e-13   3.973643e-09   5.322383e-14   96
  2.918946e-01   5.855412e-13   0.000000e+00   4.398299e-14   192
  2.925542e-01   5.569824e-13   3.746387e-09   4.384535e-14   144
  2.938691e-01   3.801859e-13   0.000000e+00   5.455780e-14   48
  2.947794e-01   4.670874e-13   3.189136e-04   2.573543e-14   246
  2.960164e-01   5.495288e-13   2.940434e-04   4.605760e-14   168
  2.971308e-01   4.212153e-13   5.506041e-09   3.497169e-14   120
  2.977788e-01   3.786939e-13   0.000000e+00   2.202930e-14   240
  2.990707e-01   4.318942e-13   3.973643e-09   6.040453e-14   24
  3.001001e-01   4.311330e-13   3.147475e-04   2.408180e-14   360
  3.013820e-01   5.483446e-13   3.134082e-04   4.266502e-14   120
  3.022763e-01   4.040019e-13   0.000000e+00   3.267780e-14   144
  3.029133e-01   4.367424e-13   0.000000e+00   4.137159e-14   96
  3.048165e-01   4.327581e-13   0.000000e+00   3.534659e-14   144
  3.054482e-01   3.912141e-13   0.000000e+00   2.938020e-14   132
  3.063360e-01   3.797411e-13   3.093292e-04   3.309651e-14   176
  3.076248e-01   4.092995e-13   3.123602e-04   2.812952e-14   312
  3.092116e-01   4.090110e-13   0.000000e+00   4.681111e-14   96
  3.098343e-01   3.381876e-13   0.000000e+00   2.565914e-14   144
  3.107899e-01   4.125839e-13   3.092271e-04   2.760939e-14   312
  3.123131e-01   2.275812e-13   0.000000e+00   2.710179e-14   48
  3.129297e-01   3.765282e-13   3.973643e-09   2.417928e-14   192
  3.141593e-01   8.627104e-13   0.000000e+00   2.741272e-13   6
  3.149762e-01   4.011956e-13   2.884066e-04   2.927636e-14   288
  3.162994e-01   4.272556e-13   3.047203e-04   3.010112e-14   192
  3.172124e-01   3.921236e-13   9.345130e-09   2.878900e-14   216
  3.178195e-01   3.125858e-13   0.000000e+00   3.302837e-14   72
  3.193321e-01   3.372464e-13   3.018264e-04   2.620048e-14   192
  3.203366e-01   3.059139e-13   2.241224e-04   2.009185e-14   288
  3.214381e-01   3.986568e-13   0.000000e+00   7.516141e-14   24
  3.222890e-01   3.187352e-13   2.952626e-04   1.568866e-14   456
  3.238280e-01   3.420137e-13   5.619580e-09   4.978981e-14   48
  3.247789e-01   3.618716e-13   2.908218e-04   2.652018e-14   240
  3.258718e-01   3.086330e-13   2.939082e-04   2.329140e-14   216
  3.267908e-01   2.484505e-13   0.000000e+00   3.209303e-14   72
  3.273801e-01   3.186501e-13   1.015467e-08   3.119042e-14   168
  3.290441e-01   2.954392e-13   2.184577e-04   1.849937e-14   288
  3.299773e-01   3.156515e-13   2.890570e-04   3.063104e-14   168
  3.314762e-01   2.856795e-13   0.000000e+00   2.217646e-14   192
  3.320572e-01   2.725523e-13   3.746387e-09   2.606813e-14   144
  3.332162e-01   3.663512e-13   0.000000e+00   6.409259e-14   36
  3.341991e-01   3.578082e-13   2.639705e-04   2.081238e-14   342
  3.351389e-01   3.375038e-13   2.710657e-04   2.996772e-14   144
  3.363470e-01   3.289574e-13   2.842800e-04   1.885326e-14   384
  3.378125e-01   2.705846e-13   7.786718e-09   3.014772e-14   120
  3.385379e-01   3.242015e-13   2.534951e-04   2.251818e-14   264
  3.395201e-01   2.727743e-13   1.256576e-08   2.702276e-14   192
  3.404451e-01   2.866153e-13   2.731894e-04   2.349046e-14   152
  3.412191e-01   3.225953e-13   7.492773e-09   3.207200e-14   144
  3.428472e-01   2.214199e-13   1.768108e-04   1.727576e-14   216
  3.436008e-01   3.004437e-13   2.362665e-04   1.851705e-14   312
  3.449274e-01   3.226187e-13   2.738281e-04   2.090367e-14   240
  3.457090e-01   2.283086e-13   3.973643e-09   2.086435e-14   96
  3.471927e-01   1.712230e-13   2.617995e-04   1.614148e-14   144
  3.481071e-01   2.465580e-13   2.573258e-04   1.260498e-14   456
  3.495904e-01   1.928310e-13   0.000000e+00   1.896918e-14   120
  3.501414e-01   2.697841e-13   0.000000e+00   2.788809e-14   144
  3.512407e-01   2.809253e-13   0.000000e+00   7.455758e-14   24
  3.519456e-01   2.007391e-13   2.473498e-04   1.391309e-14   336
  3.531645e-01   2.648674e-13   2.727931e-04   2.252097e-14   198
  3.543067e-01   2.445610e-13   2.652756e-04   1.460579e-14   432
  3.556041e-01   6.045400e-13   0.000000e+00   1.010345e-13   48
  3.562810e-01   2.124071e-13   2.341925e-04   1.254328e-14   384
  3.574963e-01   2.107422e-13   2.696052e-04   1.855196e-14   144
  3.585975e-01   2.834710e-13   2.676825e-04   2.085287e-14   264
  3.599147e-01   1.236126e-13   0.000000e+00   1.439047e-14   48
  3.607984e-01   2.056537e-13   2.545223e-04   1.664021e-14   276
  3.616510e-01   2.003643e-13   2.307176e-04   1.861655e-14   192
  3.627906e-01   2.257726e-13   2.592759e-04   1.227084e-14   552
  3.641741e-01   2.753785e-13   8.991328e-09   2.996754e-14   120
  3.649965e-01   1.365812e-13   2.624511e-04   8.466957e-15   216
  3.657587e-01   2.001726e-13   4.495664e-09   1.637649e-14   120
  3.671201e-01   1.947866e-13   2.584500e-04   1.084298e-14   408
  3.683844e-01   9.119714e-14   5.619580e-09   1.386026e-14   24
  3.691684e-01   1.844404e-13   2.610810e-04   1.122020e-14   384
  3.702633e-01   1.503484e-13   2.550855e-04   9.077781e-15   240
  3.712141e-01   1.756778e-13   2.569535e-04   1.324089e-14   168
  3.725471e-01   1.972250e-13   6.357829e-09   2.783295e-14   120
  3.734064e-01   2.145347e-13   2.678605e-04   1.367516e-14   350
  3.748037e-01   2.164592e-13   4.409502e-04   1.428567e-14   384
  3.756388e-01   2.603821e-13   0.000000e+00   3.766117e-14   144
  3.771752e-01   2.056577e-13   1.059638e-08   1.738796e-14   288
  3.779773e-01   2.003392e-13   2.524053e-04   1.557079e-14   336
  3.790686e-01   1.417511e-13   2.297941e-04   1.164425e-14   168
  3.797219e-01   1.966393e-13   4.541306e-09   1.548821e-14   336
  3.810732e-01   1.457493e-13   2.385126e-04   1.137206e-14   288
  3.818848e-01   2.255695e-13   2.247398e-04   1.555168e-14   264
  3.832590e-01   1.504688e-13   0.000000e+00   1.293252e-14   240
  3.837616e-01   1.550056e-13   7.947286e-09   1.673680e-14   96
  3.855656e-01   1.588199e-13   3.056310e-04   9.286161e-15   360
  3.864075e-01   2.024593e-13   2.253025e-04   2.575378e-14   168
  3.874713e-01   1.691815e-13   2.456032e-04   9.208755e-15   456
  3.887523e-01   2.300646e-13   7.064254e-09   3.218341e-14   108
  3.894728e-01   1.445016e-13   2.464311e-04   1.243144e-14   264
  3.903716e-01   1.603050e-13   2.198567e-04   1.126532e-14   264
  3.916025e-01   1.413514e-13   2.074668e-04   7.981847e-15   312
  3.931351e-01   1.572735e-13   1.541705e-04   1.089912e-14   270
  3.937775e-01   1.816620e-13   1.957388e-04   1.903301e-14   240
  3.949323e-01   1.667663e-13   2.421536e-04   1.212458e-14   384
  3.956334e-01   1.553405e-13   0.000000e+00   1.298799e-14   192
  3.969952e-01   1.673150e-13   1.942960e-04   1.606645e-14   240
  3.977852e-01   1.786620e-13   2.397927e-04   1.232129e-14   336
  3.992708e-01   1.524189e-13   2.413972e-04   8.601694e-15   480
  4.004761e-01   1.453976e-13   0.000000e+00   1.803761e-14   72
  4.011493e-01   1.698782e-13   2.353842e-04   1.610706e-14   240
  4.020650e-01   1.566030e-13   2.212289e-04   1.345430e-14   312
  4.031147e-01   1.216118e-13   2.390954e-04   7.583590e-15   240
  4.047009e-01   1.557186e-13   1.816506e-04   1.009416e-14   408
  4.053288e-01   1.272212e-13   1.663482e-04   8.171581e-15   336
  4.065560e-01   1.483671e-13   2.112212e-04   1.313913e-14   264
  4.071591e-01   8.654479e-14   0.000000e+00   6.414941e-15   144
  4.088370e-01   1.199267e-13   2.927651e-04   6.864210e-15   464
  4.097211e-01   1.291503e-13   2.328083e-04   1.115701e-14   168
  4.105939e-01   9.950951e-14   2.120376e-04   7.279635e-15   336
  4.121713e-01   1.286848e-13   2.227870e-04   7.154417e-15   414
  4.130606e-01   1.772516e-13   2.319080e-04   2.132928e-14   216
  4.141998e-01   1.629934e-13   5.619580e-09   1.975392e-14   96
  4.146649e-01   1.454393e-13   1.685874e-08   1.217290e-14   384
  4.162944e-01   1.326584e-13   2.314600e-04   8.563858e-15   492
  4.171676e-01   1.690461e-13   2.263480e-04   1.371860e-14   240
  4.181546e-01   1.147533e-13   2.298225e-04   6.802866e-15   312
  4.195176e-01   8.959541e-14   2.297469e-04   8.665596e-15   192
  4.203810e-01   1.013647e-13   2.226525e-04   5.885241e-15   504
  4.215265e-01   1.007544e-13   1.473998e-04   7.039395e-15   408
  4.224284e-01   1.072153e-13   4.515774e-04   9.948804e-15   168
  4.235571e-01   1.428726e-13   2.145032e-04   9.408263e-15   288
  4.245041e-01   1.291863e-13   2.238525e-04   9.476608e-15   288
  4.254743e-01   9.231737e-14   2.251410e-04   6.644755e-15   432
  4.268815e-01   1.094638e-13   2.129084e-04   1.018148e-14   216
  4.276334e-01   1.101403e-13   2.124592e-04   8.981170e-15   360
  4.289721e-01   1.123944e-13   2.073582e-04   7.553247e-15   312
  4.301803e-01   1.405570e-13   0.000000e+00   1.749079e-14   48
  4.308767e-01   9.397836e-14   2.223178e-04   5.574544e-15   432
  4.321240e-01   1.080248e-13   3.708284e-04   7.365886e-15   414
  4.328606e-01   1.079232e-13   1.956255e-08   9.294227e-15   312
  4.342347e-01   9.263438e-14   3.253813e-04   5.446522e-15   528
  4.351620e-01   1.336031e-13   1.707976e-04   1.042263e-14   264
  4.362761e-01   1.343017e-13   2.025191e-04   1.048364e-14   480
  4.377318e-01   1.051110e-13   0.000000e+00   8.635121e-15   288
  4.383604e-01   9.813985e-14   2.176005e-04   8.398728e-15   168
  4.395105e-01   1.010778e-13   3.444610e-04   5.922463e-15   504
  4.408036e-01   1.584656e-13   7.492773e-09   1.599862e-14   144
  4.416171e-01   8.752825e-14   2.212265e-04   5.305085e-15   464
  4.428396e-01   1.103225e-13   3.246624e-04   7.971797e-15   432
  4.434197e-01   1.291586e-13   5.619580e-09   1.518051e-14   192
  4.449189e-01   9.100993e-14   2.406833e-04   7.880818e-15   396
  4.458042e-01   7.247764e-14   2.162000e-04   4.940741e-15   288
  4.466990e-01   8.610494e-14   2.135686e-04   7.921180e-15   336
  4.481283e-01   8.633585e-14   1.352359e-04   5.685644e-15   432
  4.490354e-01   8.807550e-14   3.505126e-04   6.636594e-15   360
  4.500539e-01   9.145592e-14   2.073334e-04   6.589680e-15   384
  4.515004e-01   8.831652e-14   1.830116e-04   7.582160e-15   198
  4.521974e-01   8.555415e-14   2.080246e-04   5.286251e-15   552
  4.534970e-01   1.334789e-13   2.912202e-04   1.152107e-14   432
  4.545821e-01   8.850635e-14   0.000000e+00   8.675572e-15   168
  4.554927e-01   1.089671e-13   3.610065e-04   8.236640e-15   480
  4.566974e-01   8.258817e-14   0.000000e+00   1.052140e-14   120
  4.572396e-01   1.073013e-13   2.948545e-04   9.367499e-15   336
  4.585628e-01   8.331763e-14   2.080152e-04   6.169052e-15   672
  4.598711e-01   1.000815e-13   3.025866e-04   5.829727e-15   528
  4.604805e-01   4.936065e-14   9.082613e-09   3.918937e-15   168
  4.618883e-01   9.543420e-14   3.375333e-04   7.393771e-15   456
  4.627474e-01   9.703835e-14   2.061344e-04   9.871284e-15   168
  4.636392e-01   8.679885e-14   2.057643e-04   6.862582e-15   504
  4.651216e-01   5.311077e-14   2.647872e-04   6.036113e-15   336
  4.660180e-01   9.397791e-14   1.908802e-04   7.530067e-15   312
  4.670124e-01   7.663317e-14   1.865029e-04   5.140844e-15   504
  4.683210e-01   6.420453e-14   1.294009e-04   4.304857e-15   432
  4.689362e-01   7.475836e-14   1.999672e-04   6.347145e-15   312
  4.702151e-01   7.561516e-14   2.049761e-04   5.013768e-15   384
  4.715504e-01   9.194443e-14   1.741510e-04   1.471839e-14   126
  4.723748e-01   8.410693e-14   3.057676e-04   5.602632e-15   492
  4.734278e-01   9.222611e-14   1.958445e-04   7.362551e-15   528
  4.747438e-01   7.084300e-14   1.989360e-04   5.341028e-15   480
  4.755596e-01   9.638618e-14   2.748289e-04   6.651868e-15   432
  4.767402e-01   8.021894e-14   2.161166e-04   6.270379e-15   440
  4.781114e-01   9.238680e-14   1.074739e-04   8.215068e-15   312
  4.786259e-01   5.852938e-14   1.610586e-04   4.372895e-15   480
  4.796813e-01   7.796195e-14   3.153497e-04   6.159900e-15   408
  4.812233e-01   1.012763e-13   1.888588e-04   8.695232e-15   360
  4.818747e-01   7.487090e-14   1.822418e-04   6.628515e-15   408
  4.830820e-01   5.602225e-14   1.854542e-04   4.321668e-15   456
  4.844414e-01   7.963416e-14   1.772485e-04   6.990233e-15   264
  4.851959e-01   7.400192e-14   1.923591e-04   6.480955e-15   384
  4.862943e-01   6.197300e-14   3.238501e-04   4.063677e-15   672
  4.875640e-01   9.511141e-14   1.937042e-04   1.143804e-14   240
  4.882967e-01   5.358011e-14   1.965613e-04   4.051936e-15   264
  4.893308e-01   4.555519e-14   2.424259e-04   2.772640e-15   624
  4.908739e-01   5.413426e-14   0.000000e+00   6.521783e-15   150
  4.914232e-01   8.248178e-14   2.716574e-04   6.049002e-15   600
  4.925819e-01   7.814631e-14   1.874909e-04   5.635714e-15   672
  4.938939e-01   5.503804e-14   1.763484e-04   5.709777e-15   336
  4.946248e-01   1.022118e-13   1.918157e-04   8.315398e-15   408
  4.957926e-01   7.035518e-14   1.913639e-04   6.590339e-15   408
  4.970915e-01   7.169028e-14   9.676385e-05   5.770575e-15   360
  4.978921e-01   6.496455e-14   3.552857e-04   6.033682e-15   456
  4.988592e-01   6.455652e-14   1.932065e-04   5.747293e-15   384
  5.000902e-01   3.530069e-14   1.783541e-04   2.894942e-15   348
  5.007554e-01   7.630611e-14   2.198754e-04   5.623496e-15   576
  5.020050e-01   5.382292e-14   1.810385e-04   5.397170e-15   504
  5.032833e-01   5.253043e-14   2.553443e-04   3.452775e-15   432
  5.043991e-01   5.989501e-14   3.473946e-04   4.162740e-15   576
  5.051948e-01   5.069862e-14   0.000000e+00   5.814973e-15   264
  5.064571e-01   4.958636e-14   2.764393e-04   2.971325e-15   768
  5.075549e-01   2.353732e-14   3.721752e-04   1.685500e-15   240
  5.084277e-01   4.166448e-14   3.282233e-04   4.645253e-15   192
  5.096990e-01   4.304504e-14   2.416124e-04   2.544204e-15   504
  5.106418e-01   7.573726e-14   3.255818e-04   6.457956e-15   590
  5.115460e-01   8.074100e-14   3.647966e-04   7.260410e-15   384
  5.126798e-01   5.802876e-14   3.048625e-04   4.317895e-15   504
  5.140486e-01   7.639385e-14   2.933830e-04   6.391194e-15   648
  5.153764e-01   5.111996e-14   7.967896e-05   3.786081e-15   504
  5.159117e-01   5.708363e-14   1.817627e-04   4.996480e-15   312
  5.168569e-01   6.706971e-14   2.618753e-04   5.070900e-15   576
  5.181545e-01   6.681816e-14   1.822405e-04   8.690908e-15   240
  5.189109e-01   4.036278e-14   1.841453e-04   2.579657e-15   552
  5.199816e-01   6.370693e-14   1.729082e-04   5.548792e-15   600
  5.215067e-01   5.220091e-14   2.111937e-04   4.541078e-15   600
  5.224237e-01   3.535481e-14   3.382099e-04   2.843690e-15   312
  5.233368e-01   5.873010e-14   2.945474e-04   4.623203e-15   480
  5.244775e-01   3.780327e-14   1.837693e-04   3.023278e-15   576
  5.254818e-01   5.948382e-14   2.959085e-04   4.614055e-15   408
  5.263729e-01   1.846178e-14   3.451909e-04   1.423931e-15   216
  5.275243e-01   4.575576e-14   2.643774e-04   3.030157e-15   516
  5.287578e-01   4.766751e-14   2.522429e-04   3.095021e-15   744
  5.300304e-01   4.424694e-14   1.684760e-04   3.006905e-15   462
  5.307494e-01   5.256639e-14   1.712315e-04   6.143997e-15   432
  5.318647e-01   5.099552e-14   1.588547e-04   4.799473e-15   648
  5.331761e-01   4.932571e-14   2.324340e-04   4.910983e-15   528
  5.342295e-01   5.829341e-14   2.799086e-04   4.203982e-15   600
  5.352820e-01   6.569159e-14   3.528915e-04   8.518904e-15   240
  5.363014e-01   4.144674e-14   2.703115e-04   2.781734e-15   720
  5.374863e-01   5.362291e-14   2.138653e-04   4.253575e-15   720
  5.387997e-01   1.659374e-14   0.000000e+00   1.423545e-15   144
  5.394909e-01   5.209132e-14   2.757364e-04   3.669151e-15   720
