# power spectrum of phi
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.132902e-01   1.523476e-12   0.000000e+00   1.508037e-13   72
  2.150901e-01   1.753692e-12   0.000000e+00   2.298738e-13   48
  2.159845e-01   9.407830e-13   4.235416e-09   9.401534e-14   78
  2.171286e-01   1.032186e-12   4.007142e-04   7.693707e-14   168
  2.195255e-01   1.213185e-12   3.746387e-09   1.275625e-13   144
  2.204018e-01   1.436120e-12   3.746387e-09   1.067713e-13   144
  2.229436e-01   1.208934e-12   2.307791e-04   9.454777e-14   156
  2.238729e-01   9.504367e-13   4.866699e-09   1.221468e-13   48
  2.247323e-01   1.034668e-12   3.178914e-09   1.027567e-13   120
  2.255884e-01   1.153490e-12   0.000000e+00   1.575516e-13   48
  2.271022e-01   9.007830e-13   3.532495e-04   6.074649e-14   216
  2.289809e-01   9.206042e-13   0.000000e+00   1.470538e-13   48
  2.298212e-01   7.815086e-13   2.809790e-09   1.058317e-13   96
  2.310160e-01   8.860480e-13   4.128272e-04   6.928099e-14   168
  2.323239e-01   7.655784e-13   2.809790e-09   1.064595e-13   48
  2.331522e-01   8.545841e-13   0.000000e+00   7.944456e-14   96
  2.339775e-01   5.956893e-13   0.000000e+00   8.013846e-14   48
  2.356194e-01   7.466683e-13   3.178914e-09   1.232625e-13   30
  2.364362e-01   1.013277e-12   2.809790e-09   9.974686e-14   96
  2.374123e-01   9.093591e-13   3.244455e-04   6.046790e-14   240
  2.386674e-01   8.178261e-13   3.500299e-04   1.742171e-13   32
  2.396752e-01   6.651235e-13   0.000000e+00   3.824178e-14   168
  2.404781e-01   8.840020e-13   0.000000e+00   6.903760e-14   120
  2.420760e-01   9.122996e-13   5.923557e-09   1.071983e-13   72
  2.428710e-01   7.709872e-13   3.746387e-09   5.654744e-14   144
  2.436634e-01   7.050718e-13   0.000000e+00   8.076102e-14   96
  2.444532e-01   6.847042e-13   0.000000e+00   7.382523e-14   96
  2.460253e-01   1.284661e-12   4.588368e-09   1.438693e-13   72
  2.468075e-01   7.247300e-13   3.973643e-09   9.810400e-14   96
  2.483647e-01   1.100079e-12   0.000000e+00   2.971144e-13   24
  2.491396e-01   8.320150e-13   0.000000e+00   5.800368e-14   192
  2.500522e-01   6.580929e-13   2.970416e-04   6.471803e-14   132
  2.514501e-01   5.281629e-13   0.000000e+00   4.669606e-14   96
  2.522156e-01   5.626198e-13   0.000000e+00   5.544925e-14   96
  2.529787e-01   6.457591e-13   3.178914e-09   6.267129e-14   120
  2.544981e-01   6.131369e-13   0.000000e+00   8.156230e-14   48
  2.557435e-01   7.467577e-13   3.599905e-04   4.996272e-14   222
  2.567603e-01   5.074963e-13   0.000000e+00   6.714791e-14   120
  2.575100e-01   5.157451e-13   4.866699e-09   1.048837e-13   24
  2.586015e-01   7.165386e-13   3.715625e-04   5.041993e-14   312
  2.609797e-01   7.578450e-13   3.483547e-04   8.270260e-14   72
  2.619630e-01   7.889334e-13   2.809790e-09   9.889919e-14   96
  2.629726e-01   6.296219e-13   3.547511e-04   5.804102e-14   192
  2.641613e-01   5.666047e-13   4.495664e-09   4.100674e-14   120
  2.648900e-01   6.662952e-13   0.000000e+00   6.101746e-14   144
  2.663415e-01   5.695842e-13   0.000000e+00   9.442825e-14   48
  2.673732e-01   5.760528e-13   3.567146e-04   3.175986e-14   336
  2.685040e-01   4.363331e-13   0.000000e+00   4.197157e-14   48
  2.699360e-01   5.660777e-13   0.000000e+00   5.104936e-14   192
  2.706492e-01   3.183864e-13   0.000000e+00   4.033816e-14   48
  2.726764e-01   4.278500e-13   2.476067e-04   5.086263e-14   56
  2.736844e-01   5.358672e-13   3.180112e-04   2.746950e-14   336
  2.748894e-01   6.353088e-13   3.532127e-09   8.331115e-14   54
  2.759390e-01   6.005372e-13   3.492904e-04   4.268769e-14   240
  2.781181e-01   4.316828e-13   3.344484e-04   2.666432e-14   228
  2.790651e-01   3.745790e-13   3.746387e-09   3.860067e-14   72
  2.799844e-01   5.202574e-13   3.244231e-04   4.733758e-14   144
  2.811298e-01   6.583746e-13   0.000000e+00   7.854584e-14   96
  2.818146e-01   4.434770e-13   4.495664e-09   3.373533e-14   240
  2.831793e-01   3.908241e-13   3.973643e-09   7.464791e-14   24
  2.840530e-01   4.917966e-13   3.064151e-04   2.943142e-14   336
  2.852142e-01   3.793726e-13   0.000000e+00   5.666404e-14   72
  2.862741e-01   4.733999e-13   3.332831e-04   3.823801e-14   168
  2.872346e-01   6.219204e-13   0.000000e+00   4.838609e-14   72
  2.885737e-01   4.765653e-13   0.000000e+00   4.907642e-14   96
  2.896108e-01   3.252863e-13   3.307829e-04   2.264139e-14   216
  2.905708e-01   4.361537e-13   3.973643e-09   4.259347e-14   96
  2.918946e-01   4.730101e-13   0.000000e+00   3.739030e-14   192
  2.925542e-01   4.576047e-13   3.746387e-09   3.413990e-14   144
  2.938691e-01   3.193072e-13   0.000000e+00   4.092420e-14   48
  2.947794e-01   4.505199e-13   3.189136e-04   3.286926e-14   246
  2.960164e-01   4.426816e-13   2.940434e-04   3.476772e-14   168
  2.971308e-01   4.342119e-13   5.506041e-09   4.553024e-14   120
  2.977788e-01   4.227692e-13   0.000000e+00   3.232765e-14   240
  2.990707e-01   4.843259e-13   3.973643e-09   5.137034e-14   24
  3.001001e-01   3.560077e-13   3.147475e-04   1.887047e-14   360
  3.013820e-01   4.603562e-13   3.134082e-04   4.272484e-14   120
  3.022763e-01   4.481053e-13   0.000000e+00   3.535268e-14   144
  3.029133e-01   5.473978e-13   0.000000e+00   5.905302e-14   96
  3.048165e-01   3.818312e-13   0.000000e+00   3.667780e-14   144
  3.054482e-01   4.046951e-13   0.000000e+00   3.218535e-14   132
  3.063360e-01   3.400506e-13   3.093292e-04   2.783655e-14   176
  3.076248e-01   3.082142e-13   3.123602e-04   1.956672e-14   312
  3.092116e-01   2.793480e-13   0.000000e+00   2.697793e-14   96
  3.098343e-01   3.136215e-13   0.000000e+00   2.609291e-14   144
  3.107899e-01   3.373289e-13   3.092271e-04   1.817533e-14   312
  3.123131e-01   1.521273e-13   0.000000e+00   1.821077e-14   48
  3.129297e-01   3.466280e-13   3.973643e-09   2.512569e-14   192
  3.141593e-01   5.966669e-13   0.000000e+00   1.241269e-13   6
  3.149762e-01   3.085581e-13   2.884066e-04   2.227597e-14   288
  3.162994e-01   2.907042e-13   3.047203e-04   2.116296e-14   192
  3.172124e-01   3.187520e-13   9.345130e-09   2.094738e-14   216
  3.178195e-01   3.158347e-13   0.000000e+00   4.092713e-14   72
  3.193321e-01   2.930683e-13   3.018264e-04   2.152731e-14   192
  3.203366e-01   3.142848e-13   2.241224e-04   1.961764e-14   288
  3.214381e-01   2.635182e-13   0.000000e+00   6.004694e-14   24
  3.222890e-01   2.646302e-13   2.952626e-04   1.431693e-14   456
  3.238280e-01   3.804148e-13   5.619580e-09   5.691392e-14   48
  3.247789e-01   2.996015e-13   2.908218e-04   2.034853e-14   240
  3.258718e-01   2.606511e-13   2.939082e-04   1.591883e-14   216
  3.267908e-01   3.395822e-13   0.000000e+00   3.589001e-14   72
  3.273801e-01   3.522568e-13   1.015467e-08   2.882654e-14   168
  3.290441e-01   2.693562e-13   2.184577e-04   1.748422e-14   288
  3.299773e-01   3.078824e-13   2.890570e-04   2.699769e-14   168
  3.314762e-01   2.108357e-13   0.000000e+00   1.951817e-14   192
  3.320572e-01   2.272489e-13   3.746387e-09   2.130468e-14   144
  3.332162e-01   3.774789e-13   0.000000e+00   4.448255e-14   36
  3.341991e-01   2.726740e-13   2.639705e-04   1.530488e-14   342
  3.351389e-01   3.182979e-13   2.710657e-04   2.952867e-14   144
  3.363470e-01   2.673686e-13   2.842800e-04   1.784146e-14   384
  3.378125e-01   2.335310e-13   7.786718e-09   2.435236e-14   120
  3.385379e-01   3.154802e-13   2.534951e-04   2.279344e-14   264
  3.395201e-01   2.469125e-13   1.256576e-08   2.173742e-14   192
  3.404451e-01   1.958588e-13   2.731894e-04   1.854112e-14   152
  3.412191e-01   2.901765e-13   7.492773e-09   3.117240e-14   144
  3.428472e-01   2.208942e-13   1.768108e-04   1.789686e-14   216
  3.436008e-01   2.545889e-13   2.362665e-04   1.569552e-14   312
  3.449274e-01   2.392397e-13   2.738281e-04   1.621234e-14   240
  3.457090e-01   1.749429e-13   3.973643e-09   2.020339e-14   96
  3.471927e-01   1.633102e-13   2.617995e-04   1.604745e-14   144
  3.481071e-01   1.724721e-13   2.573258e-04   8.607462e-15   456
  3.495904e-01   1.789661e-13   0.000000e+00   1.883105e-14   120
  3.501414e-01   2.239529e-13   0.000000e+00   2.340429e-14   144
  3.512407e-01   2.606879e-13   0.000000e+00   4.978050e-14   24
  3.519456e-01   1.826136e-13   2.473498e-04   1.047872e-14   336
  3.531645e-01   1.891435e-13   2.727931e-04   1.384340e-14   198
  3.543067e-01   2.053449e-13   2.652756e-04   1.231509e-14   432
  3.556041e-01   3.934772e-13   0.000000e+00   7.494963e-14   48
  3.562810e-01   2.225910e-13   2.341925e-04   1.444463e-14   384
  3.574963e-01   1.660891e-13   2.696052e-04   1.565219e-14   144
  3.585975e-01   2.402788e-13   2.676825e-04   1.879373e-14   264
  3.599147e-01   2.050657e-13   0.000000e+00   2.210812e-14   48
  3.607984e-01   1.842959e-13   2.545223e-04   1.244387e-14   276
  3.616510e-01   1.668803e-13   2.307176e-04   1.155407e-14   192
  3.627906e-01   1.710914e-13   2.592759e-04   7.573867e-15   552
  3.641741e-01   2.047365e-13   8.991328e-09   2.711801e-14   120
  3.649965e-01   1.503114e-13   2.624511e-04   1.083957e-14   216
  3.657587e-01   2.183598e-13   4.495664e-09   2.266984e-14   120
  3.671201e-01   1.851972e-13   2.584500e-04   8.818241e-15   408
  3.683844e-01   6.629594e-14   5.619580e-09   9.049585e-15   24
  3.691684e-01   1.804462e-13   2.610810e-04   9.613658e-15   384
  3.702633e-01   1.494982e-13   2.550855e-04   8.499600e-15   240
  3.712141e-01   1.681713e-13   2.569535e-04   1.014860e-14   168
  3.725471e-01   1.323712e-13   6.357829e-09   1.766917e-14   120
  3.734064e-01   1.507768e-13   2.678605e-04   9.153026e-15   350
  3.748037e-01   2.181793e-13   4.409502e-04   1.484853e-14   384
  3.756388e-01   2.054352e-13   0.000000e+00   2.187486e-14   144
  3.771752e-01   1.532520e-13   1.059638e-08   1.218484e-14   288
  3.779773e-01   1.797808e-13   2.524053e-04   1.223508e-14   336
  3.790686e-01   1.340690e-13   2.297941e-04   1.185925e-14   168
  3.797219e-01   1.804508e-13   4.541306e-09   1.227953e-14   336
  3.810732e-01   1.217480e-13   2.385126e-04   9.291055e-15   288
  3.818848e-01   1.717025e-13   2.247398e-04   1.325209e-14   264
  3.832590e-01   1.581365e-13   0.000000e+00   1.344287e-14   240
  3.837616e-01   1.363907e-13   7.947286e-09   1.372939e-14   96
  3.855656e-01   1.632773e-13   3.056310e-04   9.636063e-15   360
  3.864075e-01   2.015033e-13   2.253025e-04   2.348913e-14   168
  3.874713e-01   1.422265e-13   2.456032e-04   7.798357e-15   456
  3.887523e-01   1.617265e-13   7.064254e-09   1.956626e-14   108
  3.894728e-01   1.085804e-13   2.464311e-04   7.432923e-15   264
  3.903716e-01   1.164423e-13   2.198567e-04   7.517073e-15   264
  3.916025e-01   1.286621e-13   2.074668e-04   7.760065e-15   312
  3.931351e-01   1.342691e-13   1.541705e-04   9.160701e-15   270
  3.937775e-01   1.686287e-13   1.957388e-04   1.285858e-14   240
  3.949323e-01   1.514480e-13   2.421536e-04   1.122655e-14   384
  3.956334e-01   1.280621e-13   0.000000e+00   1.049846e-14   192
  3.969952e-01   1.417137e-13   1.942960e-04   1.001538e-14   240
  3.977852e-01   1.465365e-13   2.397927e-04   8.690443e-15   336
  3.992708e-01   1.295326e-13   2.413972e-04   6.425708e-15   480
  4.004761e-01   2.458500e-13   0.000000e+00   5.474657e-14   72
  4.011493e-01   1.392403e-13   2.353842e-04   9.695123e-15   240
  4.020650e-01   1.391409e-13   2.212289e-04   1.000132e-14   312
  4.031147e-01   1.018316e-13   2.390954e-04   7.388804e-15   240
  4.047009e-01   1.326027e-13   1.816506e-04   6.753252e-15   408
  4.053288e-01   1.259482e-13   1.663482e-04   8.085223e-15   336
  4.065560e-01   1.399108e-13   2.112212e-04   1.081708e-14   264
  4.071591e-01   9.128257e-14   0.000000e+00   8.172739e-15   144
  4.088370e-01   1.049790e-13   2.927651e-04   5.272322e-15   464
  4.097211e-01   1.068016e-13   2.328083e-04   9.391192e-15   168
  4.105939e-01   1.003940e-13   2.120376e-04   6.109416e-15   336
  4.121713e-01   1.257545e-13   2.227870e-04   7.587729e-15   414
  4.130606e-01   1.240596e-13   2.319080e-04   9.499137e-15   216
  4.141998e-01   2.194069e-13   5.619580e-09   2.373778e-14   96
  4.146649e-01   1.287338e-13   1.685874e-08   8.345034e-15   384
  4.162944e-01   1.267310e-13   2.314600e-04   6.736649e-15   492
  4.171676e-01   1.510828e-13   2.263480e-04   1.409409e-14   240
  4.181546e-01   1.023925e-13   2.298225e-04   7.147335e-15   312
  4.195176e-01   8.996360e-14   2.297469e-04   9.757996e-15   192
  4.203810e-01   9.692865e-14   2.226525e-04   6.030019e-15   504
  4.215265e-01   1.032502e-13   1.473998e-04   6.142150e-15   408
  4.224284e-01   9.454951e-14   4.515774e-04   9.182168e-15   168
  4.235571e-01   1.493840e-13   2.145032e-04   1.073818e-14   288
  4.245041e-01   1.208827e-13   2.238525e-04   9.338383e-15   288
  4.254743e-01   7.745250e-14   2.251410e-04   4.201045e-15   432
  4.268815e-01   1.037364e-13   2.129084e-04   7.755536e-15   216
  4.276334e-01   9.652153e-14   2.124592e-04   6.998714e-15   360
  4.289721e-01   9.751740e-14   2.073582e-04   7.775246e-15   312
  4.301803e-01   1.534058e-13   0.000000e+00   2.030922e-14   48
  4.308767e-01   9.890474e-14   2.223178e-04   5.977148e-15   432
  4.321240e-01   9.116339e-14   3.708284e-04   5.094897e-15   414
  4.328606e-01   1.202166e-13   1.956255e-08   8.676027e-15   312
  4.342347e-01   1.090182e-13   3.253813e-04   7.606592e-15   528
  4.351620e-01   1.292319e-13   1.707976e-04   1.076696e-14   264
  4.362761e-01   1.055356e-13   2.025191e-04   6.845954e-15   480
  4.377318e-01   9.178857e-14   0.000000e+00   6.539635e-15   288
  4.383604e-01   8.579826e-14   2.176005e-04   6.967050e-15   168
  4.395105e-01   1.152385e-13   3.444610e-04   7.250169e-15   504
  4.408036e-01   1.409048e-13   7.492773e-09   1.425727e-14   144
  4.416171e-01   8.427082e-14   2.212265e-04   4.890325e-15   464
  4.428396e-01   8.373889e-14   3.246624e-04   5.327749e-15   432
  4.434197e-01   9.937997e-14   5.619580e-09   1.106276e-14   192
  4.449189e-01   9.252516e-14   2.406833e-04   9.424164e-15   396
  4.458042e-01   6.218640e-14   2.162000e-04   4.354958e-15   288
  4.466990e-01   7.443631e-14   2.135686e-04   5.669388e-15   336
  4.481283e-01   8.028226e-14   1.352359e-04   5.906797e-15   432
  4.490354e-01   7.113416e-14   3.505126e-04   4.076495e-15   360
  4.500539e-01   7.736100e-14   2.073334e-04   4.230129e-15   384
  4.515004e-01   7.564482e-14   1.830116e-04   7.136513e-15   198
  4.521974e-01   6.601809e-14   2.080246e-04   3.221968e-15   552
  4.534970e-01   9.808716e-14   2.912202e-04   6.752534e-15   432
  4.545821e-01   8.109646e-14   0.000000e+00   7.140438e-15   168
  4.554927e-01   9.988944e-14   3.610065e-04   7.012532e-15   480
  4.566974e-01   8.820288e-14   0.000000e+00   8.158656e-15   120
  4.572396e-01   9.253344e-14   2.948545e-04   6.604214e-15   336
  4.585628e-01   7.696870e-14   2.080152e-04   4.209776e-15   672
  4.598711e-01   8.468330e-14   3.025866e-04   4.846098e-15   528
  4.604805e-01   4.470578e-14   9.082613e-09   4.046456e-15   168
  4.618883e-01   7.536899e-14   3.375333e-04   4.529214e-15   456
  4.627474e-01   1.136266e-13   2.061344e-04   1.447825e-14   168
  4.636392e-01   7.408980e-14   2.057643e-04   4.320506e-15   504
  4.651216e-01   6.254549e-14   2.647872e-04   5.491056e-15   336
  4.660180e-01   7.818454e-14   1.908802e-04   7.202635e-15   312
  4.670124e-01   8.092346e-14   1.865029e-04   5.040560e-15   504
  4.683210e-01   7.129936e-14   1.294009e-04   3.963576e-15   432
  4.689362e-01   6.153177e-14   1.999672e-04   4.707197e-15   312
  4.702151e-01   6.172197e-14   2.049761e-04   3.735286e-15   384
  4.715504e-01   1.151508e-13   1.741510e-04   1.271064e-14   126
  4.723748e-01   7.792385e-14   3.057676e-04   4.995835e-15   492
  4.734278e-01   9.079572e-14   1.958445e-04   6.486183e-15   528
  4.747438e-01   7.156728e-14   1.989360e-04   5.061724e-15   480
  4.755596e-01   8.550601e-14   2.748289e-04   5.468505e-15   432
  4.767402e-01   6.905074e-14   2.161166e-04   4.892309e-15   440
  4.781114e-01   7.890185e-14   1.074739e-04   6.963329e-15   312
  4.786259e-01   6.257782e-14   1.610586e-04   3.822038e-15   480
  4.796813e-01   6.100090e-14   3.153497e-04   3.567813e-15   408
  4.812233e-01   8.143996e-14   1.888588e-04   5.552279e-15   360
  4.818747e-01   6.369437e-14   1.822418e-04   4.193238e-15   408
  4.830820e-01   6.805909e-14   1.854542e-04   5.127946e-15   456
  4.844414e-01   6.576475e-14   1.772485e-04   5.221822e-15   264
  4.851959e-01   6.340105e-14   1.923591e-04   3.844748e-15   384
  4.862943e-01   5.484356e-14   3.238501e-04   2.540891e-15   672
  4.875640e-01   8.260510e-14   1.937042e-04   6.920305e-15   240
  4.882967e-01   5.519507e-14   1.965613e-04   3.916704e-15   264
  4.893308e-01   4.516362e-14   2.424259e-04   2.420536e-15   624
  4.908739e-01   4.968370e-14   0.000000e+00   6.584410e-15   150
  4.914232e-01   7.651901e-14   2.716574e-04   4.155703e-15   600
  4.925819e-01   8.504518e-14   1.874909e-04   6.261291e-15   672
  4.938939e-01   5.943964e-14   1.763484e-04   3.906714e-15   336
  4.946248e-01   7.423432e-14   1.918157e-04   4.880342e-15   408
  4.957926e-01   6.621734e-14   1.913639e-04   4.809789e-15   408
  4.970915e-01   7.034587e-14   9.676385e-05   5.116677e-15   360
  4.978921e-01   6.541415e-14   3.552857e-04   4.790689e-15   456
  4.988592e-01   6.469328e-14   1.932065e-04   4.476564e-15   384
  5.000902e-01   3.722675e-14   1.783541e-04   2.521950e-15   348
  5.007554e-01   7.365148e-14   2.198754e-04   4.603182e-15   576
  5.020050e-01   5.631185e-14   1.810385e-04   3.601590e-15   504
  5.032833e-01   5.792178e-14   2.553443e-04   3.735698e-15   432
  5.043991e-01   6.177064e-14   3.473946e-04   3.773775e-15   576
  5.051948e-01   4.465802e-14   0.000000e+00   4.193419e-15   264
  5.064571e-01   5.040348e-14   2.764393e-04   2.238348e-15   768
  5.075549e-01   3.375743e-14   3.721752e-04   2.094742e-15   240
  5.084277e-01   5.544051e-14   3.282233e-04   5.928260e-15   192
  5.096990e-01   4.508169e-14   2.416124e-04   2.890526e-15   504
  5.106418e-01   5.771743e-14   3.255818e-04   2.808720e-15   590
  5.115460e-01   6.569606e-14   3.647966e-04   7.299542e-15   384
  5.126798e-01   5.766427e-14   3.048625e-04   4.076955e-15   504
  5.140486e-01   6.050976e-14   2.933830e-04   3.981530e-15   648
  5.153764e-01   5.050142e-14   7.967896e-05   4.055384e-15   504
  5.159117e-01   5.566839e-14   1.817627e-04   5.263823e-15   312
  5.168569e-01   6.232302e-14   2.618753e-04   3.655650e-15   576
  5.181545e-01   6.286763e-14   1.822405e-04   5.619312e-15   240
  5.189109e-01   4.160293e-14   1.841453e-04   2.356003e-15   552
  5.199816e-01   5.676747e-14   1.729082e-04   3.906320e-15   600
  5.215067e-01   4.789795e-14   2.111937e-04   3.651279e-15   600
  5.224237e-01   4.228887e-14   3.382099e-04   3.496983e-15   312
  5.233368e-01   5.501793e-14   2.945474e-04   3.708022e-15   480
  5.244775e-01   3.920450e-14   1.837693e-04   2.399979e-15   576
  5.254818e-01   5.403936e-14   2.959085e-04   3.991610e-15   408
  5.263729e-01   2.366505e-14   3.451909e-04   1.783103e-15   216
  5.275243e-01   4.203419e-14   2.643774e-04   2.307228e-15   516
  5.287578e-01   4.542692e-14   2.522429e-04   2.568468e-15   744
  5.300304e-01   5.467071e-14   1.684760e-04   3.407068e-15   462
  5.307494e-01   4.588126e-14   1.712315e-04   3.923552e-15   432
  5.318647e-01   5.371220e-14   1.588547e-04   4.123614e-15   648
  5.331761e-01   5.317009e-14   2.324340e-04   4.736993e-15   528
  5.342295e-01   5.012896e-14   2.799086e-04   3.128523e-15   600
  5.352820e-01   7.768948e-14   3.528915e-04   7.065099e-15   240
  5.363014e-01   4.443579e-14   2.703115e-04   2.795506e-15   720
  5.374863e-01   5.250143e-14   2.138653e-04   3.292725e-15   720
  5.387997e-01   2.456421e-14   0.000000e+00   2.976876e-15   144
  5.394909e-01   4.850501e-14   2.757364e-04   2.786330e-15   720
