# power spectrum of chi
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.210380e-01   2.546906e-21   2.961779e-09   3.382250e-22   72
  1.241824e-01   1.781733e-21   0.000000e+00   2.277839e-22   24
  1.257251e-01   1.515046e-21   0.000000e+00   1.418606e-22   96
  1.272490e-01   2.015274e-21   0.000000e+00   2.300185e-22   48
  1.287550e-01   2.521414e-21   2.433349e-09   3.554699e-22   24
  1.302436e-01   1.750446e-21   2.433349e-09   2.492791e-22   24
  1.317153e-01   1.573166e-21   0.000000e+00   1.725704e-22   72
  1.331707e-01   1.415373e-21   0.000000e+00   1.635058e-22   48
  1.360350e-01   9.687830e-22   1.490116e-09   2.996999e-22   8
  1.374447e-01   1.301496e-21   1.766064e-09   1.672693e-22   54
  1.388401e-01   1.838303e-21   0.000000e+00   2.341566e-22   84
  1.402216e-01   1.137741e-21   0.000000e+00   1.656954e-22   48
  1.415897e-01   1.194300e-21   1.986821e-09   2.020584e-22   24
  1.429446e-01   9.837425e-22   1.873193e-09   1.173988e-22   72
  1.442869e-01   1.189644e-21   0.000000e+00   9.621039e-23   96
  1.469345e-01   1.038221e-21   0.000000e+00   1.304034e-22   48
  1.482407e-01   7.973300e-22   0.000000e+00   1.004161e-22   48
  1.495354e-01   1.293588e-21   1.986821e-09   3.113894e-22   24
  1.508189e-01   1.047168e-21   0.000000e+00   1.207753e-22   72
  1.533539e-01   8.932717e-22   1.873193e-09   9.231101e-23   72
  1.546058e-01   8.239573e-22   0.000000e+00   7.737229e-23   96
  1.570796e-01   6.342678e-22   0.000000e+00   2.398070e-22   6
  1.583021e-01   7.138808e-22   0.000000e+00   6.756143e-23   96
  1.595151e-01   7.929034e-22   1.986821e-09   7.910852e-23   96
  1.607190e-01   1.038521e-21   0.000000e+00   1.287840e-22   24
  1.619140e-01   7.155403e-22   2.809790e-09   1.164199e-22   48
  1.631002e-01   6.831572e-22   0.000000e+00   8.074931e-23   96
  1.642778e-01   6.617836e-22   0.000000e+00   1.014869e-22   48
  1.666081e-01   7.799189e-22   0.000000e+00   7.530293e-23   36
  1.677611e-01   5.935595e-22   3.441276e-09   9.880216e-23   48
  1.689063e-01   5.106782e-22   3.893359e-09   4.011467e-23   120
  1.700437e-01   6.683916e-22   0.000000e+00   1.332173e-22   56
  1.711736e-01   4.984519e-22   1.986821e-09   8.796285e-23   24
  1.722960e-01   5.037263e-22   0.000000e+00   5.059349e-23   96
  1.734112e-01   4.873131e-22   0.000000e+00   6.994169e-23   48
  1.756204e-01   3.208384e-22   0.000000e+00   5.573541e-23   24
  1.767146e-01   4.393888e-22   0.000000e+00   4.995553e-23   102
  1.778021e-01   3.582653e-22   0.000000e+00   4.000287e-23   48
  1.788829e-01   4.045621e-22   0.000000e+00   4.103226e-23   72
  1.799573e-01   5.366639e-22   0.000000e+00   8.894469e-23   48
  1.810253e-01   3.513021e-22   0.000000e+00   2.893341e-23   48
  1.820871e-01   2.755998e-22   4.495664e-09   2.275666e-23   120
  1.841922e-01   3.260270e-22   2.809790e-09   8.123484e-23   24
  1.852358e-01   3.612988e-22   2.649095e-09   3.013757e-23   144
  1.862735e-01   3.109655e-22   3.178914e-09   2.797081e-23   120
  1.873055e-01   3.194065e-22   2.809790e-09   4.289342e-23   48
  1.893526e-01   2.566967e-22   2.809790e-09   3.642573e-23   48
  1.903679e-01   2.815774e-22   2.809790e-09   2.772009e-23   96
  1.930487e-01   3.293098e-22   4.711199e-04   3.623003e-23   72
  1.943761e-01   2.430545e-22   3.532127e-09   2.192060e-23   108
  1.953653e-01   2.508298e-22   0.000000e+00   2.480074e-23   72
  1.963495e-01   1.869037e-22   0.000000e+00   3.902295e-23   30
  1.973288e-01   2.939992e-22   0.000000e+00   2.306348e-23   168
  1.983033e-01   3.132506e-22   0.000000e+00   4.694780e-23   48
  2.002380e-01   2.147175e-22   0.000000e+00   2.624111e-23   72
  2.011984e-01   2.326762e-22   0.000000e+00   2.383852e-23   96
  2.021542e-01   2.162299e-22   5.298191e-09   2.097169e-23   72
  2.031055e-01   1.952937e-22   0.000000e+00   2.112406e-23   72
  2.047049e-01   2.319302e-22   4.350048e-04   2.467520e-23   104
  2.059331e-01   1.901760e-22   3.746387e-09   1.372752e-23   144
  2.087224e-01   2.050548e-22   6.282881e-09   2.397628e-23   96
  2.096439e-01   1.946411e-22   0.000000e+00   1.624651e-23   96
  2.111095e-01   1.611552e-22   4.475232e-04   1.236676e-23   120
  2.123845e-01   1.815349e-22   0.000000e+00   1.526898e-23   120
  2.132902e-01   1.437326e-22   0.000000e+00   1.467616e-23   72
  2.150901e-01   2.902826e-22   0.000000e+00   4.699293e-23   48
  2.159845e-01   1.640878e-22   4.235416e-09   1.293081e-23   78
  2.171286e-01   1.541794e-22   4.007142e-04   1.108748e-23   168
  2.195255e-01   1.553367e-22   3.746387e-09   1.517996e-23   144
  2.204018e-01   1.410797e-22   3.746387e-09   1.128334e-23   144
  2.229436e-01   1.706541e-22   2.307791e-04   1.252219e-23   156
  2.238729e-01   1.279050e-22   4.866699e-09   1.890551e-23   48
  2.247323e-01   1.348861e-22   3.178914e-09   1.381239e-23   120
  2.255884e-01   1.283805e-22   0.000000e+00   1.895640e-23   48
  2.271022e-01   1.479025e-22   3.532495e-04   9.464954e-24   216
  2.289809e-01   1.487464e-22   0.000000e+00   3.513174e-23   48
  2.298212e-01   1.281974e-22   2.809790e-09   1.273739e-23   96
  2.310160e-01   1.406669e-22   4.128272e-04   9.996603e-24   168
  2.323239e-01   1.337715e-22   2.809790e-09   1.652765e-23   48
  2.331522e-01   1.104379e-22   0.000000e+00   9.796257e-24   96
  2.339775e-01   8.314551e-23   0.000000e+00   1.254267e-23   48
  2.356194e-01   9.011396e-23   3.178914e-09   1.310908e-23   30
  2.364362e-01   1.004608e-22   2.809790e-09   9.391766e-24   96
  2.374123e-01   1.140337e-22   3.244455e-04   6.589190e-24   240
  2.386674e-01   9.421864e-23   3.500299e-04   1.057258e-23   32
  2.396752e-01   1.158007e-22   0.000000e+00   9.419068e-24   168
  2.404781e-01   8.017563e-23   0.000000e+00   7.974857e-24   120
  2.420760e-01   8.933229e-23   5.923557e-09   9.455681e-24   72
  2.428710e-01   8.532332e-23   3.746387e-09   6.081669e-24   144
  2.436634e-01   1.026819e-22   0.000000e+00   9.299084e-24   96
  2.444532e-01   1.080435e-22   0.000000e+00   1.007477e-23   96
  2.460253e-01   1.153599e-22   4.588368e-09   1.176749e-23   72
  2.468075e-01   7.768366e-23   3.973643e-09   7.496658e-24   96
  2.483647e-01   1.096175e-22   0.000000e+00   2.847257e-23   24
  2.491396e-01   7.704099e-23   0.000000e+00   4.848054e-24   192
  2.500522e-01   7.999903e-23   2.970416e-04   7.073630e-24   132
  2.514501e-01   1.094498e-22   0.000000e+00   1.236515e-23   96
  2.522156e-01   6.820817e-23   0.000000e+00   9.859062e-24   96
  2.529787e-01   7.450008e-23   3.178914e-09   7.221639e-24   120
  2.544981e-01   7.771814e-23   0.000000e+00   1.358644e-23   48
  2.557435e-01   8.529432e-23   3.599905e-04   5.196970e-24   222
  2.567603e-01   5.835155e-23   0.000000e+00   5.689686e-24   120
  2.575100e-01   4.685486e-23   4.866699e-09   1.059375e-23   24
  2.586015e-01   7.297705e-23   3.715625e-04   4.190988e-24   312
  2.609797e-01   7.245913e-23   3.483547e-04   8.715944e-24   72
  2.619630e-01   6.021201e-23   2.809790e-09   6.528437e-24   96
  2.629726e-01   5.844151e-23   3.547511e-04   3.894735e-24   192
  2.641613e-01   6.264962e-23   4.495664e-09   5.203113e-24   120
  2.648900e-01   7.343190e-23   0.000000e+00   6.347316e-24   144
  2.663415e-01   4.714180e-23   0.000000e+00   4.958284e-24   48
  2.673732e-01   6.435894e-23   3.567146e-04   3.638027e-24   336
  2.685040e-01   5.293939e-23   0.000000e+00   6.300593e-24   48
  2.699360e-01   5.344125e-23   0.000000e+00   3.743994e-24   192
  2.706492e-01   3.677037e-23   0.000000e+00   6.096011e-24   48
  2.726764e-01   4.223542e-23   2.476067e-04   3.774416e-24   56
  2.736844e-01   5.095085e-23   3.180112e-04   2.823237e-24   336
  2.748894e-01   3.784393e-23   3.532127e-09   4.574249e-24   54
  2.759390e-01   5.118647e-23   3.492904e-04   3.197559e-24   240
  2.781181e-01   3.882576e-23   3.344484e-04   2.292016e-24   228
  2.790651e-01   4.661068e-23   3.746387e-09   5.636574e-24   72
  2.799844e-01   4.709977e-23   3.244231e-04   5.380298e-24   144
  2.811298e-01   3.479055e-23   0.000000e+00   3.238399e-24   96
  2.818146e-01   4.172953e-23   4.495664e-09   2.579396e-24   240
  2.831793e-01   5.260510e-23   3.973643e-09   1.080590e-23   24
  2.840530e-01   4.024799e-23   3.064151e-04   2.363221e-24   336
  2.852142e-01   3.565198e-23   0.000000e+00   4.921835e-24   72
  2.862741e-01   3.968271e-23   3.332831e-04   2.963762e-24   168
  2.872346e-01   4.653540e-23   0.000000e+00   4.120775e-24   72
  2.885737e-01   4.539453e-23   0.000000e+00   3.795841e-24   96
  2.896108e-01   3.480030e-23   3.307829e-04   2.498315e-24   216
  2.905708e-01   4.119639e-23   3.973643e-09   5.402531e-24   96
  2.918946e-01   3.947666e-23   0.000000e+00   2.572984e-24   192
  2.925542e-01   4.615460e-23   3.746387e-09   3.291035e-24   144
  2.938691e-01   2.473335e-23   0.000000e+00   4.046834e-24   48
  2.947794e-01   3.239151e-23   3.189136e-04   1.848670e-24   246
  2.960164e-01   3.196742e-23   2.940434e-04   2.744759e-24   168
  2.971308e-01   3.805548e-23   5.506041e-09   4.328143e-24   120
  2.977788e-01   3.613323e-23   0.000000e+00   2.669797e-24   240
  2.990707e-01   3.766383e-23   3.973643e-09   8.569190e-24   24
  3.001001e-01   3.137384e-23   3.147475e-04   1.455063e-24   360
  3.013820e-01   2.848363e-23   3.134082e-04   2.433745e-24   120
  3.022763e-01   3.540643e-23   0.000000e+00   3.149798e-24   144
  3.029133e-01   3.621622e-23   0.000000e+00   4.011967e-24   96
  3.048165e-01   2.627959e-23   0.000000e+00   2.320480e-24   144
  3.054482e-01   3.027613e-23   0.000000e+00   2.337169e-24   132
  3.063360e-01   2.469769e-23   3.093292e-04   1.773770e-24   176
  3.076248e-01   2.977572e-23   3.123602e-04   1.596768e-24   312
  3.092116e-01   2.598146e-23   0.000000e+00   2.382149e-24   96
  3.098343e-01   2.852411e-23   0.000000e+00   2.272084e-24   144
  3.107899e-01   2.832453e-23   3.092271e-04   1.584512e-24   312
  3.123131e-01   2.009581e-23   0.000000e+00   2.068735e-24   48
  3.129297e-01   2.860119e-23   3.973643e-09   1.992444e-24   192
  3.141593e-01   3.233444e-23   0.000000e+00   6.276086e-24   6
  3.149762e-01   2.353044e-23   2.884066e-04   1.282788e-24   288
  3.162994e-01   2.104053e-23   3.047203e-04   1.388817e-24   192
  3.172124e-01   2.104846e-23   9.345130e-09   1.263249e-24   216
  3.178195e-01   2.528333e-23   0.000000e+00   2.754987e-24   72
  3.193321e-01   2.341536e-23   3.018264e-04   1.759952e-24   192
  3.203366e-01   2.345754e-23   2.241224e-04   1.398429e-24   288
  3.214381e-01   1.880406e-23   0.000000e+00   3.546256e-24   24
  3.222890e-01   2.118013e-23   2.952626e-04   1.140275e-24   456
  3.238280e-01   2.349383e-23   5.619580e-09   3.345496e-24   48
  3.247789e-01   2.166173e-23   2.908218e-04   1.273257e-24   240
  3.258718e-01   1.811444e-23   2.939082e-04   1.168249e-24   216
  3.267908e-01   2.636391e-23   0.000000e+00   3.446626e-24   72
  3.273801e-01   2.511128e-23   1.015467e-08   1.689498e-24   168
  3.290441e-01   1.741112e-23   2.184577e-04   9.987775e-25   288
  3.299773e-01   2.139999e-23   2.890570e-04   1.500702e-24   168
  3.314762e-01   1.666400e-23   0.000000e+00   1.229035e-24   192
  3.320572e-01   1.823127e-23   3.746387e-09   1.558827e-24   144
  3.332162e-01   3.189004e-23   0.000000e+00   3.724070e-24   36
  3.341991e-01   1.637454e-23   2.639705e-04   8.559813e-25   342
  3.351389e-01   1.831451e-23   2.710657e-04   1.780120e-24   144
  3.363470e-01   1.661945e-23   2.842800e-04   8.581951e-25   384
  3.378125e-01   1.709721e-23   7.786718e-09   1.372303e-24   120
  3.385379e-01   2.262814e-23   2.534951e-04   1.358572e-24   264
  3.395201e-01   1.438972e-23   1.256576e-08   1.058829e-24   192
  3.404451e-01   1.516510e-23   2.731894e-04   1.305293e-24   152
  3.412191e-01   1.614106e-23   7.492773e-09   1.278086e-24   144
  3.428472e-01   1.576847e-23   1.768108e-04   9.674614e-25   216
  3.436008e-01   1.704673e-23   2.362665e-04   9.302461e-25   312
  3.449274e-01   1.585575e-23   2.738281e-04   9.819580e-25   240
  3.457090e-01   1.247825e-23   3.973643e-09   1.171034e-24   96
  3.471927e-01   1.493348e-23   2.617995e-04   1.396483e-24   144
  3.481071e-01   1.188419e-23   2.573258e-04   5.630106e-25   456
  3.495904e-01   1.155917e-23   0.000000e+00   1.066932e-24   120
  3.501414e-01   1.572831e-23   0.000000e+00   1.299856e-24   144
  3.512407e-01   1.290415e-23   0.000000e+00   2.755432e-24   24
  3.519456e-01   1.346207e-23   2.473498e-04   6.688493e-25   336
  3.531645e-01   1.236803e-23   2.727931e-04   1.062999e-24   198
  3.543067e-01   1.215552e-23   2.652756e-04   5.682292e-25   432
  3.556041e-01   1.901625e-23   0.000000e+00   2.479352e-24   48
  3.562810e-01   1.184420e-23   2.341925e-04   6.096565e-25   384
  3.574963e-01   1.218813e-23   2.696052e-04   1.039512e-24   144
  3.585975e-01   1.180076e-23   2.676825e-04   8.093641e-25   264
  3.599147e-01   1.316525e-23   0.000000e+00   1.587903e-24   48
  3.607984e-01   1.172340e-23   2.545223e-04   6.892676e-25   276
  3.616510e-01   1.218891e-23   2.307176e-04   1.146016e-24   192
  3.627906e-01   1.076815e-23   2.592759e-04   4.731867e-25   552
  3.641741e-01   1.350448e-23   8.991328e-09   1.644108e-24   120
  3.649965e-01   1.054179e-23   2.624511e-04   7.375369e-25   216
  3.657587e-01   1.202893e-23   4.495664e-09   9.723694e-25   120
  3.671201e-01   1.076688e-23   2.584500e-04   4.914343e-25   408
  3.683844e-01   6.783141e-24   5.619580e-09   9.005578e-25   24
  3.691684e-01   1.133882e-23   2.610810e-04   6.029224e-25   384
  3.702633e-01   9.333426e-24   2.550855e-04   5.690498e-25   240
  3.712141e-01   9.745133e-24   2.569535e-04   7.069019e-25   168
  3.725471e-01   9.737012e-24   6.357829e-09   9.613610e-25   120
  3.734064e-01   7.873300e-24   2.678605e-04   4.637879e-25   350
  3.748037e-01   1.069934e-23   4.409502e-04   6.440755e-25   384
  3.756388e-01   9.884381e-24   0.000000e+00   7.415496e-25   144
  3.771752e-01   8.435229e-24   1.059638e-08   4.920538e-25   288
  3.779773e-01   1.025033e-23   2.524053e-04   5.564148e-25   336
  3.790686e-01   9.417976e-24   2.297941e-04   7.550668e-25   168
  3.797219e-01   8.877502e-24   4.541306e-09   4.223808e-25   336
  3.810732e-01   7.276891e-24   2.385126e-04   4.850244e-25   288
  3.818848e-01   9.300543e-24   2.247398e-04   6.814216e-25   264
  3.832590e-01   8.179382e-24   0.000000e+00   5.677380e-25   240
  3.837616e-01   7.929374e-24   7.947286e-09   8.256244e-25   96
  3.855656e-01   9.022487e-24   3.056310e-04   5.939246e-25   360
  3.864075e-01   9.353579e-24   2.253025e-04   7.518525e-25   168
  3.874713e-01   8.034866e-24   2.456032e-04   3.793806e-25   456
  3.887523e-01   7.705605e-24   7.064254e-09   8.119979e-25   108
  3.894728e-01   6.882890e-24   2.464311e-04   3.294863e-25   264
  3.903716e-01   7.692312e-24   2.198567e-04   4.112740e-25   264
  3.916025e-01   7.814381e-24   2.074668e-04   4.601645e-25   312
  3.931351e-01   6.333027e-24   1.541705e-04   3.638097e-25   270
  3.937775e-01   7.504927e-24   1.957388e-04   5.016570e-25   240
  3.949323e-01   6.446150e-24   2.421536e-04   3.569797e-25   384
  3.956334e-01   6.239757e-24   0.000000e+00   3.814083e-25   192
  3.969952e-01   7.659197e-24   1.942960e-04   4.397424e-25   240
  3.977852e-01   6.810527e-24   2.397927e-04   3.736482e-25   336
  3.992708e-01   7.566165e-24   2.413972e-04   3.518128e-25   480
  4.004761e-01   7.038031e-24   0.000000e+00   6.516051e-25   72
  4.011493e-01   6.507937e-24   2.353842e-04   4.147031e-25   240
  4.020650e-01   6.965012e-24   2.212289e-04   5.063540e-25   312
  4.031147e-01   6.172003e-24   2.390954e-04   4.007317e-25   240
  4.047009e-01   6.497904e-24   1.816506e-04   3.154585e-25   408
  4.053288e-01   6.251472e-24   1.663482e-04   3.686802e-25   336
  4.065560e-01   5.957671e-24   2.112212e-04   3.235167e-25   264
  4.071591e-01   5.431681e-24   0.000000e+00   5.664296e-25   144
  4.088370e-01   5.431607e-24   2.927651e-04   2.636541e-25   464
  4.097211e-01   5.989635e-24   2.328083e-04   4.925046e-25   168
  4.105939e-01   5.941357e-24   2.120376e-04   3.444309e-25   336
  4.121713e-01   6.450391e-24   2.227870e-04   3.254978e-25   414
  4.130606e-01   4.955648e-24   2.319080e-04   3.558658e-25   216
  4.141998e-01   7.161807e-24   5.619580e-09   7.012456e-25   96
  4.146649e-01   6.062062e-24   1.685874e-08   3.127732e-25   384
  4.162944e-01   5.728627e-24   2.314600e-04   2.772937e-25   492
  4.171676e-01   5.343870e-24   2.263480e-04   3.124590e-25   240
  4.181546e-01   5.611760e-24   2.298225e-04   3.327752e-25   312
  4.195176e-01   3.943361e-24   2.297469e-04   3.103222e-25   192
  4.203810e-01   4.250880e-24   2.226525e-04   1.889837e-25   504
  4.215265e-01   5.138012e-24   1.473998e-04   2.674579e-25   408
  4.224284e-01   4.942267e-24   4.515774e-04   3.157388e-25   168
  4.235571e-01   5.733875e-24   2.145032e-04   3.490541e-25   288
  4.245041e-01   5.520258e-24   2.238525e-04   3.130769e-25   288
  4.254743e-01   4.265411e-24   2.251410e-04   2.070059e-25   432
  4.268815e-01   5.745340e-24   2.129084e-04   4.835460e-25   216
  4.276334e-01   4.020472e-24   2.124592e-04   2.324574e-25   360
  4.289721e-01   4.404396e-24   2.073582e-04   2.748311e-25   312
  4.301803e-01   5.970699e-24   0.000000e+00   1.018684e-24   48
  4.308767e-01   4.502768e-24   2.223178e-04   2.412064e-25   432
  4.321240e-01   4.168331e-24   3.708284e-04   1.865447e-25   414
  4.328606e-01   5.118444e-24   1.956255e-08   3.025945e-25   312
  4.342347e-01   4.204069e-24   3.253813e-04   1.969300e-25   528
  4.351620e-01   4.411533e-24   1.707976e-04   2.927504e-25   264
  4.362761e-01   3.811832e-24   2.025191e-04   1.651767e-25   480
  4.377318e-01   3.602047e-24   0.000000e+00   2.164309e-25   288
  4.383604e-01   4.130070e-24   2.176005e-04   2.606444e-25   168
  4.395105e-01   4.610856e-24   3.444610e-04   1.986661e-25   504
  4.408036e-01   4.689597e-24   7.492773e-09   4.374723e-25   144
  4.416171e-01   4.468888e-24   2.212265e-04   2.290202e-25   464
  4.428396e-01   3.953266e-24   3.246624e-04   1.738714e-25   432
  4.434197e-01   4.051894e-24   5.619580e-09   3.181665e-25   192
  4.449189e-01   3.886587e-24   2.406833e-04   2.365997e-25   396
  4.458042e-01   3.120038e-24   2.162000e-04   1.765562e-25   288
  4.466990e-01   3.671445e-24   2.135686e-04   1.881153e-25   336
  4.481283e-01   3.438591e-24   1.352359e-04   1.610312e-25   432
  4.490354e-01   3.356067e-24   3.505126e-04   1.860125e-25   360
  4.500539e-01   3.908437e-24   2.073334e-04   2.196148e-25   384
  4.515004e-01   2.573402e-24   1.830116e-04   2.279884e-25   198
  4.521974e-01   3.221745e-24   2.080246e-04   1.378319e-25   552
  4.534970e-01   3.420072e-24   2.912202e-04   1.826047e-25   432
  4.545821e-01   3.273247e-24   0.000000e+00   2.666862e-25   168
  4.554927e-01   3.322065e-24   3.610065e-04   1.502627e-25   480
  4.566974e-01   4.821643e-24   0.000000e+00   4.801084e-25   120
  4.572396e-01   3.366990e-24   2.948545e-04   1.926071e-25   336
  4.585628e-01   3.092970e-24   2.080152e-04   1.276870e-25   672
  4.598711e-01   3.595199e-24   3.025866e-04   1.648912e-25   528
  4.604805e-01   2.617107e-24   9.082613e-09   2.302206e-25   168
  4.618883e-01   3.011228e-24   3.375333e-04   1.487203e-25   456
  4.627474e-01   3.028668e-24   2.061344e-04   2.721974e-25   168
  4.636392e-01   2.856846e-24   2.057643e-04   1.366882e-25   504
  4.651216e-01   2.616165e-24   2.647872e-04   1.545137e-25   336
  4.660180e-01   3.292517e-24   1.908802e-04   2.210274e-25   312
  4.670124e-01   3.033733e-24   1.865029e-04   1.477002e-25   504
  4.683210e-01   2.939946e-24   1.294009e-04   1.571392e-25   432
  4.689362e-01   2.530840e-24   1.999672e-04   1.285550e-25   312
  4.702151e-01   2.414896e-24   2.049761e-04   1.182472e-25   384
  4.715504e-01   2.761466e-24   1.741510e-04   2.550633e-25   126
  4.723748e-01   2.698920e-24   3.057676e-04   1.367578e-25   492
  4.734278e-01   2.775348e-24   1.958445e-04   1.296126e-25   528
  4.747438e-01   2.690712e-24   1.989360e-04   1.288053e-25   480
  4.755596e-01   2.958605e-24   2.748289e-04   1.475920e-25   432
  4.767402e-01   2.469779e-24   2.161166e-04   1.161739e-25   440
  4.781114e-01   2.137246e-24   1.074739e-04   1.176858e-25   312
  4.786259e-01   2.384152e-24   1.610586e-04   1.206441e-25   480
  4.796813e-01   2.756298e-24   3.153497e-04   1.413503e-25   408
  4.812233e-01   2.352305e-24   1.888588e-04   1.170776e-25   360
  4.818747e-01   2.428114e-24   1.822418e-04   1.223884e-25   408
  4.830820e-01   2.594518e-24   1.854542e-04   1.335854e-25   456
  4.844414e-01   2.410967e-24   1.772485e-04   1.763161e-25   264
  4.851959e-01   2.346999e-24   1.923591e-04   1.426220e-25   384
  4.862943e-01   2.267201e-24   3.238501e-04   9.061823e-26   672
  4.875640e-01   2.543468e-24   1.937042e-04   1.923814e-25   240
  4.882967e-01   2.412389e-24   1.965613e-04   1.529107e-25   264
  4.893308e-01   1.967714e-24   2.424259e-04   7.984471e-26   624
  4.908739e-01   1.972831e-24   0.000000e+00   1.351982e-25   150
  4.914232e-01   2.358837e-24   2.716574e-04   1.011940e-25   600
  4.925819e-01   2.364242e-24   1.874909e-04   1.013212e-25   672
  4.938939e-01   2.103871e-24   1.763484e-04   1.058966e-25   336
  4.946248e-01   2.096880e-24   1.918157e-04   1.018871e-25   408
  4.957926e-01   1.968005e-24   1.913639e-04   1.018324e-25   408
  4.970915e-01   2.435782e-24   9.676385e-05   1.384715e-25   360
  4.978921e-01   2.058285e-24   3.552857e-04   1.071289e-25   456
  4.988592e-01   1.921530e-24   1.932065e-04   8.331512e-26   384
  5.000902e-01   1.850909e-24   1.783541e-04   1.151749e-25   348
  5.007554e-01   2.135479e-24   2.198754e-04   9.608553e-26   576
  5.020050e-01   2.020931e-24   1.810385e-04   9.553982e-26   504
  5.032833e-01   2.042527e-24   2.553443e-04   1.004213e-25   432
  5.043991e-01   2.124009e-24   3.473946e-04   9.683853e-26   576
  5.051948e-01   1.685894e-24   0.000000e+00   9.815966e-26   264
  5.064571e-01   1.979949e-24   2.764393e-04   7.097775e-26   768
  5.075549e-01   1.507342e-24   3.721752e-04   1.013349e-25   240
  5.084277e-01   1.944119e-24   3.282233e-04   1.493457e-25   192
  5.096990e-01   1.720146e-24   2.416124e-04   8.656487e-26   504
  5.106418e-01   1.983467e-24   3.255818e-04   8.341507e-26   590
  5.115460e-01   1.795485e-24   3.647966e-04   1.007440e-25   384
  5.126798e-01   1.878076e-24   3.048625e-04   8.270371e-26   504
  5.140486e-01   1.719268e-24   2.933830e-04   7.434494e-26   648
  5.153764e-01   1.718419e-24   7.967896e-05   7.671618e-26   504
  5.159117e-01   1.820707e-24   1.817627e-04   1.083229e-25   312
  5.168569e-01   1.724744e-24   2.618753e-04   6.826003e-26   576
  5.181545e-01   1.713104e-24   1.822405e-04   1.170440e-25   240
  5.189109e-01   1.761435e-24   1.841453e-04   7.738178e-26   552
  5.199816e-01   1.679905e-24   1.729082e-04   7.179704e-26   600
  5.215067e-01   1.702000e-24   2.111937e-04   8.114400e-26   600
  5.224237e-01   1.614102e-24   3.382099e-04   1.036977e-25   312
  5.233368e-01   1.818622e-24   2.945474e-04   9.526268e-26   480
  5.244775e-01   1.484280e-24   1.837693e-04   6.771274e-26   576
  5.254818e-01   1.623747e-24   2.959085e-04   8.748733e-26   408
  5.263729e-01   1.316320e-24   3.451909e-04   9.294290e-26   216
  5.275243e-01   1.533172e-24   2.643774e-04   6.480098e-26   516
  5.287578e-01   1.403121e-24   2.522429e-04   5.353545e-26   744
  5.300304e-01   1.637965e-24   1.684760e-04   7.456431e-26   462
  5.307494e-01   1.331200e-24   1.712315e-04   7.445726e-26   432
  5.318647e-01   1.441294e-24   1.588547e-04   5.964456e-26   648
  5.331761e-01   1.384750e-24   2.324340e-04   7.255538e-26   528
  5.342295e-01   1.378846e-24   2.799086e-04   4.990358e-26   600
  5.352820e-01   1.760405e-24   3.528915e-04   1.207373e-25   240
  5.363014e-01   1.471639e-24   2.703115e-04   5.868761e-26   720
  5.374863e-01   1.505481e-24   2.138653e-04   5.718211e-26   720
  5.387997e-01   1.195197e-24   0.000000e+00   9.301535e-26   144
  5.394909e-01   1.437156e-24   2.757364e-04   5.975228e-26   720
