# power spectrum of chi
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.778021e-01   3.436438e-22   0.000000e+00   4.109042e-23   48
  1.788829e-01   3.903098e-22   0.000000e+00   4.161951e-23   72
  1.799573e-01   4.545150e-22   0.000000e+00   6.986025e-23   48
  1.810253e-01   3.183708e-22   0.000000e+00   3.252766e-23   48
  1.820871e-01   2.962401e-22   4.495664e-09   2.548944e-23   120
  1.841922e-01   3.323039e-22   2.809790e-09   8.565694e-23   24
  1.852358e-01   3.305564e-22   2.649095e-09   3.156903e-23   144
  1.862735e-01   2.917375e-22   3.178914e-09   2.968734e-23   120
  1.873055e-01   2.244141e-22   2.809790e-09   3.306005e-23   48
  1.893526e-01   2.368803e-22   2.809790e-09   2.619616e-23   48
  1.903679e-01   2.161329e-22   2.809790e-09   2.590735e-23   96
  1.930487e-01   2.865390e-22   4.711199e-04   2.973111e-23   72
  1.943761e-01   2.408401e-22   3.532127e-09   1.832714e-23   108
  1.953653e-01   2.159108e-22   0.000000e+00   2.017167e-23   72
  1.963495e-01   1.321132e-22   0.000000e+00   1.644958e-23   30
  1.973288e-01   2.556985e-22   0.000000e+00   2.060725e-23   168
  1.983033e-01   2.898970e-22   0.000000e+00   3.844245e-23   48
  2.002380e-01   1.921398e-22   0.000000e+00   2.864782e-23   72
  2.011984e-01   2.254550e-22   0.000000e+00   2.395183e-23   96
  2.021542e-01   2.481585e-22   5.298191e-09   2.049922e-23   72
  2.031055e-01   1.925462e-22   0.000000e+00   1.675072e-23   72
  2.047049e-01   2.314191e-22   4.350048e-04   2.105222e-23   104
  2.059331e-01   1.788553e-22   3.746387e-09   1.452346e-23   144
  2.087224e-01   2.043953e-22   6.282881e-09   2.304131e-23   96
  2.096439e-01   1.670097e-22   0.000000e+00   1.423518e-23   96
  2.111095e-01   1.411915e-22   4.475232e-04   1.151215e-23   120
  2.123845e-01   1.864112e-22   0.000000e+00   1.507659e-23   120
  2.132902e-01   1.223976e-22   0.000000e+00   1.339671e-23   72
  2.150901e-01   2.757996e-22   0.000000e+00   3.315037e-23   48
  2.159845e-01   1.557571e-22   4.235416e-09   1.695099e-23   78
  2.171286e-01   1.416934e-22   4.007142e-04   1.088336e-23   168
  2.195255e-01   1.697556e-22   3.746387e-09   1.472368e-23   144
  2.204018e-01   1.389501e-22   3.746387e-09   9.745601e-24   144
  2.229436e-01   1.760757e-22   2.307791e-04   1.437925e-23   156
  2.238729e-01   1.290444e-22   4.866699e-09   1.949864e-23   48
  2.247323e-01   1.331432e-22   3.178914e-09   1.306792e-23   120
  2.255884e-01   1.100546e-22   0.000000e+00   1.389272e-23   48
  2.271022e-01   1.368459e-22   3.532495e-04   8.138668e-24   216
  2.289809e-01   1.167062e-22   0.000000e+00   1.849169e-23   48
  2.298212e-01   1.414457e-22   2.809790e-09   1.653156e-23   96
  2.310160e-01   1.343791e-22   4.128272e-04   9.823092e-24   168
  2.323239e-01   1.519160e-22   2.809790e-09   2.002805e-23   48
  2.331522e-01   1.049966e-22   0.000000e+00   9.444490e-24   96
  2.339775e-01   7.495520e-23   0.000000e+00   8.695582e-24   48
  2.356194e-01   8.119910e-23   3.178914e-09   1.070518e-23   30
  2.364362e-01   1.030272e-22   2.809790e-09   9.358214e-24   96
  2.374123e-01   1.137356e-22   3.244455e-04   6.956686e-24   240
  2.386674e-01   9.758821e-23   3.500299e-04   9.305379e-24   32
  2.396752e-01   1.196319e-22   0.000000e+00   9.855178e-24   168
  2.404781e-01   9.791269e-23   0.000000e+00   9.278523e-24   120
  2.420760e-01   1.002298e-22   5.923557e-09   1.054681e-23   72
  2.428710e-01   1.062567e-22   3.746387e-09   8.225750e-24   144
  2.436634e-01   1.111254e-22   0.000000e+00   1.126355e-23   96
  2.444532e-01   9.262422e-23   0.000000e+00   8.968521e-24   96
  2.460253e-01   1.239457e-22   4.588368e-09   1.179487e-23   72
  2.468075e-01   8.655589e-23   3.973643e-09   9.971925e-24   96
  2.483647e-01   1.067134e-22   0.000000e+00   2.629149e-23   24
  2.491396e-01   7.409739e-23   0.000000e+00   4.492275e-24   192
  2.500522e-01   7.970321e-23   2.970416e-04   8.487762e-24   132
  2.514501e-01   1.009826e-22   0.000000e+00   8.551761e-24   96
  2.522156e-01   8.025019e-23   0.000000e+00   9.660643e-24   96
  2.529787e-01   7.602577e-23   3.178914e-09   1.032674e-23   120
  2.544981e-01   7.426651e-23   0.000000e+00   1.162102e-23   48
  2.557435e-01   9.491181e-23   3.599905e-04   5.457330e-24   222
  2.567603e-01   5.977173e-23   0.000000e+00   7.322548e-24   120
  2.575100e-01   8.942138e-23   4.866699e-09   1.993816e-23   24
  2.586015e-01   8.307463e-23   3.715625e-04   4.427953e-24   312
  2.609797e-01   8.776446e-23   3.483547e-04   9.939499e-24   72
  2.619630e-01   7.031168e-23   2.809790e-09   6.875749e-24   96
  2.629726e-01   6.759369e-23   3.547511e-04   5.347534e-24   192
  2.641613e-01   7.664979e-23   4.495664e-09   6.090680e-24   120
  2.648900e-01   6.411578e-23   0.000000e+00   5.134340e-24   144
  2.663415e-01   6.081270e-23   0.000000e+00   8.804596e-24   48
  2.673732e-01   7.052608e-23   3.567146e-04   3.622873e-24   336
  2.685040e-01   6.120309e-23   0.000000e+00   1.073723e-23   48
  2.699360e-01   5.601793e-23   0.000000e+00   3.542124e-24   192
  2.706492e-01   5.183050e-23   0.000000e+00   6.167400e-24   48
  2.726764e-01   4.813551e-23   2.476067e-04   4.369008e-24   56
  2.736844e-01   6.173885e-23   3.180112e-04   3.514937e-24   336
  2.748894e-01   5.318682e-23   3.532127e-09   7.625316e-24   54
  2.759390e-01   5.542130e-23   3.492904e-04   3.269920e-24   240
  2.781181e-01   4.962551e-23   3.344484e-04   3.459383e-24   228
  2.790651e-01   5.317155e-23   3.746387e-09   7.092947e-24   72
  2.799844e-01   4.842625e-23   3.244231e-04   3.855211e-24   144
  2.811298e-01   3.024421e-23   0.000000e+00   3.473263e-24   96
  2.818146e-01   5.012731e-23   4.495664e-09   3.567241e-24   240
  2.831793e-01   4.445560e-23   3.973643e-09   1.344645e-23   24
  2.840530e-01   4.496531e-23   3.064151e-04   2.543402e-24   336
  2.852142e-01   4.750356e-23   0.000000e+00   5.184957e-24   72
  2.862741e-01   4.991629e-23   3.332831e-04   3.494590e-24   168
  2.872346e-01   6.090382e-23   0.000000e+00   5.553928e-24   72
  2.885737e-01   5.374361e-23   0.000000e+00   6.382764e-24   96
  2.896108e-01   3.643746e-23   3.307829e-04   2.675019e-24   216
  2.905708e-01   4.674148e-23   3.973643e-09   5.576915e-24   96
  2.918946e-01   4.729645e-23   0.000000e+00   3.276115e-24   192
  2.925542e-01   5.702601e-23   3.746387e-09   4.711635e-24   144
  2.938691e-01   3.651730e-23   0.000000e+00   3.693642e-24   48
  2.947794e-01   4.319956e-23   3.189136e-04   2.950892e-24   246
  2.960164e-01   4.270536e-23   2.940434e-04   3.741581e-24   168
  2.971308e-01   3.917779e-23   5.506041e-09   4.249825e-24   120
  2.977788e-01   4.364218e-23   0.000000e+00   2.588002e-24   240
  2.990707e-01   5.343163e-23   3.973643e-09   8.841559e-24   24
  3.001001e-01   3.934730e-23   3.147475e-04   1.980023e-24   360
  3.013820e-01   3.905011e-23   3.134082e-04   3.049358e-24   120
  3.022763e-01   3.674307e-23   0.000000e+00   2.905861e-24   144
  3.029133e-01   3.828533e-23   0.000000e+00   4.329199e-24   96
  3.048165e-01   3.718379e-23   0.000000e+00   2.587303e-24   144
  3.054482e-01   3.182874e-23   0.000000e+00   2.360122e-24   132
  3.063360e-01   3.321104e-23   3.093292e-04   2.286707e-24   176
  3.076248e-01   3.263375e-23   3.123602e-04   1.865880e-24   312
  3.092116e-01   3.534310e-23   0.000000e+00   3.331595e-24   96
  3.098343e-01   3.350632e-23   0.000000e+00   2.457251e-24   144
  3.107899e-01   3.272498e-23   3.092271e-04   2.030035e-24   312
  3.123131e-01   2.135035e-23   0.000000e+00   2.951155e-24   48
  3.129297e-01   3.376150e-23   3.973643e-09   2.290056e-24   192
  3.141593e-01   1.431939e-23   0.000000e+00   5.358813e-24   6
  3.149762e-01   2.710468e-23   2.884066e-04   1.684428e-24   288
  3.162994e-01   2.905348e-23   3.047203e-04   1.842026e-24   192
  3.172124e-01   2.907618e-23   9.345130e-09   1.928085e-24   216
  3.178195e-01   3.199597e-23   0.000000e+00   3.473908e-24   72
  3.193321e-01   2.974102e-23   3.018264e-04   1.967321e-24   192
  3.203366e-01   2.671324e-23   2.241224e-04   1.547705e-24   288
  3.214381e-01   3.052650e-23   0.000000e+00   5.512405e-24   24
  3.222890e-01   2.559682e-23   2.952626e-04   1.128091e-24   456
  3.238280e-01   1.987041e-23   5.619580e-09   2.824574e-24   48
  3.247789e-01   2.580858e-23   2.908218e-04   1.545176e-24   240
  3.258718e-01   2.427897e-23   2.939082e-04   1.945098e-24   216
  3.267908e-01   2.924621e-23   0.000000e+00   4.016203e-24   72
  3.273801e-01   3.347317e-23   1.015467e-08   2.453984e-24   168
  3.290441e-01   2.151105e-23   2.184577e-04   1.216359e-24   288
  3.299773e-01   2.319350e-23   2.890570e-04   1.507249e-24   168
  3.314762e-01   2.168151e-23   0.000000e+00   1.603079e-24   192
  3.320572e-01   2.933850e-23   3.746387e-09   2.204097e-24   144
  3.332162e-01   2.855458e-23   0.000000e+00   3.551236e-24   36
  3.341991e-01   2.342277e-23   2.639705e-04   1.137467e-24   342
  3.351389e-01   2.975270e-23   2.710657e-04   2.550381e-24   144
  3.363470e-01   2.373732e-23   2.842800e-04   1.252032e-24   384
  3.378125e-01   2.072625e-23   7.786718e-09   1.703496e-24   120
  3.385379e-01   2.889905e-23   2.534951e-04   1.611087e-24   264
  3.395201e-01   2.364643e-23   1.256576e-08   1.833522e-24   192
  3.404451e-01   1.954230e-23   2.731894e-04   1.563157e-24   152
  3.412191e-01   2.405604e-23   7.492773e-09   2.088054e-24   144
  3.428472e-01   2.076416e-23   1.768108e-04   1.396434e-24   216
  3.436008e-01   2.264435e-23   2.362665e-04   1.227176e-24   312
  3.449274e-01   1.946329e-23   2.738281e-04   1.408416e-24   240
  3.457090e-01   1.587850e-23   3.973643e-09   1.858396e-24   96
  3.471927e-01   2.077119e-23   2.617995e-04   2.112820e-24   144
  3.481071e-01   1.722554e-23   2.573258e-04   9.452859e-25   456
  3.495904e-01   1.787085e-23   0.000000e+00   1.605726e-24   120
  3.501414e-01   1.538414e-23   0.000000e+00   1.613526e-24   144
  3.512407e-01   1.019399e-23   0.000000e+00   1.960528e-24   24
  3.519456e-01   1.660595e-23   2.473498e-04   8.932921e-25   336
  3.531645e-01   1.782558e-23   2.727931e-04   1.339357e-24   198
  3.543067e-01   1.713179e-23   2.652756e-04   7.187422e-25   432
  3.556041e-01   1.510406e-23   0.000000e+00   1.862643e-24   48
  3.562810e-01   1.742341e-23   2.341925e-04   8.579100e-25   384
  3.574963e-01   1.550669e-23   2.696052e-04   1.279324e-24   144
  3.585975e-01   1.660940e-23   2.676825e-04   9.418232e-25   264
  3.599147e-01   1.550303e-23   0.000000e+00   2.213855e-24   48
  3.607984e-01   1.673269e-23   2.545223e-04   1.003451e-24   276
  3.616510e-01   1.815096e-23   2.307176e-04   1.310165e-24   192
  3.627906e-01   1.384342e-23   2.592759e-04   5.765361e-25   552
  3.641741e-01   1.776261e-23   8.991328e-09   1.796479e-24   120
  3.649965e-01   1.421658e-23   2.624511e-04   8.465271e-25   216
  3.657587e-01   1.793491e-23   4.495664e-09   1.509523e-24   120
  3.671201e-01   1.461747e-23   2.584500e-04   7.111047e-25   408
  3.683844e-01   1.182632e-23   5.619580e-09   1.723446e-24   24
  3.691684e-01   1.478256e-23   2.610810e-04   8.205609e-25   384
  3.702633e-01   1.504102e-23   2.550855e-04   9.514163e-25   240
  3.712141e-01   1.705236e-23   2.569535e-04   1.367871e-24   168
  3.725471e-01   1.346842e-23   6.357829e-09   1.186866e-24   120
  3.734064e-01   1.310723e-23   2.678605e-04   6.496189e-25   350
  3.748037e-01   1.527346e-23   4.409502e-04   8.395333e-25   384
  3.756388e-01   1.362738e-23   0.000000e+00   1.169697e-24   144
  3.771752e-01   1.262124e-23   1.059638e-08   7.029191e-25   288
  3.779773e-01   1.440881e-23   2.524053e-04   7.740590e-25   336
  3.790686e-01   1.302425e-23   2.297941e-04   9.458506e-25   168
  3.797219e-01   1.360484e-23   4.541306e-09   7.292710e-25   336
  3.810732e-01   1.092553e-23   2.385126e-04   6.684958e-25   288
  3.818848e-01   1.279568e-23   2.247398e-04   8.217678e-25   264
  3.832590e-01   1.236075e-23   0.000000e+00   8.359768e-25   240
  3.837616e-01   1.101249e-23   7.947286e-09   1.338026e-24   96
  3.855656e-01   1.331958e-23   3.056310e-04   6.844123e-25   360
  3.864075e-01   1.262810e-23   2.253025e-04   9.217341e-25   168
  3.874713e-01   1.112344e-23   2.456032e-04   4.815079e-25   456
  3.887523e-01   1.148939e-23   7.064254e-09   9.180969e-25   108
  3.894728e-01   9.700454e-24   2.464311e-04   5.205661e-25   264
  3.903716e-01   1.102630e-23   2.198567e-04   5.881620e-25   264
  3.916025e-01   1.027357e-23   2.074668e-04   6.053609e-25   312
  3.931351e-01   9.696045e-24   1.541705e-04   5.604190e-25   270
  3.937775e-01   1.182831e-23   1.957388e-04   7.890977e-25   240
  3.949323e-01   1.042986e-23   2.421536e-04   4.924868e-25   384
  3.956334e-01   1.055966e-23   0.000000e+00   7.218003e-25   192
  3.969952e-01   1.083489e-23   1.942960e-04   6.934922e-25   240
  3.977852e-01   1.058763e-23   2.397927e-04   6.190979e-25   336
  3.992708e-01   1.001766e-23   2.413972e-04   4.624586e-25   480
  4.004761e-01   1.088085e-23   0.000000e+00   1.278971e-24   72
  4.011493e-01   8.800352e-24   2.353842e-04   5.077784e-25   240
  4.020650e-01   1.001332e-23   2.212289e-04   5.972121e-25   312
  4.031147e-01   8.845183e-24   2.390954e-04   5.366991e-25   240
  4.047009e-01   1.088062e-23   1.816506e-04   5.410396e-25   408
  4.053288e-01   9.687206e-24   1.663482e-04   5.910808e-25   336
  4.065560e-01   8.762174e-24   2.112212e-04   5.610294e-25   264
  4.071591e-01   8.634682e-24   0.000000e+00   7.115133e-25   144
  4.088370e-01   7.988851e-24   2.927651e-04   3.818973e-25   464
  4.097211e-01   1.095428e-23   2.328083e-04   8.721494e-25   168
  4.105939e-01   8.991372e-24   2.120376e-04   5.435411e-25   336
  4.121713e-01   8.874559e-24   2.227870e-04   4.425991e-25   414
  4.130606e-01   9.520607e-24   2.319080e-04   7.099565e-25   216
  4.141998e-01   1.188344e-23   5.619580e-09   1.070862e-24   96
  4.146649e-01   9.854297e-24   1.685874e-08   4.727647e-25   384
  4.162944e-01   9.611366e-24   2.314600e-04   4.772111e-25   492
  4.171676e-01   9.585853e-24   2.263480e-04   6.077072e-25   240
  4.181546e-01   8.585139e-24   2.298225e-04   5.434422e-25   312
  4.195176e-01   6.831775e-24   2.297469e-04   5.336954e-25   192
  4.203810e-01   8.347237e-24   2.226525e-04   3.534379e-25   504
  4.215265e-01   7.899348e-24   1.473998e-04   4.164761e-25   408
  4.224284e-01   7.427159e-24   4.515774e-04   5.057555e-25   168
  4.235571e-01   8.488561e-24   2.145032e-04   5.394763e-25   288
  4.245041e-01   8.050126e-24   2.238525e-04   4.317812e-25   288
  4.254743e-01   6.848340e-24   2.251410e-04   3.225312e-25   432
  4.268815e-01   8.888953e-24   2.129084e-04   7.808624e-25   216
  4.276334e-01   7.445890e-24   2.124592e-04   4.152134e-25   360
  4.289721e-01   7.302895e-24   2.073582e-04   4.684742e-25   312
  4.301803e-01   8.275952e-24   0.000000e+00   9.117736e-25   48
  4.308767e-01   7.933039e-24   2.223178e-04   3.964894e-25   432
  4.321240e-01   7.382218e-24   3.708284e-04   3.207472e-25   414
  4.328606e-01   7.164185e-24   1.956255e-08   4.252764e-25   312
  4.342347e-01   6.659777e-24   3.253813e-04   3.106621e-25   528
  4.351620e-01   6.002242e-24   1.707976e-04   4.546225e-25   264
  4.362761e-01   6.914909e-24   2.025191e-04   2.928817e-25   480
  4.377318e-01   6.612950e-24   0.000000e+00   4.087109e-25   288
  4.383604e-01   6.696904e-24   2.176005e-04   5.372917e-25   168
  4.395105e-01   6.298576e-24   3.444610e-04   2.808840e-25   504
  4.408036e-01   8.857917e-24   7.492773e-09   7.314723e-25   144
  4.416171e-01   6.130491e-24   2.212265e-04   2.929759e-25   464
  4.428396e-01   6.233466e-24   3.246624e-04   2.962357e-25   432
  4.434197e-01   6.009720e-24   5.619580e-09   4.738715e-25   192
  4.449189e-01   5.466843e-24   2.406833e-04   3.301874e-25   396
  4.458042e-01   5.681092e-24   2.162000e-04   3.305602e-25   288
  4.466990e-01   6.482751e-24   2.135686e-04   3.445555e-25   336
  4.481283e-01   5.690182e-24   1.352359e-04   3.919133e-25   432
  4.490354e-01   5.305564e-24   3.505126e-04   3.060220e-25   360
  4.500539e-01   5.723360e-24   2.073334e-04   2.963476e-25   384
  4.515004e-01   4.661601e-24   1.830116e-04   3.341020e-25   198
  4.521974e-01   5.319279e-24   2.080246e-04   2.116954e-25   552
  4.534970e-01   5.668327e-24   2.912202e-04   2.774555e-25   432
  4.545821e-01   5.743657e-24   0.000000e+00   4.326507e-25   168
  4.554927e-01   5.908973e-24   3.610065e-04   2.888758e-25   480
  4.566974e-01   6.423908e-24   0.000000e+00   6.901290e-25   120
  4.572396e-01   5.647240e-24   2.948545e-04   2.968880e-25   336
  4.585628e-01   4.899379e-24   2.080152e-04   1.945924e-25   672
  4.598711e-01   5.543032e-24   3.025866e-04   2.342838e-25   528
  4.604805e-01   4.889724e-24   9.082613e-09   4.291147e-25   168
  4.618883e-01   4.953429e-24   3.375333e-04   2.588754e-25   456
  4.627474e-01   5.337378e-24   2.061344e-04   4.776918e-25   168
  4.636392e-01   5.793447e-24   2.057643e-04   2.604547e-25   504
  4.651216e-01   4.468230e-24   2.647872e-04   2.291427e-25   336
  4.660180e-01   4.865164e-24   1.908802e-04   2.552726e-25   312
  4.670124e-01   4.955608e-24   1.865029e-04   2.237536e-25   504
  4.683210e-01   4.852006e-24   1.294009e-04   2.311727e-25   432
  4.689362e-01   4.861590e-24   1.999672e-04   2.840521e-25   312
  4.702151e-01   4.190674e-24   2.049761e-04   2.229229e-25   384
  4.715504e-01   5.979554e-24   1.741510e-04   6.587454e-25   126
  4.723748e-01   4.667046e-24   3.057676e-04   2.153831e-25   492
  4.734278e-01   4.885238e-24   1.958445e-04   2.355022e-25   528
  4.747438e-01   5.061152e-24   1.989360e-04   2.350983e-25   480
  4.755596e-01   4.220030e-24   2.748289e-04   2.048632e-25   432
  4.767402e-01   3.992728e-24   2.161166e-04   2.071756e-25   440
  4.781114e-01   4.212009e-24   1.074739e-04   2.970334e-25   312
  4.786259e-01   4.560368e-24   1.610586e-04   1.888839e-25   480
  4.796813e-01   4.428510e-24   3.153497e-04   2.385737e-25   408
  4.812233e-01   4.501186e-24   1.888588e-04   2.514488e-25   360
  4.818747e-01   4.819862e-24   1.822418e-04   2.568805e-25   408
  4.830820e-01   4.588978e-24   1.854542e-04   2.101235e-25   456
  4.844414e-01   4.360829e-24   1.772485e-04   2.772383e-25   264
  4.851959e-01   4.215351e-24   1.923591e-04   2.309132e-25   384
  4.862943e-01   3.621655e-24   3.238501e-04   1.501845e-25   672
  4.875640e-01   4.551532e-24   1.937042e-04   3.185425e-25   240
  4.882967e-01   4.803830e-24   1.965613e-04   2.954789e-25   264
  4.893308e-01   3.975548e-24   2.424259e-04   1.773527e-25   624
  4.908739e-01   2.871161e-24   0.000000e+00   2.379574e-25   150
  4.914232e-01   4.134488e-24   2.716574e-04   1.667436e-25   600
  4.925819e-01   4.169975e-24   1.874909e-04   1.763287e-25   672
  4.938939e-01   3.973411e-24   1.763484e-04   2.073636e-25   336
  4.946248e-01   3.828060e-24   1.918157e-04   2.111735e-25   408
  4.957926e-01   3.915637e-24   1.913639e-04   1.971636e-25   408
  4.970915e-01   4.126948e-24   9.676385e-05   2.140037e-25   360
  4.978921e-01   3.882994e-24   3.552857e-04   1.724943e-25   456
  4.988592e-01   3.937719e-24   1.932065e-04   2.185000e-25   384
  5.000902e-01   3.599125e-24   1.783541e-04   1.958211e-25   348
  5.007554e-01   3.709747e-24   2.198754e-04   1.572407e-25   576
  5.020050e-01   3.933308e-24   1.810385e-04   1.929686e-25   504
  5.032833e-01   3.624630e-24   2.553443e-04   1.677589e-25   432
  5.043991e-01   3.949073e-24   3.473946e-04   1.629562e-25   576
  5.051948e-01   3.423480e-24   0.000000e+00   2.530451e-25   264
  5.064571e-01   3.161920e-24   2.764393e-04   1.110057e-25   768
  5.075549e-01   3.646052e-24   3.721752e-04   2.589866e-25   240
  5.084277e-01   3.523141e-24   3.282233e-04   3.135126e-25   192
  5.096990e-01   3.444805e-24   2.416124e-04   1.638872e-25   504
  5.106418e-01   3.606898e-24   3.255818e-04   1.672762e-25   590
  5.115460e-01   3.509173e-24   3.647966e-04   1.867641e-25   384
  5.126798e-01   3.471275e-24   3.048625e-04   1.908688e-25   504
  5.140486e-01   3.178566e-24   2.933830e-04   1.269364e-25   648
  5.153764e-01   3.011208e-24   7.967896e-05   1.447167e-25   504
  5.159117e-01   3.122187e-24   1.817627e-04   2.108563e-25   312
  5.168569e-01   2.926399e-24   2.618753e-04   1.165246e-25   576
  5.181545e-01   3.108628e-24   1.822405e-04   2.128075e-25   240
  5.189109e-01   3.211905e-24   1.841453e-04   1.371553e-25   552
  5.199816e-01   3.171621e-24   1.729082e-04   1.320628e-25   600
  5.215067e-01   3.066257e-24   2.111937e-04   1.298708e-25   600
  5.224237e-01   3.147339e-24   3.382099e-04   1.831349e-25   312
  5.233368e-01   3.210359e-24   2.945474e-04   1.388325e-25   480
  5.244775e-01   3.105709e-24   1.837693e-04   1.433951e-25   576
  5.254818e-01   2.893745e-24   2.959085e-04   1.653099e-25   408
  5.263729e-01   2.633413e-24   3.451909e-04   2.215755e-25   216
  5.275243e-01   3.221914e-24   2.643774e-04   1.507939e-25   516
  5.287578e-01   2.958242e-24   2.522429e-04   1.137998e-25   744
  5.300304e-01   2.945705e-24   1.684760e-04   1.318982e-25   462
  5.307494e-01   2.748113e-24   1.712315e-04   1.393692e-25   432
  5.318647e-01   2.728656e-24   1.588547e-04   1.023277e-25   648
  5.331761e-01   2.511525e-24   2.324340e-04   1.074534e-25   528
  5.342295e-01   2.743983e-24   2.799086e-04   1.321674e-25   600
  5.352820e-01   3.802342e-24   3.528915e-04   3.622673e-25   240
  5.363014e-01   2.704009e-24   2.703115e-04   1.049568e-25   720
  5.374863e-01   2.708189e-24   2.138653e-04   1.219314e-25   720
  5.387997e-01   2.157217e-24   0.000000e+00   1.626802e-25   144
  5.394909e-01   2.846789e-24   2.757364e-04   1.207393e-25   720
