# power spectrum of hij
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.247323e-01   5.208030e-23   3.178914e-09   2.796316e-24   120
  2.255884e-01   4.798276e-23   0.000000e+00   4.617809e-24   48
  2.271022e-01   4.582975e-23   3.532495e-04   2.453871e-24   216
  2.289809e-01   4.528663e-23   0.000000e+00   3.278929e-24   48
  2.298212e-01   4.654458e-23   2.809790e-09   3.320780e-24   96
  2.310160e-01   4.180135e-23   4.128272e-04   2.087942e-24   168
  2.323239e-01   3.070027e-23   2.809790e-09   2.850446e-24   48
  2.331522e-01   4.436387e-23   0.000000e+00   2.410377e-24   96
  2.339775e-01   4.860002e-23   0.000000e+00   4.288167e-24   48
  2.356194e-01   5.698328e-23   3.178914e-09   5.600269e-24   30
  2.364362e-01   3.650356e-23   2.809790e-09   2.414407e-24   96
  2.374123e-01   3.657441e-23   3.244455e-04   1.671393e-24   240
  2.386674e-01   4.219719e-23   3.500299e-04   5.779606e-24   32
  2.396752e-01   3.653945e-23   0.000000e+00   1.832021e-24   168
  2.404781e-01   3.084733e-23   0.000000e+00   1.787588e-24   120
  2.420760e-01   3.065912e-23   5.923557e-09   3.076944e-24   72
  2.428710e-01   2.866193e-23   3.746387e-09   1.587928e-24   144
  2.436634e-01   3.272455e-23   0.000000e+00   2.436429e-24   96
  2.444532e-01   2.932411e-23   0.000000e+00   1.979478e-24   96
  2.460253e-01   3.429586e-23   4.588368e-09   2.967540e-24   72
  2.468075e-01   2.774678e-23   3.973643e-09   2.242406e-24   96
  2.483647e-01   2.191664e-23   0.000000e+00   2.911096e-24   24
  2.491396e-01   2.245122e-23   0.000000e+00   1.071122e-24   192
  2.500522e-01   2.590462e-23   2.970416e-04   1.579893e-24   132
  2.514501e-01   2.223395e-23   0.000000e+00   1.456516e-24   96
  2.522156e-01   2.643779e-23   0.000000e+00   1.697231e-24   96
  2.529787e-01   2.311137e-23   3.178914e-09   1.688480e-24   120
  2.544981e-01   2.047333e-23   0.000000e+00   1.710873e-24   48
  2.557435e-01   2.538313e-23   3.599905e-04   1.188779e-24   222
  2.567603e-01   2.361955e-23   0.000000e+00   1.589407e-24   120
  2.575100e-01   2.580777e-23   4.866699e-09   3.595778e-24   24
  2.586015e-01   2.313284e-23   3.715625e-04   9.472568e-25   312
  2.609797e-01   1.660799e-23   3.483547e-04   1.106498e-24   72
  2.619630e-01   2.377761e-23   2.809790e-09   1.842103e-24   96
  2.629726e-01   1.969048e-23   3.547511e-04   1.015827e-24   192
  2.641613e-01   2.161687e-23   4.495664e-09   1.217846e-24   120
  2.648900e-01   1.815226e-23   0.000000e+00   1.075716e-24   144
  2.663415e-01   1.783896e-23   0.000000e+00   1.085230e-24   48
  2.673732e-01   1.814619e-23   3.567146e-04   6.821945e-25   336
  2.685040e-01   1.622729e-23   0.000000e+00   1.303516e-24   48
  2.699360e-01   1.763513e-23   0.000000e+00   8.508217e-25   192
  2.706492e-01   2.085098e-23   0.000000e+00   1.732681e-24   48
  2.726764e-01   1.891373e-23   2.476067e-04   1.315490e-24   56
  2.736844e-01   1.590962e-23   3.180112e-04   6.270338e-25   336
  2.748894e-01   1.873216e-23   3.532127e-09   1.238199e-24   54
  2.759390e-01   1.638323e-23   3.492904e-04   8.052310e-25   240
  2.781181e-01   1.475634e-23   3.344484e-04   6.563869e-25   228
  2.790651e-01   1.629609e-23   3.746387e-09   1.553684e-24   72
  2.799844e-01   1.250233e-23   3.244231e-04   8.304548e-25   144
  2.811298e-01   1.616532e-23   0.000000e+00   1.014882e-24   96
  2.818146e-01   1.396238e-23   4.495664e-09   5.588183e-25   240
  2.831793e-01   1.365897e-23   3.973643e-09   2.339831e-24   24
  2.840530e-01   1.259673e-23   3.064151e-04   5.586523e-25   336
  2.852142e-01   1.269407e-23   0.000000e+00   1.287339e-24   72
  2.862741e-01   1.294475e-23   3.332831e-04   8.421298e-25   168
  2.872346e-01   1.621071e-23   0.000000e+00   1.091459e-24   72
  2.885737e-01   1.288430e-23   0.000000e+00   8.458735e-25   96
  2.896108e-01   1.108824e-23   3.307829e-04   5.151545e-25   216
  2.905708e-01   1.156793e-23   3.973643e-09   7.293779e-25   96
  2.918946e-01   1.016448e-23   0.000000e+00   5.177999e-25   192
  2.925542e-01   1.342154e-23   3.746387e-09   6.610324e-25   144
  2.938691e-01   8.677671e-24   0.000000e+00   7.954870e-25   48
  2.947794e-01   1.092311e-23   3.189136e-04   4.952164e-25   246
  2.960164e-01   1.166017e-23   2.940434e-04   5.785457e-25   168
  2.971308e-01   1.171221e-23   5.506041e-09   6.948879e-25   120
  2.977788e-01   1.031926e-23   0.000000e+00   5.307887e-25   240
  2.990707e-01   9.744219e-24   3.973643e-09   1.211180e-24   24
  3.001001e-01   9.613583e-24   3.147475e-04   3.271391e-25   360
  3.013820e-01   1.002642e-23   3.134082e-04   6.394720e-25   120
  3.022763e-01   8.267940e-24   0.000000e+00   4.418459e-25   144
  3.029133e-01   7.842056e-24   0.000000e+00   4.907073e-25   96
  3.048165e-01   8.247799e-24   0.000000e+00   5.400670e-25   144
  3.054482e-01   8.976062e-24   0.000000e+00   5.513874e-25   132
  3.063360e-01   9.983357e-24   3.093292e-04   5.348082e-25   176
  3.076248e-01   8.012859e-24   3.123602e-04   3.004226e-25   312
  3.092116e-01   7.175595e-24   0.000000e+00   5.393706e-25   96
  3.098343e-01   7.662450e-24   0.000000e+00   4.309774e-25   144
  3.107899e-01   7.654073e-24   3.092271e-04   3.460017e-25   312
  3.123131e-01   7.427083e-24   0.000000e+00   7.127184e-25   48
  3.129297e-01   7.527928e-24   3.973643e-09   3.831386e-25   192
  3.141593e-01   5.893807e-24   0.000000e+00   3.102634e-25   6
  3.149762e-01   7.390761e-24   2.884066e-04   3.061968e-25   288
  3.162994e-01   7.465097e-24   3.047203e-04   4.243061e-25   192
  3.172124e-01   7.561341e-24   9.345130e-09   3.718560e-25   216
  3.178195e-01   7.985603e-24   0.000000e+00   8.489121e-25   72
  3.193321e-01   8.771763e-24   3.018264e-04   4.218438e-25   192
  3.203366e-01   6.524279e-24   2.241224e-04   2.701131e-25   288
  3.214381e-01   8.080256e-24   0.000000e+00   1.082492e-24   24
  3.222890e-01   6.412567e-24   2.952626e-04   1.947628e-25   456
  3.238280e-01   7.702315e-24   5.619580e-09   7.307447e-25   48
  3.247789e-01   5.390435e-24   2.908218e-04   2.378621e-25   240
  3.258718e-01   6.018492e-24   2.939082e-04   2.715629e-25   216
  3.267908e-01   5.266439e-24   0.000000e+00   3.624521e-25   72
  3.273801e-01   5.351634e-24   1.015467e-08   2.918854e-25   168
  3.290441e-01   5.442867e-24   2.184577e-04   2.113260e-25   288
  3.299773e-01   5.659316e-24   2.890570e-04   3.362611e-25   168
  3.314762e-01   5.192049e-24   0.000000e+00   2.809738e-25   192
  3.320572e-01   4.992276e-24   3.746387e-09   2.510861e-25   144
  3.332162e-01   7.405967e-24   0.000000e+00   9.649366e-25   36
  3.341991e-01   5.162521e-24   2.639705e-04   1.844006e-25   342
  3.351389e-01   5.215284e-24   2.710657e-04   3.135148e-25   144
  3.363470e-01   5.020683e-24   2.842800e-04   1.836553e-25   384
  3.378125e-01   5.500498e-24   7.786718e-09   3.146919e-25   120
  3.385379e-01   4.630690e-24   2.534951e-04   1.894915e-25   264
  3.395201e-01   4.933449e-24   1.256576e-08   2.529263e-25   192
  3.404451e-01   4.151876e-24   2.731894e-04   2.345007e-25   152
  3.412191e-01   3.993535e-24   7.492773e-09   2.529366e-25   144
  3.428472e-01   4.132835e-24   1.768108e-04   2.249028e-25   216
  3.436008e-01   4.692526e-24   2.362665e-04   1.918652e-25   312
  3.449274e-01   4.067808e-24   2.738281e-04   2.018274e-25   240
  3.457090e-01   4.390571e-24   3.973643e-09   2.993752e-25   96
  3.471927e-01   4.395885e-24   2.617995e-04   2.184491e-25   144
  3.481071e-01   3.846301e-24   2.573258e-04   1.320396e-25   456
  3.495904e-01   4.049515e-24   0.000000e+00   2.653479e-25   120
  3.501414e-01   3.976844e-24   0.000000e+00   2.136725e-25   144
  3.512407e-01   4.316182e-24   0.000000e+00   1.033522e-24   24
  3.519456e-01   3.967353e-24   2.473498e-04   1.565299e-25   336
  3.531645e-01   3.872688e-24   2.727931e-04   2.398011e-25   198
  3.543067e-01   3.682634e-24   2.652756e-04   1.223601e-25   432
  3.556041e-01   4.516197e-24   0.000000e+00   3.405736e-25   48
  3.562810e-01   3.617086e-24   2.341925e-04   1.292192e-25   384
  3.574963e-01   3.419459e-24   2.696052e-04   1.771594e-25   144
  3.585975e-01   3.699499e-24   2.676825e-04   1.883192e-25   264
  3.599147e-01   3.926706e-24   0.000000e+00   4.542649e-25   48
  3.607984e-01   3.733398e-24   2.545223e-04   1.560515e-25   276
  3.616510e-01   3.202143e-24   2.307176e-04   1.651998e-25   192
  3.627906e-01   3.172466e-24   2.592759e-04   9.868859e-26   552
  3.641741e-01   3.398231e-24   8.991328e-09   1.915179e-25   120
  3.649965e-01   2.834169e-24   2.624511e-04   1.462222e-25   216
  3.657587e-01   3.225083e-24   4.495664e-09   2.000549e-25   120
  3.671201e-01   3.116854e-24   2.584500e-04   1.109279e-25   408
  3.683844e-01   2.118295e-24   5.619580e-09   4.852719e-25   24
  3.691684e-01   2.948296e-24   2.610810e-04   1.114381e-25   384
  3.702633e-01   3.008511e-24   2.550855e-04   1.358847e-25   240
  3.712141e-01   2.916703e-24   2.569535e-04   1.673094e-25   168
  3.725471e-01   2.400847e-24   6.357829e-09   1.205472e-25   120
  3.734064e-01   2.702870e-24   2.678605e-04   1.064683e-25   350
  3.748037e-01   2.513728e-24   4.409502e-04   8.626583e-26   384
  3.756388e-01   2.598695e-24   0.000000e+00   1.473335e-25   144
  3.771752e-01   2.792412e-24   1.059638e-08   1.099058e-25   288
  3.779773e-01   2.466323e-24   2.524053e-04   8.932358e-26   336
  3.790686e-01   2.602604e-24   2.297941e-04   1.343099e-25   168
  3.797219e-01   2.600157e-24   4.541306e-09   8.846237e-26   336
  3.810732e-01   2.506792e-24   2.385126e-04   9.414911e-26   288
  3.818848e-01   2.592228e-24   2.247398e-04   1.154079e-25   264
  3.832590e-01   2.060520e-24   0.000000e+00   7.764875e-26   240
  3.837616e-01   2.083726e-24   7.947286e-09   1.445090e-25   96
  3.855656e-01   2.199402e-24   3.056310e-04   9.071543e-26   360
  3.864075e-01   2.162058e-24   2.253025e-04   1.185971e-25   168
  3.874713e-01   2.300819e-24   2.456032e-04   7.708992e-26   456
  3.887523e-01   2.191028e-24   7.064254e-09   1.529391e-25   108
  3.894728e-01   1.933574e-24   2.464311e-04   8.556873e-26   264
  3.903716e-01   2.049335e-24   2.198567e-04   7.558286e-26   264
  3.916025e-01   2.229943e-24   2.074668e-04   9.185647e-26   312
  3.931351e-01   1.779029e-24   1.541705e-04   7.534435e-26   270
  3.937775e-01   2.019230e-24   1.957388e-04   9.624934e-26   240
  3.949323e-01   2.111492e-24   2.421536e-04   7.647854e-26   384
  3.956334e-01   2.202671e-24   0.000000e+00   1.045303e-25   192
  3.969952e-01   2.079856e-24   1.942960e-04   8.813004e-26   240
  3.977852e-01   2.005170e-24   2.397927e-04   7.791136e-26   336
  3.992708e-01   1.767899e-24   2.413972e-04   5.520824e-26   480
  4.004761e-01   2.354528e-24   0.000000e+00   1.804169e-25   72
  4.011493e-01   1.759832e-24   2.353842e-04   8.619351e-26   240
  4.020650e-01   1.711091e-24   2.212289e-04   7.552071e-26   312
  4.031147e-01   1.967205e-24   2.390954e-04   1.015833e-25   240
  4.047009e-01   1.722485e-24   1.816506e-04   5.352816e-26   408
  4.053288e-01   1.655312e-24   1.663482e-04   7.105411e-26   336
  4.065560e-01   1.790965e-24   2.112212e-04   7.076901e-26   264
  4.071591e-01   1.706054e-24   0.000000e+00   9.620165e-26   144
  4.088370e-01   1.553404e-24   2.927651e-04   5.574919e-26   464
  4.097211e-01   1.664656e-24   2.328083e-04   9.524982e-26   168
  4.105939e-01   1.474281e-24   2.120376e-04   5.485312e-26   336
  4.121713e-01   1.514686e-24   2.227870e-04   5.111017e-26   414
  4.130606e-01   1.416881e-24   2.319080e-04   6.391111e-26   216
  4.141998e-01   1.937153e-24   5.619580e-09   1.295115e-25   96
  4.146649e-01   1.468458e-24   1.685874e-08   5.643523e-26   384
  4.162944e-01   1.529703e-24   2.314600e-04   4.747929e-26   492
  4.171676e-01   1.461908e-24   2.263480e-04   5.811760e-26   240
  4.181546e-01   1.527591e-24   2.298225e-04   6.321435e-26   312
  4.195176e-01   1.090017e-24   2.297469e-04   6.105785e-26   192
  4.203810e-01   1.345061e-24   2.226525e-04   4.541433e-26   504
  4.215265e-01   1.375188e-24   1.473998e-04   5.334685e-26   408
  4.224284e-01   1.154029e-24   4.515774e-04   6.630661e-26   168
  4.235571e-01   1.420201e-24   2.145032e-04   5.713240e-26   288
  4.245041e-01   1.504246e-24   2.238525e-04   5.818596e-26   288
  4.254743e-01   1.180251e-24   2.251410e-04   4.066774e-26   432
  4.268815e-01   1.361148e-24   2.129084e-04   7.186343e-26   216
  4.276334e-01   1.261456e-24   2.124592e-04   4.512999e-26   360
  4.289721e-01   1.195762e-24   2.073582e-04   4.620225e-26   312
  4.301803e-01   1.090940e-24   0.000000e+00   6.975696e-26   48
  4.308767e-01   1.138744e-24   2.223178e-04   3.662439e-26   432
  4.321240e-01   1.196818e-24   3.708284e-04   4.297344e-26   414
  4.328606e-01   1.322032e-24   1.956255e-08   5.055437e-26   312
  4.342347e-01   1.099287e-24   3.253813e-04   3.361401e-26   528
  4.351620e-01   1.232138e-24   1.707976e-04   4.719796e-26   264
  4.362761e-01   1.265544e-24   2.025191e-04   4.682521e-26   480
  4.377318e-01   1.246335e-24   0.000000e+00   6.104572e-26   288
  4.383604e-01   1.196739e-24   2.176005e-04   5.544177e-26   168
  4.395105e-01   1.119962e-24   3.444610e-04   4.051348e-26   504
  4.408036e-01   1.272560e-24   7.492773e-09   8.622396e-26   144
  4.416171e-01   1.021672e-24   2.212265e-04   3.531112e-26   464
  4.428396e-01   1.052112e-24   3.246624e-04   3.910125e-26   432
  4.434197e-01   1.089997e-24   5.619580e-09   5.736923e-26   192
  4.449189e-01   9.594835e-25   2.406833e-04   3.760727e-26   396
  4.458042e-01   9.449826e-25   2.162000e-04   4.243513e-26   288
  4.466990e-01   9.986471e-25   2.135686e-04   3.814339e-26   336
  4.481283e-01   1.010365e-24   1.352359e-04   3.638873e-26   432
  4.490354e-01   9.758102e-25   3.505126e-04   3.815461e-26   360
  4.500539e-01   1.098737e-24   2.073334e-04   4.294196e-26   384
  4.515004e-01   8.275968e-25   1.830116e-04   5.344984e-26   198
  4.521974e-01   9.790151e-25   2.080246e-04   2.881863e-26   552
  4.534970e-01   9.142959e-25   2.912202e-04   3.450933e-26   432
  4.545821e-01   9.865367e-25   0.000000e+00   6.403784e-26   168
  4.554927e-01   9.193648e-25   3.610065e-04   3.383409e-26   480
  4.566974e-01   1.052192e-24   0.000000e+00   7.789393e-26   120
  4.572396e-01   8.861440e-25   2.948545e-04   3.726441e-26   336
  4.585628e-01   8.897297e-25   2.080152e-04   2.794378e-26   672
  4.598711e-01   9.099338e-25   3.025866e-04   2.841836e-26   528
  4.604805e-01   7.547954e-25   9.082613e-09   4.333732e-26   168
  4.618883e-01   8.984310e-25   3.375333e-04   3.465680e-26   456
  4.627474e-01   8.783156e-25   2.061344e-04   4.755621e-26   168
  4.636392e-01   8.965141e-25   2.057643e-04   2.967726e-26   504
  4.651216e-01   7.689840e-25   2.647872e-04   3.314668e-26   336
  4.660180e-01   8.557638e-25   1.908802e-04   3.787205e-26   312
  4.670124e-01   7.842464e-25   1.865029e-04   3.074227e-26   504
  4.683210e-01   7.519503e-25   1.294009e-04   2.992254e-26   432
  4.689362e-01   8.151655e-25   1.999672e-04   2.946641e-26   312
  4.702151e-01   7.087368e-25   2.049761e-04   2.863859e-26   384
  4.715504e-01   6.456819e-25   1.741510e-04   4.207146e-26   126
  4.723748e-01   7.111344e-25   3.057676e-04   2.562470e-26   492
  4.734278e-01   7.039229e-25   1.958445e-04   2.506636e-26   528
  4.747438e-01   6.928121e-25   1.989360e-04   2.480228e-26   480
  4.755596e-01   7.728859e-25   2.748289e-04   2.696063e-26   432
  4.767402e-01   7.273472e-25   2.161166e-04   2.609168e-26   440
  4.781114e-01   7.379491e-25   1.074739e-04   3.262894e-26   312
  4.786259e-01   7.524860e-25   1.610586e-04   2.730364e-26   480
  4.796813e-01   6.903278e-25   3.153497e-04   2.337774e-26   408
  4.812233e-01   8.107073e-25   1.888588e-04   3.457634e-26   360
  4.818747e-01   6.865833e-25   1.822418e-04   2.910985e-26   408
  4.830820e-01   5.910722e-25   1.854542e-04   2.135547e-26   456
  4.844414e-01   7.410881e-25   1.772485e-04   3.990507e-26   264
  4.851959e-01   6.913622e-25   1.923591e-04   2.710101e-26   384
  4.862943e-01   6.627555e-25   3.238501e-04   2.049578e-26   672
  4.875640e-01   6.462806e-25   1.937042e-04   3.536105e-26   240
  4.882967e-01   6.397392e-25   1.965613e-04   2.867536e-26   264
  4.893308e-01   5.646979e-25   2.424259e-04   1.756331e-26   624
  4.908739e-01   4.866459e-25   0.000000e+00   2.936359e-26   150
  4.914232e-01   6.181412e-25   2.716574e-04   2.072055e-26   600
  4.925819e-01   6.075463e-25   1.874909e-04   1.888563e-26   672
  4.938939e-01   5.819642e-25   1.763484e-04   2.416634e-26   336
  4.946248e-01   6.300650e-25   1.918157e-04   2.414701e-26   408
  4.957926e-01   5.696142e-25   1.913639e-04   2.290673e-26   408
  4.970915e-01   6.532568e-25   9.676385e-05   3.003898e-26   360
  4.978921e-01   5.832126e-25   3.552857e-04   2.151757e-26   456
  4.988592e-01   5.730858e-25   1.932065e-04   2.540741e-26   384
  5.000902e-01   5.154002e-25   1.783541e-04   2.491505e-26   348
  5.007554e-01   5.480903e-25   2.198754e-04   1.972291e-26   576
  5.020050e-01   5.937095e-25   1.810385e-04   2.205004e-26   504
  5.032833e-01   5.389271e-25   2.553443e-04   2.205404e-26   432
  5.043991e-01   6.054524e-25   3.473946e-04   2.120566e-26   576
  5.051948e-01   4.566646e-25   0.000000e+00   2.407311e-26   264
  5.064571e-01   5.160542e-25   2.764393e-04   1.660736e-26   768
  5.075549e-01   4.290361e-25   3.721752e-04   2.000968e-26   240
  5.084277e-01   5.717679e-25   3.282233e-04   3.995703e-26   192
  5.096990e-01   5.320782e-25   2.416124e-04   1.971688e-26   504
  5.106418e-01   5.980778e-25   3.255818e-04   2.005932e-26   590
  5.115460e-01   4.626870e-25   3.647966e-04   1.849175e-26   384
  5.126798e-01   4.724552e-25   3.048625e-04   1.938765e-26   504
  5.140486e-01   4.650983e-25   2.933830e-04   1.642176e-26   648
  5.153764e-01   4.465229e-25   7.967896e-05   1.577358e-26   504
  5.159117e-01   5.146067e-25   1.817627e-04   3.041215e-26   312
  5.168569e-01   5.011360e-25   2.618753e-04   1.675187e-26   576
  5.181545e-01   4.556307e-25   1.822405e-04   2.614812e-26   240
  5.189109e-01   4.989424e-25   1.841453e-04   1.726073e-26   552
  5.199816e-01   4.815125e-25   1.729082e-04   1.766133e-26   600
  5.215067e-01   4.346611e-25   2.111937e-04   1.488097e-26   600
  5.224237e-01   4.631047e-25   3.382099e-04   1.831439e-26   312
  5.233368e-01   4.946287e-25   2.945474e-04   1.924952e-26   480
  5.244775e-01   3.995131e-25   1.837693e-04   1.529284e-26   576
  5.254818e-01   4.694669e-25   2.959085e-04   1.746129e-26   408
  5.263729e-01   3.017199e-25   3.451909e-04   1.404771e-26   216
  5.275243e-01   5.206556e-25   2.643774e-04   1.854488e-26   516
  5.287578e-01   4.703942e-25   2.522429e-04   1.604249e-26   744
  5.300304e-01   4.818989e-25   1.684760e-04   1.873365e-26   462
  5.307494e-01   3.509735e-25   1.712315e-04   1.329325e-26   432
  5.318647e-01   3.570553e-25   1.588547e-04   1.080707e-26   648
  5.331761e-01   3.783493e-25   2.324340e-04   1.542912e-26   528
  5.342295e-01   4.311863e-25   2.799086e-04   1.603165e-26   600
  5.352820e-01   5.238309e-25   3.528915e-04   2.356808e-26   240
  5.363014e-01   3.894470e-25   2.703115e-04   1.315928e-26   720
  5.374863e-01   4.452622e-25   2.138653e-04   1.366551e-26   720
  5.387997e-01   2.727751e-25   0.000000e+00   1.502083e-26   144
  5.394909e-01   4.349069e-25   2.757364e-04   1.336647e-26   720
