# power spectrum of hij
# redshift z=10.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.047049e-01   6.026532e-23   4.350048e-04   4.275250e-24   104
  2.059331e-01   6.183223e-23   3.746387e-09   4.970764e-24   144
  2.087224e-01   5.839328e-23   6.282881e-09   3.129049e-24   96
  2.096439e-01   5.641386e-23   0.000000e+00   4.612338e-24   96
  2.111095e-01   6.123804e-23   4.475232e-04   3.552298e-24   120
  2.123845e-01   5.520523e-23   0.000000e+00   3.432844e-24   120
  2.132902e-01   6.287039e-23   0.000000e+00   5.365168e-24   72
  2.150901e-01   5.702364e-23   0.000000e+00   5.534242e-24   48
  2.159845e-01   6.002239e-23   4.235416e-09   4.350410e-24   78
  2.171286e-01   4.984055e-23   4.007142e-04   2.388347e-24   168
  2.195255e-01   4.833999e-23   3.746387e-09   2.995995e-24   144
  2.204018e-01   4.106321e-23   3.746387e-09   2.389605e-24   144
  2.229436e-01   4.033972e-23   2.307791e-04   2.604063e-24   156
  2.238729e-01   4.399650e-23   4.866699e-09   5.279110e-24   48
  2.247323e-01   3.990995e-23   3.178914e-09   2.292597e-24   120
  2.255884e-01   3.699934e-23   0.000000e+00   3.320835e-24   48
  2.271022e-01   3.514374e-23   3.532495e-04   1.972106e-24   216
  2.289809e-01   3.442467e-23   0.000000e+00   2.470180e-24   48
  2.298212e-01   3.524863e-23   2.809790e-09   2.399206e-24   96
  2.310160e-01   3.265973e-23   4.128272e-04   1.695524e-24   168
  2.323239e-01   2.284279e-23   2.809790e-09   2.504333e-24   48
  2.331522e-01   3.341725e-23   0.000000e+00   1.851275e-24   96
  2.339775e-01   3.707062e-23   0.000000e+00   3.282630e-24   48
  2.356194e-01   4.378648e-23   3.178914e-09   4.375364e-24   30
  2.364362e-01   2.834193e-23   2.809790e-09   1.975080e-24   96
  2.374123e-01   2.769021e-23   3.244455e-04   1.296189e-24   240
  2.386674e-01   3.092476e-23   3.500299e-04   4.278346e-24   32
  2.396752e-01   2.787823e-23   0.000000e+00   1.416862e-24   168
  2.404781e-01   2.255768e-23   0.000000e+00   1.365192e-24   120
  2.420760e-01   2.389350e-23   5.923557e-09   2.410500e-24   72
  2.428710e-01   2.273205e-23   3.746387e-09   1.284679e-24   144
  2.436634e-01   2.335777e-23   0.000000e+00   1.708871e-24   96
  2.444532e-01   2.323307e-23   0.000000e+00   1.530081e-24   96
  2.460253e-01   2.640685e-23   4.588368e-09   2.360774e-24   72
  2.468075e-01   2.114984e-23   3.973643e-09   1.821113e-24   96
  2.483647e-01   1.746374e-23   0.000000e+00   2.242877e-24   24
  2.491396e-01   1.713618e-23   0.000000e+00   8.091023e-25   192
  2.500522e-01   1.993082e-23   2.970416e-04   1.183242e-24   132
  2.514501e-01   1.646737e-23   0.000000e+00   9.332992e-25   96
  2.522156e-01   1.969589e-23   0.000000e+00   1.229763e-24   96
  2.529787e-01   1.755640e-23   3.178914e-09   1.316893e-24   120
  2.544981e-01   1.494669e-23   0.000000e+00   1.161577e-24   48
  2.557435e-01   1.919392e-23   3.599905e-04   9.003261e-25   222
  2.567603e-01   1.807153e-23   0.000000e+00   1.252559e-24   120
  2.575100e-01   2.013398e-23   4.866699e-09   2.644399e-24   24
  2.586015e-01   1.708137e-23   3.715625e-04   7.147351e-25   312
  2.609797e-01   1.259113e-23   3.483547e-04   8.430650e-25   72
  2.619630e-01   1.885791e-23   2.809790e-09   1.485699e-24   96
  2.629726e-01   1.479525e-23   3.547511e-04   7.709255e-25   192
  2.641613e-01   1.561664e-23   4.495664e-09   8.817131e-25   120
  2.648900e-01   1.331716e-23   0.000000e+00   7.892344e-25   144
  2.663415e-01   1.338374e-23   0.000000e+00   8.312595e-25   48
  2.673732e-01   1.314399e-23   3.567146e-04   5.199658e-25   336
  2.685040e-01   1.144656e-23   0.000000e+00   8.822979e-25   48
  2.699360e-01   1.324935e-23   0.000000e+00   6.002003e-25   192
  2.706492e-01   1.501726e-23   0.000000e+00   1.418793e-24   48
  2.726764e-01   1.266841e-23   2.476067e-04   9.019415e-25   56
  2.736844e-01   1.153829e-23   3.180112e-04   4.656120e-25   336
  2.748894e-01   1.418930e-23   3.532127e-09   1.055277e-24   54
  2.759390e-01   1.181005e-23   3.492904e-04   5.844179e-25   240
  2.781181e-01   1.078130e-23   3.344484e-04   5.024449e-25   228
  2.790651e-01   1.114978e-23   3.746387e-09   1.039419e-24   72
  2.799844e-01   9.680317e-24   3.244231e-04   6.829192e-25   144
  2.811298e-01   1.220050e-23   0.000000e+00   8.280639e-25   96
  2.818146e-01   9.652751e-24   4.495664e-09   3.845960e-25   240
  2.831793e-01   9.726700e-24   3.973643e-09   1.576343e-24   24
  2.840530e-01   9.056584e-24   3.064151e-04   4.212496e-25   336
  2.852142e-01   9.706712e-24   0.000000e+00   9.823038e-25   72
  2.862741e-01   9.204316e-24   3.332831e-04   5.810246e-25   168
  2.872346e-01   1.233329e-23   0.000000e+00   8.069134e-25   72
  2.885737e-01   9.587512e-24   0.000000e+00   6.854909e-25   96
  2.896108e-01   7.548208e-24   3.307829e-04   3.589739e-25   216
  2.905708e-01   8.486411e-24   3.973643e-09   5.549367e-25   96
  2.918946e-01   7.266239e-24   0.000000e+00   3.813871e-25   192
  2.925542e-01   1.006002e-23   3.746387e-09   5.075393e-25   144
  2.938691e-01   6.269703e-24   0.000000e+00   5.586671e-25   48
  2.947794e-01   7.939555e-24   3.189136e-04   3.630900e-25   246
  2.960164e-01   8.158493e-24   2.940434e-04   4.124895e-25   168
  2.971308e-01   8.363712e-24   5.506041e-09   4.726439e-25   120
  2.977788e-01   7.172772e-24   0.000000e+00   3.766420e-25   240
  2.990707e-01   7.237980e-24   3.973643e-09   1.097620e-24   24
  3.001001e-01   6.752377e-24   3.147475e-04   2.369271e-25   360
  3.013820e-01   7.699261e-24   3.134082e-04   5.229797e-25   120
  3.022763e-01   5.926629e-24   0.000000e+00   3.134839e-25   144
  3.029133e-01   5.817823e-24   0.000000e+00   3.691537e-25   96
  3.048165e-01   5.706760e-24   0.000000e+00   3.756867e-25   144
  3.054482e-01   6.364746e-24   0.000000e+00   3.968538e-25   132
  3.063360e-01   7.203991e-24   3.093292e-04   4.074429e-25   176
  3.076248e-01   5.639988e-24   3.123602e-04   2.101547e-25   312
  3.092116e-01   5.088397e-24   0.000000e+00   4.169723e-25   96
  3.098343e-01   5.069359e-24   0.000000e+00   2.668230e-25   144
  3.107899e-01   5.381867e-24   3.092271e-04   2.526728e-25   312
  3.123131e-01   5.514876e-24   0.000000e+00   4.989376e-25   48
  3.129297e-01   5.282871e-24   3.973643e-09   2.617371e-25   192
  3.141593e-01   4.180083e-24   0.000000e+00   4.375766e-25   6
  3.149762e-01   5.076018e-24   2.884066e-04   2.118734e-25   288
  3.162994e-01   5.271905e-24   3.047203e-04   2.996479e-25   192
  3.172124e-01   5.383382e-24   9.345130e-09   2.516150e-25   216
  3.178195e-01   5.368099e-24   0.000000e+00   6.079368e-25   72
  3.193321e-01   6.449892e-24   3.018264e-04   3.307598e-25   192
  3.203366e-01   4.635842e-24   2.241224e-04   1.862874e-25   288
  3.214381e-01   5.605188e-24   0.000000e+00   7.411679e-25   24
  3.222890e-01   4.566222e-24   2.952626e-04   1.483984e-25   456
  3.238280e-01   5.099514e-24   5.619580e-09   5.598737e-25   48
  3.247789e-01   3.906808e-24   2.908218e-04   1.587872e-25   240
  3.258718e-01   4.215312e-24   2.939082e-04   1.997804e-25   216
  3.267908e-01   3.536962e-24   0.000000e+00   2.819471e-25   72
  3.273801e-01   3.702381e-24   1.015467e-08   2.062040e-25   168
  3.290441e-01   3.745180e-24   2.184577e-04   1.431241e-25   288
  3.299773e-01   3.970245e-24   2.890570e-04   2.379791e-25   168
  3.314762e-01   3.441530e-24   0.000000e+00   1.759327e-25   192
  3.320572e-01   3.607530e-24   3.746387e-09   1.931577e-25   144
  3.332162e-01   5.113605e-24   0.000000e+00   6.110908e-25   36
  3.341991e-01   3.569167e-24   2.639705e-04   1.293103e-25   342
  3.351389e-01   3.430510e-24   2.710657e-04   2.245620e-25   144
  3.363470e-01   3.447250e-24   2.842800e-04   1.295003e-25   384
  3.378125e-01   3.838020e-24   7.786718e-09   2.289712e-25   120
  3.385379e-01   3.303074e-24   2.534951e-04   1.393071e-25   264
  3.395201e-01   3.374799e-24   1.256576e-08   1.705909e-25   192
  3.404451e-01   2.866825e-24   2.731894e-04   1.730419e-25   152
  3.412191e-01   2.828990e-24   7.492773e-09   2.108966e-25   144
  3.428472e-01   2.698615e-24   1.768108e-04   1.525010e-25   216
  3.436008e-01   3.263810e-24   2.362665e-04   1.423982e-25   312
  3.449274e-01   2.804841e-24   2.738281e-04   1.392879e-25   240
  3.457090e-01   3.041397e-24   3.973643e-09   2.053527e-25   96
  3.471927e-01   2.830172e-24   2.617995e-04   1.499919e-25   144
  3.481071e-01   2.674280e-24   2.573258e-04   1.012741e-25   456
  3.495904e-01   2.721021e-24   0.000000e+00   1.710199e-25   120
  3.501414e-01   2.778656e-24   0.000000e+00   1.759397e-25   144
  3.512407e-01   2.842429e-24   0.000000e+00   7.253767e-25   24
  3.519456e-01   2.721546e-24   2.473498e-04   1.122522e-25   336
  3.531645e-01   2.667958e-24   2.727931e-04   1.739408e-25   198
  3.543067e-01   2.444811e-24   2.652756e-04   8.232207e-26   432
  3.556041e-01   3.000879e-24   0.000000e+00   2.424546e-25   48
  3.562810e-01   2.553527e-24   2.341925e-04   9.454980e-26   384
  3.574963e-01   2.184021e-24   2.696052e-04   1.257934e-25   144
  3.585975e-01   2.569753e-24   2.676825e-04   1.274621e-25   264
  3.599147e-01   2.723938e-24   0.000000e+00   3.439561e-25   48
  3.607984e-01   2.451669e-24   2.545223e-04   1.024914e-25   276
  3.616510e-01   2.314957e-24   2.307176e-04   1.323262e-25   192
  3.627906e-01   2.098301e-24   2.592759e-04   6.769165e-26   552
  3.641741e-01   2.443476e-24   8.991328e-09   1.520070e-25   120
  3.649965e-01   1.920798e-24   2.624511e-04   9.919483e-26   216
  3.657587e-01   2.020524e-24   4.495664e-09   1.463867e-25   120
  3.671201e-01   2.150395e-24   2.584500e-04   8.346526e-26   408
  3.683844e-01   9.916336e-25   5.619580e-09   2.380073e-25   24
  3.691684e-01   1.943963e-24   2.610810e-04   7.934614e-26   384
  3.702633e-01   1.949487e-24   2.550855e-04   9.321528e-26   240
  3.712141e-01   2.036907e-24   2.569535e-04   1.149455e-25   168
  3.725471e-01   1.561123e-24   6.357829e-09   1.034262e-25   120
  3.734064e-01   1.820856e-24   2.678605e-04   6.981644e-26   350
  3.748037e-01   1.681171e-24   4.409502e-04   5.941759e-26   384
  3.756388e-01   1.785390e-24   0.000000e+00   1.188983e-25   144
  3.771752e-01   1.864185e-24   1.059638e-08   8.002432e-26   288
  3.779773e-01   1.608526e-24   2.524053e-04   6.844056e-26   336
  3.790686e-01   1.721487e-24   2.297941e-04   9.220015e-26   168
  3.797219e-01   1.793375e-24   4.541306e-09   6.583632e-26   336
  3.810732e-01   1.707005e-24   2.385126e-04   7.084106e-26   288
  3.818848e-01   1.724433e-24   2.247398e-04   7.499797e-26   264
  3.832590e-01   1.396044e-24   0.000000e+00   5.662514e-26   240
  3.837616e-01   1.332930e-24   7.947286e-09   1.015652e-25   96
  3.855656e-01   1.474665e-24   3.056310e-04   6.879792e-26   360
  3.864075e-01   1.392141e-24   2.253025e-04   8.647088e-26   168
  3.874713e-01   1.516839e-24   2.456032e-04   5.602149e-26   456
  3.887523e-01   1.420180e-24   7.064254e-09   9.658800e-26   108
  3.894728e-01   1.214780e-24   2.464311e-04   5.815896e-26   264
  3.903716e-01   1.398213e-24   2.198567e-04   5.508187e-26   264
  3.916025e-01   1.499028e-24   2.074668e-04   6.640006e-26   312
  3.931351e-01   1.181884e-24   1.541705e-04   5.479195e-26   270
  3.937775e-01   1.344721e-24   1.957388e-04   6.744987e-26   240
  3.949323e-01   1.357914e-24   2.421536e-04   5.641126e-26   384
  3.956334e-01   1.383313e-24   0.000000e+00   7.118130e-26   192
  3.969952e-01   1.477159e-24   1.942960e-04   7.039956e-26   240
  3.977852e-01   1.430234e-24   2.397927e-04   5.886642e-26   336
  3.992708e-01   1.215247e-24   2.413972e-04   4.216301e-26   480
  4.004761e-01   1.597341e-24   0.000000e+00   1.176828e-25   72
  4.011493e-01   1.177664e-24   2.353842e-04   6.635412e-26   240
  4.020650e-01   1.094316e-24   2.212289e-04   5.343020e-26   312
  4.031147e-01   1.304967e-24   2.390954e-04   6.865738e-26   240
  4.047009e-01   1.180797e-24   1.816506e-04   3.984992e-26   408
  4.053288e-01   1.123089e-24   1.663482e-04   5.241741e-26   336
  4.065560e-01   1.156830e-24   2.112212e-04   5.234651e-26   264
  4.071591e-01   1.041263e-24   0.000000e+00   6.729857e-26   144
  4.088370e-01   9.909116e-25   2.927651e-04   3.965520e-26   464
  4.097211e-01   1.089589e-24   2.328083e-04   6.446429e-26   168
  4.105939e-01   9.173577e-25   2.120376e-04   3.741567e-26   336
  4.121713e-01   1.023156e-24   2.227870e-04   3.739771e-26   414
  4.130606e-01   9.930058e-25   2.319080e-04   5.028754e-26   216
  4.141998e-01   1.385679e-24   5.619580e-09   9.904390e-26   96
  4.146649e-01   9.919001e-25   1.685874e-08   4.429216e-26   384
  4.162944e-01   1.036505e-24   2.314600e-04   3.327882e-26   492
  4.171676e-01   9.449250e-25   2.263480e-04   4.275595e-26   240
  4.181546e-01   1.040553e-24   2.298225e-04   4.696204e-26   312
  4.195176e-01   6.680262e-25   2.297469e-04   4.916202e-26   192
  4.203810e-01   8.329351e-25   2.226525e-04   3.024217e-26   504
  4.215265e-01   8.577443e-25   1.473998e-04   3.620324e-26   408
  4.224284e-01   7.628361e-25   4.515774e-04   4.464356e-26   168
  4.235571e-01   9.843972e-25   2.145032e-04   4.367662e-26   288
  4.245041e-01   9.750561e-25   2.238525e-04   4.036731e-26   288
  4.254743e-01   7.205553e-25   2.251410e-04   2.749927e-26   432
  4.268815e-01   8.973541e-25   2.129084e-04   5.091747e-26   216
  4.276334e-01   7.649515e-25   2.124592e-04   3.001331e-26   360
  4.289721e-01   8.031123e-25   2.073582e-04   3.488315e-26   312
  4.301803e-01   6.834174e-25   0.000000e+00   5.025047e-26   48
  4.308767e-01   7.307320e-25   2.223178e-04   2.576425e-26   432
  4.321240e-01   7.434366e-25   3.708284e-04   2.877308e-26   414
  4.328606e-01   8.439162e-25   1.956255e-08   3.384198e-26   312
  4.342347e-01   6.713238e-25   3.253813e-04   2.317723e-26   528
  4.351620e-01   7.855098e-25   1.707976e-04   3.556797e-26   264
  4.362761e-01   8.383283e-25   2.025191e-04   3.427274e-26   480
  4.377318e-01   8.344954e-25   0.000000e+00   4.079695e-26   288
  4.383604e-01   7.516119e-25   2.176005e-04   4.040335e-26   168
  4.395105e-01   7.385853e-25   3.444610e-04   3.016926e-26   504
  4.408036e-01   9.632730e-25   7.492773e-09   7.456851e-26   144
  4.416171e-01   6.409824e-25   2.212265e-04   2.403446e-26   464
  4.428396e-01   6.867027e-25   3.246624e-04   2.885199e-26   432
  4.434197e-01   7.109693e-25   5.619580e-09   4.514625e-26   192
  4.449189e-01   5.833779e-25   2.406833e-04   2.513147e-26   396
  4.458042e-01   6.158116e-25   2.162000e-04   3.093296e-26   288
  4.466990e-01   6.141996e-25   2.135686e-04   2.346621e-26   336
  4.481283e-01   6.208189e-25   1.352359e-04   2.509423e-26   432
  4.490354e-01   6.488752e-25   3.505126e-04   2.961146e-26   360
  4.500539e-01   6.943276e-25   2.073334e-04   3.371467e-26   384
  4.515004e-01   5.468287e-25   1.830116e-04   3.825412e-26   198
  4.521974e-01   6.161805e-25   2.080246e-04   2.051901e-26   552
  4.534970e-01   5.938045e-25   2.912202e-04   2.594432e-26   432
  4.545821e-01   6.367231e-25   0.000000e+00   4.360907e-26   168
  4.554927e-01   6.035128e-25   3.610065e-04   2.446799e-26   480
  4.566974e-01   6.042183e-25   0.000000e+00   4.245352e-26   120
  4.572396e-01   5.741767e-25   2.948545e-04   2.829470e-26   336
  4.585628e-01   5.648550e-25   2.080152e-04   2.097591e-26   672
  4.598711e-01   6.096954e-25   3.025866e-04   2.228417e-26   528
  4.604805e-01   4.725486e-25   9.082613e-09   2.988631e-26   168
  4.618883e-01   5.677149e-25   3.375333e-04   2.559852e-26   456
  4.627474e-01   5.444808e-25   2.061344e-04   3.172598e-26   168
  4.636392e-01   5.837141e-25   2.057643e-04   2.187134e-26   504
  4.651216e-01   4.239039e-25   2.647872e-04   2.083702e-26   336
  4.660180e-01   5.428214e-25   1.908802e-04   2.917390e-26   312
  4.670124e-01   4.902258e-25   1.865029e-04   2.334693e-26   504
  4.683210e-01   4.552039e-25   1.294009e-04   1.971691e-26   432
  4.689362e-01   4.888040e-25   1.999672e-04   1.854309e-26   312
  4.702151e-01   4.486351e-25   2.049761e-04   2.173153e-26   384
  4.715504e-01   4.418981e-25   1.741510e-04   4.041710e-26   126
  4.723748e-01   4.643915e-25   3.057676e-04   1.906153e-26   492
  4.734278e-01   4.757632e-25   1.958445e-04   1.918116e-26   528
  4.747438e-01   4.433165e-25   1.989360e-04   1.901070e-26   480
  4.755596e-01   5.079477e-25   2.748289e-04   2.007776e-26   432
  4.767402e-01   4.563517e-25   2.161166e-04   2.080301e-26   440
  4.781114e-01   4.976874e-25   1.074739e-04   2.448698e-26   312
  4.786259e-01   4.434076e-25   1.610586e-04   1.935633e-26   480
  4.796813e-01   4.544348e-25   3.153497e-04   1.825016e-26   408
  4.812233e-01   5.628404e-25   1.888588e-04   2.756222e-26   360
  4.818747e-01   4.392226e-25   1.822418e-04   2.084904e-26   408
  4.830820e-01   3.538195e-25   1.854542e-04   1.490415e-26   456
  4.844414e-01   4.605250e-25   1.772485e-04   2.708571e-26   264
  4.851959e-01   4.321465e-25   1.923591e-04   1.916008e-26   384
  4.862943e-01   4.035346e-25   3.238501e-04   1.433355e-26   672
  4.875640e-01   4.223654e-25   1.937042e-04   2.632137e-26   240
  4.882967e-01   3.833408e-25   1.965613e-04   1.865607e-26   264
  4.893308e-01   3.225567e-25   2.424259e-04   1.308228e-26   624
  4.908739e-01   2.921452e-25   0.000000e+00   2.278709e-26   150
  4.914232e-01   4.148109e-25   2.716574e-04   1.579107e-26   600
  4.925819e-01   3.887137e-25   1.874909e-04   1.468750e-26   672
  4.938939e-01   3.548457e-25   1.763484e-04   1.814297e-26   336
  4.946248e-01   4.020046e-25   1.918157e-04   1.864890e-26   408
  4.957926e-01   3.635368e-25   1.913639e-04   1.564321e-26   408
  4.970915e-01   4.186844e-25   9.676385e-05   2.112174e-26   360
  4.978921e-01   3.728510e-25   3.552857e-04   1.770713e-26   456
  4.988592e-01   3.567952e-25   1.932065e-04   2.068306e-26   384
  5.000902e-01   3.068993e-25   1.783541e-04   1.929065e-26   348
  5.007554e-01   3.576069e-25   2.198754e-04   1.505685e-26   576
  5.020050e-01   3.628517e-25   1.810385e-04   1.551592e-26   504
  5.032833e-01   3.420948e-25   2.553443e-04   1.691346e-26   432
  5.043991e-01   3.935546e-25   3.473946e-04   1.612541e-26   576
  5.051948e-01   3.030839e-25   0.000000e+00   2.061260e-26   264
  5.064571e-01   3.265258e-25   2.764393e-04   1.246209e-26   768
  5.075549e-01   2.295505e-25   3.721752e-04   1.260823e-26   240
  5.084277e-01   3.494495e-25   3.282233e-04   2.746654e-26   192
  5.096990e-01   3.192527e-25   2.416124e-04   1.343254e-26   504
  5.106418e-01   3.858380e-25   3.255818e-04   1.477452e-26   590
  5.115460e-01   3.446532e-25   3.647966e-04   1.715764e-26   384
  5.126798e-01   2.944143e-25   3.048625e-04   1.372713e-26   504
  5.140486e-01   3.075353e-25   2.933830e-04   1.300587e-26   648
  5.153764e-01   2.877199e-25   7.967896e-05   1.290755e-26   504
  5.159117e-01   3.223708e-25   1.817627e-04   2.336868e-26   312
  5.168569e-01   3.119578e-25   2.618753e-04   1.238172e-26   576
  5.181545e-01   2.971413e-25   1.822405e-04   2.224960e-26   240
  5.189109e-01   2.988709e-25   1.841453e-04   1.230303e-26   552
  5.199816e-01   3.219774e-25   1.729082e-04   1.428499e-26   600
  5.215067e-01   2.793090e-25   2.111937e-04   1.257554e-26   600
  5.224237e-01   2.852139e-25   3.382099e-04   1.405088e-26   312
  5.233368e-01   3.256014e-25   2.945474e-04   1.609729e-26   480
  5.244775e-01   2.421825e-25   1.837693e-04   1.084854e-26   576
  5.254818e-01   2.989066e-25   2.959085e-04   1.397792e-26   408
  5.263729e-01   1.628048e-25   3.451909e-04   1.006912e-26   216
  5.275243e-01   3.156477e-25   2.643774e-04   1.240764e-26   516
  5.287578e-01   2.909202e-25   2.522429e-04   1.113483e-26   744
  5.300304e-01   3.137549e-25   1.684760e-04   1.524318e-26   462
  5.307494e-01   2.075284e-25   1.712315e-04   1.330664e-26   432
  5.318647e-01   2.228955e-25   1.588547e-04   7.602174e-27   648
  5.331761e-01   2.207327e-25   2.324340e-04   1.067942e-26   528
  5.342295e-01   2.961536e-25   2.799086e-04   1.312612e-26   600
  5.352820e-01   3.652730e-25   3.528915e-04   1.799960e-26   240
  5.363014e-01   2.491380e-25   2.703115e-04   1.106585e-26   720
  5.374863e-01   2.747031e-25   2.138653e-04   1.047811e-26   720
  5.387997e-01   1.329642e-25   0.000000e+00   9.605836e-27   144
  5.394909e-01   2.748613e-25   2.757364e-04   1.014029e-26   720
