# power spectrum of B
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.195255e-01   1.241997e-17   3.746387e-09   6.115611e-19   144
  2.204018e-01   1.740163e-17   3.746387e-09   1.073360e-18   144
  2.229436e-01   1.357248e-17   2.307791e-04   7.684627e-19   156
  2.238729e-01   1.371969e-17   4.866699e-09   1.504235e-18   48
  2.247323e-01   1.683343e-17   3.178914e-09   1.040271e-18   120
  2.255884e-01   1.308220e-17   0.000000e+00   1.288123e-18   48
  2.271022e-01   1.358040e-17   3.532495e-04   6.185293e-19   216
  2.289809e-01   1.356452e-17   0.000000e+00   1.074762e-18   48
  2.298212e-01   1.452040e-17   2.809790e-09   1.103662e-18   96
  2.310160e-01   1.244179e-17   4.128272e-04   6.536501e-19   168
  2.323239e-01   1.471447e-17   2.809790e-09   1.631891e-18   48
  2.331522e-01   1.508704e-17   0.000000e+00   1.130153e-18   96
  2.339775e-01   9.875875e-18   0.000000e+00   1.099516e-18   48
  2.356194e-01   9.735884e-18   3.178914e-09   9.324396e-19   30
  2.364362e-01   1.206470e-17   2.809790e-09   9.058666e-19   96
  2.374123e-01   1.158225e-17   3.244455e-04   4.753827e-19   240
  2.386674e-01   1.292010e-17   3.500299e-04   1.448786e-18   32
  2.396752e-01   1.164613e-17   0.000000e+00   7.409302e-19   168
  2.404781e-01   1.251080e-17   0.000000e+00   8.759554e-19   120
  2.420760e-01   1.494312e-17   5.923557e-09   1.387142e-18   72
  2.428710e-01   1.014088e-17   3.746387e-09   7.042263e-19   144
  2.436634e-01   1.036304e-17   0.000000e+00   8.270607e-19   96
  2.444532e-01   1.093430e-17   0.000000e+00   9.712611e-19   96
  2.460253e-01   1.225910e-17   4.588368e-09   1.042996e-18   72
  2.468075e-01   1.060287e-17   3.973643e-09   8.729385e-19   96
  2.483647e-01   1.261776e-17   0.000000e+00   1.514014e-18   24
  2.491396e-01   1.042280e-17   0.000000e+00   6.257709e-19   192
  2.500522e-01   1.008628e-17   2.970416e-04   5.126026e-19   132
  2.514501e-01   1.186209e-17   0.000000e+00   9.133965e-19   96
  2.522156e-01   1.041994e-17   0.000000e+00   8.044195e-19   96
  2.529787e-01   9.148616e-18   3.178914e-09   5.675252e-19   120
  2.544981e-01   6.722065e-18   0.000000e+00   8.444642e-19   48
  2.557435e-01   1.078344e-17   3.599905e-04   5.284163e-19   222
  2.567603e-01   1.064136e-17   0.000000e+00   6.506716e-19   120
  2.575100e-01   1.201981e-17   4.866699e-09   1.750717e-18   24
  2.586015e-01   1.068559e-17   3.715625e-04   5.027837e-19   312
  2.609797e-01   1.041711e-17   3.483547e-04   1.088456e-18   72
  2.619630e-01   1.021699e-17   2.809790e-09   7.034505e-19   96
  2.629726e-01   8.869264e-18   3.547511e-04   4.828594e-19   192
  2.641613e-01   8.246999e-18   4.495664e-09   6.087976e-19   120
  2.648900e-01   1.073100e-17   0.000000e+00   5.408425e-19   144
  2.663415e-01   1.048293e-17   0.000000e+00   1.031800e-18   48
  2.673732e-01   9.354501e-18   3.567146e-04   3.946090e-19   336
  2.685040e-01   7.330617e-18   0.000000e+00   6.649095e-19   48
  2.699360e-01   8.708788e-18   0.000000e+00   4.019598e-19   192
  2.706492e-01   6.020047e-18   0.000000e+00   6.473141e-19   48
  2.726764e-01   7.016504e-18   2.476067e-04   6.998816e-19   56
  2.736844e-01   7.149149e-18   3.180112e-04   2.834064e-19   336
  2.748894e-01   8.337413e-18   3.532127e-09   5.891575e-19   54
  2.759390e-01   8.074969e-18   3.492904e-04   4.125406e-19   240
  2.781181e-01   8.733823e-18   3.344484e-04   4.550841e-19   228
  2.790651e-01   7.601475e-18   3.746387e-09   5.648023e-19   72
  2.799844e-01   9.993919e-18   3.244231e-04   5.879978e-19   144
  2.811298e-01   8.175996e-18   0.000000e+00   7.541697e-19   96
  2.818146e-01   7.545610e-18   4.495664e-09   3.735707e-19   240
  2.831793e-01   8.846665e-18   3.973643e-09   9.806637e-19   24
  2.840530e-01   6.943841e-18   3.064151e-04   2.734923e-19   336
  2.852142e-01   5.548498e-18   0.000000e+00   3.561956e-19   72
  2.862741e-01   8.249148e-18   3.332831e-04   5.133382e-19   168
  2.872346e-01   8.925659e-18   0.000000e+00   5.623425e-19   72
  2.885737e-01   8.717658e-18   0.000000e+00   5.587244e-19   96
  2.896108e-01   5.989511e-18   3.307829e-04   3.073104e-19   216
  2.905708e-01   6.471928e-18   3.973643e-09   3.890425e-19   96
  2.918946e-01   7.365346e-18   0.000000e+00   4.486881e-19   192
  2.925542e-01   7.125547e-18   3.746387e-09   3.707815e-19   144
  2.938691e-01   5.800590e-18   0.000000e+00   5.570989e-19   48
  2.947794e-01   7.160264e-18   3.189136e-04   3.513694e-19   246
  2.960164e-01   6.954052e-18   2.940434e-04   4.550870e-19   168
  2.971308e-01   6.363048e-18   5.506041e-09   6.495777e-19   120
  2.977788e-01   6.637228e-18   0.000000e+00   3.367353e-19   240
  2.990707e-01   5.618868e-18   3.973643e-09   4.790554e-19   24
  3.001001e-01   6.330811e-18   3.147475e-04   2.795798e-19   360
  3.013820e-01   8.621666e-18   3.134082e-04   5.625919e-19   120
  3.022763e-01   7.297457e-18   0.000000e+00   3.874258e-19   144
  3.029133e-01   7.105301e-18   0.000000e+00   6.056960e-19   96
  3.048165e-01   6.223033e-18   0.000000e+00   4.244658e-19   144
  3.054482e-01   6.161469e-18   0.000000e+00   3.622202e-19   132
  3.063360e-01   5.218824e-18   3.093292e-04   3.152066e-19   176
  3.076248e-01   5.683937e-18   3.123602e-04   2.319540e-19   312
  3.092116e-01   5.873451e-18   0.000000e+00   3.595479e-19   96
  3.098343e-01   4.311549e-18   0.000000e+00   2.518202e-19   144
  3.107899e-01   5.961894e-18   3.092271e-04   2.398813e-19   312
  3.123131e-01   6.463790e-18   0.000000e+00   6.500851e-19   48
  3.129297e-01   6.566725e-18   3.973643e-09   3.191655e-19   192
  3.141593e-01   1.009288e-17   0.000000e+00   8.296708e-19   6
  3.149762e-01   4.929462e-18   2.884066e-04   2.220700e-19   288
  3.162994e-01   6.074723e-18   3.047203e-04   3.349625e-19   192
  3.172124e-01   6.192158e-18   9.345130e-09   2.863775e-19   216
  3.178195e-01   5.219824e-18   0.000000e+00   4.909262e-19   72
  3.193321e-01   6.883746e-18   3.018264e-04   3.578608e-19   192
  3.203366e-01   5.416791e-18   2.241224e-04   2.653802e-19   288
  3.214381e-01   4.798609e-18   0.000000e+00   5.764780e-19   24
  3.222890e-01   4.991970e-18   2.952626e-04   1.896032e-19   456
  3.238280e-01   6.462881e-18   5.619580e-09   6.975722e-19   48
  3.247789e-01   5.454991e-18   2.908218e-04   2.850491e-19   240
  3.258718e-01   5.887282e-18   2.939082e-04   3.063896e-19   216
  3.267908e-01   6.577551e-18   0.000000e+00   5.667013e-19   72
  3.273801e-01   4.805340e-18   1.015467e-08   2.325302e-19   168
  3.290441e-01   4.916729e-18   2.184577e-04   2.137965e-19   288
  3.299773e-01   5.393654e-18   2.890570e-04   2.851983e-19   168
  3.314762e-01   4.085184e-18   0.000000e+00   1.969225e-19   192
  3.320572e-01   5.060446e-18   3.746387e-09   2.801945e-19   144
  3.332162e-01   6.401983e-18   0.000000e+00   5.951774e-19   36
  3.341991e-01   4.542541e-18   2.639705e-04   1.956498e-19   342
  3.351389e-01   4.348680e-18   2.710657e-04   2.673816e-19   144
  3.363470e-01   4.751346e-18   2.842800e-04   1.837132e-19   384
  3.378125e-01   4.236714e-18   7.786718e-09   2.958135e-19   120
  3.385379e-01   5.666901e-18   2.534951e-04   2.605709e-19   264
  3.395201e-01   4.703292e-18   1.256576e-08   3.070382e-19   192
  3.404451e-01   4.462206e-18   2.731894e-04   2.111826e-19   152
  3.412191e-01   4.900923e-18   7.492773e-09   3.297655e-19   144
  3.428472e-01   4.563910e-18   1.768108e-04   2.383133e-19   216
  3.436008e-01   4.440293e-18   2.362665e-04   2.032085e-19   312
  3.449274e-01   4.398078e-18   2.738281e-04   2.426608e-19   240
  3.457090e-01   4.059730e-18   3.973643e-09   2.234780e-19   96
  3.471927e-01   3.539273e-18   2.617995e-04   1.836788e-19   144
  3.481071e-01   4.303186e-18   2.573258e-04   1.614337e-19   456
  3.495904e-01   3.495061e-18   0.000000e+00   1.708855e-19   120
  3.501414e-01   4.604621e-18   0.000000e+00   2.999596e-19   144
  3.512407e-01   3.525596e-18   0.000000e+00   3.376343e-19   24
  3.519456e-01   3.753665e-18   2.473498e-04   1.381964e-19   336
  3.531645e-01   4.321821e-18   2.727931e-04   2.476122e-19   198
  3.543067e-01   3.988673e-18   2.652756e-04   1.448629e-19   432
  3.556041e-01   5.334060e-18   0.000000e+00   7.646168e-19   48
  3.562810e-01   4.230821e-18   2.341925e-04   1.604646e-19   384
  3.574963e-01   3.756331e-18   2.696052e-04   2.979806e-19   144
  3.585975e-01   4.781098e-18   2.676825e-04   2.489158e-19   264
  3.599147e-01   2.982166e-18   0.000000e+00   2.948666e-19   48
  3.607984e-01   3.960228e-18   2.545223e-04   1.966345e-19   276
  3.616510e-01   3.653586e-18   2.307176e-04   2.143031e-19   192
  3.627906e-01   3.845744e-18   2.592759e-04   1.341271e-19   552
  3.641741e-01   4.168410e-18   8.991328e-09   3.353240e-19   120
  3.649965e-01   2.763916e-18   2.624511e-04   1.383520e-19   216
  3.657587e-01   3.558710e-18   4.495664e-09   2.349510e-19   120
  3.671201e-01   3.757514e-18   2.584500e-04   1.691595e-19   408
  3.683844e-01   1.979596e-18   5.619580e-09   2.017937e-19   24
  3.691684e-01   3.228984e-18   2.610810e-04   1.254913e-19   384
  3.702633e-01   3.189401e-18   2.550855e-04   1.486794e-19   240
  3.712141e-01   3.725057e-18   2.569535e-04   1.981344e-19   168
  3.725471e-01   3.397637e-18   6.357829e-09   2.653163e-19   120
  3.734064e-01   3.262389e-18   2.678605e-04   1.287715e-19   350
  3.748037e-01   3.677505e-18   4.409502e-04   1.445241e-19   384
  3.756388e-01   3.718200e-18   0.000000e+00   2.725072e-19   144
  3.771752e-01   3.090225e-18   1.059638e-08   1.287196e-19   288
  3.779773e-01   3.600150e-18   2.524053e-04   1.713307e-19   336
  3.790686e-01   3.105499e-18   2.297941e-04   1.848947e-19   168
  3.797219e-01   3.383962e-18   4.541306e-09   1.498634e-19   336
  3.810732e-01   3.255348e-18   2.385126e-04   1.792429e-19   288
  3.818848e-01   3.529747e-18   2.247398e-04   1.495066e-19   264
  3.832590e-01   2.994877e-18   0.000000e+00   1.948619e-19   240
  3.837616e-01   3.032063e-18   7.947286e-09   2.874577e-19   96
  3.855656e-01   3.169405e-18   3.056310e-04   1.199266e-19   360
  3.864075e-01   3.585021e-18   2.253025e-04   2.280620e-19   168
  3.874713e-01   3.045792e-18   2.456032e-04   1.139150e-19   456
  3.887523e-01   2.841830e-18   7.064254e-09   2.039116e-19   108
  3.894728e-01   2.472018e-18   2.464311e-04   1.130527e-19   264
  3.903716e-01   2.661881e-18   2.198567e-04   1.303633e-19   264
  3.916025e-01   3.108949e-18   2.074668e-04   1.488036e-19   312
  3.931351e-01   2.856065e-18   1.541705e-04   1.225938e-19   270
  3.937775e-01   2.973018e-18   1.957388e-04   1.678100e-19   240
  3.949323e-01   2.920717e-18   2.421536e-04   1.238855e-19   384
  3.956334e-01   2.535085e-18   0.000000e+00   1.245922e-19   192
  3.969952e-01   3.120918e-18   1.942960e-04   1.727665e-19   240
  3.977852e-01   3.103165e-18   2.397927e-04   1.626313e-19   336
  3.992708e-01   3.035101e-18   2.413972e-04   1.180767e-19   480
  4.004761e-01   3.258355e-18   0.000000e+00   3.711255e-19   72
  4.011493e-01   2.926599e-18   2.353842e-04   1.923773e-19   240
  4.020650e-01   2.715867e-18   2.212289e-04   1.116180e-19   312
  4.031147e-01   2.427451e-18   2.390954e-04   1.080584e-19   240
  4.047009e-01   2.702920e-18   1.816506e-04   1.106110e-19   408
  4.053288e-01   2.496553e-18   1.663482e-04   1.065739e-19   336
  4.065560e-01   2.600688e-18   2.112212e-04   1.349517e-19   264
  4.071591e-01   2.064246e-18   0.000000e+00   1.314155e-19   144
  4.088370e-01   2.619952e-18   2.927651e-04   9.489514e-20   464
  4.097211e-01   2.779598e-18   2.328083e-04   2.251088e-19   168
  4.105939e-01   2.528726e-18   2.120376e-04   1.044366e-19   336
  4.121713e-01   2.431027e-18   2.227870e-04   9.555728e-20   414
  4.130606e-01   3.042256e-18   2.319080e-04   1.874443e-19   216
  4.141998e-01   4.025312e-18   5.619580e-09   3.153747e-19   96
  4.146649e-01   2.526468e-18   1.685874e-08   1.202928e-19   384
  4.162944e-01   2.406825e-18   2.314600e-04   8.612377e-20   492
  4.171676e-01   3.220712e-18   2.263480e-04   1.897520e-19   240
  4.181546e-01   2.617518e-18   2.298225e-04   1.213046e-19   312
  4.195176e-01   1.945347e-18   2.297469e-04   1.332436e-19   192
  4.203810e-01   2.450796e-18   2.226525e-04   9.544800e-20   504
  4.215265e-01   2.409212e-18   1.473998e-04   1.100557e-19   408
  4.224284e-01   2.093654e-18   4.515774e-04   1.234118e-19   168
  4.235571e-01   2.751554e-18   2.145032e-04   1.417340e-19   288
  4.245041e-01   2.238881e-18   2.238525e-04   1.090099e-19   288
  4.254743e-01   2.132825e-18   2.251410e-04   8.441665e-20   432
  4.268815e-01   2.442445e-18   2.129084e-04   1.380765e-19   216
  4.276334e-01   2.166227e-18   2.124592e-04   9.093833e-20   360
  4.289721e-01   2.320688e-18   2.073582e-04   1.188490e-19   312
  4.301803e-01   2.628019e-18   0.000000e+00   2.848495e-19   48
  4.308767e-01   2.026478e-18   2.223178e-04   8.442925e-20   432
  4.321240e-01   2.212410e-18   3.708284e-04   8.231332e-20   414
  4.328606e-01   2.204968e-18   1.956255e-08   1.081725e-19   312
  4.342347e-01   2.239771e-18   3.253813e-04   8.548711e-20   528
  4.351620e-01   2.315095e-18   1.707976e-04   1.161322e-19   264
  4.362761e-01   2.227059e-18   2.025191e-04   9.663662e-20   480
  4.377318e-01   2.339613e-18   0.000000e+00   1.379877e-19   288
  4.383604e-01   2.329914e-18   2.176005e-04   1.248461e-19   168
  4.395105e-01   2.487982e-18   3.444610e-04   1.022247e-19   504
  4.408036e-01   2.768862e-18   7.492773e-09   1.752110e-19   144
  4.416171e-01   1.935871e-18   2.212265e-04   6.366559e-20   464
  4.428396e-01   2.206937e-18   3.246624e-04   9.775146e-20   432
  4.434197e-01   1.973587e-18   5.619580e-09   1.110108e-19   192
  4.449189e-01   2.053705e-18   2.406833e-04   9.870834e-20   396
  4.458042e-01   1.895876e-18   2.162000e-04   9.529967e-20   288
  4.466990e-01   1.973607e-18   2.135686e-04   9.036855e-20   336
  4.481283e-01   1.809076e-18   1.352359e-04   7.929419e-20   432
  4.490354e-01   1.987664e-18   3.505126e-04   8.664067e-20   360
  4.500539e-01   2.081068e-18   2.073334e-04   8.899581e-20   384
  4.515004e-01   1.884241e-18   1.830116e-04   1.241207e-19   198
  4.521974e-01   1.892480e-18   2.080246e-04   6.603642e-20   552
  4.534970e-01   2.130681e-18   2.912202e-04   8.753873e-20   432
  4.545821e-01   2.032033e-18   0.000000e+00   1.761689e-19   168
  4.554927e-01   2.167344e-18   3.610065e-04   8.864996e-20   480
  4.566974e-01   1.880136e-18   0.000000e+00   1.157973e-19   120
  4.572396e-01   2.242524e-18   2.948545e-04   1.242182e-19   336
  4.585628e-01   1.851208e-18   2.080152e-04   6.461354e-20   672
  4.598711e-01   2.214413e-18   3.025866e-04   9.051481e-20   528
  4.604805e-01   1.385699e-18   9.082613e-09   8.975566e-20   168
  4.618883e-01   1.881223e-18   3.375333e-04   8.259495e-20   456
  4.627474e-01   2.059534e-18   2.061344e-04   1.140279e-19   168
  4.636392e-01   1.817035e-18   2.057643e-04   6.113462e-20   504
  4.651216e-01   1.589861e-18   2.647872e-04   8.185111e-20   336
  4.660180e-01   1.847873e-18   1.908802e-04   8.715032e-20   312
  4.670124e-01   1.776841e-18   1.865029e-04   7.276758e-20   504
  4.683210e-01   1.685028e-18   1.294009e-04   6.476180e-20   432
  4.689362e-01   1.680087e-18   1.999672e-04   7.836083e-20   312
  4.702151e-01   1.706624e-18   2.049761e-04   7.647126e-20   384
  4.715504e-01   1.945894e-18   1.741510e-04   1.421150e-19   126
  4.723748e-01   1.835475e-18   3.057676e-04   7.279567e-20   492
  4.734278e-01   1.864937e-18   1.958445e-04   6.616395e-20   528
  4.747438e-01   1.678086e-18   1.989360e-04   8.179633e-20   480
  4.755596e-01   1.933734e-18   2.748289e-04   8.091849e-20   432
  4.767402e-01   1.791914e-18   2.161166e-04   7.147849e-20   440
  4.781114e-01   1.822856e-18   1.074739e-04   9.335261e-20   312
  4.786259e-01   1.519476e-18   1.610586e-04   5.437574e-20   480
  4.796813e-01   1.738241e-18   3.153497e-04   8.856847e-20   408
  4.812233e-01   1.914463e-18   1.888588e-04   8.853295e-20   360
  4.818747e-01   1.635988e-18   1.822418e-04   6.858798e-20   408
  4.830820e-01   1.549949e-18   1.854542e-04   7.238875e-20   456
  4.844414e-01   1.604603e-18   1.772485e-04   8.062100e-20   264
  4.851959e-01   1.530795e-18   1.923591e-04   7.011270e-20   384
  4.862943e-01   1.433017e-18   3.238501e-04   4.731635e-20   672
  4.875640e-01   1.725896e-18   1.937042e-04   1.017337e-19   240
  4.882967e-01   1.488318e-18   1.965613e-04   7.752388e-20   264
  4.893308e-01   1.197776e-18   2.424259e-04   3.936724e-20   624
  4.908739e-01   1.493772e-18   0.000000e+00   1.555625e-19   150
  4.914232e-01   1.784903e-18   2.716574e-04   6.504269e-20   600
  4.925819e-01   1.799573e-18   1.874909e-04   6.901491e-20   672
  4.938939e-01   1.538607e-18   1.763484e-04   7.114723e-20   336
  4.946248e-01   1.577281e-18   1.918157e-04   5.889344e-20   408
  4.957926e-01   1.482999e-18   1.913639e-04   6.193863e-20   408
  4.970915e-01   1.592359e-18   9.676385e-05   6.794400e-20   360
  4.978921e-01   1.525592e-18   3.552857e-04   6.189833e-20   456
  4.988592e-01   1.576211e-18   1.932065e-04   7.669864e-20   384
  5.000902e-01   1.145178e-18   1.783541e-04   5.188770e-20   348
  5.007554e-01   1.658662e-18   2.198754e-04   6.968647e-20   576
  5.020050e-01   1.354622e-18   1.810385e-04   5.261278e-20   504
  5.032833e-01   1.412740e-18   2.553443e-04   6.663316e-20   432
  5.043991e-01   1.494679e-18   3.473946e-04   5.238338e-20   576
  5.051948e-01   1.184798e-18   0.000000e+00   5.553660e-20   264
  5.064571e-01   1.293019e-18   2.764393e-04   3.571258e-20   768
  5.075549e-01   1.068989e-18   3.721752e-04   4.840666e-20   240
  5.084277e-01   1.218621e-18   3.282233e-04   9.899622e-20   192
  5.096990e-01   1.323536e-18   2.416124e-04   4.938517e-20   504
  5.106418e-01   1.575617e-18   3.255818e-04   6.154821e-20   590
  5.115460e-01   1.714701e-18   3.647966e-04   8.445343e-20   384
  5.126798e-01   1.419389e-18   3.048625e-04   6.323520e-20   504
  5.140486e-01   1.460004e-18   2.933830e-04   6.256660e-20   648
  5.153764e-01   1.237242e-18   7.967896e-05   4.911034e-20   504
  5.159117e-01   1.175325e-18   1.817627e-04   5.737476e-20   312
  5.168569e-01   1.469029e-18   2.618753e-04   6.434852e-20   576
  5.181545e-01   1.508248e-18   1.822405e-04   8.673989e-20   240
  5.189109e-01   1.254976e-18   1.841453e-04   4.263243e-20   552
  5.199816e-01   1.342182e-18   1.729082e-04   5.047445e-20   600
  5.215067e-01   1.241125e-18   2.111937e-04   4.639544e-20   600
  5.224237e-01   1.095636e-18   3.382099e-04   5.424874e-20   312
  5.233368e-01   1.423853e-18   2.945474e-04   6.071655e-20   480
  5.244775e-01   1.145673e-18   1.837693e-04   4.179995e-20   576
  5.254818e-01   1.310213e-18   2.959085e-04   5.992861e-20   408
  5.263729e-01   8.198541e-19   3.451909e-04   4.212731e-20   216
  5.275243e-01   1.244269e-18   2.643774e-04   4.636395e-20   516
  5.287578e-01   1.209461e-18   2.522429e-04   4.239891e-20   744
  5.300304e-01   1.365037e-18   1.684760e-04   6.298539e-20   462
  5.307494e-01   1.333581e-18   1.712315e-04   7.793605e-20   432
  5.318647e-01   1.385329e-18   1.588547e-04   5.535429e-20   648
  5.331761e-01   1.253296e-18   2.324340e-04   5.837782e-20   528
  5.342295e-01   1.413007e-18   2.799086e-04   5.991775e-20   600
  5.352820e-01   1.743445e-18   3.528915e-04   1.294191e-19   240
  5.363014e-01   1.161619e-18   2.703115e-04   4.549017e-20   720
  5.374863e-01   1.223063e-18   2.138653e-04   4.560317e-20   720
  5.387997e-01   8.586125e-19   0.000000e+00   6.961195e-20   144
  5.394909e-01   1.235661e-18   2.757364e-04   4.469342e-20   720
