# power spectrum of phi
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.648900e-01   6.087497e-13   0.000000e+00   5.597358e-14   144
  2.663415e-01   5.672753e-13   0.000000e+00   1.033023e-13   48
  2.673732e-01   5.495737e-13   3.567146e-04   3.078173e-14   336
  2.685040e-01   5.705372e-13   0.000000e+00   7.564063e-14   48
  2.699360e-01   5.959565e-13   0.000000e+00   3.999641e-14   192
  2.706492e-01   3.968531e-13   0.000000e+00   4.675998e-14   48
  2.726764e-01   4.257550e-13   2.476067e-04   5.194154e-14   56
  2.736844e-01   5.492881e-13   3.180112e-04   2.771893e-14   336
  2.748894e-01   6.748577e-13   3.532127e-09   9.776566e-14   54
  2.759390e-01   5.685633e-13   3.492904e-04   4.019634e-14   240
  2.781181e-01   5.014806e-13   3.344484e-04   3.367447e-14   228
  2.790651e-01   4.303967e-13   3.746387e-09   5.474202e-14   72
  2.799844e-01   5.922509e-13   3.244231e-04   5.905999e-14   144
  2.811298e-01   6.799804e-13   0.000000e+00   8.421563e-14   96
  2.818146e-01   4.822689e-13   4.495664e-09   4.242283e-14   240
  2.831793e-01   3.706720e-13   3.973643e-09   7.335025e-14   24
  2.840530e-01   5.049630e-13   3.064151e-04   3.050919e-14   336
  2.852142e-01   3.852953e-13   0.000000e+00   5.516522e-14   72
  2.862741e-01   4.641903e-13   3.332831e-04   3.859373e-14   168
  2.872346e-01   6.126738e-13   0.000000e+00   5.463543e-14   72
  2.885737e-01   4.545688e-13   0.000000e+00   4.566959e-14   96
  2.896108e-01   3.066896e-13   3.307829e-04   2.211039e-14   216
  2.905708e-01   4.792557e-13   3.973643e-09   4.789500e-14   96
  2.918946e-01   5.349931e-13   0.000000e+00   4.022869e-14   192
  2.925542e-01   4.473932e-13   3.746387e-09   3.361795e-14   144
  2.938691e-01   3.374104e-13   0.000000e+00   5.027996e-14   48
  2.947794e-01   4.661721e-13   3.189136e-04   3.076058e-14   246
  2.960164e-01   4.654043e-13   2.940434e-04   4.104257e-14   168
  2.971308e-01   3.938875e-13   5.506041e-09   3.231672e-14   120
  2.977788e-01   3.243284e-13   0.000000e+00   1.933497e-14   240
  2.990707e-01   3.677982e-13   3.973643e-09   5.271088e-14   24
  3.001001e-01   3.828900e-13   3.147475e-04   2.222091e-14   360
  3.013820e-01   4.839168e-13   3.134082e-04   3.503106e-14   120
  3.022763e-01   3.901284e-13   0.000000e+00   2.788919e-14   144
  3.029133e-01   4.044269e-13   0.000000e+00   4.512232e-14   96
  3.048165e-01   3.765388e-13   0.000000e+00   3.194690e-14   144
  3.054482e-01   3.540946e-13   0.000000e+00   2.811401e-14   132
  3.063360e-01   3.605630e-13   3.093292e-04   3.106633e-14   176
  3.076248e-01   3.179591e-13   3.123602e-04   2.373148e-14   312
  3.092116e-01   3.073863e-13   0.000000e+00   3.752607e-14   96
  3.098343e-01   2.819309e-13   0.000000e+00   2.316772e-14   144
  3.107899e-01   3.428232e-13   3.092271e-04   2.434892e-14   312
  3.123131e-01   1.698790e-13   0.000000e+00   2.202537e-14   48
  3.129297e-01   3.433261e-13   3.973643e-09   2.604551e-14   192
  3.141593e-01   1.020566e-12   0.000000e+00   2.518725e-13   6
  3.149762e-01   3.356256e-13   2.884066e-04   2.520339e-14   288
  3.162994e-01   3.326764e-13   3.047203e-04   2.456142e-14   192
  3.172124e-01   3.343990e-13   9.345130e-09   2.322010e-14   216
  3.178195e-01   2.606099e-13   0.000000e+00   3.033996e-14   72
  3.193321e-01   2.862153e-13   3.018264e-04   2.168127e-14   192
  3.203366e-01   2.928146e-13   2.241224e-04   1.925635e-14   288
  3.214381e-01   2.655709e-13   0.000000e+00   4.597261e-14   24
  3.222890e-01   2.838749e-13   2.952626e-04   1.464714e-14   456
  3.238280e-01   3.611552e-13   5.619580e-09   6.008633e-14   48
  3.247789e-01   2.872953e-13   2.908218e-04   2.144731e-14   240
  3.258718e-01   2.587444e-13   2.939082e-04   1.985101e-14   216
  3.267908e-01   2.269991e-13   0.000000e+00   2.796723e-14   72
