# power spectrum of B
# redshift z=30.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.210380e-01   6.018173e-18   2.961779e-09   5.138410e-19   72
  1.241824e-01   7.621957e-18   0.000000e+00   1.260521e-18   24
  1.257251e-01   6.182887e-18   0.000000e+00   4.038990e-19   96
  1.272490e-01   5.065503e-18   0.000000e+00   4.603983e-19   48
  1.287550e-01   5.068746e-18   2.433349e-09   3.777314e-19   24
  1.302436e-01   6.025256e-18   2.433349e-09   8.981452e-19   24
  1.317153e-01   6.136698e-18   0.000000e+00   5.841454e-19   72
  1.331707e-01   4.995615e-18   0.000000e+00   4.697743e-19   48
  1.360350e-01   4.117524e-18   1.490116e-09   4.113784e-19   8
  1.374447e-01   3.812844e-18   1.766064e-09   4.280792e-19   54
  1.388401e-01   3.946417e-18   0.000000e+00   2.840098e-19   84
  1.402216e-01   3.796799e-18   0.000000e+00   2.790978e-19   48
  1.415897e-01   6.798776e-18   1.986821e-09   7.147745e-19   24
  1.429446e-01   4.966825e-18   1.873193e-09   3.702365e-19   72
  1.442869e-01   3.962520e-18   0.000000e+00   2.624371e-19   96
  1.469345e-01   3.029670e-18   0.000000e+00   2.678650e-19   48
  1.482407e-01   4.336605e-18   0.000000e+00   4.248754e-19   48
  1.495354e-01   4.374824e-18   1.986821e-09   5.350365e-19   24
  1.508189e-01   4.177084e-18   0.000000e+00   3.220648e-19   72
  1.533539e-01   3.571918e-18   1.873193e-09   3.277544e-19   72
  1.546058e-01   3.249663e-18   0.000000e+00   2.142593e-19   96
  1.570796e-01   2.898674e-18   0.000000e+00   4.832458e-19   6
  1.583021e-01   3.497681e-18   0.000000e+00   2.786491e-19   96
  1.595151e-01   2.836597e-18   1.986821e-09   1.682921e-19   96
  1.607190e-01   3.652150e-18   0.000000e+00   4.659558e-19   24
  1.619140e-01   3.320558e-18   2.809790e-09   3.569737e-19   48
  1.631002e-01   2.641994e-18   0.000000e+00   1.849057e-19   96
  1.642778e-01   2.866936e-18   0.000000e+00   2.257198e-19   48
  1.666081e-01   2.738537e-18   0.000000e+00   3.194520e-19   36
  1.677611e-01   2.889657e-18   3.441276e-09   3.037370e-19   48
  1.689063e-01   3.149127e-18   3.893359e-09   2.268108e-19   120
  1.700437e-01   2.302731e-18   0.000000e+00   2.138518e-19   56
  1.711736e-01   2.721079e-18   1.986821e-09   2.885498e-19   24
  1.722960e-01   2.916325e-18   0.000000e+00   2.395598e-19   96
  1.734112e-01   2.891389e-18   0.000000e+00   3.207249e-19   48
  1.756204e-01   3.588644e-18   0.000000e+00   5.287661e-19   24
  1.767146e-01   2.675771e-18   0.000000e+00   1.930592e-19   102
  1.778021e-01   2.133899e-18   0.000000e+00   1.878148e-19   48
  1.788829e-01   2.462096e-18   0.000000e+00   2.470101e-19   72
  1.799573e-01   2.749305e-18   0.000000e+00   3.395834e-19   48
  1.810253e-01   2.479299e-18   0.000000e+00   2.017580e-19   48
  1.820871e-01   2.510972e-18   4.495664e-09   1.325802e-19   120
  1.841922e-01   1.767848e-18   2.809790e-09   2.194879e-19   24
  1.852358e-01   2.299796e-18   2.649095e-09   1.334849e-19   144
  1.862735e-01   1.915375e-18   3.178914e-09   1.381536e-19   120
  1.873055e-01   1.574642e-18   2.809790e-09   1.480234e-19   48
  1.893526e-01   2.339245e-18   2.809790e-09   1.756661e-19   48
  1.903679e-01   2.249228e-18   2.809790e-09   1.924590e-19   96
  1.930487e-01   1.796540e-18   4.711199e-04   1.577444e-19   72
  1.943761e-01   2.231789e-18   3.532127e-09   1.585124e-19   108
  1.953653e-01   1.921549e-18   0.000000e+00   1.786324e-19   72
  1.963495e-01   2.068334e-18   0.000000e+00   2.169598e-19   30
  1.973288e-01   1.819473e-18   0.000000e+00   8.360060e-20   168
  1.983033e-01   2.138178e-18   0.000000e+00   2.015122e-19   48
  2.002380e-01   2.242682e-18   0.000000e+00   1.943547e-19   72
  2.011984e-01   1.921819e-18   0.000000e+00   1.370814e-19   96
  2.021542e-01   1.673285e-18   5.298191e-09   1.387770e-19   72
  2.031055e-01   1.716722e-18   0.000000e+00   1.458667e-19   72
  2.047049e-01   1.899187e-18   4.350048e-04   1.478087e-19   104
  2.059331e-01   1.819119e-18   3.746387e-09   1.290967e-19   144
  2.087224e-01   1.636141e-18   6.282881e-09   9.536802e-20   96
  2.096439e-01   1.600431e-18   0.000000e+00   1.382431e-19   96
  2.111095e-01   1.588841e-18   4.475232e-04   1.030840e-19   120
  2.123845e-01   1.661662e-18   0.000000e+00   1.129208e-19   120
  2.132902e-01   1.484424e-18   0.000000e+00   1.094034e-19   72
  2.150901e-01   1.685962e-18   0.000000e+00   2.040537e-19   48
  2.159845e-01   1.556798e-18   4.235416e-09   1.213592e-19   78
  2.171286e-01   1.557014e-18   4.007142e-04   9.073808e-20   168
  2.195255e-01   1.434403e-18   3.746387e-09   7.438091e-20   144
  2.204018e-01   1.847371e-18   3.746387e-09   1.230386e-19   144
  2.229436e-01   1.362516e-18   2.307791e-04   7.545489e-20   156
  2.238729e-01   1.529989e-18   4.866699e-09   1.005470e-19   48
  2.247323e-01   1.448978e-18   3.178914e-09   1.090653e-19   120
  2.255884e-01   1.437445e-18   0.000000e+00   1.144700e-19   48
  2.271022e-01   1.364743e-18   3.532495e-04   6.558941e-20   216
  2.289809e-01   1.253686e-18   0.000000e+00   1.185809e-19   48
  2.298212e-01   1.254328e-18   2.809790e-09   8.152631e-20   96
  2.310160e-01   1.163960e-18   4.128272e-04   6.772805e-20   168
  2.323239e-01   1.209739e-18   2.809790e-09   1.775490e-19   48
  2.331522e-01   1.415571e-18   0.000000e+00   1.072323e-19   96
  2.339775e-01   1.052010e-18   0.000000e+00   7.109640e-20   48
  2.356194e-01   8.603827e-19   3.178914e-09   9.956515e-20   30
  2.364362e-01   1.389223e-18   2.809790e-09   9.672182e-20   96
  2.374123e-01   1.085433e-18   3.244455e-04   4.832937e-20   240
  2.386674e-01   1.333282e-18   3.500299e-04   3.198274e-19   32
  2.396752e-01   1.078017e-18   0.000000e+00   5.340861e-20   168
  2.404781e-01   1.193475e-18   0.000000e+00   6.847533e-20   120
  2.420760e-01   1.352819e-18   5.923557e-09   1.073323e-19   72
  2.428710e-01   1.130591e-18   3.746387e-09   7.392681e-20   144
  2.436634e-01   1.155176e-18   0.000000e+00   7.791287e-20   96
  2.444532e-01   9.528797e-19   0.000000e+00   5.792441e-20   96
  2.460253e-01   1.410800e-18   4.588368e-09   1.141691e-19   72
  2.468075e-01   9.556689e-19   3.973643e-09   6.888983e-20   96
  2.483647e-01   8.669997e-19   0.000000e+00   6.589109e-20   24
  2.491396e-01   9.811927e-19   0.000000e+00   4.824626e-20   192
  2.500522e-01   8.598384e-19   2.970416e-04   5.874127e-20   132
  2.514501e-01   1.059080e-18   0.000000e+00   8.980617e-20   96
  2.522156e-01   8.879260e-19   0.000000e+00   8.205779e-20   96
  2.529787e-01   8.829443e-19   3.178914e-09   5.904713e-20   120
  2.544981e-01   6.456541e-19   0.000000e+00   6.306788e-20   48
  2.557435e-01   1.046971e-18   3.599905e-04   5.409925e-20   222
  2.567603e-01   9.225396e-19   0.000000e+00   5.013894e-20   120
  2.575100e-01   7.352366e-19   4.866699e-09   1.014609e-19   24
  2.586015e-01   1.003509e-18   3.715625e-04   4.846209e-20   312
  2.609797e-01   7.532134e-19   3.483547e-04   4.690484e-20   72
  2.619630e-01   1.164305e-18   2.809790e-09   7.902437e-20   96
  2.629726e-01   8.601504e-19   3.547511e-04   4.776938e-20   192
  2.641613e-01   8.428234e-19   4.495664e-09   5.668366e-20   120
  2.648900e-01   7.587564e-19   0.000000e+00   4.462840e-20   144
  2.663415e-01   8.423935e-19   0.000000e+00   1.292721e-19   48
  2.673732e-01   7.971779e-19   3.567146e-04   3.586234e-20   336
  2.685040e-01   1.016254e-18   0.000000e+00   1.036362e-19   48
  2.699360e-01   8.130756e-19   0.000000e+00   5.191216e-20   192
  2.706492e-01   7.410165e-19   0.000000e+00   7.960111e-20   48
  2.726764e-01   7.591570e-19   2.476067e-04   6.392057e-20   56
  2.736844e-01   8.424788e-19   3.180112e-04   3.310850e-20   336
  2.748894e-01   8.202221e-19   3.532127e-09   9.349644e-20   54
  2.759390e-01   8.082301e-19   3.492904e-04   4.060050e-20   240
  2.781181e-01   8.188477e-19   3.344484e-04   4.489316e-20   228
  2.790651e-01   6.360536e-19   3.746387e-09   6.564618e-20   72
  2.799844e-01   8.353266e-19   3.244231e-04   5.074214e-20   144
  2.811298e-01   8.138996e-19   0.000000e+00   7.272554e-20   96
  2.818146e-01   7.875814e-19   4.495664e-09   3.659758e-20   240
  2.831793e-01   7.725453e-19   3.973643e-09   1.234966e-19   24
  2.840530e-01   7.422064e-19   3.064151e-04   2.927110e-20   336
  2.852142e-01   4.064606e-19   0.000000e+00   4.494765e-20   72
  2.862741e-01   7.654473e-19   3.332831e-04   4.897168e-20   168
  2.872346e-01   6.876152e-19   0.000000e+00   7.189180e-20   72
  2.885737e-01   7.571387e-19   0.000000e+00   6.248722e-20   96
  2.896108e-01   5.362618e-19   3.307829e-04   2.411135e-20   216
  2.905708e-01   7.583701e-19   3.973643e-09   5.574150e-20   96
  2.918946e-01   6.612857e-19   0.000000e+00   3.209163e-20   192
  2.925542e-01   6.977989e-19   3.746387e-09   3.950759e-20   144
  2.938691e-01   7.048789e-19   0.000000e+00   6.686718e-20   48
  2.947794e-01   6.124123e-19   3.189136e-04   2.725440e-20   246
  2.960164e-01   7.128454e-19   2.940434e-04   4.645857e-20   168
  2.971308e-01   5.935343e-19   5.506041e-09   3.157338e-20   120
  2.977788e-01   6.802037e-19   0.000000e+00   3.446121e-20   240
  2.990707e-01   8.434069e-19   3.973643e-09   1.542700e-19   24
  3.001001e-01   6.246436e-19   3.147475e-04   2.521747e-20   360
  3.013820e-01   7.653203e-19   3.134082e-04   6.501503e-20   120
  3.022763e-01   6.359350e-19   0.000000e+00   3.063194e-20   144
  3.029133e-01   6.842629e-19   0.000000e+00   5.980611e-20   96
  3.048165e-01   6.255569e-19   0.000000e+00   4.405957e-20   144
  3.054482e-01   6.777134e-19   0.000000e+00   3.656397e-20   132
  3.063360e-01   5.248052e-19   3.093292e-04   2.453858e-20   176
  3.076248e-01   5.971589e-19   3.123602e-04   2.890304e-20   312
  3.092116e-01   4.944915e-19   0.000000e+00   3.287800e-20   96
  3.098343e-01   4.519432e-19   0.000000e+00   2.627692e-20   144
  3.107899e-01   5.958857e-19   3.092271e-04   2.674472e-20   312
  3.123131e-01   5.359560e-19   0.000000e+00   4.959415e-20   48
  3.129297e-01   6.181354e-19   3.973643e-09   3.396851e-20   192
  3.141593e-01   5.674183e-19   0.000000e+00   2.135556e-20   6
  3.149762e-01   4.809271e-19   2.884066e-04   2.034414e-20   288
  3.162994e-01   6.383373e-19   3.047203e-04   3.337945e-20   192
  3.172124e-01   6.575270e-19   9.345130e-09   3.077079e-20   216
  3.178195e-01   6.030204e-19   0.000000e+00   5.475651e-20   72
  3.193321e-01   4.962403e-19   3.018264e-04   2.774918e-20   192
  3.203366e-01   5.353886e-19   2.241224e-04   2.724289e-20   288
  3.214381e-01   6.340398e-19   0.000000e+00   7.149265e-20   24
  3.222890e-01   4.922968e-19   2.952626e-04   1.658649e-20   456
  3.238280e-01   6.646912e-19   5.619580e-09   7.200658e-20   48
  3.247789e-01   4.599923e-19   2.908218e-04   2.449176e-20   240
  3.258718e-01   4.851757e-19   2.939082e-04   2.630324e-20   216
  3.267908e-01   6.214464e-19   0.000000e+00   5.581682e-20   72
  3.273801e-01   4.041685e-19   1.015467e-08   2.121908e-20   168
  3.290441e-01   4.363132e-19   2.184577e-04   1.876091e-20   288
  3.299773e-01   5.561937e-19   2.890570e-04   3.372024e-20   168
  3.314762e-01   4.420751e-19   0.000000e+00   2.261697e-20   192
  3.320572e-01   4.590268e-19   3.746387e-09   2.774838e-20   144
  3.332162e-01   6.262421e-19   0.000000e+00   8.369928e-20   36
  3.341991e-01   4.549615e-19   2.639705e-04   2.266358e-20   342
  3.351389e-01   4.518535e-19   2.710657e-04   3.615922e-20   144
  3.363470e-01   4.544352e-19   2.842800e-04   1.980120e-20   384
  3.378125e-01   4.027320e-19   7.786718e-09   2.541474e-20   120
  3.385379e-01   4.848245e-19   2.534951e-04   2.720515e-20   264
  3.395201e-01   4.292669e-19   1.256576e-08   2.800313e-20   192
  3.404451e-01   4.373989e-19   2.731894e-04   2.605098e-20   152
  3.412191e-01   4.178260e-19   7.492773e-09   2.687229e-20   144
  3.428472e-01   3.773556e-19   1.768108e-04   1.962305e-20   216
  3.436008e-01   4.347351e-19   2.362665e-04   1.974468e-20   312
  3.449274e-01   4.789497e-19   2.738281e-04   2.501844e-20   240
  3.457090e-01   4.306503e-19   3.973643e-09   2.562792e-20   96
  3.471927e-01   2.640862e-19   2.617995e-04   1.523340e-20   144
  3.481071e-01   4.317297e-19   2.573258e-04   1.794894e-20   456
  3.495904e-01   3.413765e-19   0.000000e+00   2.445704e-20   120
  3.501414e-01   3.512842e-19   0.000000e+00   2.415084e-20   144
  3.512407e-01   3.990244e-19   0.000000e+00   3.880015e-20   24
  3.519456e-01   3.574197e-19   2.473498e-04   1.455748e-20   336
  3.531645e-01   3.848459e-19   2.727931e-04   1.979893e-20   198
  3.543067e-01   3.833538e-19   2.652756e-04   1.514278e-20   432
  3.556041e-01   4.841259e-19   0.000000e+00   4.732296e-20   48
  3.562810e-01   3.863075e-19   2.341925e-04   1.496594e-20   384
  3.574963e-01   3.081259e-19   2.696052e-04   2.472061e-20   144
  3.585975e-01   4.003811e-19   2.676825e-04   1.920430e-20   264
  3.599147e-01   3.324739e-19   0.000000e+00   2.953244e-20   48
  3.607984e-01   3.484008e-19   2.545223e-04   1.769516e-20   276
  3.616510e-01   3.857407e-19   2.307176e-04   2.156206e-20   192
  3.627906e-01   3.639747e-19   2.592759e-04   1.291278e-20   552
  3.641741e-01   3.696320e-19   8.991328e-09   2.693952e-20   120
  3.649965e-01   2.582979e-19   2.624511e-04   1.343407e-20   216
  3.657587e-01   2.645038e-19   4.495664e-09   1.585650e-20   120
  3.671201e-01   3.679583e-19   2.584500e-04   1.846074e-20   408
  3.683844e-01   1.621941e-19   5.619580e-09   3.601138e-20   24
  3.691684e-01   3.266903e-19   2.610810e-04   1.452109e-20   384
  3.702633e-01   3.252195e-19   2.550855e-04   1.638314e-20   240
  3.712141e-01   3.055212e-19   2.569535e-04   1.727317e-20   168
  3.725471e-01   2.947227e-19   6.357829e-09   2.456632e-20   120
  3.734064e-01   3.523348e-19   2.678605e-04   1.446465e-20   350
  3.748037e-01   3.515628e-19   4.409502e-04   1.703126e-20   384
  3.756388e-01   3.256173e-19   0.000000e+00   2.740871e-20   144
  3.771752e-01   3.115999e-19   1.059638e-08   1.634803e-20   288
  3.779773e-01   3.013260e-19   2.524053e-04   1.599060e-20   336
  3.790686e-01   2.667406e-19   2.297941e-04   1.611041e-20   168
  3.797219e-01   3.420537e-19   4.541306e-09   1.582112e-20   336
  3.810732e-01   3.371753e-19   2.385126e-04   2.165595e-20   288
  3.818848e-01   3.555825e-19   2.247398e-04   1.591346e-20   264
  3.832590e-01   3.093840e-19   0.000000e+00   2.332281e-20   240
  3.837616e-01   2.780344e-19   7.947286e-09   2.734762e-20   96
  3.855656e-01   2.883035e-19   3.056310e-04   1.162058e-20   360
  3.864075e-01   3.789003e-19   2.253025e-04   2.702612e-20   168
  3.874713e-01   2.576301e-19   2.456032e-04   9.800461e-21   456
  3.887523e-01   3.150547e-19   7.064254e-09   2.383519e-20   108
  3.894728e-01   2.038572e-19   2.464311e-04   1.014246e-20   264
  3.903716e-01   2.401819e-19   2.198567e-04   1.241749e-20   264
  3.916025e-01   3.383089e-19   2.074668e-04   1.756123e-20   312
  3.931351e-01   2.900925e-19   1.541705e-04   1.601329e-20   270
  3.937775e-01   2.802601e-19   1.957388e-04   1.715368e-20   240
  3.949323e-01   2.498177e-19   2.421536e-04   1.076215e-20   384
  3.956334e-01   2.845897e-19   0.000000e+00   1.758350e-20   192
  3.969952e-01   2.812484e-19   1.942960e-04   1.674284e-20   240
  3.977852e-01   3.156356e-19   2.397927e-04   1.556283e-20   336
  3.992708e-01   2.780077e-19   2.413972e-04   1.204512e-20   480
  4.004761e-01   2.751335e-19   0.000000e+00   2.160118e-20   72
  4.011493e-01   2.961597e-19   2.353842e-04   2.155696e-20   240
  4.020650e-01   2.585002e-19   2.212289e-04   1.261736e-20   312
  4.031147e-01   2.530391e-19   2.390954e-04   1.325167e-20   240
  4.047009e-01   2.600180e-19   1.816506e-04   1.076429e-20   408
  4.053288e-01   2.482517e-19   1.663482e-04   1.236579e-20   336
  4.065560e-01   2.410671e-19   2.112212e-04   1.195954e-20   264
  4.071591e-01   1.804874e-19   0.000000e+00   9.674638e-21   144
  4.088370e-01   2.440065e-19   2.927651e-04   1.008808e-20   464
  4.097211e-01   2.584599e-19   2.328083e-04   1.928005e-20   168
  4.105939e-01   2.089842e-19   2.120376e-04   1.198101e-20   336
  4.121713e-01   2.131370e-19   2.227870e-04   1.026658e-20   414
  4.130606e-01   2.747380e-19   2.319080e-04   1.728916e-20   216
  4.141998e-01   3.793817e-19   5.619580e-09   3.265221e-20   96
  4.146649e-01   2.207668e-19   1.685874e-08   1.188451e-20   384
  4.162944e-01   2.306504e-19   2.314600e-04   8.959493e-21   492
  4.171676e-01   2.780994e-19   2.263480e-04   1.819483e-20   240
  4.181546e-01   2.374415e-19   2.298225e-04   1.178856e-20   312
  4.195176e-01   1.621981e-19   2.297469e-04   1.338257e-20   192
  4.203810e-01   2.119052e-19   2.226525e-04   9.608448e-21   504
  4.215265e-01   2.057148e-19   1.473998e-04   8.563731e-21   408
  4.224284e-01   1.757803e-19   4.515774e-04   1.243285e-20   168
  4.235571e-01   2.930086e-19   2.145032e-04   1.589245e-20   288
  4.245041e-01   2.283657e-19   2.238525e-04   1.273538e-20   288
  4.254743e-01   1.754971e-19   2.251410e-04   7.450599e-21   432
  4.268815e-01   2.320254e-19   2.129084e-04   1.406997e-20   216
  4.276334e-01   2.108147e-19   2.124592e-04   1.061167e-20   360
  4.289721e-01   2.083448e-19   2.073582e-04   1.058665e-20   312
  4.301803e-01   3.040946e-19   0.000000e+00   3.686756e-20   48
  4.308767e-01   2.041021e-19   2.223178e-04   9.772474e-21   432
  4.321240e-01   2.079787e-19   3.708284e-04   1.111702e-20   414
  4.328606e-01   1.877034e-19   1.956255e-08   1.112118e-20   312
  4.342347e-01   1.996379e-19   3.253813e-04   8.798709e-21   528
  4.351620e-01   2.375984e-19   1.707976e-04   1.395561e-20   264
  4.362761e-01   2.154195e-19   2.025191e-04   9.329522e-21   480
  4.377318e-01   1.963669e-19   0.000000e+00   1.111944e-20   288
  4.383604e-01   1.979268e-19   2.176005e-04   1.210806e-20   168
  4.395105e-01   2.274156e-19   3.444610e-04   1.052887e-20   504
  4.408036e-01   2.720473e-19   7.492773e-09   2.019904e-20   144
  4.416171e-01   1.756093e-19   2.212265e-04   7.211129e-21   464
  4.428396e-01   1.995704e-19   3.246624e-04   9.890189e-21   432
  4.434197e-01   1.988597e-19   5.619580e-09   1.652934e-20   192
  4.449189e-01   1.738731e-19   2.406833e-04   9.231088e-21   396
  4.458042e-01   1.503043e-19   2.162000e-04   9.601543e-21   288
  4.466990e-01   1.613382e-19   2.135686e-04   9.791746e-21   336
  4.481283e-01   1.916216e-19   1.352359e-04   1.106947e-20   432
  4.490354e-01   1.832730e-19   3.505126e-04   1.009810e-20   360
  4.500539e-01   2.124680e-19   2.073334e-04   9.699905e-21   384
  4.515004e-01   1.932825e-19   1.830116e-04   1.344104e-20   198
  4.521974e-01   1.718745e-19   2.080246e-04   7.861628e-21   552
  4.534970e-01   1.986442e-19   2.912202e-04   1.023177e-20   432
  4.545821e-01   2.151181e-19   0.000000e+00   1.838126e-20   168
  4.554927e-01   1.912769e-19   3.610065e-04   9.986553e-21   480
  4.566974e-01   1.802648e-19   0.000000e+00   1.696445e-20   120
  4.572396e-01   2.107823e-19   2.948545e-04   1.188083e-20   336
  4.585628e-01   1.546987e-19   2.080152e-04   6.075033e-21   672
  4.598711e-01   1.987456e-19   3.025866e-04   8.712572e-21   528
  4.604805e-01   1.116078e-19   9.082613e-09   7.579604e-21   168
  4.618883e-01   1.744392e-19   3.375333e-04   9.383563e-21   456
  4.627474e-01   2.035460e-19   2.061344e-04   1.643353e-20   168
  4.636392e-01   1.750184e-19   2.057643e-04   7.656215e-21   504
  4.651216e-01   1.162826e-19   2.647872e-04   6.945614e-21   336
  4.660180e-01   1.767551e-19   1.908802e-04   1.065229e-20   312
  4.670124e-01   1.713789e-19   1.865029e-04   7.297663e-21   504
  4.683210e-01   1.484557e-19   1.294009e-04   8.142138e-21   432
  4.689362e-01   1.716798e-19   1.999672e-04   9.622909e-21   312
  4.702151e-01   1.418606e-19   2.049761e-04   7.239764e-21   384
  4.715504e-01   1.674808e-19   1.741510e-04   1.370808e-20   126
  4.723748e-01   1.829842e-19   3.057676e-04   9.586470e-21   492
  4.734278e-01   1.717443e-19   1.958445e-04   9.474062e-21   528
  4.747438e-01   1.386534e-19   1.989360e-04   7.444082e-21   480
  4.755596e-01   1.861707e-19   2.748289e-04   9.936488e-21   432
  4.767402e-01   1.642838e-19   2.161166e-04   9.359820e-21   440
  4.781114e-01   1.798275e-19   1.074739e-04   1.141642e-20   312
  4.786259e-01   1.508039e-19   1.610586e-04   8.742751e-21   480
  4.796813e-01   1.535601e-19   3.153497e-04   8.483508e-21   408
  4.812233e-01   1.945214e-19   1.888588e-04   1.056667e-20   360
  4.818747e-01   1.390558e-19   1.822418e-04   8.263947e-21   408
  4.830820e-01   1.354091e-19   1.854542e-04   7.260597e-21   456
  4.844414e-01   1.693431e-19   1.772485e-04   9.926316e-21   264
  4.851959e-01   1.577379e-19   1.923591e-04   8.984365e-21   384
  4.862943e-01   1.385350e-19   3.238501e-04   5.978755e-21   672
  4.875640e-01   1.636661e-19   1.937042e-04   1.383588e-20   240
  4.882967e-01   1.471498e-19   1.965613e-04   9.006348e-21   264
  4.893308e-01   1.140232e-19   2.424259e-04   5.482462e-21   624
  4.908739e-01   1.233967e-19   0.000000e+00   1.222198e-20   150
  4.914232e-01   1.579321e-19   2.716574e-04   7.119019e-21   600
  4.925819e-01   1.515728e-19   1.874909e-04   6.767442e-21   672
  4.938939e-01   1.338374e-19   1.763484e-04   8.331555e-21   336
  4.946248e-01   1.793099e-19   1.918157e-04   1.032882e-20   408
  4.957926e-01   1.376466e-19   1.913639e-04   8.041371e-21   408
  4.970915e-01   1.429550e-19   9.676385e-05   9.338619e-21   360
  4.978921e-01   1.372613e-19   3.552857e-04   7.124428e-21   456
  4.988592e-01   1.342572e-19   1.932065e-04   7.988555e-21   384
  5.000902e-01   1.072242e-19   1.783541e-04   6.665640e-21   348
  5.007554e-01   1.464980e-19   2.198754e-04   7.392700e-21   576
  5.020050e-01   1.266483e-19   1.810385e-04   6.736989e-21   504
  5.032833e-01   1.294254e-19   2.553443e-04   7.129244e-21   432
  5.043991e-01   1.339841e-19   3.473946e-04   6.252019e-21   576
  5.051948e-01   1.046435e-19   0.000000e+00   7.388182e-21   264
  5.064571e-01   1.140562e-19   2.764393e-04   4.784376e-21   768
  5.075549e-01   7.879186e-20   3.721752e-04   4.046285e-21   240
  5.084277e-01   1.274592e-19   3.282233e-04   1.304611e-20   192
  5.096990e-01   1.075610e-19   2.416124e-04   4.907152e-21   504
  5.106418e-01   1.599258e-19   3.255818e-04   7.484696e-21   590
  5.115460e-01   1.432763e-19   3.647966e-04   9.067498e-21   384
  5.126798e-01   1.287888e-19   3.048625e-04   7.816958e-21   504
  5.140486e-01   1.325546e-19   2.933830e-04   6.489233e-21   648
  5.153764e-01   1.121471e-19   7.967896e-05   6.634344e-21   504
  5.159117e-01   1.423736e-19   1.817627e-04   9.823396e-21   312
  5.168569e-01   1.312299e-19   2.618753e-04   6.293037e-21   576
  5.181545e-01   1.349216e-19   1.822405e-04   1.085463e-20   240
  5.189109e-01   9.652434e-20   1.841453e-04   4.136576e-21   552
  5.199816e-01   1.208127e-19   1.729082e-04   6.007770e-21   600
  5.215067e-01   1.148967e-19   2.111937e-04   5.230127e-21   600
  5.224237e-01   1.022500e-19   3.382099e-04   5.669967e-21   312
  5.233368e-01   1.280231e-19   2.945474e-04   7.204282e-21   480
  5.244775e-01   9.995583e-20   1.837693e-04   4.765022e-21   576
  5.254818e-01   1.381696e-19   2.959085e-04   9.195257e-21   408
  5.263729e-01   5.202514e-20   3.451909e-04   2.913331e-21   216
  5.275243e-01   1.351192e-19   2.643774e-04   5.970137e-21   516
  5.287578e-01   1.129030e-19   2.522429e-04   4.772376e-21   744
  5.300304e-01   1.099959e-19   1.684760e-04   5.626634e-21   462
  5.307494e-01   8.988927e-20   1.712315e-04   5.979833e-21   432
  5.318647e-01   1.081127e-19   1.588547e-04   5.454497e-21   648
  5.331761e-01   1.047466e-19   2.324340e-04   6.178499e-21   528
  5.342295e-01   1.241161e-19   2.799086e-04   5.685510e-21   600
  5.352820e-01   1.598889e-19   3.528915e-04   1.021952e-20   240
  5.363014e-01   9.954617e-20   2.703115e-04   4.741334e-21   720
  5.374863e-01   1.188046e-19   2.138653e-04   5.512161e-21   720
  5.387997e-01   5.187312e-20   0.000000e+00   4.033816e-21   144
  5.394909e-01   1.170891e-19   2.757364e-04   5.618804e-21   720
