# power spectrum of phi
# redshift z=30.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.953653e-01   2.005381e-12   0.000000e+00   1.860873e-13   72
  1.963495e-01   2.448732e-12   0.000000e+00   3.360553e-13   30
  1.973288e-01   2.176477e-12   0.000000e+00   1.773162e-13   168
  1.983033e-01   2.201997e-12   0.000000e+00   3.043520e-13   48
  2.002380e-01   2.127082e-12   0.000000e+00   2.312899e-13   72
  2.011984e-01   2.360772e-12   0.000000e+00   2.541751e-13   96
  2.021542e-01   2.131850e-12   5.298191e-09   2.570599e-13   72
  2.031055e-01   1.760237e-12   0.000000e+00   1.578710e-13   72
  2.047049e-01   1.673657e-12   4.350048e-04   1.645609e-13   104
  2.059331e-01   2.217628e-12   3.746387e-09   1.742320e-13   144
  2.087224e-01   2.269154e-12   6.282881e-09   2.437651e-13   96
  2.096439e-01   1.643875e-12   0.000000e+00   1.584718e-13   96
  2.111095e-01   1.638654e-12   4.475232e-04   1.467228e-13   120
  2.123845e-01   1.418069e-12   0.000000e+00   1.430687e-13   120
  2.132902e-01   2.001183e-12   0.000000e+00   2.412016e-13   72
  2.150901e-01   2.222300e-12   0.000000e+00   2.755248e-13   48
  2.159845e-01   1.526296e-12   4.235416e-09   1.753915e-13   78
  2.171286e-01   1.374800e-12   4.007142e-04   1.149810e-13   168
  2.195255e-01   1.526407e-12   3.746387e-09   1.327221e-13   144
  2.204018e-01   1.511212e-12   3.746387e-09   1.065346e-13   144
  2.229436e-01   1.793577e-12   2.307791e-04   1.366473e-13   156
  2.238729e-01   1.422087e-12   4.866699e-09   2.302087e-13   48
  2.247323e-01   1.421989e-12   3.178914e-09   1.675032e-13   120
  2.255884e-01   1.589410e-12   0.000000e+00   1.990443e-13   48
  2.271022e-01   1.197054e-12   3.532495e-04   7.519774e-14   216
  2.289809e-01   1.039548e-12   0.000000e+00   1.506578e-13   48
  2.298212e-01   1.142240e-12   2.809790e-09   1.562343e-13   96
  2.310160e-01   1.122486e-12   4.128272e-04   1.204879e-13   168
  2.323239e-01   1.195687e-12   2.809790e-09   1.638132e-13   48
  2.331522e-01   1.075952e-12   0.000000e+00   1.142688e-13   96
  2.339775e-01   9.648279e-13   0.000000e+00   1.732388e-13   48
  2.356194e-01   1.058869e-12   3.178914e-09   1.236827e-13   30
  2.364362e-01   1.522244e-12   2.809790e-09   2.011136e-13   96
  2.374123e-01   1.012106e-12   3.244455e-04   6.112445e-14   240
  2.386674e-01   1.719320e-12   3.500299e-04   3.394923e-13   32
  2.396752e-01   9.612828e-13   0.000000e+00   6.526071e-14   168
  2.404781e-01   1.313313e-12   0.000000e+00   1.042380e-13   120
  2.420760e-01   1.357528e-12   5.923557e-09   1.585405e-13   72
  2.428710e-01   1.337340e-12   3.746387e-09   1.288866e-13   144
  2.436634e-01   1.060646e-12   0.000000e+00   1.278433e-13   96
  2.444532e-01   8.254515e-13   0.000000e+00   7.195088e-14   96
  2.460253e-01   1.294105e-12   4.588368e-09   1.269819e-13   72
  2.468075e-01   1.157656e-12   3.973643e-09   1.287139e-13   96
  2.483647e-01   1.041371e-12   0.000000e+00   1.993474e-13   24
  2.491396e-01   1.008943e-12   0.000000e+00   7.069018e-14   192
  2.500522e-01   8.568247e-13   2.970416e-04   6.364087e-14   132
  2.514501e-01   1.048554e-12   0.000000e+00   1.310783e-13   96
  2.522156e-01   7.386620e-13   0.000000e+00   7.533784e-14   96
  2.529787e-01   8.589892e-13   3.178914e-09   7.718805e-14   120
  2.544981e-01   8.339131e-13   0.000000e+00   9.713958e-14   48
  2.557435e-01   9.637057e-13   3.599905e-04   6.897605e-14   222
  2.567603e-01   7.603179e-13   0.000000e+00   7.897341e-14   120
  2.575100e-01   9.547699e-13   4.866699e-09   1.455472e-13   24
  2.586015e-01   9.823399e-13   3.715625e-04   6.691664e-14   312
  2.609797e-01   8.734738e-13   3.483547e-04   9.246600e-14   72
  2.619630e-01   9.582340e-13   2.809790e-09   9.556591e-14   96
  2.629726e-01   1.020731e-12   3.547511e-04   6.637991e-14   192
  2.641613e-01   7.137953e-13   4.495664e-09   4.991596e-14   120
  2.648900e-01   7.913320e-13   0.000000e+00   6.732295e-14   144
  2.663415e-01   6.727008e-13   0.000000e+00   1.258903e-13   48
  2.673732e-01   7.797487e-13   3.567146e-04   4.001299e-14   336
  2.685040e-01   8.694216e-13   0.000000e+00   1.148396e-13   48
  2.699360e-01   8.356640e-13   0.000000e+00   4.828094e-14   192
  2.706492e-01   7.486095e-13   0.000000e+00   9.241632e-14   48
  2.726764e-01   5.811997e-13   2.476067e-04   6.954382e-14   56
  2.736844e-01   7.502095e-13   3.180112e-04   3.923309e-14   336
  2.748894e-01   8.568274e-13   3.532127e-09   1.124749e-13   54
  2.759390e-01   7.510611e-13   3.492904e-04   4.212398e-14   240
  2.781181e-01   6.597344e-13   3.344484e-04   4.227023e-14   228
  2.790651e-01   7.202419e-13   3.746387e-09   7.851891e-14   72
  2.799844e-01   8.300355e-13   3.244231e-04   8.441353e-14   144
  2.811298e-01   7.302425e-13   0.000000e+00   8.509986e-14   96
  2.818146e-01   6.917079e-13   4.495664e-09   5.134658e-14   240
  2.831793e-01   3.869815e-13   3.973643e-09   9.233253e-14   24
  2.840530e-01   6.777876e-13   3.064151e-04   3.582465e-14   336
  2.852142e-01   6.123935e-13   0.000000e+00   8.041253e-14   72
  2.862741e-01   6.342404e-13   3.332831e-04   5.192035e-14   168
  2.872346e-01   7.843760e-13   0.000000e+00   9.693455e-14   72
  2.885737e-01   6.508615e-13   0.000000e+00   6.308748e-14   96
  2.896108e-01   4.852942e-13   3.307829e-04   3.476301e-14   216
  2.905708e-01   7.056255e-13   3.973643e-09   6.652568e-14   96
  2.918946e-01   7.120123e-13   0.000000e+00   5.171089e-14   192
  2.925542e-01   6.909666e-13   3.746387e-09   5.480841e-14   144
  2.938691e-01   5.008673e-13   0.000000e+00   6.760997e-14   48
  2.947794e-01   5.801282e-13   3.189136e-04   3.053713e-14   246
  2.960164e-01   6.629343e-13   2.940434e-04   4.935413e-14   168
  2.971308e-01   5.331213e-13   5.506041e-09   4.556291e-14   120
  2.977788e-01   4.783483e-13   0.000000e+00   2.693415e-14   240
  2.990707e-01   5.064116e-13   3.973643e-09   7.001548e-14   24
  3.001001e-01   5.505182e-13   3.147475e-04   2.998138e-14   360
  3.013820e-01   6.476780e-13   3.134082e-04   4.837154e-14   120
  3.022763e-01   5.171429e-13   0.000000e+00   4.158963e-14   144
  3.029133e-01   5.165450e-13   0.000000e+00   4.565049e-14   96
  3.048165e-01   5.436439e-13   0.000000e+00   4.120044e-14   144
  3.054482e-01   4.759245e-13   0.000000e+00   3.329653e-14   132
  3.063360e-01   4.836872e-13   3.093292e-04   3.827006e-14   176
  3.076248e-01   5.369227e-13   3.123602e-04   3.500500e-14   312
  3.092116e-01   5.517168e-13   0.000000e+00   5.977235e-14   96
  3.098343e-01   4.632889e-13   0.000000e+00   3.485410e-14   144
  3.107899e-01   5.229701e-13   3.092271e-04   3.261929e-14   312
  3.123131e-01   3.343266e-13   0.000000e+00   3.864004e-14   48
  3.129297e-01   4.894977e-13   3.973643e-09   3.063177e-14   192
  3.141593e-01   8.734495e-13   0.000000e+00   2.830275e-13   6
  3.149762e-01   4.993679e-13   2.884066e-04   3.194396e-14   288
  3.162994e-01   5.388331e-13   3.047203e-04   3.507764e-14   192
  3.172124e-01   4.783144e-13   9.345130e-09   3.243604e-14   216
  3.178195e-01   4.084784e-13   0.000000e+00   4.118306e-14   72
  3.193321e-01   4.190523e-13   3.018264e-04   3.016954e-14   192
  3.203366e-01   4.068224e-13   2.241224e-04   2.526501e-14   288
  3.214381e-01   5.627476e-13   0.000000e+00   1.077884e-13   24
  3.222890e-01   4.264752e-13   2.952626e-04   1.962743e-14   456
  3.238280e-01   4.090420e-13   5.619580e-09   5.727229e-14   48
  3.247789e-01   4.704965e-13   2.908218e-04   3.293723e-14   240
  3.258718e-01   3.980636e-13   2.939082e-04   2.866543e-14   216
  3.267908e-01   3.264259e-13   0.000000e+00   4.067112e-14   72
  3.273801e-01   4.195995e-13   1.015467e-08   3.856323e-14   168
  3.290441e-01   4.018744e-13   2.184577e-04   2.366594e-14   288
  3.299773e-01   4.081411e-13   2.890570e-04   3.580655e-14   168
  3.314762e-01   3.864209e-13   0.000000e+00   2.799202e-14   192
  3.320572e-01   3.864838e-13   3.746387e-09   3.616730e-14   144
  3.332162e-01   4.454979e-13   0.000000e+00   7.373150e-14   36
  3.341991e-01   4.685941e-13   2.639705e-04   2.559376e-14   342
  3.351389e-01   4.131210e-13   2.710657e-04   3.360632e-14   144
  3.363470e-01   4.082688e-13   2.842800e-04   2.074114e-14   384
  3.378125e-01   3.545662e-13   7.786718e-09   3.618024e-14   120
  3.385379e-01   4.073087e-13   2.534951e-04   2.678669e-14   264
  3.395201e-01   3.438126e-13   1.256576e-08   2.924576e-14   192
  3.404451e-01   4.032727e-13   2.731894e-04   3.129791e-14   152
  3.412191e-01   3.973540e-13   7.492773e-09   3.518772e-14   144
  3.428472e-01   3.077800e-13   1.768108e-04   2.185663e-14   216
  3.436008e-01   3.872580e-13   2.362665e-04   2.239849e-14   312
  3.449274e-01   4.212784e-13   2.738281e-04   2.591781e-14   240
  3.457090e-01   3.235442e-13   3.973643e-09   2.897560e-14   96
  3.471927e-01   2.713828e-13   2.617995e-04   2.449086e-14   144
  3.481071e-01   3.352569e-13   2.573258e-04   1.596837e-14   456
  3.495904e-01   2.747044e-13   0.000000e+00   2.479909e-14   120
  3.501414e-01   3.543811e-13   0.000000e+00   3.312820e-14   144
  3.512407e-01   3.753457e-13   0.000000e+00   9.725343e-14   24
  3.519456e-01   2.834876e-13   2.473498e-04   1.882094e-14   336
  3.531645e-01   3.516041e-13   2.727931e-04   2.758629e-14   198
  3.543067e-01   3.226695e-13   2.652756e-04   1.732127e-14   432
  3.556041e-01   6.762516e-13   0.000000e+00   1.012134e-13   48
  3.562810e-01   2.741753e-13   2.341925e-04   1.494148e-14   384
  3.574963e-01   2.923612e-13   2.696052e-04   2.124458e-14   144
  3.585975e-01   3.561890e-13   2.676825e-04   2.450244e-14   264
  3.599147e-01   1.787562e-13   0.000000e+00   2.137556e-14   48
  3.607984e-01   2.751888e-13   2.545223e-04   1.950805e-14   276
  3.616510e-01   2.696688e-13   2.307176e-04   2.206604e-14   192
  3.627906e-01   3.048431e-13   2.592759e-04   1.441705e-14   552
  3.641741e-01   3.510755e-13   8.991328e-09   3.400366e-14   120
  3.649965e-01   2.071279e-13   2.624511e-04   1.219526e-14   216
  3.657587e-01   2.832526e-13   4.495664e-09   2.224307e-14   120
  3.671201e-01   2.588053e-13   2.584500e-04   1.300555e-14   408
  3.683844e-01   1.642042e-13   5.619580e-09   2.412375e-14   24
  3.691684e-01   2.612999e-13   2.610810e-04   1.499310e-14   384
  3.702633e-01   2.322286e-13   2.550855e-04   1.362714e-14   240
  3.712141e-01   2.337403e-13   2.569535e-04   1.765481e-14   168
  3.725471e-01   2.736327e-13   6.357829e-09   3.431291e-14   120
  3.734064e-01   2.882034e-13   2.678605e-04   1.565712e-14   350
  3.748037e-01   2.820545e-13   4.409502e-04   1.626771e-14   384
  3.756388e-01   3.284235e-13   0.000000e+00   3.971454e-14   144
  3.771752e-01   2.722271e-13   1.059638e-08   1.929861e-14   288
  3.779773e-01   2.608614e-13   2.524053e-04   1.664818e-14   336
  3.790686e-01   2.181051e-13   2.297941e-04   1.757635e-14   168
  3.797219e-01   2.611921e-13   4.541306e-09   1.733011e-14   336
  3.810732e-01   2.053457e-13   2.385126e-04   1.406784e-14   288
  3.818848e-01   3.066853e-13   2.247398e-04   1.972128e-14   264
  3.832590e-01   2.120902e-13   0.000000e+00   1.664878e-14   240
  3.837616e-01   2.223013e-13   7.947286e-09   2.193871e-14   96
  3.855656e-01   2.234553e-13   3.056310e-04   1.223911e-14   360
  3.864075e-01   2.717673e-13   2.253025e-04   2.977807e-14   168
  3.874713e-01   2.429715e-13   2.456032e-04   1.211206e-14   456
  3.887523e-01   3.357765e-13   7.064254e-09   4.381370e-14   108
  3.894728e-01   2.328747e-13   2.464311e-04   1.662381e-14   264
  3.903716e-01   2.371855e-13   2.198567e-04   1.502102e-14   264
  3.916025e-01   2.048478e-13   2.074668e-04   1.022714e-14   312
  3.931351e-01   2.193757e-13   1.541705e-04   1.339823e-14   270
  3.937775e-01   2.311803e-13   1.957388e-04   2.037227e-14   240
  3.949323e-01   2.279691e-13   2.421536e-04   1.363843e-14   384
  3.956334e-01   2.218723e-13   0.000000e+00   1.724231e-14   192
  3.969952e-01   2.160530e-13   1.942960e-04   1.728631e-14   240
  3.977852e-01   2.351165e-13   2.397927e-04   1.392096e-14   336
  3.992708e-01   2.097848e-13   2.413972e-04   1.023737e-14   480
  4.004761e-01   1.893799e-13   0.000000e+00   1.903271e-14   72
  4.011493e-01   2.178526e-13   2.353842e-04   1.773543e-14   240
  4.020650e-01   2.221403e-13   2.212289e-04   1.603542e-14   312
  4.031147e-01   1.903012e-13   2.390954e-04   1.113522e-14   240
  4.047009e-01   2.172449e-13   1.816506e-04   1.246566e-14   408
  4.053288e-01   1.833346e-13   1.663482e-04   1.101506e-14   336
  4.065560e-01   2.069734e-13   2.112212e-04   1.570083e-14   264
  4.071591e-01   1.540792e-13   0.000000e+00   1.163125e-14   144
  4.088370e-01   1.801787e-13   2.927651e-04   9.128371e-15   464
  4.097211e-01   1.907232e-13   2.328083e-04   1.460933e-14   168
  4.105939e-01   1.552825e-13   2.120376e-04   9.434977e-15   336
  4.121713e-01   1.850580e-13   2.227870e-04   9.075097e-15   414
  4.130606e-01   2.200059e-13   2.319080e-04   2.218128e-14   216
  4.141998e-01   1.914086e-13   5.619580e-09   2.176493e-14   96
  4.146649e-01   1.998961e-13   1.685874e-08   1.328763e-14   384
  4.162944e-01   1.842196e-13   2.314600e-04   1.003110e-14   492
  4.171676e-01   2.171431e-13   2.263480e-04   1.542219e-14   240
  4.181546e-01   1.670197e-13   2.298225e-04   8.881927e-15   312
  4.195176e-01   1.401705e-13   2.297469e-04   1.054382e-14   192
  4.203810e-01   1.484809e-13   2.226525e-04   7.277240e-15   504
  4.215265e-01   1.429774e-13   1.473998e-04   8.337942e-15   408
  4.224284e-01   1.652005e-13   4.515774e-04   1.357053e-14   168
  4.235571e-01   1.905326e-13   2.145032e-04   1.159014e-14   288
  4.245041e-01   1.800478e-13   2.238525e-04   1.180968e-14   288
  4.254743e-01   1.434697e-13   2.251410e-04   8.611321e-15   432
  4.268815e-01   1.645764e-13   2.129084e-04   1.362977e-14   216
  4.276334e-01   1.673219e-13   2.124592e-04   1.134553e-14   360
  4.289721e-01   1.690615e-13   2.073582e-04   9.997399e-15   312
  4.301803e-01   2.023720e-13   0.000000e+00   2.455227e-14   48
  4.308767e-01   1.390627e-13   2.223178e-04   7.191022e-15   432
  4.321240e-01   1.641620e-13   3.708284e-04   8.883816e-15   414
  4.328606e-01   1.491368e-13   1.956255e-08   1.005999e-14   312
  4.342347e-01   1.298738e-13   3.253813e-04   6.051836e-15   528
  4.351620e-01   1.824377e-13   1.707976e-04   1.231409e-14   264
  4.362761e-01   1.815400e-13   2.025191e-04   1.171680e-14   480
  4.377318e-01   1.488310e-13   0.000000e+00   1.043276e-14   288
  4.383604e-01   1.532776e-13   2.176005e-04   1.158137e-14   168
  4.395105e-01   1.474591e-13   3.444610e-04   7.587411e-15   504
  4.408036e-01   2.081374e-13   7.492773e-09   1.836487e-14   144
  4.416171e-01   1.405490e-13   2.212265e-04   7.600855e-15   464
  4.428396e-01   1.578204e-13   3.246624e-04   9.356483e-15   432
  4.434197e-01   1.781468e-13   5.619580e-09   1.760577e-14   192
  4.449189e-01   1.320913e-13   2.406833e-04   9.451755e-15   396
  4.458042e-01   1.176312e-13   2.162000e-04   7.110164e-15   288
  4.466990e-01   1.322774e-13   2.135686e-04   9.994610e-15   336
  4.481283e-01   1.357504e-13   1.352359e-04   7.240145e-15   432
  4.490354e-01   1.376393e-13   3.505126e-04   8.683179e-15   360
  4.500539e-01   1.434370e-13   2.073334e-04   9.470931e-15   384
  4.515004e-01   1.353064e-13   1.830116e-04   1.012476e-14   198
  4.521974e-01   1.305869e-13   2.080246e-04   6.565507e-15   552
  4.534970e-01   1.732757e-13   2.912202e-04   1.205943e-14   432
  4.545821e-01   1.370714e-13   0.000000e+00   1.190142e-14   168
  4.554927e-01   1.429637e-13   3.610065e-04   9.079638e-15   480
  4.566974e-01   1.412443e-13   0.000000e+00   1.740360e-14   120
  4.572396e-01   1.538870e-13   2.948545e-04   1.131525e-14   336
  4.585628e-01   1.198691e-13   2.080152e-04   7.031604e-15   672
  4.598711e-01   1.412931e-13   3.025866e-04   6.797760e-15   528
  4.604805e-01   9.131650e-14   9.082613e-09   6.626346e-15   168
  4.618883e-01   1.383477e-13   3.375333e-04   9.113285e-15   456
  4.627474e-01   1.379330e-13   2.061344e-04   1.187881e-14   168
  4.636392e-01   1.312881e-13   2.057643e-04   8.346055e-15   504
  4.651216e-01   8.711000e-14   2.647872e-04   7.405984e-15   336
  4.660180e-01   1.389826e-13   1.908802e-04   9.781552e-15   312
  4.670124e-01   1.215982e-13   1.865029e-04   6.487260e-15   504
  4.683210e-01   1.013394e-13   1.294009e-04   5.610399e-15   432
  4.689362e-01   1.208300e-13   1.999672e-04   8.480443e-15   312
  4.702151e-01   1.224811e-13   2.049761e-04   6.914390e-15   384
  4.715504e-01   1.171930e-13   1.741510e-04   1.452024e-14   126
  4.723748e-01   1.220741e-13   3.057676e-04   6.725750e-15   492
  4.734278e-01   1.309115e-13   1.958445e-04   8.207636e-15   528
  4.747438e-01   1.080775e-13   1.989360e-04   6.298258e-15   480
  4.755596e-01   1.418815e-13   2.748289e-04   7.795712e-15   432
  4.767402e-01   1.191888e-13   2.161166e-04   7.292235e-15   440
  4.781114e-01   1.247254e-13   1.074739e-04   9.040691e-15   312
  4.786259e-01   9.341531e-14   1.610586e-04   5.375709e-15   480
  4.796813e-01   1.196920e-13   3.153497e-04   7.703254e-15   408
  4.812233e-01   1.454932e-13   1.888588e-04   1.058102e-14   360
  4.818747e-01   1.069934e-13   1.822418e-04   7.706146e-15   408
  4.830820e-01   9.428335e-14   1.854542e-04   5.619621e-15   456
  4.844414e-01   1.209822e-13   1.772485e-04   9.542364e-15   264
  4.851959e-01   1.111137e-13   1.923591e-04   7.857686e-15   384
  4.862943e-01   9.860045e-14   3.238501e-04   5.326356e-15   672
  4.875640e-01   1.312100e-13   1.937042e-04   1.416679e-14   240
  4.882967e-01   9.285407e-14   1.965613e-04   6.259620e-15   264
  4.893308e-01   8.275293e-14   2.424259e-04   3.896232e-15   624
  4.908739e-01   8.872739e-14   0.000000e+00   8.123572e-15   150
  4.914232e-01   1.161829e-13   2.716574e-04   6.750580e-15   600
  4.925819e-01   1.115035e-13   1.874909e-04   6.241036e-15   672
  4.938939e-01   8.255062e-14   1.763484e-04   6.262404e-15   336
  4.946248e-01   1.378952e-13   1.918157e-04   8.715121e-15   408
  4.957926e-01   1.008117e-13   1.913639e-04   7.372911e-15   408
  4.970915e-01   1.044211e-13   9.676385e-05   7.057383e-15   360
  4.978921e-01   9.370048e-14   3.552857e-04   6.492073e-15   456
  4.988592e-01   9.767018e-14   1.932065e-04   6.680894e-15   384
  5.000902e-01   6.667028e-14   1.783541e-04   4.326782e-15   348
  5.007554e-01   1.073834e-13   2.198754e-04   6.396579e-15   576
  5.020050e-01   8.647997e-14   1.810385e-04   6.704260e-15   504
  5.032833e-01   8.590449e-14   2.553443e-04   4.739956e-15   432
  5.043991e-01   9.375696e-14   3.473946e-04   5.187849e-15   576
  5.051948e-01   8.288404e-14   0.000000e+00   7.144016e-15   264
  5.064571e-01   8.110528e-14   2.764393e-04   3.827735e-15   768
  5.075549e-01   5.154674e-14   3.721752e-04   3.613566e-15   240
  5.084277e-01   6.564110e-14   3.282233e-04   5.856200e-15   192
  5.096990e-01   7.533791e-14   2.416124e-04   3.725251e-15   504
  5.106418e-01   1.074975e-13   3.255818e-04   6.989478e-15   590
  5.115460e-01   1.084927e-13   3.647966e-04   7.699464e-15   384
  5.126798e-01   8.848140e-14   3.048625e-04   4.999180e-15   504
  5.140486e-01   1.022744e-13   2.933830e-04   6.837054e-15   648
  5.153764e-01   8.321547e-14   7.967896e-05   4.750013e-15   504
  5.159117e-01   9.269426e-14   1.817627e-04   6.791145e-15   312
  5.168569e-01   9.698220e-14   2.618753e-04   5.708647e-15   576
  5.181545e-01   9.510109e-14   1.822405e-04   9.721200e-15   240
  5.189109e-01   7.036190e-14   1.841453e-04   3.884531e-15   552
  5.199816e-01   8.947626e-14   1.729082e-04   6.258511e-15   600
  5.215067e-01   8.274675e-14   2.111937e-04   5.418454e-15   600
  5.224237e-01   6.176683e-14   3.382099e-04   3.960575e-15   312
  5.233368e-01   8.853217e-14   2.945474e-04   5.890532e-15   480
  5.244775e-01   6.278784e-14   1.837693e-04   3.864818e-15   576
  5.254818e-01   9.094689e-14   2.959085e-04   5.977363e-15   408
  5.263729e-01   4.151652e-14   3.451909e-04   2.878322e-15   216
  5.275243e-01   7.869179e-14   2.643774e-04   4.177940e-15   516
  5.287578e-01   7.916815e-14   2.522429e-04   4.029862e-15   744
  5.300304e-01   7.091065e-14   1.684760e-04   3.886643e-15   462
  5.307494e-01   7.582211e-14   1.712315e-04   6.311426e-15   432
  5.318647e-01   7.424503e-14   1.588547e-04   5.054178e-15   648
  5.331761e-01   7.235301e-14   2.324340e-04   5.301234e-15   528
  5.342295e-01   8.638616e-14   2.799086e-04   4.976553e-15   600
  5.352820e-01   8.830910e-14   3.528915e-04   9.347895e-15   240
  5.363014e-01   6.684750e-14   2.703115e-04   3.230051e-15   720
  5.374863e-01   8.285644e-14   2.138653e-04   5.014734e-15   720
  5.387997e-01   3.792395e-14   0.000000e+00   2.821332e-15   144
  5.394909e-01   7.771170e-14   2.757364e-04   4.215056e-15   720
