# power spectrum of phi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.799573e-01   1.437802e-12   0.000000e+00   1.832253e-13   48
  1.810253e-01   2.020901e-12   0.000000e+00   3.169450e-13   48
  1.820871e-01   1.462839e-12   4.495664e-09   1.345408e-13   120
  1.841922e-01   8.497309e-13   2.809790e-09   1.849991e-13   24
  1.852358e-01   1.479939e-12   2.649095e-09   1.102441e-13   144
  1.862735e-01   1.163793e-12   3.178914e-09   8.879865e-14   120
  1.873055e-01   1.758228e-12   2.809790e-09   2.465227e-13   48
  1.893526e-01   1.075749e-12   2.809790e-09   1.824520e-13   48
  1.903679e-01   1.120873e-12   2.809790e-09   1.222961e-13   96
  1.930487e-01   1.324099e-12   4.711199e-04   1.721214e-13   72
  1.943761e-01   1.208779e-12   3.532127e-09   1.079810e-13   108
  1.953653e-01   1.022206e-12   0.000000e+00   1.068417e-13   72
  1.963495e-01   1.286233e-12   0.000000e+00   1.620744e-13   30
  1.973288e-01   1.391219e-12   0.000000e+00   1.021227e-13   168
  1.983033e-01   1.590898e-12   0.000000e+00   2.290278e-13   48
  2.002380e-01   1.300754e-12   0.000000e+00   1.664780e-13   72
  2.011984e-01   1.588286e-12   0.000000e+00   1.364881e-13   96
  2.021542e-01   1.080808e-12   5.298191e-09   1.120843e-13   72
  2.031055e-01   1.188351e-12   0.000000e+00   1.102352e-13   72
  2.047049e-01   9.729041e-13   4.350048e-04   8.043025e-14   104
  2.059331e-01   1.041764e-12   3.746387e-09   9.048662e-14   144
  2.087224e-01   1.367835e-12   6.282881e-09   1.563746e-13   96
  2.096439e-01   9.381402e-13   0.000000e+00   9.690535e-14   96
  2.111095e-01   7.513810e-13   4.475232e-04   5.939061e-14   120
  2.123845e-01   9.712673e-13   0.000000e+00   8.528559e-14   120
  2.132902e-01   1.005018e-12   0.000000e+00   8.436536e-14   72
  2.150901e-01   1.560504e-12   0.000000e+00   2.329027e-13   48
  2.159845e-01   7.247253e-13   4.235416e-09   6.981698e-14   78
  2.171286e-01   7.966209e-13   4.007142e-04   5.547770e-14   168
  2.195255e-01   9.264331e-13   3.746387e-09   1.105563e-13   144
  2.204018e-01   1.061256e-12   3.746387e-09   7.789103e-14   144
  2.229436e-01   9.330312e-13   2.307791e-04   6.748373e-14   156
  2.238729e-01   6.923622e-13   4.866699e-09   8.208061e-14   48
  2.247323e-01   8.051450e-13   3.178914e-09   7.500031e-14   120
  2.255884e-01   8.704303e-13   0.000000e+00   1.303464e-13   48
  2.271022e-01   7.706970e-13   3.532495e-04   4.912752e-14   216
  2.289809e-01   7.318252e-13   0.000000e+00   1.156189e-13   48
  2.298212e-01   6.983231e-13   2.809790e-09   6.969593e-14   96
  2.310160e-01   7.726160e-13   4.128272e-04   5.366698e-14   168
  2.323239e-01   8.115410e-13   2.809790e-09   1.083810e-13   48
  2.331522e-01   7.260180e-13   0.000000e+00   5.870978e-14   96
  2.339775e-01   4.846853e-13   0.000000e+00   5.874506e-14   48
  2.356194e-01   5.418875e-13   3.178914e-09   1.127803e-13   30
  2.364362e-01   7.754944e-13   2.809790e-09   5.807372e-14   96
  2.374123e-01   7.783883e-13   3.244455e-04   5.366708e-14   240
  2.386674e-01   6.469316e-13   3.500299e-04   7.879839e-14   32
  2.396752e-01   6.589919e-13   0.000000e+00   4.597657e-14   168
  2.404781e-01   6.734496e-13   0.000000e+00   5.404561e-14   120
  2.420760e-01   6.548356e-13   5.923557e-09   7.859394e-14   72
  2.428710e-01   6.308444e-13   3.746387e-09   4.770109e-14   144
  2.436634e-01   6.266503e-13   0.000000e+00   7.051818e-14   96
  2.444532e-01   6.257764e-13   0.000000e+00   6.692576e-14   96
  2.460253e-01   1.108454e-12   4.588368e-09   1.081408e-13   72
  2.468075e-01   5.875863e-13   3.973643e-09   6.755890e-14   96
  2.483647e-01   9.605940e-13   0.000000e+00   3.688994e-13   24
  2.491396e-01   6.810675e-13   0.000000e+00   4.248640e-14   192
  2.500522e-01   5.460569e-13   2.970416e-04   4.388576e-14   132
  2.514501e-01   5.781741e-13   0.000000e+00   4.891390e-14   96
  2.522156e-01   5.334808e-13   0.000000e+00   6.752761e-14   96
  2.529787e-01   5.202821e-13   3.178914e-09   6.247481e-14   120
  2.544981e-01   5.962655e-13   0.000000e+00   8.933592e-14   48
  2.557435e-01   6.728707e-13   3.599905e-04   4.298147e-14   222
  2.567603e-01   4.006126e-13   0.000000e+00   3.387153e-14   120
  2.575100e-01   4.463251e-13   4.866699e-09   1.007021e-13   24
  2.586015e-01   6.257666e-13   3.715625e-04   3.717937e-14   312
  2.609797e-01   5.973947e-13   3.483547e-04   6.696887e-14   72
  2.619630e-01   6.213842e-13   2.809790e-09   7.303231e-14   96
  2.629726e-01   5.045121e-13   3.547511e-04   3.997154e-14   192
  2.641613e-01   5.667968e-13   4.495664e-09   4.552373e-14   120
  2.648900e-01   5.786128e-13   0.000000e+00   5.125108e-14   144
  2.663415e-01   5.019309e-13   0.000000e+00   7.075566e-14   48
  2.673732e-01   5.207369e-13   3.567146e-04   2.564101e-14   336
  2.685040e-01   4.409960e-13   0.000000e+00   6.490768e-14   48
  2.699360e-01   4.307239e-13   0.000000e+00   3.542680e-14   192
  2.706492e-01   3.027736e-13   0.000000e+00   3.377516e-14   48
  2.726764e-01   3.675221e-13   2.476067e-04   3.863664e-14   56
  2.736844e-01   4.602563e-13   3.180112e-04   2.427854e-14   336
  2.748894e-01   4.442048e-13   3.532127e-09   5.502012e-14   54
  2.759390e-01   5.038394e-13   3.492904e-04   3.344777e-14   240
  2.781181e-01   3.586109e-13   3.344484e-04   2.026372e-14   228
  2.790651e-01   3.672368e-13   3.746387e-09   4.796254e-14   72
  2.799844e-01   4.210447e-13   3.244231e-04   3.218797e-14   144
  2.811298e-01   4.058861e-13   0.000000e+00   4.281033e-14   96
  2.818146e-01   3.922593e-13   4.495664e-09   2.268668e-14   240
  2.831793e-01   3.816690e-13   3.973643e-09   7.293233e-14   24
  2.840530e-01   3.934408e-13   3.064151e-04   2.300493e-14   336
  2.852142e-01   3.643428e-13   0.000000e+00   3.723712e-14   72
  2.862741e-01   4.310505e-13   3.332831e-04   3.359322e-14   168
  2.872346e-01   5.532576e-13   0.000000e+00   5.374480e-14   72
  2.885737e-01   4.872628e-13   0.000000e+00   4.744345e-14   96
  2.896108e-01   2.969433e-13   3.307829e-04   2.160796e-14   216
  2.905708e-01   3.464872e-13   3.973643e-09   4.866036e-14   96
  2.918946e-01   3.879924e-13   0.000000e+00   2.639721e-14   192
  2.925542e-01   4.709034e-13   3.746387e-09   3.688451e-14   144
  2.938691e-01   2.595320e-13   0.000000e+00   3.341772e-14   48
  2.947794e-01   3.794537e-13   3.189136e-04   2.364828e-14   246
  2.960164e-01   4.135131e-13   2.940434e-04   3.357290e-14   168
  2.971308e-01   3.988112e-13   5.506041e-09   4.244708e-14   120
  2.977788e-01   4.028970e-13   0.000000e+00   2.991156e-14   240
  2.990707e-01   5.595849e-13   3.973643e-09   8.582472e-14   24
  3.001001e-01   3.456052e-13   3.147475e-04   1.723124e-14   360
  3.013820e-01   4.008054e-13   3.134082e-04   3.440303e-14   120
  3.022763e-01   4.053671e-13   0.000000e+00   3.097032e-14   144
  3.029133e-01   4.905224e-13   0.000000e+00   5.582728e-14   96
  3.048165e-01   3.875099e-13   0.000000e+00   3.434227e-14   144
  3.054482e-01   3.562815e-13   0.000000e+00   2.793937e-14   132
  3.063360e-01   3.051581e-13   3.093292e-04   2.466849e-14   176
  3.076248e-01   2.819283e-13   3.123602e-04   1.598678e-14   312
  3.092116e-01   2.980817e-13   0.000000e+00   2.913195e-14   96
  3.098343e-01   3.075736e-13   0.000000e+00   2.271076e-14   144
  3.107899e-01   3.216146e-13   3.092271e-04   1.865545e-14   312
  3.123131e-01   1.612634e-13   0.000000e+00   2.730549e-14   48
  3.129297e-01   3.232297e-13   3.973643e-09   2.255156e-14   192
  3.141593e-01   1.924160e-13   0.000000e+00   1.021207e-14   6
  3.149762e-01   2.659509e-13   2.884066e-04   1.578967e-14   288
  3.162994e-01   2.791739e-13   3.047203e-04   1.673840e-14   192
  3.172124e-01   2.985718e-13   9.345130e-09   2.159265e-14   216
  3.178195e-01   3.008832e-13   0.000000e+00   3.230249e-14   72
  3.193321e-01   2.991064e-13   3.018264e-04   2.163703e-14   192
  3.203366e-01   2.813264e-13   2.241224e-04   1.820014e-14   288
  3.214381e-01   3.104977e-13   0.000000e+00   7.421511e-14   24
  3.222890e-01   2.507706e-13   2.952626e-04   1.201066e-14   456
  3.238280e-01   2.340304e-13   5.619580e-09   3.076773e-14   48
  3.247789e-01   2.704323e-13   2.908218e-04   1.578570e-14   240
  3.258718e-01   2.664292e-13   2.939082e-04   1.747540e-14   216
  3.267908e-01   3.017315e-13   0.000000e+00   3.229133e-14   72
  3.273801e-01   3.600499e-13   1.015467e-08   2.398273e-14   168
  3.290441e-01   2.353506e-13   2.184577e-04   1.521360e-14   288
  3.299773e-01   2.483600e-13   2.890570e-04   1.616250e-14   168
  3.314762e-01   2.018850e-13   0.000000e+00   1.719027e-14   192
  3.320572e-01   2.757300e-13   3.746387e-09   2.029546e-14   144
  3.332162e-01   3.472735e-13   0.000000e+00   4.213205e-14   36
  3.341991e-01   2.550708e-13   2.639705e-04   1.283779e-14   342
  3.351389e-01   3.053229e-13   2.710657e-04   2.659837e-14   144
  3.363470e-01   2.514682e-13   2.842800e-04   1.488036e-14   384
  3.378125e-01   2.234863e-13   7.786718e-09   1.889761e-14   120
  3.385379e-01   3.162539e-13   2.534951e-04   1.896471e-14   264
  3.395201e-01   2.357082e-13   1.256576e-08   1.857316e-14   192
  3.404451e-01   2.151888e-13   2.731894e-04   1.726294e-14   152
  3.412191e-01   2.755469e-13   7.492773e-09   2.612435e-14   144
  3.428472e-01   2.330591e-13   1.768108e-04   1.610060e-14   216
  3.436008e-01   2.596723e-13   2.362665e-04   1.450373e-14   312
  3.449274e-01   2.258588e-13   2.738281e-04   1.373580e-14   240
  3.457090e-01   1.526606e-13   3.973643e-09   1.556719e-14   96
  3.471927e-01   2.047504e-13   2.617995e-04   2.188983e-14   144
  3.481071e-01   1.760279e-13   2.573258e-04   9.157988e-15   456
  3.495904e-01   1.967098e-13   0.000000e+00   1.683149e-14   120
  3.501414e-01   1.975369e-13   0.000000e+00   1.985928e-14   144
  3.512407e-01   1.937742e-13   0.000000e+00   3.526248e-14   24
  3.519456e-01   1.865960e-13   2.473498e-04   9.492411e-15   336
  3.531645e-01   2.083474e-13   2.727931e-04   1.539913e-14   198
  3.543067e-01   2.028726e-13   2.652756e-04   9.924232e-15   432
  3.556041e-01   2.274829e-13   0.000000e+00   3.187469e-14   48
  3.562810e-01   2.260821e-13   2.341925e-04   1.274656e-14   384
  3.574963e-01   1.610051e-13   2.696052e-04   1.300378e-14   144
  3.585975e-01   2.195298e-13   2.676825e-04   1.593435e-14   264
  3.599147e-01   2.133929e-13   0.000000e+00   2.393537e-14   48
  3.607984e-01   2.063615e-13   2.545223e-04   1.156314e-14   276
  3.616510e-01   1.764000e-13   2.307176e-04   1.327431e-14   192
  3.627906e-01   1.681545e-13   2.592759e-04   7.155676e-15   552
  3.641741e-01   2.166813e-13   8.991328e-09   2.374566e-14   120
  3.649965e-01   1.725472e-13   2.624511e-04   1.096853e-14   216
  3.657587e-01   2.379521e-13   4.495664e-09   2.025635e-14   120
  3.671201e-01   1.766990e-13   2.584500e-04   8.242983e-15   408
  3.683844e-01   1.168904e-13   5.619580e-09   1.993711e-14   24
  3.691684e-01   1.701741e-13   2.610810e-04   9.109501e-15   384
  3.702633e-01   1.863855e-13   2.550855e-04   1.060015e-14   240
  3.712141e-01   2.195874e-13   2.569535e-04   1.651594e-14   168
  3.725471e-01   1.688238e-13   6.357829e-09   1.581470e-14   120
  3.734064e-01   1.634009e-13   2.678605e-04   7.986041e-15   350
  3.748037e-01   2.182248e-13   4.409502e-04   1.319973e-14   384
  3.756388e-01   1.867486e-13   0.000000e+00   1.588796e-14   144
  3.771752e-01   1.593973e-13   1.059638e-08   8.929481e-15   288
  3.779773e-01   1.967388e-13   2.524053e-04   1.155262e-14   336
  3.790686e-01   1.554429e-13   2.297941e-04   1.165122e-14   168
  3.797219e-01   1.655937e-13   4.541306e-09   7.747200e-15   336
  3.810732e-01   1.461369e-13   2.385126e-04   8.991749e-15   288
  3.818848e-01   1.774761e-13   2.247398e-04   1.253008e-14   264
  3.832590e-01   1.713868e-13   0.000000e+00   1.306364e-14   240
  3.837616e-01   1.487293e-13   7.947286e-09   1.861220e-14   96
  3.855656e-01   1.816960e-13   3.056310e-04   1.081870e-14   360
  3.864075e-01   1.878398e-13   2.253025e-04   1.796954e-14   168
  3.874713e-01   1.415697e-13   2.456032e-04   6.379850e-15   456
  3.887523e-01   1.582264e-13   7.064254e-09   1.507860e-14   108
  3.894728e-01   1.288193e-13   2.464311e-04   7.030360e-15   264
  3.903716e-01   1.311286e-13   2.198567e-04   8.605151e-15   264
  3.916025e-01   1.448772e-13   2.074668e-04   8.144857e-15   312
  3.931351e-01   1.303328e-13   1.541705e-04   8.905594e-15   270
  3.937775e-01   1.633435e-13   1.957388e-04   1.062783e-14   240
  3.949323e-01   1.584590e-13   2.421536e-04   9.345626e-15   384
  3.956334e-01   1.347661e-13   0.000000e+00   8.708170e-15   192
  3.969952e-01   1.513957e-13   1.942960e-04   9.617427e-15   240
  3.977852e-01   1.637084e-13   2.397927e-04   1.077798e-14   336
  3.992708e-01   1.328184e-13   2.413972e-04   5.679150e-15   480
  4.004761e-01   1.986689e-13   0.000000e+00   3.289530e-14   72
  4.011493e-01   1.318657e-13   2.353842e-04   7.736646e-15   240
  4.020650e-01   1.581289e-13   2.212289e-04   9.540105e-15   312
  4.031147e-01   1.298546e-13   2.390954e-04   8.070281e-15   240
  4.047009e-01   1.436535e-13   1.816506e-04   7.136419e-15   408
  4.053288e-01   1.305013e-13   1.663482e-04   8.286437e-15   336
  4.065560e-01   1.414485e-13   2.112212e-04   8.812778e-15   264
  4.071591e-01   1.170809e-13   0.000000e+00   1.013440e-14   144
  4.088370e-01   1.156032e-13   2.927651e-04   5.520969e-15   464
  4.097211e-01   1.570685e-13   2.328083e-04   1.280045e-14   168
  4.105939e-01   1.374825e-13   2.120376e-04   8.852701e-15   336
  4.121713e-01   1.347296e-13   2.227870e-04   7.015412e-15   414
  4.130606e-01   1.469951e-13   2.319080e-04   1.190699e-14   216
  4.141998e-01   2.143228e-13   5.619580e-09   2.221110e-14   96
  4.146649e-01   1.403782e-13   1.685874e-08   7.456953e-15   384
  4.162944e-01   1.424974e-13   2.314600e-04   7.651564e-15   492
  4.171676e-01   1.581252e-13   2.263480e-04   1.009920e-14   240
  4.181546e-01   1.334231e-13   2.298225e-04   8.623757e-15   312
  4.195176e-01   8.945974e-14   2.297469e-04   7.731447e-15   192
  4.203810e-01   1.234834e-13   2.226525e-04   5.663595e-15   504
  4.215265e-01   1.305194e-13   1.473998e-04   7.336755e-15   408
  4.224284e-01   1.125768e-13   4.515774e-04   8.425016e-15   168
  4.235571e-01   1.615819e-13   2.145032e-04   1.190218e-14   288
  4.245041e-01   1.277778e-13   2.238525e-04   7.713338e-15   288
  4.254743e-01   9.168073e-14   2.251410e-04   4.255879e-15   432
  4.268815e-01   1.301578e-13   2.129084e-04   1.111647e-14   216
  4.276334e-01   1.215742e-13   2.124592e-04   7.512834e-15   360
  4.289721e-01   1.235538e-13   2.073582e-04   8.147818e-15   312
  4.301803e-01   1.717732e-13   0.000000e+00   2.455627e-14   48
  4.308767e-01   1.234172e-13   2.223178e-04   6.525160e-15   432
  4.321240e-01   1.210850e-13   3.708284e-04   6.072916e-15   414
  4.328606e-01   1.102849e-13   1.956255e-08   7.568595e-15   312
  4.342347e-01   1.077077e-13   3.253813e-04   5.760735e-15   528
  4.351620e-01   1.160174e-13   1.707976e-04   8.010091e-15   264
  4.362761e-01   1.302344e-13   2.025191e-04   7.427248e-15   480
  4.377318e-01   1.061529e-13   0.000000e+00   7.161504e-15   288
  4.383604e-01   1.001437e-13   2.176005e-04   7.911327e-15   168
  4.395105e-01   1.114857e-13   3.444610e-04   5.184312e-15   504
  4.408036e-01   1.453819e-13   7.492773e-09   1.507977e-14   144
  4.416171e-01   9.674631e-14   2.212265e-04   4.385234e-15   464
  4.428396e-01   1.018085e-13   3.246624e-04   5.224687e-15   432
  4.434197e-01   1.095512e-13   5.619580e-09   8.414650e-15   192
  4.449189e-01   9.509502e-14   2.406833e-04   6.018774e-15   396
  4.458042e-01   8.077394e-14   2.162000e-04   4.522766e-15   288
  4.466990e-01   9.633963e-14   2.135686e-04   5.944973e-15   336
  4.481283e-01   9.565005e-14   1.352359e-04   7.019307e-15   432
  4.490354e-01   8.525232e-14   3.505126e-04   5.147654e-15   360
  4.500539e-01   1.015602e-13   2.073334e-04   5.016727e-15   384
  4.515004e-01   8.808687e-14   1.830116e-04   6.033323e-15   198
  4.521974e-01   8.664821e-14   2.080246e-04   4.002255e-15   552
  4.534970e-01   1.074819e-13   2.912202e-04   5.761962e-15   432
  4.545821e-01   1.047929e-13   0.000000e+00   8.994916e-15   168
  4.554927e-01   1.135728e-13   3.610065e-04   6.426238e-15   480
  4.566974e-01   1.140074e-13   0.000000e+00   1.198075e-14   120
  4.572396e-01   1.070736e-13   2.948545e-04   6.305532e-15   336
  4.585628e-01   8.121449e-14   2.080152e-04   3.445614e-15   672
  4.598711e-01   9.912468e-14   3.025866e-04   4.238292e-15   528
  4.604805e-01   8.177067e-14   9.082613e-09   7.095198e-15   168
  4.618883e-01   8.807314e-14   3.375333e-04   4.785041e-15   456
  4.627474e-01   1.119313e-13   2.061344e-04   1.166910e-14   168
  4.636392e-01   9.877931e-14   2.057643e-04   4.455203e-15   504
  4.651216e-01   7.988104e-14   2.647872e-04   4.019020e-15   336
  4.660180e-01   8.775368e-14   1.908802e-04   5.744407e-15   312
  4.670124e-01   9.312192e-14   1.865029e-04   4.085020e-15   504
  4.683210e-01   8.832880e-14   1.294009e-04   4.272780e-15   432
  4.689362e-01   8.087565e-14   1.999672e-04   5.254111e-15   312
  4.702151e-01   7.586704e-14   2.049761e-04   4.317245e-15   384
  4.715504e-01   1.236804e-13   1.741510e-04   1.369058e-14   126
  4.723748e-01   9.386001e-14   3.057676e-04   5.173873e-15   492
  4.734278e-01   9.865997e-14   1.958445e-04   5.613429e-15   528
  4.747438e-01   9.303589e-14   1.989360e-04   4.867782e-15   480
  4.755596e-01   8.235100e-14   2.748289e-04   4.403646e-15   432
  4.767402e-01   8.291966e-14   2.161166e-04   4.898856e-15   440
  4.781114e-01   8.141618e-14   1.074739e-04   5.910780e-15   312
  4.786259e-01   7.714116e-14   1.610586e-04   4.013373e-15   480
  4.796813e-01   8.404209e-14   3.153497e-04   4.295736e-15   408
  4.812233e-01   9.299542e-14   1.888588e-04   5.970806e-15   360
  4.818747e-01   8.364641e-14   1.822418e-04   5.163045e-15   408
  4.830820e-01   7.581351e-14   1.854542e-04   3.723015e-15   456
  4.844414e-01   8.648404e-14   1.772485e-04   5.298081e-15   264
  4.851959e-01   8.706032e-14   1.923591e-04   4.784666e-15   384
  4.862943e-01   6.892902e-14   3.238501e-04   2.986898e-15   672
  4.875640e-01   8.385922e-14   1.937042e-04   6.654931e-15   240
  4.882967e-01   8.154721e-14   1.965613e-04   5.318972e-15   264
  4.893308e-01   6.646789e-14   2.424259e-04   3.083137e-15   624
  4.908739e-01   5.202890e-14   0.000000e+00   4.080384e-15   150
  4.914232e-01   8.520591e-14   2.716574e-04   3.795363e-15   600
  4.925819e-01   8.449593e-14   1.874909e-04   3.907797e-15   672
  4.938939e-01   7.098272e-14   1.763484e-04   4.271935e-15   336
  4.946248e-01   7.348487e-14   1.918157e-04   3.918858e-15   408
  4.957926e-01   8.321959e-14   1.913639e-04   4.733372e-15   408
  4.970915e-01   8.561588e-14   9.676385e-05   5.762924e-15   360
  4.978921e-01   7.621883e-14   3.552857e-04   4.520872e-15   456
  4.988592e-01   7.771102e-14   1.932065e-04   4.875742e-15   384
  5.000902e-01   5.656863e-14   1.783541e-04   3.347691e-15   348
  5.007554e-01   7.961976e-14   2.198754e-04   3.826288e-15   576
  5.020050e-01   6.878989e-14   1.810385e-04   3.645698e-15   504
  5.032833e-01   7.291293e-14   2.553443e-04   3.570962e-15   432
  5.043991e-01   7.548931e-14   3.473946e-04   3.973050e-15   576
  5.051948e-01   6.427931e-14   0.000000e+00   5.364340e-15   264
  5.064571e-01   5.875921e-14   2.764393e-04   2.283527e-15   768
  5.075549e-01   6.224016e-14   3.721752e-04   3.902730e-15   240
  5.084277e-01   6.576771e-14   3.282233e-04   6.930290e-15   192
  5.096990e-01   6.159487e-14   2.416124e-04   3.454060e-15   504
  5.106418e-01   7.972349e-14   3.255818e-04   4.381173e-15   590
  5.115460e-01   7.416056e-14   3.647966e-04   5.017181e-15   384
  5.126798e-01   7.563271e-14   3.048625e-04   4.146074e-15   504
  5.140486e-01   7.141214e-14   2.933830e-04   3.567244e-15   648
  5.153764e-01   6.237972e-14   7.967896e-05   3.279987e-15   504
  5.159117e-01   6.153334e-14   1.817627e-04   4.397723e-15   312
  5.168569e-01   7.043939e-14   2.618753e-04   3.644578e-15   576
  5.181545e-01   6.699861e-14   1.822405e-04   5.202439e-15   240
  5.189109e-01   6.422813e-14   1.841453e-04   2.720317e-15   552
  5.199816e-01   6.589644e-14   1.729082e-04   3.148379e-15   600
  5.215067e-01   6.357183e-14   2.111937e-04   3.387765e-15   600
  5.224237e-01   6.539870e-14   3.382099e-04   4.457378e-15   312
  5.233368e-01   6.855700e-14   2.945474e-04   3.372547e-15   480
  5.244775e-01   5.867388e-14   1.837693e-04   2.662891e-15   576
  5.254818e-01   6.470036e-14   2.959085e-04   4.363863e-15   408
  5.263729e-01   5.068391e-14   3.451909e-04   4.136965e-15   216
  5.275243e-01   6.111520e-14   2.643774e-04   3.374176e-15   516
  5.287578e-01   6.072180e-14   2.522429e-04   2.547816e-15   744
  5.300304e-01   7.423950e-14   1.684760e-04   4.126006e-15   462
  5.307494e-01   6.134731e-14   1.712315e-04   3.549809e-15   432
  5.318647e-01   6.502284e-14   1.588547e-04   3.390453e-15   648
  5.331761e-01   6.313738e-14   2.324340e-04   3.840898e-15   528
  5.342295e-01   7.070624e-14   2.799086e-04   3.371260e-15   600
  5.352820e-01   9.049606e-14   3.528915e-04   8.535256e-15   240
  5.363014e-01   5.896274e-14   2.703115e-04   2.963501e-15   720
  5.374863e-01   6.701544e-14   2.138653e-04   3.819508e-15   720
  5.387997e-01   3.837427e-14   0.000000e+00   3.317193e-15   144
  5.394909e-01   6.210981e-14   2.757364e-04   3.041916e-15   720
