# power spectrum of B
# redshift z=10.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.756204e-01   9.228996e-18   0.000000e+00   1.282137e-18   24
  1.767146e-01   6.714871e-18   0.000000e+00   5.050634e-19   102
  1.778021e-01   5.030306e-18   0.000000e+00   4.695619e-19   48
  1.788829e-01   5.932764e-18   0.000000e+00   6.035123e-19   72
  1.799573e-01   6.260327e-18   0.000000e+00   8.459657e-19   48
  1.810253e-01   6.068070e-18   0.000000e+00   4.696327e-19   48
  1.820871e-01   6.326996e-18   4.495664e-09   3.620531e-19   120
  1.841922e-01   4.089966e-18   2.809790e-09   5.139377e-19   24
  1.852358e-01   5.515783e-18   2.649095e-09   3.249719e-19   144
  1.862735e-01   4.705786e-18   3.178914e-09   3.299621e-19   120
  1.873055e-01   4.142598e-18   2.809790e-09   3.951950e-19   48
  1.893526e-01   5.634670e-18   2.809790e-09   5.131520e-19   48
  1.903679e-01   5.358725e-18   2.809790e-09   4.338165e-19   96
  1.930487e-01   4.345461e-18   4.711199e-04   3.865127e-19   72
  1.943761e-01   5.451535e-18   3.532127e-09   3.852893e-19   108
  1.953653e-01   4.620519e-18   0.000000e+00   4.108079e-19   72
  1.963495e-01   5.351984e-18   0.000000e+00   6.102444e-19   30
  1.973288e-01   4.445080e-18   0.000000e+00   2.001783e-19   168
  1.983033e-01   5.259771e-18   0.000000e+00   5.102715e-19   48
  2.002380e-01   5.469999e-18   0.000000e+00   4.688067e-19   72
  2.011984e-01   4.550774e-18   0.000000e+00   3.390765e-19   96
  2.021542e-01   3.997702e-18   5.298191e-09   3.543307e-19   72
  2.031055e-01   3.902259e-18   0.000000e+00   3.211696e-19   72
  2.047049e-01   4.695905e-18   4.350048e-04   3.444275e-19   104
  2.059331e-01   4.282259e-18   3.746387e-09   2.994984e-19   144
  2.087224e-01   4.396620e-18   6.282881e-09   2.663871e-19   96
  2.096439e-01   3.800212e-18   0.000000e+00   3.306621e-19   96
  2.111095e-01   3.660462e-18   4.475232e-04   2.296648e-19   120
  2.123845e-01   4.022317e-18   0.000000e+00   2.573827e-19   120
  2.132902e-01   3.361936e-18   0.000000e+00   2.783134e-19   72
  2.150901e-01   4.076239e-18   0.000000e+00   4.330971e-19   48
  2.159845e-01   3.732361e-18   4.235416e-09   2.853188e-19   78
  2.171286e-01   3.792911e-18   4.007142e-04   2.235883e-19   168
  2.195255e-01   3.457362e-18   3.746387e-09   1.992806e-19   144
  2.204018e-01   4.457236e-18   3.746387e-09   2.890277e-19   144
  2.229436e-01   3.134063e-18   2.307791e-04   1.805827e-19   156
  2.238729e-01   3.709827e-18   4.866699e-09   2.447245e-19   48
  2.247323e-01   3.389924e-18   3.178914e-09   2.434800e-19   120
  2.255884e-01   3.113245e-18   0.000000e+00   2.841391e-19   48
  2.271022e-01   3.135060e-18   3.532495e-04   1.504907e-19   216
  2.289809e-01   2.766348e-18   0.000000e+00   2.683537e-19   48
  2.298212e-01   3.103915e-18   2.809790e-09   2.045231e-19   96
  2.310160e-01   2.688132e-18   4.128272e-04   1.533679e-19   168
  2.323239e-01   2.835191e-18   2.809790e-09   4.427086e-19   48
  2.331522e-01   3.261459e-18   0.000000e+00   2.468825e-19   96
  2.339775e-01   2.284134e-18   0.000000e+00   1.630527e-19   48
  2.356194e-01   2.099090e-18   3.178914e-09   2.595968e-19   30
  2.364362e-01   3.303364e-18   2.809790e-09   2.554285e-19   96
  2.374123e-01   2.456370e-18   3.244455e-04   1.146746e-19   240
  2.386674e-01   3.394204e-18   3.500299e-04   7.699959e-19   32
  2.396752e-01   2.482571e-18   0.000000e+00   1.319335e-19   168
  2.404781e-01   2.616973e-18   0.000000e+00   1.398362e-19   120
  2.420760e-01   2.958667e-18   5.923557e-09   2.323381e-19   72
  2.428710e-01   2.617388e-18   3.746387e-09   1.808310e-19   144
  2.436634e-01   2.792077e-18   0.000000e+00   2.070756e-19   96
  2.444532e-01   2.004276e-18   0.000000e+00   1.240483e-19   96
  2.460253e-01   3.152635e-18   4.588368e-09   2.769065e-19   72
  2.468075e-01   2.147631e-18   3.973643e-09   1.612476e-19   96
  2.483647e-01   1.846844e-18   0.000000e+00   1.679584e-19   24
  2.491396e-01   2.164618e-18   0.000000e+00   1.013598e-19   192
  2.500522e-01   1.813600e-18   2.970416e-04   1.212480e-19   132
  2.514501e-01   2.297972e-18   0.000000e+00   1.942862e-19   96
  2.522156e-01   1.939381e-18   0.000000e+00   1.701384e-19   96
  2.529787e-01   1.886686e-18   3.178914e-09   1.340883e-19   120
  2.544981e-01   1.371531e-18   0.000000e+00   1.197117e-19   48
  2.557435e-01   2.383684e-18   3.599905e-04   1.194064e-19   222
  2.567603e-01   2.043959e-18   0.000000e+00   1.038641e-19   120
  2.575100e-01   1.781637e-18   4.866699e-09   2.158511e-19   24
  2.586015e-01   2.214445e-18   3.715625e-04   1.120632e-19   312
  2.609797e-01   1.688272e-18   3.483547e-04   9.852356e-20   72
  2.619630e-01   2.535023e-18   2.809790e-09   1.793051e-19   96
  2.629726e-01   1.982592e-18   3.547511e-04   1.123673e-19   192
  2.641613e-01   1.738807e-18   4.495664e-09   1.104189e-19   120
  2.648900e-01   1.836972e-18   0.000000e+00   1.046572e-19   144
  2.663415e-01   1.787386e-18   0.000000e+00   2.658392e-19   48
  2.673732e-01   1.757599e-18   3.567146e-04   8.289981e-20   336
  2.685040e-01   2.162638e-18   0.000000e+00   2.368475e-19   48
  2.699360e-01   1.772642e-18   0.000000e+00   1.087858e-19   192
  2.706492e-01   1.618880e-18   0.000000e+00   1.651455e-19   48
  2.726764e-01   1.576087e-18   2.476067e-04   1.319024e-19   56
  2.736844e-01   1.788468e-18   3.180112e-04   7.248901e-20   336
  2.748894e-01   1.517653e-18   3.532127e-09   1.473925e-19   54
  2.759390e-01   1.809402e-18   3.492904e-04   8.991430e-20   240
  2.781181e-01   1.869596e-18   3.344484e-04   1.167026e-19   228
  2.790651e-01   1.359145e-18   3.746387e-09   1.623494e-19   72
  2.799844e-01   1.810330e-18   3.244231e-04   1.182104e-19   144
  2.811298e-01   1.700191e-18   0.000000e+00   1.757633e-19   96
  2.818146e-01   1.674896e-18   4.495664e-09   8.112363e-20   240
  2.831793e-01   1.689128e-18   3.973643e-09   2.470809e-19   24
  2.840530e-01   1.571622e-18   3.064151e-04   6.342909e-20   336
  2.852142e-01   8.089256e-19   0.000000e+00   8.610088e-20   72
  2.862741e-01   1.788238e-18   3.332831e-04   1.287215e-19   168
  2.872346e-01   1.527496e-18   0.000000e+00   1.340536e-19   72
  2.885737e-01   1.624407e-18   0.000000e+00   1.309378e-19   96
  2.896108e-01   1.101045e-18   3.307829e-04   4.585525e-20   216
  2.905708e-01   1.357741e-18   3.973643e-09   9.754966e-20   96
  2.918946e-01   1.486616e-18   0.000000e+00   7.340126e-20   192
  2.925542e-01   1.463343e-18   3.746387e-09   7.793012e-20   144
  2.938691e-01   1.390478e-18   0.000000e+00   1.280963e-19   48
  2.947794e-01   1.307691e-18   3.189136e-04   5.899535e-20   246
  2.960164e-01   1.489405e-18   2.940434e-04   9.808450e-20   168
  2.971308e-01   1.291337e-18   5.506041e-09   8.211386e-20   120
  2.977788e-01   1.428634e-18   0.000000e+00   8.382049e-20   240
  2.990707e-01   1.787064e-18   3.973643e-09   3.743332e-19   24
  3.001001e-01   1.311425e-18   3.147475e-04   5.683862e-20   360
  3.013820e-01   1.611183e-18   3.134082e-04   1.477055e-19   120
  3.022763e-01   1.299408e-18   0.000000e+00   6.281442e-20   144
  3.029133e-01   1.429341e-18   0.000000e+00   1.252132e-19   96
  3.048165e-01   1.307386e-18   0.000000e+00   9.650317e-20   144
  3.054482e-01   1.431233e-18   0.000000e+00   9.046645e-20   132
  3.063360e-01   9.955933e-19   3.093292e-04   5.022232e-20   176
  3.076248e-01   1.146682e-18   3.123602e-04   5.035684e-20   312
  3.092116e-01   1.058988e-18   0.000000e+00   6.622002e-20   96
  3.098343e-01   9.179924e-19   0.000000e+00   5.352947e-20   144
  3.107899e-01   1.205089e-18   3.092271e-04   5.519348e-20   312
  3.123131e-01   1.041287e-18   0.000000e+00   9.862979e-20   48
  3.129297e-01   1.173680e-18   3.973643e-09   6.717125e-20   192
  3.141593e-01   1.414841e-18   0.000000e+00   1.607243e-20   6
  3.149762e-01   9.806487e-19   2.884066e-04   4.564553e-20   288
  3.162994e-01   1.280421e-18   3.047203e-04   7.407197e-20   192
  3.172124e-01   1.339576e-18   9.345130e-09   7.065600e-20   216
  3.178195e-01   1.180027e-18   0.000000e+00   1.167546e-19   72
  3.193321e-01   1.047841e-18   3.018264e-04   6.178164e-20   192
  3.203366e-01   1.105226e-18   2.241224e-04   6.422909e-20   288
  3.214381e-01   1.043096e-18   0.000000e+00   9.746689e-20   24
  3.222890e-01   9.411436e-19   2.952626e-04   3.631230e-20   456
  3.238280e-01   1.381098e-18   5.619580e-09   1.389363e-19   48
  3.247789e-01   9.842068e-19   2.908218e-04   5.711380e-20   240
  3.258718e-01   9.280386e-19   2.939082e-04   4.877685e-20   216
  3.267908e-01   1.168131e-18   0.000000e+00   1.018389e-19   72
  3.273801e-01   7.460891e-19   1.015467e-08   4.007368e-20   168
  3.290441e-01   8.297531e-19   2.184577e-04   3.889009e-20   288
  3.299773e-01   1.066436e-18   2.890570e-04   6.657943e-20   168
  3.314762e-01   7.979431e-19   0.000000e+00   4.683256e-20   192
  3.320572e-01   8.183899e-19   3.746387e-09   4.930865e-20   144
  3.332162e-01   1.295068e-18   0.000000e+00   1.687627e-19   36
  3.341991e-01   8.616771e-19   2.639705e-04   4.922966e-20   342
  3.351389e-01   9.097481e-19   2.710657e-04   8.462210e-20   144
  3.363470e-01   8.912862e-19   2.842800e-04   4.335068e-20   384
  3.378125e-01   7.300332e-19   7.786718e-09   4.754924e-20   120
  3.385379e-01   9.414915e-19   2.534951e-04   5.982509e-20   264
  3.395201e-01   8.834782e-19   1.256576e-08   6.566653e-20   192
  3.404451e-01   7.708492e-19   2.731894e-04   4.759093e-20   152
  3.412191e-01   8.378224e-19   7.492773e-09   5.526720e-20   144
  3.428472e-01   7.274890e-19   1.768108e-04   3.856003e-20   216
  3.436008e-01   8.638319e-19   2.362665e-04   4.145178e-20   312
  3.449274e-01   9.151944e-19   2.738281e-04   5.330379e-20   240
  3.457090e-01   7.517274e-19   3.973643e-09   4.719554e-20   96
  3.471927e-01   4.493054e-19   2.617995e-04   2.278416e-20   144
  3.481071e-01   8.057216e-19   2.573258e-04   3.815424e-20   456
  3.495904e-01   6.434332e-19   0.000000e+00   4.662843e-20   120
  3.501414e-01   6.866615e-19   0.000000e+00   5.001481e-20   144
  3.512407e-01   7.361631e-19   0.000000e+00   6.370129e-20   24
  3.519456e-01   6.340970e-19   2.473498e-04   2.728676e-20   336
  3.531645e-01   6.958886e-19   2.727931e-04   3.430851e-20   198
  3.543067e-01   7.357660e-19   2.652756e-04   3.156157e-20   432
  3.556041e-01   1.018702e-18   0.000000e+00   1.278839e-19   48
  3.562810e-01   7.473268e-19   2.341925e-04   3.072386e-20   384
  3.574963e-01   5.753329e-19   2.696052e-04   5.564722e-20   144
  3.585975e-01   8.007844e-19   2.676825e-04   4.580671e-20   264
  3.599147e-01   6.325082e-19   0.000000e+00   5.149411e-20   48
  3.607984e-01   6.669875e-19   2.545223e-04   3.937755e-20   276
  3.616510e-01   7.450190e-19   2.307176e-04   4.395864e-20   192
  3.627906e-01   6.630800e-19   2.592759e-04   2.532097e-20   552
  3.641741e-01   7.203089e-19   8.991328e-09   5.711756e-20   120
  3.649965e-01   4.279912e-19   2.624511e-04   2.339506e-20   216
  3.657587e-01   4.793955e-19   4.495664e-09   3.519416e-20   120
  3.671201e-01   7.040403e-19   2.584500e-04   3.969460e-20   408
  3.683844e-01   2.629959e-19   5.619580e-09   5.526660e-20   24
  3.691684e-01   5.679952e-19   2.610810e-04   2.876193e-20   384
  3.702633e-01   5.219007e-19   2.550855e-04   2.953150e-20   240
  3.712141e-01   5.672383e-19   2.569535e-04   3.458866e-20   168
  3.725471e-01   4.934251e-19   6.357829e-09   4.109278e-20   120
  3.734064e-01   6.468612e-19   2.678605e-04   3.152638e-20   350
  3.748037e-01   6.679034e-19   4.409502e-04   3.682512e-20   384
  3.756388e-01   7.123623e-19   0.000000e+00   6.957761e-20   144
  3.771752e-01   5.622552e-19   1.059638e-08   3.433960e-20   288
  3.779773e-01   6.022960e-19   2.524053e-04   3.948349e-20   336
  3.790686e-01   4.494709e-19   2.297941e-04   2.910848e-20   168
  3.797219e-01   6.267031e-19   4.541306e-09   3.185206e-20   336
  3.810732e-01   5.856271e-19   2.385126e-04   4.039375e-20   288
  3.818848e-01   6.560174e-19   2.247398e-04   3.339287e-20   264
  3.832590e-01   5.397152e-19   0.000000e+00   4.486203e-20   240
  3.837616e-01   4.216427e-19   7.947286e-09   3.754218e-20   96
  3.855656e-01   4.734854e-19   3.056310e-04   1.974281e-20   360
  3.864075e-01   6.667327e-19   2.253025e-04   5.307786e-20   168
  3.874713e-01   4.490472e-19   2.456032e-04   1.844453e-20   456
  3.887523e-01   4.369977e-19   7.064254e-09   3.188211e-20   108
  3.894728e-01   3.195964e-19   2.464311e-04   1.732681e-20   264
  3.903716e-01   4.239261e-19   2.198567e-04   2.555901e-20   264
  3.916025e-01   5.699717e-19   2.074668e-04   3.368033e-20   312
  3.931351e-01   5.439135e-19   1.541705e-04   3.792798e-20   270
  3.937775e-01   5.230229e-19   1.957388e-04   3.516788e-20   240
  3.949323e-01   4.646691e-19   2.421536e-04   2.556308e-20   384
  3.956334e-01   4.641373e-19   0.000000e+00   2.913152e-20   192
  3.969952e-01   5.158027e-19   1.942960e-04   3.580639e-20   240
  3.977852e-01   5.863875e-19   2.397927e-04   3.449933e-20   336
  3.992708e-01   4.686672e-19   2.413972e-04   2.266763e-20   480
  4.004761e-01   4.894834e-19   0.000000e+00   4.390228e-20   72
  4.011493e-01   5.610617e-19   2.353842e-04   5.212273e-20   240
  4.020650e-01   4.332821e-19   2.212289e-04   2.550375e-20   312
  4.031147e-01   4.132742e-19   2.390954e-04   2.413342e-20   240
  4.047009e-01   4.505858e-19   1.816506e-04   2.178658e-20   408
  4.053288e-01   4.475513e-19   1.663482e-04   2.283647e-20   336
  4.065560e-01   4.260843e-19   2.112212e-04   2.512871e-20   264
  4.071591e-01   2.708940e-19   0.000000e+00   1.583905e-20   144
  4.088370e-01   3.876056e-19   2.927651e-04   1.779728e-20   464
  4.097211e-01   4.193618e-19   2.328083e-04   3.354742e-20   168
  4.105939e-01   3.190146e-19   2.120376e-04   2.302272e-20   336
  4.121713e-01   3.417897e-19   2.227870e-04   1.719636e-20   414
  4.130606e-01   5.323079e-19   2.319080e-04   4.531880e-20   216
  4.141998e-01   8.380154e-19   5.619580e-09   7.600078e-20   96
  4.146649e-01   3.753026e-19   1.685874e-08   2.567815e-20   384
  4.162944e-01   3.694749e-19   2.314600e-04   1.469678e-20   492
  4.171676e-01   5.095644e-19   2.263480e-04   3.885766e-20   240
  4.181546e-01   4.041752e-19   2.298225e-04   2.259301e-20   312
  4.195176e-01   2.789116e-19   2.297469e-04   2.946092e-20   192
  4.203810e-01   3.679060e-19   2.226525e-04   2.135407e-20   504
  4.215265e-01   3.580773e-19   1.473998e-04   1.848166e-20   408
  4.224284e-01   2.744249e-19   4.515774e-04   1.698367e-20   168
  4.235571e-01   5.069765e-19   2.145032e-04   2.842773e-20   288
  4.245041e-01   3.903084e-19   2.238525e-04   2.395212e-20   288
  4.254743e-01   2.726319e-19   2.251410e-04   1.465362e-20   432
  4.268815e-01   3.632966e-19   2.129084e-04   2.677528e-20   216
  4.276334e-01   2.971325e-19   2.124592e-04   1.739986e-20   360
  4.289721e-01   3.232187e-19   2.073582e-04   1.937539e-20   312
  4.301803e-01   3.872501e-19   0.000000e+00   4.863151e-20   48
  4.308767e-01   3.325397e-19   2.223178e-04   1.789466e-20   432
  4.321240e-01   3.262029e-19   3.708284e-04   2.387247e-20   414
  4.328606e-01   3.267889e-19   1.956255e-08   2.249767e-20   312
  4.342347e-01   3.584669e-19   3.253813e-04   2.227723e-20   528
  4.351620e-01   4.008405e-19   1.707976e-04   3.116458e-20   264
  4.362761e-01   3.792101e-19   2.025191e-04   1.959445e-20   480
  4.377318e-01   3.232955e-19   0.000000e+00   2.382580e-20   288
  4.383604e-01   2.735551e-19   2.176005e-04   1.810913e-20   168
  4.395105e-01   3.891354e-19   3.444610e-04   2.061213e-20   504
  4.408036e-01   4.924393e-19   7.492773e-09   4.512723e-20   144
  4.416171e-01   2.436837e-19   2.212265e-04   9.980103e-21   464
  4.428396e-01   3.492597e-19   3.246624e-04   2.153735e-20   432
  4.434197e-01   2.831236e-19   5.619580e-09   2.793010e-20   192
  4.449189e-01   2.676685e-19   2.406833e-04   1.539149e-20   396
  4.458042e-01   2.246610e-19   2.162000e-04   1.525244e-20   288
  4.466990e-01   2.432060e-19   2.135686e-04   1.730799e-20   336
  4.481283e-01   2.948784e-19   1.352359e-04   1.877897e-20   432
  4.490354e-01   2.748323e-19   3.505126e-04   1.956075e-20   360
  4.500539e-01   3.207400e-19   2.073334e-04   1.669102e-20   384
  4.515004e-01   2.771214e-19   1.830116e-04   2.502861e-20   198
  4.521974e-01   2.560750e-19   2.080246e-04   1.457132e-20   552
  4.534970e-01   3.604273e-19   2.912202e-04   2.272001e-20   432
  4.545821e-01   3.095993e-19   0.000000e+00   3.016092e-20   168
  4.554927e-01   3.665598e-19   3.610065e-04   2.154594e-20   480
  4.566974e-01   2.239313e-19   0.000000e+00   1.860955e-20   120
  4.572396e-01   3.356696e-19   2.948545e-04   2.314208e-20   336
  4.585628e-01   2.443548e-19   2.080152e-04   1.159881e-20   672
  4.598711e-01   3.280378e-19   3.025866e-04   1.843441e-20   528
  4.604805e-01   1.563483e-19   9.082613e-09   1.134992e-20   168
  4.618883e-01   2.734377e-19   3.375333e-04   1.654582e-20   456
  4.627474e-01   3.117349e-19   2.061344e-04   2.825113e-20   168
  4.636392e-01   2.618047e-19   2.057643e-04   1.339673e-20   504
  4.651216e-01   1.650717e-19   2.647872e-04   1.195707e-20   336
  4.660180e-01   2.702645e-19   1.908802e-04   1.700261e-20   312
  4.670124e-01   2.330684e-19   1.865029e-04   1.188540e-20   504
  4.683210e-01   2.107804e-19   1.294009e-04   1.369770e-20   432
  4.689362e-01   2.196444e-19   1.999672e-04   1.365242e-20   312
  4.702151e-01   1.980079e-19   2.049761e-04   1.026025e-20   384
  4.715504e-01   3.238029e-19   1.741510e-04   3.730867e-20   126
  4.723748e-01   3.098638e-19   3.057676e-04   2.244388e-20   492
  4.734278e-01   2.639367e-19   1.958445e-04   1.789841e-20   528
  4.747438e-01   2.137689e-19   1.989360e-04   1.510255e-20   480
  4.755596e-01   2.895328e-19   2.748289e-04   1.965952e-20   432
  4.767402e-01   2.449583e-19   2.161166e-04   1.730641e-20   440
  4.781114e-01   3.375764e-19   1.074739e-04   2.732777e-20   312
  4.786259e-01   2.325706e-19   1.610586e-04   1.692304e-20   480
  4.796813e-01   2.382903e-19   3.153497e-04   1.727450e-20   408
  4.812233e-01   3.240751e-19   1.888588e-04   2.243227e-20   360
  4.818747e-01   2.219023e-19   1.822418e-04   1.570461e-20   408
  4.830820e-01   1.875374e-19   1.854542e-04   1.410905e-20   456
  4.844414e-01   2.236290e-19   1.772485e-04   1.466840e-20   264
  4.851959e-01   2.230516e-19   1.923591e-04   1.465092e-20   384
  4.862943e-01   1.804826e-19   3.238501e-04   8.908207e-21   672
  4.875640e-01   2.553349e-19   1.937042e-04   2.119652e-20   240
  4.882967e-01   1.781708e-19   1.965613e-04   1.137502e-20   264
  4.893308e-01   1.387980e-19   2.424259e-04   8.500198e-21   624
  4.908739e-01   1.861010e-19   0.000000e+00   2.610150e-20   150
  4.914232e-01   2.600581e-19   2.716574e-04   1.445463e-20   600
  4.925819e-01   2.394427e-19   1.874909e-04   1.463213e-20   672
  4.938939e-01   2.053953e-19   1.763484e-04   1.956012e-20   336
  4.946248e-01   2.885308e-19   1.918157e-04   2.202183e-20   408
  4.957926e-01   2.180607e-19   1.913639e-04   1.780311e-20   408
  4.970915e-01   2.092512e-19   9.676385e-05   1.427278e-20   360
  4.978921e-01   2.283641e-19   3.552857e-04   1.583096e-20   456
  4.988592e-01   2.014099e-19   1.932065e-04   1.572397e-20   384
  5.000902e-01   1.297403e-19   1.783541e-04   8.821793e-21   348
  5.007554e-01   2.384118e-19   2.198754e-04   1.634655e-20   576
  5.020050e-01   1.566072e-19   1.810385e-04   8.963313e-21   504
  5.032833e-01   1.836137e-19   2.553443e-04   1.183694e-20   432
  5.043991e-01   1.862532e-19   3.473946e-04   1.039270e-20   576
  5.051948e-01   1.470110e-19   0.000000e+00   1.265128e-20   264
  5.064571e-01   1.468340e-19   2.764393e-04   7.272671e-21   768
  5.075549e-01   8.357715e-20   3.721752e-04   4.751985e-21   240
  5.084277e-01   2.033046e-19   3.282233e-04   2.522787e-20   192
  5.096990e-01   1.348508e-19   2.416124e-04   7.727002e-21   504
  5.106418e-01   2.519054e-19   3.255818e-04   1.602315e-20   590
  5.115460e-01   2.402122e-19   3.647966e-04   2.037565e-20   384
  5.126798e-01   2.099383e-19   3.048625e-04   1.833979e-20   504
  5.140486e-01   2.177687e-19   2.933830e-04   1.403960e-20   648
  5.153764e-01   1.603926e-19   7.967896e-05   1.271959e-20   504
  5.159117e-01   1.878524e-19   1.817627e-04   1.689331e-20   312
  5.168569e-01   2.060566e-19   2.618753e-04   1.297498e-20   576
  5.181545e-01   2.147737e-19   1.822405e-04   2.188634e-20   240
  5.189109e-01   1.138997e-19   1.841453e-04   5.606645e-21   552
  5.199816e-01   1.872849e-19   1.729082e-04   1.187100e-20   600
  5.215067e-01   1.549128e-19   2.111937e-04   9.964574e-21   600
  5.224237e-01   1.418782e-19   3.382099e-04   1.071064e-20   312
  5.233368e-01   1.791617e-19   2.945474e-04   1.101664e-20   480
  5.244775e-01   1.281633e-19   1.837693e-04   8.694453e-21   576
  5.254818e-01   1.818759e-19   2.959085e-04   1.381004e-20   408
  5.263729e-01   5.324096e-20   3.451909e-04   3.770604e-21   216
  5.275243e-01   1.587750e-19   2.643774e-04   8.940843e-21   516
  5.287578e-01   1.393527e-19   2.522429e-04   6.585133e-21   744
  5.300304e-01   1.612419e-19   1.684760e-04   1.067613e-20   462
  5.307494e-01   1.470997e-19   1.712315e-04   1.470412e-20   432
  5.318647e-01   1.716662e-19   1.588547e-04   1.250221e-20   648
  5.331761e-01   1.610793e-19   2.324340e-04   1.413653e-20   528
  5.342295e-01   1.783878e-19   2.799086e-04   1.008296e-20   600
  5.352820e-01   2.555683e-19   3.528915e-04   1.840479e-20   240
  5.363014e-01   1.474972e-19   2.703115e-04   1.033118e-20   720
  5.374863e-01   1.545720e-19   2.138653e-04   9.825141e-21   720
  5.387997e-01   5.362584e-20   0.000000e+00   5.100365e-21   144
  5.394909e-01   1.652935e-19   2.757364e-04   1.048698e-20   720
