# power spectrum of chi
# redshift z=30.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.971308e-01   4.299709e-23   5.506041e-09   4.701021e-24   120
  2.977788e-01   4.186300e-23   0.000000e+00   2.988325e-24   240
  2.990707e-01   3.283434e-23   3.973643e-09   4.453777e-24   24
  3.001001e-01   3.084157e-23   3.147475e-04   1.705027e-24   360
  3.013820e-01   3.607823e-23   3.134082e-04   3.363026e-24   120
  3.022763e-01   4.175633e-23   0.000000e+00   4.796052e-24   144
  3.029133e-01   4.275296e-23   0.000000e+00   3.830424e-24   96
  3.048165e-01   3.699961e-23   0.000000e+00   2.801413e-24   144
  3.054482e-01   3.539497e-23   0.000000e+00   2.457218e-24   132
  3.063360e-01   3.636480e-23   3.093292e-04   2.255494e-24   176
  3.076248e-01   3.657193e-23   3.123602e-04   2.062667e-24   312
  3.092116e-01   3.056281e-23   0.000000e+00   2.647117e-24   96
  3.098343e-01   3.451415e-23   0.000000e+00   2.352016e-24   144
  3.107899e-01   2.998729e-23   3.092271e-04   1.528940e-24   312
  3.123131e-01   3.452755e-23   0.000000e+00   3.816925e-24   48
  3.129297e-01   2.978777e-23   3.973643e-09   2.193488e-24   192
  3.141593e-01   4.097476e-23   0.000000e+00   5.980578e-24   6
  3.149762e-01   2.389101e-23   2.884066e-04   1.611113e-24   288
  3.162994e-01   2.722358e-23   3.047203e-04   2.275058e-24   192
  3.172124e-01   2.708899e-23   9.345130e-09   1.909753e-24   216
  3.178195e-01   3.237518e-23   0.000000e+00   4.316104e-24   72
  3.193321e-01   2.653193e-23   3.018264e-04   1.705884e-24   192
  3.203366e-01   2.697521e-23   2.241224e-04   1.521436e-24   288
  3.214381e-01   2.448747e-23   0.000000e+00   2.629542e-24   24
  3.222890e-01   2.513256e-23   2.952626e-04   1.267095e-24   456
  3.238280e-01   3.963871e-23   5.619580e-09   6.470837e-24   48
  3.247789e-01   2.435907e-23   2.908218e-04   1.610198e-24   240
  3.258718e-01   2.424905e-23   2.939082e-04   1.885318e-24   216
  3.267908e-01   2.977118e-23   0.000000e+00   4.617350e-24   72
  3.273801e-01   2.389515e-23   1.015467e-08   1.635677e-24   168
  3.290441e-01   2.288334e-23   2.184577e-04   1.325474e-24   288
  3.299773e-01   2.290842e-23   2.890570e-04   1.923434e-24   168
  3.314762e-01   1.870790e-23   0.000000e+00   1.286369e-24   192
  3.320572e-01   1.938135e-23   3.746387e-09   1.512684e-24   144
  3.332162e-01   2.528237e-23   0.000000e+00   2.506640e-24   36
  3.341991e-01   1.791972e-23   2.639705e-04   9.165855e-25   342
  3.351389e-01   2.293927e-23   2.710657e-04   1.614523e-24   144
  3.363470e-01   1.769002e-23   2.842800e-04   1.042929e-24   384
  3.378125e-01   1.899973e-23   7.786718e-09   1.660144e-24   120
  3.385379e-01   2.151976e-23   2.534951e-04   1.446035e-24   264
  3.395201e-01   1.857698e-23   1.256576e-08   1.343170e-24   192
  3.404451e-01   1.796318e-23   2.731894e-04   1.406240e-24   152
  3.412191e-01   1.719701e-23   7.492773e-09   1.276651e-24   144
  3.428472e-01   1.764470e-23   1.768108e-04   1.284095e-24   216
  3.436008e-01   1.707265e-23   2.362665e-04   9.945751e-25   312
  3.449274e-01   1.883616e-23   2.738281e-04   1.122078e-24   240
  3.457090e-01   1.773950e-23   3.973643e-09   1.658332e-24   96
  3.471927e-01   1.903917e-23   2.617995e-04   1.550413e-24   144
  3.481071e-01   1.356222e-23   2.573258e-04   6.112414e-25   456
  3.495904e-01   1.619317e-23   0.000000e+00   1.868067e-24   120
  3.501414e-01   1.869002e-23   0.000000e+00   1.361639e-24   144
  3.512407e-01   1.886396e-23   0.000000e+00   3.043937e-24   24
  3.519456e-01   1.497643e-23   2.473498e-04   8.511282e-25   336
  3.531645e-01   1.415316e-23   2.727931e-04   1.147804e-24   198
  3.543067e-01   1.448283e-23   2.652756e-04   6.611901e-25   432
  3.556041e-01   1.720084e-23   0.000000e+00   2.763466e-24   48
  3.562810e-01   1.332712e-23   2.341925e-04   6.782258e-25   384
  3.574963e-01   1.200909e-23   2.696052e-04   9.711850e-25   144
  3.585975e-01   1.453083e-23   2.676825e-04   8.737118e-25   264
  3.599147e-01   1.158318e-23   0.000000e+00   1.432261e-24   48
  3.607984e-01   1.472191e-23   2.545223e-04   8.581718e-25   276
  3.616510e-01   1.415719e-23   2.307176e-04   1.067326e-24   192
  3.627906e-01   1.296428e-23   2.592759e-04   5.411222e-25   552
  3.641741e-01   1.337974e-23   8.991328e-09   1.190874e-24   120
  3.649965e-01   1.077431e-23   2.624511e-04   6.991504e-25   216
  3.657587e-01   1.452143e-23   4.495664e-09   1.349414e-24   120
  3.671201e-01   1.181102e-23   2.584500e-04   5.392417e-25   408
  3.683844e-01   9.220854e-24   5.619580e-09   1.510118e-24   24
  3.691684e-01   1.259057e-23   2.610810e-04   6.674404e-25   384
  3.702633e-01   1.013319e-23   2.550855e-04   7.766104e-25   240
  3.712141e-01   1.069742e-23   2.569535e-04   8.177000e-25   168
  3.725471e-01   8.522870e-24   6.357829e-09   7.319634e-25   120
  3.734064e-01   1.021195e-23   2.678605e-04   5.289855e-25   350
  3.748037e-01   1.106190e-23   4.409502e-04   5.237121e-25   384
  3.756388e-01   1.025844e-23   0.000000e+00   8.675256e-25   144
  3.771752e-01   1.098924e-23   1.059638e-08   7.764639e-25   288
  3.779773e-01   9.722658e-24   2.524053e-04   5.317578e-25   336
  3.790686e-01   1.160156e-23   2.297941e-04   8.545998e-25   168
  3.797219e-01   1.077665e-23   4.541306e-09   7.097948e-25   336
  3.810732e-01   8.927984e-24   2.385126e-04   5.218788e-25   288
  3.818848e-01   1.013283e-23   2.247398e-04   7.144037e-25   264
  3.832590e-01   8.962655e-24   0.000000e+00   5.888684e-25   240
  3.837616e-01   1.074003e-23   7.947286e-09   1.072831e-24   96
  3.855656e-01   9.394093e-24   3.056310e-04   4.580746e-25   360
  3.864075e-01   1.054016e-23   2.253025e-04   8.602371e-25   168
  3.874713e-01   9.096149e-24   2.456032e-04   4.716659e-25   456
  3.887523e-01   9.955210e-24   7.064254e-09   8.733303e-25   108
  3.894728e-01   7.743473e-24   2.464311e-04   4.875213e-25   264
  3.903716e-01   7.525951e-24   2.198567e-04   4.049008e-25   264
  3.916025e-01   9.292360e-24   2.074668e-04   6.450814e-25   312
  3.931351e-01   8.214525e-24   1.541705e-04   5.596126e-25   270
  3.937775e-01   8.907972e-24   1.957388e-04   5.719493e-25   240
  3.949323e-01   6.483208e-24   2.421536e-04   3.211561e-25   384
  3.956334e-01   6.349947e-24   0.000000e+00   4.584256e-25   192
  3.969952e-01   6.661802e-24   1.942960e-04   4.513714e-25   240
  3.977852e-01   7.178066e-24   2.397927e-04   4.334792e-25   336
  3.992708e-01   7.551467e-24   2.413972e-04   3.241375e-25   480
  4.004761e-01   7.660140e-24   0.000000e+00   8.008335e-25   72
  4.011493e-01   6.401495e-24   2.353842e-04   4.019570e-25   240
  4.020650e-01   6.305664e-24   2.212289e-04   4.157898e-25   312
  4.031147e-01   5.646283e-24   2.390954e-04   3.334143e-25   240
  4.047009e-01   7.138880e-24   1.816506e-04   3.586095e-25   408
  4.053288e-01   6.608361e-24   1.663482e-04   3.514206e-25   336
  4.065560e-01   6.660367e-24   2.112212e-04   3.823267e-25   264
  4.071591e-01   6.850510e-24   0.000000e+00   5.367703e-25   144
  4.088370e-01   6.043054e-24   2.927651e-04   2.956105e-25   464
  4.097211e-01   5.096040e-24   2.328083e-04   4.809536e-25   168
  4.105939e-01   6.149757e-24   2.120376e-04   3.115193e-25   336
  4.121713e-01   6.044978e-24   2.227870e-04   3.075974e-25   414
  4.130606e-01   6.056941e-24   2.319080e-04   4.147137e-25   216
  4.141998e-01   9.116068e-24   5.619580e-09   1.053185e-24   96
  4.146649e-01   5.179902e-24   1.685874e-08   2.165081e-25   384
  4.162944e-01   5.810083e-24   2.314600e-04   2.503230e-25   492
  4.171676e-01   5.871905e-24   2.263480e-04   3.870115e-25   240
  4.181546e-01   5.751881e-24   2.298225e-04   3.145415e-25   312
  4.195176e-01   4.653803e-24   2.297469e-04   3.605628e-25   192
  4.203810e-01   4.622522e-24   2.226525e-04   2.169243e-25   504
  4.215265e-01   5.712909e-24   1.473998e-04   2.964021e-25   408
  4.224284e-01   5.048724e-24   4.515774e-04   3.433759e-25   168
  4.235571e-01   5.512786e-24   2.145032e-04   2.891647e-25   288
  4.245041e-01   4.880021e-24   2.238525e-04   2.552413e-25   288
  4.254743e-01   4.831824e-24   2.251410e-04   2.459410e-25   432
  4.268815e-01   4.880946e-24   2.129084e-04   3.471979e-25   216
  4.276334e-01   4.080597e-24   2.124592e-04   2.353399e-25   360
  4.289721e-01   4.604516e-24   2.073582e-04   3.038565e-25   312
  4.301803e-01   3.786072e-24   0.000000e+00   4.606210e-25   48
  4.308767e-01   4.924015e-24   2.223178e-04   2.457900e-25   432
  4.321240e-01   4.336654e-24   3.708284e-04   2.158270e-25   414
  4.328606e-01   4.710708e-24   1.956255e-08   2.753225e-25   312
  4.342347e-01   4.570344e-24   3.253813e-04   2.198335e-25   528
  4.351620e-01   4.639153e-24   1.707976e-04   2.687976e-25   264
  4.362761e-01   4.091585e-24   2.025191e-04   1.879245e-25   480
  4.377318e-01   3.854726e-24   0.000000e+00   2.304422e-25   288
  4.383604e-01   4.429186e-24   2.176005e-04   2.998838e-25   168
  4.395105e-01   4.699274e-24   3.444610e-04   2.114516e-25   504
  4.408036e-01   4.069527e-24   7.492773e-09   3.145685e-25   144
  4.416171e-01   4.185917e-24   2.212265e-04   1.842086e-25   464
  4.428396e-01   3.826955e-24   3.246624e-04   1.951837e-25   432
  4.434197e-01   3.311065e-24   5.619580e-09   2.103120e-25   192
  4.449189e-01   3.607601e-24   2.406833e-04   1.904127e-25   396
  4.458042e-01   3.460739e-24   2.162000e-04   2.143825e-25   288
  4.466990e-01   3.318597e-24   2.135686e-04   1.830247e-25   336
  4.481283e-01   3.297385e-24   1.352359e-04   1.783763e-25   432
  4.490354e-01   3.691144e-24   3.505126e-04   1.770654e-25   360
  4.500539e-01   3.762785e-24   2.073334e-04   2.145791e-25   384
  4.515004e-01   3.664931e-24   1.830116e-04   2.287332e-25   198
  4.521974e-01   3.367099e-24   2.080246e-04   1.276930e-25   552
  4.534970e-01   3.351453e-24   2.912202e-04   1.567601e-25   432
  4.545821e-01   3.207885e-24   0.000000e+00   1.859546e-25   168
  4.554927e-01   3.178646e-24   3.610065e-04   1.396194e-25   480
  4.566974e-01   2.886008e-24   0.000000e+00   4.411711e-25   120
  4.572396e-01   3.058627e-24   2.948545e-04   1.747958e-25   336
  4.585628e-01   3.022098e-24   2.080152e-04   1.148520e-25   672
  4.598711e-01   3.308613e-24   3.025866e-04   1.474374e-25   528
  4.604805e-01   2.645525e-24   9.082613e-09   1.951820e-25   168
  4.618883e-01   3.047383e-24   3.375333e-04   1.525802e-25   456
  4.627474e-01   3.169672e-24   2.061344e-04   2.916864e-25   168
  4.636392e-01   3.011040e-24   2.057643e-04   1.315891e-25   504
  4.651216e-01   2.485809e-24   2.647872e-04   1.396662e-25   336
  4.660180e-01   2.996992e-24   1.908802e-04   2.180968e-25   312
  4.670124e-01   2.870790e-24   1.865029e-04   1.320157e-25   504
  4.683210e-01   2.940180e-24   1.294009e-04   1.463449e-25   432
  4.689362e-01   2.545714e-24   1.999672e-04   1.390415e-25   312
  4.702151e-01   2.383610e-24   2.049761e-04   1.232532e-25   384
  4.715504e-01   2.027786e-24   1.741510e-04   1.718640e-25   126
  4.723748e-01   2.776632e-24   3.057676e-04   1.470808e-25   492
  4.734278e-01   2.524013e-24   1.958445e-04   1.213675e-25   528
  4.747438e-01   2.390491e-24   1.989360e-04   1.096151e-25   480
  4.755596e-01   2.521855e-24   2.748289e-04   1.380614e-25   432
  4.767402e-01   2.467517e-24   2.161166e-04   1.169718e-25   440
  4.781114e-01   2.188196e-24   1.074739e-04   1.101977e-25   312
  4.786259e-01   2.161311e-24   1.610586e-04   1.056037e-25   480
  4.796813e-01   2.297714e-24   3.153497e-04   1.167100e-25   408
  4.812233e-01   2.329086e-24   1.888588e-04   1.347400e-25   360
  4.818747e-01   2.310011e-24   1.822418e-04   1.323342e-25   408
  4.830820e-01   2.006394e-24   1.854542e-04   9.472161e-26   456
  4.844414e-01   2.218988e-24   1.772485e-04   1.508603e-25   264
  4.851959e-01   2.203056e-24   1.923591e-04   1.118006e-25   384
  4.862943e-01   2.095314e-24   3.238501e-04   8.851508e-26   672
  4.875640e-01   1.900573e-24   1.937042e-04   1.599337e-25   240
  4.882967e-01   2.206940e-24   1.965613e-04   1.530768e-25   264
  4.893308e-01   1.827622e-24   2.424259e-04   8.153893e-26   624
  4.908739e-01   1.774029e-24   0.000000e+00   1.319678e-25   150
  4.914232e-01   1.982965e-24   2.716574e-04   8.565405e-26   600
  4.925819e-01   2.154268e-24   1.874909e-04   8.386952e-26   672
  4.938939e-01   1.792968e-24   1.763484e-04   1.104724e-25   336
  4.946248e-01   2.041105e-24   1.918157e-04   1.104140e-25   408
  4.957926e-01   1.700537e-24   1.913639e-04   8.860613e-26   408
  4.970915e-01   2.069639e-24   9.676385e-05   1.196923e-25   360
  4.978921e-01   1.772433e-24   3.552857e-04   9.140127e-26   456
  4.988592e-01   1.931866e-24   1.932065e-04   9.658396e-26   384
  5.000902e-01   1.563172e-24   1.783541e-04   9.120007e-26   348
  5.007554e-01   1.893774e-24   2.198754e-04   8.990782e-26   576
  5.020050e-01   1.682751e-24   1.810385e-04   7.685118e-26   504
  5.032833e-01   1.815878e-24   2.553443e-04   9.522108e-26   432
  5.043991e-01   1.904629e-24   3.473946e-04   9.251354e-26   576
  5.051948e-01   1.719262e-24   0.000000e+00   1.188701e-25   264
  5.064571e-01   1.686600e-24   2.764393e-04   6.456908e-26   768
  5.075549e-01   1.334146e-24   3.721752e-04   9.256815e-26   240
  5.084277e-01   1.882005e-24   3.282233e-04   1.356066e-25   192
  5.096990e-01   1.669249e-24   2.416124e-04   7.412383e-26   504
  5.106418e-01   1.506106e-24   3.255818e-04   6.416408e-26   590
  5.115460e-01   1.598903e-24   3.647966e-04   8.817133e-26   384
  5.126798e-01   1.694034e-24   3.048625e-04   8.416375e-26   504
  5.140486e-01   1.453461e-24   2.933830e-04   5.537004e-26   648
  5.153764e-01   1.338116e-24   7.967896e-05   6.353401e-26   504
  5.159117e-01   1.681300e-24   1.817627e-04   1.172185e-25   312
  5.168569e-01   1.342746e-24   2.618753e-04   6.075124e-26   576
  5.181545e-01   1.391698e-24   1.822405e-04   8.743875e-26   240
  5.189109e-01   1.493776e-24   1.841453e-04   6.451634e-26   552
  5.199816e-01   1.234705e-24   1.729082e-04   4.908520e-26   600
  5.215067e-01   1.352910e-24   2.111937e-04   5.606491e-26   600
  5.224237e-01   1.128289e-24   3.382099e-04   9.035688e-26   312
  5.233368e-01   1.437821e-24   2.945474e-04   7.309907e-26   480
  5.244775e-01   1.222442e-24   1.837693e-04   5.105459e-26   576
  5.254818e-01   1.305273e-24   2.959085e-04   6.343075e-26   408
  5.263729e-01   1.010101e-24   3.451909e-04   6.179960e-26   216
  5.275243e-01   1.402881e-24   2.643774e-04   6.480583e-26   516
  5.287578e-01   1.264952e-24   2.522429e-04   4.711532e-26   744
  5.300304e-01   1.275707e-24   1.684760e-04   6.393187e-26   462
  5.307494e-01   1.091136e-24   1.712315e-04   5.858870e-26   432
  5.318647e-01   1.105311e-24   1.588547e-04   4.739145e-26   648
  5.331761e-01   1.108687e-24   2.324340e-04   5.272896e-26   528
  5.342295e-01   1.203795e-24   2.799086e-04   4.681435e-26   600
  5.352820e-01   1.136009e-24   3.528915e-04   7.819952e-26   240
  5.363014e-01   1.080058e-24   2.703115e-04   4.185312e-26   720
  5.374863e-01   1.135483e-24   2.138653e-04   4.224878e-26   720
  5.387997e-01   7.757823e-25   0.000000e+00   5.661766e-26   144
  5.394909e-01   1.143275e-24   2.757364e-04   4.606019e-26   720
