# power spectrum of chi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.178097e-01   1.382519e-21   1.589457e-09   2.226560e-22   30
  1.194348e-01   8.707180e-22   1.404895e-09   2.316738e-22   24
  1.210380e-01   8.076946e-22   2.961779e-09   7.566847e-23   72
  1.241824e-01   7.009136e-22   0.000000e+00   9.202684e-23   24
  1.257251e-01   6.767877e-22   0.000000e+00   5.795000e-23   96
  1.272490e-01   7.246509e-22   0.000000e+00   7.627211e-23   48
  1.287550e-01   1.142102e-21   2.433349e-09   1.358071e-22   24
  1.302436e-01   7.539028e-22   2.433349e-09   1.002554e-22   24
  1.317153e-01   7.176535e-22   0.000000e+00   7.215637e-23   72
  1.331707e-01   7.331578e-22   0.000000e+00   1.184664e-22   48
  1.360350e-01   4.718793e-22   1.490116e-09   1.513685e-22   8
  1.374447e-01   5.323642e-22   1.766064e-09   7.036796e-23   54
  1.388401e-01   5.869630e-22   0.000000e+00   5.960125e-23   84
  1.402216e-01   4.411984e-22   0.000000e+00   4.395804e-23   48
  1.415897e-01   4.833596e-22   1.986821e-09   9.030802e-23   24
  1.429446e-01   4.754032e-22   1.873193e-09   4.353210e-23   72
  1.442869e-01   4.845526e-22   0.000000e+00   4.165412e-23   96
  1.469345e-01   4.937165e-22   0.000000e+00   4.888998e-23   48
  1.482407e-01   3.308507e-22   0.000000e+00   4.702093e-23   48
  1.495354e-01   5.642139e-22   1.986821e-09   1.042714e-22   24
  1.508189e-01   3.272692e-22   0.000000e+00   3.755915e-23   72
  1.533539e-01   4.622725e-22   1.873193e-09   5.322832e-23   72
  1.546058e-01   3.587974e-22   0.000000e+00   3.317503e-23   96
  1.570796e-01   6.536072e-22   0.000000e+00   2.007366e-22   6
  1.583021e-01   2.848386e-22   0.000000e+00   2.559924e-23   96
  1.595151e-01   3.452447e-22   1.986821e-09   3.564343e-23   96
  1.607190e-01   4.480906e-22   0.000000e+00   5.568996e-23   24
  1.619140e-01   3.402544e-22   2.809790e-09   4.745236e-23   48
  1.631002e-01   3.885977e-22   0.000000e+00   3.165482e-23   96
  1.642778e-01   2.699868e-22   0.000000e+00   2.355863e-23   48
  1.666081e-01   3.482103e-22   0.000000e+00   5.159233e-23   36
  1.677611e-01   2.273111e-22   3.441276e-09   2.855572e-23   48
  1.689063e-01   2.370024e-22   3.893359e-09   1.927768e-23   120
  1.700437e-01   2.197815e-22   0.000000e+00   3.083422e-23   56
  1.711736e-01   2.340738e-22   1.986821e-09   5.883043e-23   24
  1.722960e-01   2.436739e-22   0.000000e+00   2.603435e-23   96
  1.734112e-01   2.030369e-22   0.000000e+00   2.568040e-23   48
  1.756204e-01   1.652513e-22   0.000000e+00   2.237596e-23   24
  1.767146e-01   2.089801e-22   0.000000e+00   1.925987e-23   102
  1.778021e-01   1.781585e-22   0.000000e+00   2.414580e-23   48
  1.788829e-01   2.406769e-22   0.000000e+00   2.231592e-23   72
  1.799573e-01   2.333643e-22   0.000000e+00   3.072833e-23   48
  1.810253e-01   1.811607e-22   0.000000e+00   2.192049e-23   48
  1.820871e-01   1.960330e-22   4.495664e-09   2.054838e-23   120
  1.841922e-01   2.327031e-22   2.809790e-09   2.891518e-23   24
  1.852358e-01   2.025219e-22   2.649095e-09   1.749533e-23   144
  1.862735e-01   1.719170e-22   3.178914e-09   1.498822e-23   120
  1.873055e-01   1.104883e-22   2.809790e-09   1.033314e-23   48
  1.893526e-01   1.448563e-22   2.809790e-09   1.731576e-23   48
  1.903679e-01   1.046210e-22   2.809790e-09   1.166969e-23   96
  1.930487e-01   1.169354e-22   4.711199e-04   1.204419e-23   72
  1.943761e-01   1.563269e-22   3.532127e-09   1.230093e-23   108
  1.953653e-01   1.499807e-22   0.000000e+00   1.397048e-23   72
  1.963495e-01   1.051154e-22   0.000000e+00   1.581806e-23   30
  1.973288e-01   1.521729e-22   0.000000e+00   1.206420e-23   168
  1.983033e-01   1.620636e-22   0.000000e+00   1.810191e-23   48
  2.002380e-01   1.267705e-22   0.000000e+00   1.544249e-23   72
  2.011984e-01   1.377168e-22   0.000000e+00   1.378722e-23   96
  2.021542e-01   1.774332e-22   5.298191e-09   1.732104e-23   72
  2.031055e-01   1.392738e-22   0.000000e+00   1.331624e-23   72
  2.047049e-01   1.497853e-22   4.350048e-04   1.388830e-23   104
  2.059331e-01   1.246690e-22   3.746387e-09   9.427270e-24   144
  2.087224e-01   1.318997e-22   6.282881e-09   1.082310e-23   96
  2.096439e-01   1.024898e-22   0.000000e+00   1.018205e-23   96
  2.111095e-01   9.192480e-23   4.475232e-04   7.032295e-24   120
  2.123845e-01   1.309426e-22   0.000000e+00   1.189411e-23   120
  2.132902e-01   8.856846e-23   0.000000e+00   8.700039e-24   72
  2.150901e-01   1.300312e-22   0.000000e+00   1.423672e-23   48
  2.159845e-01   1.038672e-22   4.235416e-09   8.994902e-24   78
  2.171286e-01   1.000112e-22   4.007142e-04   7.741968e-24   168
  2.195255e-01   1.175321e-22   3.746387e-09   9.568025e-24   144
  2.204018e-01   9.459702e-23   3.746387e-09   6.356290e-24   144
  2.229436e-01   1.004582e-22   2.307791e-04   8.888071e-24   156
  2.238729e-01   8.300494e-23   4.866699e-09   1.499076e-23   48
  2.247323e-01   7.624203e-23   3.178914e-09   6.709997e-24   120
  2.255884e-01   7.428750e-23   0.000000e+00   1.019472e-23   48
  2.271022e-01   8.500480e-23   3.532495e-04   5.210838e-24   216
  2.289809e-01   9.458710e-23   0.000000e+00   8.788746e-24   48
  2.298212e-01   1.025879e-22   2.809790e-09   8.592589e-24   96
  2.310160e-01   7.838771e-23   4.128272e-04   5.473283e-24   168
  2.323239e-01   1.154993e-22   2.809790e-09   1.566634e-23   48
  2.331522e-01   8.937243e-23   0.000000e+00   7.186078e-24   96
  2.339775e-01   4.803930e-23   0.000000e+00   5.895211e-24   48
  2.356194e-01   6.119457e-23   3.178914e-09   8.421953e-24   30
  2.364362e-01   8.403808e-23   2.809790e-09   6.523611e-24   96
  2.374123e-01   7.344983e-23   3.244455e-04   4.359297e-24   240
  2.386674e-01   7.187137e-23   3.500299e-04   9.055858e-24   32
  2.396752e-01   7.984115e-23   0.000000e+00   6.957627e-24   168
  2.404781e-01   7.393216e-23   0.000000e+00   5.999707e-24   120
  2.420760e-01   7.123983e-23   5.923557e-09   5.675426e-24   72
  2.428710e-01   8.394666e-23   3.746387e-09   5.829199e-24   144
  2.436634e-01   6.529371e-23   0.000000e+00   6.415359e-24   96
  2.444532e-01   5.888561e-23   0.000000e+00   4.440200e-24   96
  2.460253e-01   8.106179e-23   4.588368e-09   8.577749e-24   72
  2.468075e-01   7.865909e-23   3.973643e-09   1.015829e-23   96
  2.483647e-01   6.635867e-23   0.000000e+00   1.693951e-23   24
  2.491396e-01   5.591787e-23   0.000000e+00   3.297535e-24   192
  2.500522e-01   6.473779e-23   2.970416e-04   5.685596e-24   132
  2.514501e-01   5.854245e-23   0.000000e+00   5.780553e-24   96
  2.522156e-01   5.635902e-23   0.000000e+00   6.181126e-24   96
  2.529787e-01   5.887621e-23   3.178914e-09   5.941944e-24   120
  2.544981e-01   6.292138e-23   0.000000e+00   9.030332e-24   48
  2.557435e-01   6.517009e-23   3.599905e-04   3.685226e-24   222
  2.567603e-01   5.345106e-23   0.000000e+00   6.062153e-24   120
  2.575100e-01   8.925357e-23   4.866699e-09   1.960866e-23   24
  2.586015e-01   7.008542e-23   3.715625e-04   3.560076e-24   312
  2.609797e-01   7.973997e-23   3.483547e-04   8.427746e-24   72
  2.619630e-01   5.664776e-23   2.809790e-09   5.350399e-24   96
  2.629726e-01   5.197381e-23   3.547511e-04   3.616170e-24   192
  2.641613e-01   5.814379e-23   4.495664e-09   5.766328e-24   120
  2.648900e-01   4.523037e-23   0.000000e+00   3.266081e-24   144
  2.663415e-01   6.212088e-23   0.000000e+00   8.707877e-24   48
  2.673732e-01   5.437864e-23   3.567146e-04   2.607824e-24   336
  2.685040e-01   5.722125e-23   0.000000e+00   8.896915e-24   48
  2.699360e-01   4.227821e-23   0.000000e+00   2.576746e-24   192
  2.706492e-01   5.201075e-23   0.000000e+00   7.857637e-24   48
  2.726764e-01   4.114321e-23   2.476067e-04   5.300746e-24   56
  2.736844e-01   4.798778e-23   3.180112e-04   2.568462e-24   336
  2.748894e-01   4.809930e-23   3.532127e-09   6.239874e-24   54
  2.759390e-01   4.053601e-23   3.492904e-04   2.223607e-24   240
  2.781181e-01   4.503409e-23   3.344484e-04   2.596723e-24   228
  2.790651e-01   4.861464e-23   3.746387e-09   4.661959e-24   72
  2.799844e-01   4.020766e-23   3.244231e-04   3.246525e-24   144
  2.811298e-01   3.000235e-23   0.000000e+00   2.852974e-24   96
  2.818146e-01   4.500372e-23   4.495664e-09   2.766333e-24   240
  2.831793e-01   3.377069e-23   3.973643e-09   5.755208e-24   24
  2.840530e-01   3.751920e-23   3.064151e-04   1.860705e-24   336
  2.852142e-01   4.849385e-23   0.000000e+00   4.557068e-24   72
  2.862741e-01   5.166054e-23   3.332831e-04   3.484877e-24   168
  2.872346e-01   5.093451e-23   0.000000e+00   5.325102e-24   72
  2.885737e-01   4.729374e-23   0.000000e+00   4.460450e-24   96
  2.896108e-01   2.689144e-23   3.307829e-04   1.565369e-24   216
  2.905708e-01   3.180861e-23   3.973643e-09   2.583690e-24   96
  2.918946e-01   3.217237e-23   0.000000e+00   2.073363e-24   192
  2.925542e-01   3.893142e-23   3.746387e-09   3.017515e-24   144
  2.938691e-01   4.384472e-23   0.000000e+00   5.025960e-24   48
  2.947794e-01   3.599262e-23   3.189136e-04   2.490109e-24   246
  2.960164e-01   3.368480e-23   2.940434e-04   2.470578e-24   168
  2.971308e-01   3.371676e-23   5.506041e-09   2.146588e-24   120
  2.977788e-01   3.762833e-23   0.000000e+00   2.322534e-24   240
  2.990707e-01   4.653192e-23   3.973643e-09   6.748675e-24   24
  3.001001e-01   3.820209e-23   3.147475e-04   2.023148e-24   360
  3.013820e-01   3.901255e-23   3.134082e-04   3.178567e-24   120
  3.022763e-01   3.587633e-23   0.000000e+00   2.628520e-24   144
  3.029133e-01   3.097412e-23   0.000000e+00   2.679101e-24   96
  3.048165e-01   3.721654e-23   0.000000e+00   2.648285e-24   144
  3.054482e-01   2.459522e-23   0.000000e+00   1.743665e-24   132
  3.063360e-01   3.510767e-23   3.093292e-04   2.642558e-24   176
  3.076248e-01   3.415108e-23   3.123602e-04   1.994469e-24   312
  3.092116e-01   2.973120e-23   0.000000e+00   2.777642e-24   96
  3.098343e-01   3.284899e-23   0.000000e+00   3.022335e-24   144
  3.107899e-01   3.249472e-23   3.092271e-04   1.926156e-24   312
  3.123131e-01   2.497943e-23   0.000000e+00   3.206831e-24   48
  3.129297e-01   3.557209e-23   3.973643e-09   2.560383e-24   192
  3.141593e-01   1.693425e-23   0.000000e+00   2.857835e-24   6
  3.149762e-01   3.048023e-23   2.884066e-04   1.525788e-24   288
  3.162994e-01   2.861593e-23   3.047203e-04   1.898449e-24   192
  3.172124e-01   3.379568e-23   9.345130e-09   2.684720e-24   216
  3.178195e-01   2.922060e-23   0.000000e+00   2.490852e-24   72
  3.193321e-01   3.001556e-23   3.018264e-04   2.043161e-24   192
  3.203366e-01   2.873049e-23   2.241224e-04   1.504109e-24   288
  3.214381e-01   3.128597e-23   0.000000e+00   5.340563e-24   24
  3.222890e-01   2.644932e-23   2.952626e-04   1.132707e-24   456
  3.238280e-01   1.747319e-23   5.619580e-09   1.788781e-24   48
  3.247789e-01   2.443559e-23   2.908218e-04   1.280882e-24   240
  3.258718e-01   2.772387e-23   2.939082e-04   2.039949e-24   216
  3.267908e-01   2.764205e-23   0.000000e+00   3.013872e-24   72
  3.273801e-01   2.956341e-23   1.015467e-08   2.347923e-24   168
  3.290441e-01   2.536357e-23   2.184577e-04   1.388707e-24   288
  3.299773e-01   2.602863e-23   2.890570e-04   1.858149e-24   168
  3.314762e-01   2.262939e-23   0.000000e+00   1.418540e-24   192
  3.320572e-01   3.118761e-23   3.746387e-09   2.108332e-24   144
  3.332162e-01   1.601937e-23   0.000000e+00   2.559340e-24   36
  3.341991e-01   2.523842e-23   2.639705e-04   1.242710e-24   342
  3.351389e-01   2.772056e-23   2.710657e-04   2.264382e-24   144
  3.363470e-01   2.423064e-23   2.842800e-04   1.253528e-24   384
  3.378125e-01   2.294164e-23   7.786718e-09   2.270779e-24   120
  3.385379e-01   2.646347e-23   2.534951e-04   1.565804e-24   264
  3.395201e-01   2.127824e-23   1.256576e-08   1.675130e-24   192
  3.404451e-01   2.030608e-23   2.731894e-04   1.317600e-24   152
  3.412191e-01   2.053087e-23   7.492773e-09   1.603219e-24   144
  3.428472e-01   2.319677e-23   1.768108e-04   1.715131e-24   216
  3.436008e-01   2.591955e-23   2.362665e-04   1.238179e-24   312
  3.449274e-01   2.323343e-23   2.738281e-04   1.525591e-24   240
  3.457090e-01   2.359498e-23   3.973643e-09   2.384403e-24   96
  3.471927e-01   2.038315e-23   2.617995e-04   1.640768e-24   144
  3.481071e-01   1.968189e-23   2.573258e-04   1.012087e-24   456
  3.495904e-01   2.336536e-23   0.000000e+00   2.710569e-24   120
  3.501414e-01   1.738275e-23   0.000000e+00   1.539009e-24   144
  3.512407e-01   1.069264e-23   0.000000e+00   1.459814e-24   24
  3.519456e-01   1.948167e-23   2.473498e-04   9.859644e-25   336
  3.531645e-01   2.143834e-23   2.727931e-04   1.357501e-24   198
  3.543067e-01   2.114191e-23   2.652756e-04   1.037068e-24   432
  3.556041e-01   1.564583e-23   0.000000e+00   1.791016e-24   48
  3.562810e-01   1.999323e-23   2.341925e-04   1.147128e-24   384
  3.574963e-01   1.820336e-23   2.696052e-04   1.382826e-24   144
  3.585975e-01   1.751666e-23   2.676825e-04   1.095498e-24   264
  3.599147e-01   1.659972e-23   0.000000e+00   2.327441e-24   48
  3.607984e-01   2.004371e-23   2.545223e-04   1.089551e-24   276
  3.616510e-01   1.860437e-23   2.307176e-04   1.188889e-24   192
  3.627906e-01   1.612486e-23   2.592759e-04   6.901065e-25   552
  3.641741e-01   1.920996e-23   8.991328e-09   1.728875e-24   120
  3.649965e-01   1.798390e-23   2.624511e-04   1.018709e-24   216
  3.657587e-01   1.661653e-23   4.495664e-09   1.438680e-24   120
  3.671201e-01   1.682761e-23   2.584500e-04   8.013675e-25   408
  3.683844e-01   1.314437e-23   5.619580e-09   2.815813e-24   24
  3.691684e-01   1.807115e-23   2.610810e-04   8.753914e-25   384
  3.702633e-01   1.785243e-23   2.550855e-04   1.122841e-24   240
  3.712141e-01   1.714817e-23   2.569535e-04   1.201390e-24   168
  3.725471e-01   1.518445e-23   6.357829e-09   1.157413e-24   120
  3.734064e-01   1.675625e-23   2.678605e-04   9.432924e-25   350
  3.748037e-01   1.871633e-23   4.409502e-04   9.591931e-25   384
  3.756388e-01   1.692946e-23   0.000000e+00   1.337129e-24   144
  3.771752e-01   1.722506e-23   1.059638e-08   9.656666e-25   288
  3.779773e-01   1.732626e-23   2.524053e-04   9.318181e-25   336
  3.790686e-01   1.620487e-23   2.297941e-04   1.196049e-24   168
  3.797219e-01   1.522476e-23   4.541306e-09   7.485513e-25   336
  3.810732e-01   1.507866e-23   2.385126e-04   8.022413e-25   288
  3.818848e-01   1.666609e-23   2.247398e-04   9.274987e-25   264
  3.832590e-01   1.801132e-23   0.000000e+00   1.209175e-24   240
  3.837616e-01   1.244022e-23   7.947286e-09   1.714278e-24   96
  3.855656e-01   1.808232e-23   3.056310e-04   9.251534e-25   360
  3.864075e-01   1.636269e-23   2.253025e-04   1.049942e-24   168
  3.874713e-01   1.456294e-23   2.456032e-04   6.264050e-25   456
  3.887523e-01   1.408868e-23   7.064254e-09   1.744044e-24   108
  3.894728e-01   1.288187e-23   2.464311e-04   7.880150e-25   264
  3.903716e-01   1.196616e-23   2.198567e-04   6.799284e-25   264
  3.916025e-01   1.343450e-23   2.074668e-04   7.205800e-25   312
  3.931351e-01   1.507331e-23   1.541705e-04   8.351867e-25   270
  3.937775e-01   1.558822e-23   1.957388e-04   1.043128e-24   240
  3.949323e-01   1.245420e-23   2.421536e-04   6.105052e-25   384
  3.956334e-01   1.251820e-23   0.000000e+00   7.135631e-25   192
  3.969952e-01   1.385847e-23   1.942960e-04   9.542916e-25   240
  3.977852e-01   1.476713e-23   2.397927e-04   9.155757e-25   336
  3.992708e-01   1.244282e-23   2.413972e-04   5.696943e-25   480
  4.004761e-01   1.809259e-23   0.000000e+00   1.885309e-24   72
  4.011493e-01   1.428176e-23   2.353842e-04   8.541095e-25   240
  4.020650e-01   1.364401e-23   2.212289e-04   7.684090e-25   312
  4.031147e-01   1.363063e-23   2.390954e-04   7.801048e-25   240
  4.047009e-01   1.310317e-23   1.816506e-04   6.297679e-25   408
  4.053288e-01   1.153229e-23   1.663482e-04   6.759274e-25   336
  4.065560e-01   1.260014e-23   2.112212e-04   7.339932e-25   264
  4.071591e-01   1.288204e-23   0.000000e+00   9.165580e-25   144
  4.088370e-01   1.252559e-23   2.927651e-04   5.412778e-25   464
  4.097211e-01   1.276346e-23   2.328083e-04   1.099714e-24   168
  4.105939e-01   1.160416e-23   2.120376e-04   7.120285e-25   336
  4.121713e-01   1.274289e-23   2.227870e-04   6.288094e-25   414
  4.130606e-01   1.332225e-23   2.319080e-04   9.018871e-25   216
  4.141998e-01   1.246818e-23   5.619580e-09   1.101152e-24   96
  4.146649e-01   1.260588e-23   1.685874e-08   6.072503e-25   384
  4.162944e-01   1.245780e-23   2.314600e-04   5.736066e-25   492
  4.171676e-01   1.449839e-23   2.263480e-04   8.975966e-25   240
  4.181546e-01   1.144762e-23   2.298225e-04   5.870454e-25   312
  4.195176e-01   9.431322e-24   2.297469e-04   5.977615e-25   192
  4.203810e-01   1.114624e-23   2.226525e-04   5.001052e-25   504
  4.215265e-01   1.131692e-23   1.473998e-04   5.593675e-25   408
  4.224284e-01   1.247917e-23   4.515774e-04   9.783719e-25   168
  4.235571e-01   1.377125e-23   2.145032e-04   7.964805e-25   288
  4.245041e-01   1.079956e-23   2.238525e-04   6.052400e-25   288
  4.254743e-01   9.916117e-24   2.251410e-04   4.486361e-25   432
  4.268815e-01   1.243147e-23   2.129084e-04   9.163038e-25   216
  4.276334e-01   1.109493e-23   2.124592e-04   6.297635e-25   360
  4.289721e-01   1.219962e-23   2.073582e-04   6.573607e-25   312
  4.301803e-01   1.191322e-23   0.000000e+00   1.251756e-24   48
  4.308767e-01   1.100546e-23   2.223178e-04   4.796447e-25   432
  4.321240e-01   1.012624e-23   3.708284e-04   5.023730e-25   414
  4.328606e-01   9.798786e-24   1.956255e-08   5.446112e-25   312
  4.342347e-01   9.728872e-24   3.253813e-04   4.206522e-25   528
  4.351620e-01   1.044093e-23   1.707976e-04   6.858749e-25   264
  4.362761e-01   1.074604e-23   2.025191e-04   4.714883e-25   480
  4.377318e-01   1.056977e-23   0.000000e+00   6.563175e-25   288
  4.383604e-01   9.774577e-24   2.176005e-04   7.445453e-25   168
  4.395105e-01   9.342832e-24   3.444610e-04   3.984872e-25   504
  4.408036e-01   9.840998e-24   7.492773e-09   8.411275e-25   144
  4.416171e-01   1.008709e-23   2.212265e-04   4.535133e-25   464
  4.428396e-01   9.590553e-24   3.246624e-04   4.183193e-25   432
  4.434197e-01   9.391742e-24   5.619580e-09   7.448747e-25   192
  4.449189e-01   8.955812e-24   2.406833e-04   4.235414e-25   396
  4.458042e-01   8.344783e-24   2.162000e-04   4.535300e-25   288
  4.466990e-01   1.047274e-23   2.135686e-04   6.029893e-25   336
  4.481283e-01   9.422861e-24   1.352359e-04   4.998361e-25   432
  4.490354e-01   9.012848e-24   3.505126e-04   4.716250e-25   360
  4.500539e-01   9.715166e-24   2.073334e-04   4.408934e-25   384
  4.515004e-01   1.081750e-23   1.830116e-04   6.962608e-25   198
  4.521974e-01   8.507340e-24   2.080246e-04   3.595278e-25   552
  4.534970e-01   9.788451e-24   2.912202e-04   4.344234e-25   432
  4.545821e-01   9.014575e-24   0.000000e+00   6.229808e-25   168
  4.554927e-01   9.957677e-24   3.610065e-04   5.168122e-25   480
  4.566974e-01   7.715669e-24   0.000000e+00   7.386870e-25   120
  4.572396e-01   9.687411e-24   2.948545e-04   5.281862e-25   336
  4.585628e-01   8.265896e-24   2.080152e-04   3.007119e-25   672
  4.598711e-01   9.463100e-24   3.025866e-04   4.058621e-25   528
  4.604805e-01   9.304202e-24   9.082613e-09   7.406743e-25   168
  4.618883e-01   8.508428e-24   3.375333e-04   3.691536e-25   456
  4.627474e-01   9.148816e-24   2.061344e-04   8.056676e-25   168
  4.636392e-01   9.107872e-24   2.057643e-04   3.986941e-25   504
  4.651216e-01   8.579883e-24   2.647872e-04   5.140161e-25   336
  4.660180e-01   7.838747e-24   1.908802e-04   4.479487e-25   312
  4.670124e-01   8.677588e-24   1.865029e-04   3.487430e-25   504
  4.683210e-01   8.637544e-24   1.294009e-04   4.157416e-25   432
  4.689362e-01   8.174533e-24   1.999672e-04   4.882728e-25   312
  4.702151e-01   7.709003e-24   2.049761e-04   4.144250e-25   384
  4.715504e-01   8.850327e-24   1.741510e-04   8.886815e-25   126
  4.723748e-01   7.429623e-24   3.057676e-04   3.350056e-25   492
  4.734278e-01   8.869831e-24   1.958445e-04   3.885956e-25   528
  4.747438e-01   8.875159e-24   1.989360e-04   4.125167e-25   480
  4.755596e-01   7.584310e-24   2.748289e-04   3.607513e-25   432
  4.767402e-01   8.432011e-24   2.161166e-04   4.417603e-25   440
  4.781114e-01   8.079991e-24   1.074739e-04   4.127880e-25   312
  4.786259e-01   6.850546e-24   1.610586e-04   3.200280e-25   480
  4.796813e-01   7.343172e-24   3.153497e-04   3.287139e-25   408
  4.812233e-01   8.232567e-24   1.888588e-04   4.324575e-25   360
  4.818747e-01   7.538203e-24   1.822418e-04   3.672876e-25   408
  4.830820e-01   7.463333e-24   1.854542e-04   3.203342e-25   456
  4.844414e-01   7.628272e-24   1.772485e-04   4.551115e-25   264
  4.851959e-01   7.939584e-24   1.923591e-04   4.190715e-25   384
  4.862943e-01   7.123072e-24   3.238501e-04   2.670815e-25   672
  4.875640e-01   7.321097e-24   1.937042e-04   4.212258e-25   240
  4.882967e-01   7.999293e-24   1.965613e-04   4.245851e-25   264
  4.893308e-01   6.946107e-24   2.424259e-04   2.815440e-25   624
  4.908739e-01   5.636454e-24   0.000000e+00   4.181473e-25   150
  4.914232e-01   7.253607e-24   2.716574e-04   3.103584e-25   600
  4.925819e-01   6.789901e-24   1.874909e-04   2.495490e-25   672
  4.938939e-01   7.116964e-24   1.763484e-04   3.664327e-25   336
  4.946248e-01   5.652809e-24   1.918157e-04   2.861619e-25   408
  4.957926e-01   7.874096e-24   1.913639e-04   3.965708e-25   408
  4.970915e-01   6.685196e-24   9.676385e-05   3.454917e-25   360
  4.978921e-01   7.109006e-24   3.552857e-04   3.144854e-25   456
  4.988592e-01   7.491195e-24   1.932065e-04   4.131613e-25   384
  5.000902e-01   6.324028e-24   1.783541e-04   3.235242e-25   348
  5.007554e-01   6.745938e-24   2.198754e-04   2.839834e-25   576
  5.020050e-01   6.484840e-24   1.810385e-04   3.154200e-25   504
  5.032833e-01   7.105361e-24   2.553443e-04   3.193006e-25   432
  5.043991e-01   6.105667e-24   3.473946e-04   2.485996e-25   576
  5.051948e-01   5.874125e-24   0.000000e+00   4.128078e-25   264
  5.064571e-01   5.957583e-24   2.764393e-04   2.102792e-25   768
  5.075549e-01   7.532070e-24   3.721752e-04   4.221108e-25   240
  5.084277e-01   5.833604e-24   3.282233e-04   4.870954e-25   192
  5.096990e-01   5.924470e-24   2.416124e-04   2.861650e-25   504
  5.106418e-01   5.667126e-24   3.255818e-04   2.416017e-25   590
  5.115460e-01   6.265593e-24   3.647966e-04   3.544288e-25   384
  5.126798e-01   6.445182e-24   3.048625e-04   3.059946e-25   504
  5.140486e-01   6.115826e-24   2.933830e-04   2.221025e-25   648
  5.153764e-01   5.275075e-24   7.967896e-05   2.527727e-25   504
  5.159117e-01   6.019713e-24   1.817627e-04   3.302446e-25   312
  5.168569e-01   6.433139e-24   2.618753e-04   2.556516e-25   576
  5.181545e-01   6.319987e-24   1.822405e-04   3.913558e-25   240
  5.189109e-01   5.901549e-24   1.841453e-04   2.399817e-25   552
  5.199816e-01   5.734291e-24   1.729082e-04   2.511967e-25   600
  5.215067e-01   6.068927e-24   2.111937e-04   2.392928e-25   600
  5.224237e-01   5.621146e-24   3.382099e-04   3.185271e-25   312
  5.233368e-01   6.684231e-24   2.945474e-04   2.879929e-25   480
  5.244775e-01   6.043365e-24   1.837693e-04   2.538596e-25   576
  5.254818e-01   5.793694e-24   2.959085e-04   3.180182e-25   408
  5.263729e-01   5.450432e-24   3.451909e-04   3.715806e-25   216
  5.275243e-01   4.977019e-24   2.643774e-04   2.216523e-25   516
  5.287578e-01   5.504109e-24   2.522429e-04   2.061178e-25   744
  5.300304e-01   6.653155e-24   1.684760e-04   2.843095e-25   462
  5.307494e-01   5.466652e-24   1.712315e-04   2.362848e-25   432
  5.318647e-01   5.544874e-24   1.588547e-04   2.259340e-25   648
  5.331761e-01   5.383892e-24   2.324340e-04   2.287353e-25   528
  5.342295e-01   6.033627e-24   2.799086e-04   2.647783e-25   600
  5.352820e-01   6.589918e-24   3.528915e-04   5.298091e-25   240
  5.363014e-01   5.213113e-24   2.703115e-04   1.985264e-25   720
  5.374863e-01   5.723499e-24   2.138653e-04   2.330495e-25   720
  5.387997e-01   4.062081e-24   0.000000e+00   2.968728e-25   144
  5.394909e-01   5.390865e-24   2.757364e-04   2.205219e-25   720
